case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,wall_time_s
188,CAz4,10,10,10,8211.675,530,10,1,29,6840.825183725084,4983.674834773616,3683.825183725083,1299.8496510485327,2650.0,528.0,50.0,0,,,0.017771200014976785
189,C,12,12,12,7564.256,350,12,1,29,5656.5264323263955,5409.256483031688,3629.5264323263946,1779.730050705294,1750.0,345.0,60.0,0,,,0.28304179999395274
189,CAz3,12,12,12,7423.649,409,12,1,29,6144.43575702757,4912.648890200777,3713.435757027569,1199.2131331732094,2045.0,406.0,60.0,0,,,0.07873189999372698
189,CAz4,12,12,12,7880.691,485,12,1,29,6497.879426243542,4912.69064257201,3712.879426243541,1199.8112163284693,2425.0,483.0,60.0,0,,,0.1010934000078123
190,C,11,11,11,8042.907,442,11,1,29,6196.526432326396,5341.906632870599,3629.5264323263946,1712.3802005442046,2210.0,436.0,55.0,0,,,0.302356600004714
190,CAz3,11,11,11,8049.717,541,11,1,29,6908.056657205718,4756.717262207943,3715.0566572057164,1041.6606050022276,2705.0,533.0,55.0,0,,,0.14568600000347942
190,CAz4,11,11,11,8202.579,566,11,1,29,6998.923396382473,4757.57869564447,3715.9233963824718,1041.6552992619982,2830.0,560.0,55.0,0,,,0.09458139998605475
191,C,13,13,13,8073.013,351,13,1,29,5645.1761859732715,5915.012859564201,3655.1761859732705,2259.8366735909285,1755.0,338.0,65.0,0,,,0.5454278000106569
191,CAz3,13,13,13,7938.16,413,13,1,29,6054.010112619737,5400.160187065277,3694.010112619735,1706.1500744455425,2065.0,408.0,65.0,0,,,0.35308500000974163
191,CAz4,13,13,13,8324.782,489,13,1,29,6378.755059802662,5328.782022148802,3694.7550598026605,1634.026962346141,2445.0,486.0,65.0,0,,,0.16299910002271645
192,C,12,12,12,7743.178,380,12,1,29,5854.767133820032,5410.177521478794,3631.7671338200307,1778.4103876587646,1900.0,373.0,60.0,0,,,0.27944809998734854
192,CAz3,12,12,12,8234.851,474,12,1,29,6454.096238185328,5337.851059936307,3650.0962381853255,1687.754821750981,2370.0,467.0,60.0,0,,,0.10884709999663755
192,CAz4,12,12,12,8426.365,506,12,1,29,6578.446068584436,5334.36527869762,3648.4460685844338,1685.9192101131864,2530.0,502.0,60.0,0,,,0.10833610000554472
193,C,16,16,16,7195.314,318,16,1,29,4707.777543591354,5219.314341023204,2987.777543591354,2231.53679743185,1590.0,306.0,80.0,0,,,0.27424830000381917
193,CAz3,16,16,16,7634.457,428,16,1,29,5126.491041156189,4988.457481921476,3012.4910411561873,1975.9664407652886,2140.0,426.0,80.0,0,,,0.16491309998673387
193,CAz4,16,16,16,7942.131,472,16,1,29,5264.491041156189,5032.130588251819,3012.4910411561873,2019.6395470956318,2360.0,470.0,80.0,0,,,0.1571397999941837
