case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,wall_time_s
41,CAz3,16,16,16,13106.602,997,16,1,29,6673.1108090042035,7059.602286906086,3612.110809004203,3447.491477901882,4985.0,982.0,80.0,0,,,0.5119587000226602
41,CAz4,16,16,16,13222.357,1016,16,1,29,6781.169290278668,7060.357072456126,3612.1692902786676,3448.187782177456,5080.0,1002.0,80.0,0,,,0.5044048999843653
42,C,16,16,16,12130.094,732,16,1,29,6283.443964689053,7681.094218539001,3651.4439646890514,4029.6502538499517,3660.0,709.0,80.0,0,,,0.7792817000008654
42,CAz3,16,16,16,13371.434,988,16,1,29,6752.747501594815,7375.433966675804,3660.747501594814,3714.68646508099,4940.0,976.0,80.0,0,,,0.48100159998284653
42,CAz4,16,16,16,13402.801,993,16,1,29,6758.747501594815,7375.800598935718,3660.747501594814,3715.053097340904,4965.0,982.0,80.0,0,,,0.49551200002315454
43,C,16,16,16,13791.702,821,16,1,29,6657.474548688184,8796.70154292821,3630.4745486881816,5166.226994240025,4105.0,810.0,80.0,0,,,0.6648636999889277
43,CAz3,16,16,16,13379.835,939,16,1,29,6852.32224491463,7671.8349340829855,3646.322244914629,4025.5126891683612,4695.0,933.0,80.0,0,,,0.4494774999911897
43,CAz4,16,16,16,13392.004,941,16,1,29,6858.32224491463,7672.003531330274,3646.322244914629,4025.681286415649,4705.0,935.0,80.0,0,,,0.4844951000122819
44,C,16,16,16,10374.925,612,16,1,29,6331.5957573497535,6637.924827817058,3466.5957573497512,3171.329070467308,3060.0,597.0,80.0,0,,,0.51185660000192
44,CAz3,16,16,16,10824.576,789,16,1,29,6522.728787222436,6016.5764648240565,3472.7287872224356,2543.8476776016228,3945.0,783.0,80.0,0,,,0.5386650000000373
