case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,wall_time_s
203,CAz3,10,10,10,8063.96,432,10,1,29,6130.526432326396,5431.959740804171,3629.5264323263946,1802.433308477777,2160.0,422.0,50.0,0,,,0.30253149999771267
203,CAz4,10,10,10,7942.189,455,10,1,29,6396.10339140767,5171.188682330291,3706.1033914076693,1465.0852909226235,2275.0,446.0,50.0,0,,,0.2264955000136979
204,C,15,15,15,8264.961,342,15,1,29,5424.678953888073,6171.960895460483,3650.678953888072,2521.28194157241,1710.0,308.0,75.0,0,,,0.9732985000009649
204,CAz3,15,15,15,7578.162,366,15,1,29,5906.447182601145,5312.161533401377,3739.4471826011445,1572.714350800233,1830.0,361.0,75.0,0,,,0.1305585000081919
204,CAz4,15,15,15,7571.794,389,15,1,29,6001.52435935925,5165.793552134339,3739.5243593592477,1426.2691927750907,1945.0,386.0,75.0,0,,,0.09812689997488633
205,C,12,12,12,8666.396,366,12,1,29,5617.185528030333,6438.395715222761,3633.1855280303325,2805.2101871924324,1830.0,338.0,60.0,0,,,0.5744879999838304
205,CAz3,12,12,12,8022.718,406,12,1,29,6009.917354178182,5539.7181642495425,3661.9173541781806,1877.8008100713616,2030.0,393.0,60.0,0,,,0.3949591999989934
205,CAz4,12,12,12,7921.392,411,12,1,29,6087.382655878769,5404.391579756106,3661.3826558787678,1743.0089238773373,2055.0,402.0,60.0,0,,,0.2627393000002485
206,C,14,14,14,7473.062,295,14,1,29,5201.859225095881,5654.062111251207,3637.85922509588,2016.2028861553276,1475.0,274.0,70.0,0,,,0.4662685000221245
206,CAz3,14,14,14,7686.851,350,14,1,29,5602.859319577261,5532.850918078459,3637.859319577261,1894.991598501201,1750.0,334.0,70.0,0,,,0.5615536000113934
206,CAz4,14,14,14,7651.614,394,14,1,29,5877.720696478807,5228.614155986363,3662.720696478807,1565.893459507557,1970.0,383.0,70.0,0,,,0.14659669998218305
207,C,15,15,15,7557.723,305,15,1,29,5244.614966861187,5679.722538881317,3633.614966861187,2046.1075720201325,1525.0,278.0,75.0,0,,,0.6168313999951351
