case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,wall_time_s
36,CAz4,13,13,13,8231.412,491,13,1,29,6627.778616698224,5224.4117883267445,3774.778616698223,1449.63317162852,2455.0,487.0,65.0,0,,,0.10177530001965351
37,C,12,12,12,9949.845,535,12,1,29,6318.712881905911,6694.844622277986,3632.7128819059085,3062.131740372077,2675.0,520.0,60.0,0,,,0.3977477000153158
37,CAz3,12,12,12,9267.955,520,12,1,29,6459.086409205817,6102.955452289128,3705.0864092058173,2397.8690430833117,2600.0,505.0,60.0,0,,,0.2485541999922134
37,CAz4,12,12,12,9483.454,556,12,1,29,6681.814862305121,6102.4536948699215,3705.81486230512,2396.6388325648036,2780.0,541.0,60.0,0,,,0.16916479999781586
38,C,10,10,10,9315.02,494,10,1,29,6184.526432326396,6331.0195186579585,3629.5264323263946,2701.4930863315626,2470.0,464.0,50.0,0,,,0.3145610000065062
38,CAz3,10,10,10,9118.046,525,10,1,29,6528.144314908562,5945.046011706427,3694.144314908561,2250.9016967978655,2625.0,498.0,50.0,0,,,0.22212370001943782
38,CAz4,10,10,10,8786.064,520,10,1,29,6591.8573773799635,5631.063933450426,3722.857377379963,1908.2065560704655,2600.0,505.0,50.0,0,,,0.22869530000025406
39,C,15,15,15,9039.583,422,15,1,29,5789.504956601245,6454.583032157177,3673.504956601245,2781.0780755559313,2110.0,400.0,75.0,0,,,0.6720802999916486
39,CAz3,15,15,15,9389.089,522,15,1,29,6250.990034402172,6194.088807568243,3680.99003440217,2513.0987731660744,2610.0,510.0,75.0,0,,,0.5835758000030182
39,CAz4,15,15,15,9386.862,533,15,1,29,6504.646624601102,6124.862238037896,3738.6466246011005,2386.215613436797,2665.0,522.0,75.0,0,,,0.42574629999580793
40,C,11,11,11,8274.995,411,11,1,29,5992.526432326396,5762.9951739785,3629.5264323263946,2133.4687416521037,2055.0,402.0,55.0,0,,,0.29080670000985265
40,CAz3,11,11,11,8457.233,475,11,1,29,6285.527280943574,5560.232746043328,3636.527280943573,1923.7054650997554,2375.0,467.0,55.0,0,,,0.18649100000038743
40,CAz4,11,11,11,8206.797,490,11,1,29,6481.511479770512,5216.796589581802,3641.511479770511,1575.2851098112922,2450.0,485.0,55.0,0,,,0.056728499999735504
41,C,16,16,16,8722.696,416,16,1,29,4475.018030854491,6162.695967330162,2778.0180308544914,3384.6779364756726,2080.0,400.0,80.0,0,,,0.5367387000005692
41,CAz3,16,16,16,9022.408,512,16,1,29,4943.018030854492,5881.4080518554,2778.0180308544914,3103.39002100091,2560.0,501.0,80.0,0,,,0.4251333000138402
41,CAz4,16,16,16,8626.376,478,16,1,29,5173.058267364809,5689.375976758558,2794.0582673648073,2895.317709393752,2390.0,467.0,80.0,0,,,0.2345443000085652
42,C,13,13,13,8679.469,415,13,1,29,5998.646884416772,6137.469485288406,3631.646884416771,2505.8226008716347,2075.0,402.0,65.0,0,,,0.3140329000016209
42,CAz3,13,13,13,8211.018,449,13,1,29,6282.842605159608,5460.018233825442,3692.842605159607,1767.1756286658363,2245.0,441.0,65.0,0,,,0.2137712999829091
42,CAz4,13,13,13,8097.345,449,13,1,29,6365.0649794018545,5344.344695097427,3734.0649794018536,1610.279715695573,2245.0,443.0,65.0,0,,,0.1599972000112757
43,C,13,13,13,9085.876,410,13,1,29,5927.0480296196065,6569.876255275714,3700.048029619605,2869.82822565611,2050.0,401.0,65.0,0,,,0.17888069999753498
43,CAz3,13,13,13,8186.342,434,13,1,29,6045.7780472359245,5519.342137888311,3699.7780472359236,1819.5640906523872,2170.0,432.0,65.0,0,,,0.1284915000142064
43,CAz4,13,13,13,8024.081,436,13,1,29,6131.214884548415,5345.081122998936,3708.2148845484153,1636.8662384505205,2180.0,434.0,65.0,0,,,0.09721740000532009
44,C,10,10,10,8537.637,460,10,1,29,6260.872248724956,5740.636539553726,3641.872248724955,2098.7642908287717,2300.0,447.0,50.0,0,,,0.3203425999963656
44,CAz3,10,10,10,8699.171,508,10,1,29,6435.095683375027,5610.170716092177,3649.095683375026,1961.075032717152,2540.0,499.0,50.0,0,,,0.191424199991161
44,CAz4,10,10,10,8569.734,504,10,1,29,6474.1457552290485,5502.7338394789,3659.1457552290476,1843.5880842498539,2520.0,497.0,50.0,0,,,0.06931940000504255
45,C,11,11,11,8091.761,404,11,1,29,5977.611784176529,5623.760847043799,3669.611784176529,1954.1490628672711,2020.0,393.0,55.0,0,,,0.3011363999976311
45,CAz3,11,11,11,8001.023,495,11,1,29,6389.909693304398,4982.022921135711,3704.9096933043975,1277.1132278313135,2475.0,489.0,55.0,0,,,0.27068339998368174
45,CAz4,11,11,11,7905.075,490,11,1,29,6424.982586462449,4916.074671607519,3704.982586462447,1211.0920851450721,2450.0,484.0,55.0,0,,,0.25384000001940876
46,C,10,10,10,9945.768,526,10,1,29,6328.526432326396,6762.76830168099,3629.5264323263946,3133.2418693545983,2630.0,503.0,50.0,0,,,0.35974320000968874
46,CAz3,10,10,10,9038.492,542,10,1,29,6610.468491796357,5744.491988019486,3643.4684917963555,2101.0234962231325,2710.0,534.0,50.0,0,,,0.2318688000086695
46,CAz4,10,10,10,9250.013,582,10,1,29,6897.2925792408105,5716.012982031277,3667.2925792408096,2048.7204027904695,2910.0,574.0,50.0,0,,,0.19826659999671392
47,C,15,15,15,8257.933,384,15,1,29,5680.5264323263955,5891.932711843164,3629.5264323263946,2262.40627951677,1920.0,371.0,75.0,0,,,0.38122890001977794
47,CAz3,15,15,15,7742.046,439,15,1,29,6072.454848567027,5036.046358888862,3703.4548485670266,1332.591510321836,2195.0,436.0,75.0,0,,,0.08298070001183078
47,CAz4,15,15,15,8059.09,506,15,1,29,6497.823474468918,4950.089923130731,3702.8234744689194,1247.2664486618125,2530.0,504.0,75.0,0,,,0.08200399999623187
