seed,case,model,source_count,all_cleared,total_time_per_source_s,movement_time_per_source_s,detection_switch_time_per_source_s,clear_action_time_per_source_s,measure_actions_per_source,channel_switches_per_source,last_discovery_time_per_source_s,search_end_time_per_source_s,unfinished_after_search_rate,not_clear_ready_after_search_rate,active_measurements_per_source,co_measurements_per_source,coverage_insertions_per_source,primary_blocks_per_source,revisited_channel_rate,preemptions_per_source,decomposition_error_s
112358,19,F,10,1,396.651,320.65103286084184,71.0,5.0,11.9,11.5,189.944427,228.06211025965885,0.6,0.3,2.6,1.4,0.7,0.6,0.0,0.0,0.0003286084179308091
112358,19,G,10,1,396.651,320.65103286084184,71.0,5.0,11.9,11.5,189.944427,228.06211025965885,0.6,0.3,2.6,1.4,0.7,0.6,0.0,0.0,0.0003286084179308091
112358,19,F_marginal_insert,10,1,377.01660000000004,299.21657771846947,72.8,5.0,12.2,11.8,199.4708068,237.5884900591032,0.5,0.3,2.9,1.5,0.9,0.5,0.0,0.0,0.00022281530573309283
112358,19,G_marginal_insert,10,1,377.01660000000004,299.21657771846947,72.8,5.0,12.2,11.8,199.4708068,237.5884900591032,0.5,0.3,2.9,1.5,0.9,0.5,0.0,0.0,0.00022281530573309283
112358,20,F,10,1,393.4721,316.2720591117775,72.2,5.0,12.1,11.7,194.0232756,227.4232755732687,0.9,0.7,3.1,1.7,0.8,0.9,0.0,0.0,0.0004088822252015234
112358,20,G,10,1,396.5369,318.7368734595728,72.8,5.0,12.2,11.8,194.0232756,227.4232755732687,0.9,0.7,3.2,1.7,0.8,0.9,0.0,0.0,0.00026540427234067465
112358,20,F_marginal_insert,10,1,371.6634,296.66335997607433,70.0,5.0,11.7,11.5,197.49576770000002,237.3403652648073,0.7,0.3,2.7,1.6,0.9,0.7,0.0,0.0,0.00040023925657806103
112358,20,G_marginal_insert,10,1,371.6634,296.66335997607433,70.0,5.0,11.7,11.5,197.49576770000002,237.3403652648073,0.7,0.3,2.7,1.6,0.9,0.7,0.0,0.0,0.00040023925657806103
112358,21,F,11,1,310.4832727272727,246.30147523567157,59.18181818181818,5.0,9.909090909090908,9.636363636363637,194.56986581818182,199.47895675569941,0.7272727272727273,0.45454545454545453,2.1818181818181817,1.0,0.6363636363636364,0.7272727272727273,0.0,0.0,0.00022759238754588296
112358,21,G,11,1,308.9045454545454,244.26815761086206,59.63636363636363,5.0,10.0,9.636363636363637,194.56986581818182,199.47895675569941,0.7272727272727273,0.45454545454545453,2.272727272727273,1.2727272727272727,0.6363636363636364,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.0002662805172803928
112358,21,F_marginal_insert,11,1,309.1152727272727,245.47892390384524,58.63636363636363,5.0,9.818181818181818,9.545454545454545,193.20186,198.11095087841852,0.7272727272727273,0.45454545454545453,2.090909090909091,1.0,0.5454545454545454,0.7272727272727273,0.0,0.0,0.00016294229772029212
112358,21,G_marginal_insert,11,1,307.53654545454543,243.44560627903576,59.09090909090909,5.0,9.909090909090908,9.545454545454545,193.20186,198.11095087841852,0.7272727272727273,0.45454545454545453,2.1818181818181817,1.2727272727272727,0.5454545454545454,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.0003309306066512363
112358,22,F,12,1,312.31583333333333,243.48247317250318,63.833333333333336,5.0,10.666666666666666,10.5,188.57246666666666,192.07246669714664,0.8333333333333334,0.4166666666666667,2.4166666666666665,1.4166666666666667,0.6666666666666666,0.8333333333333334,0.0,0.0,0.0003219299619559024
112358,22,G,12,1,312.23224999999996,243.39892805138163,63.833333333333336,5.0,10.666666666666666,10.5,188.57246666666666,192.07246669714664,0.8333333333333334,0.4166666666666667,2.4166666666666665,1.5,0.6666666666666666,0.8333333333333334,0.0,0.0,0.00013661657976626884
112358,22,F_marginal_insert,12,1,315.48466666666667,245.15135528942653,65.33333333333333,5.0,10.916666666666666,10.75,193.01609583333334,196.51609587034616,0.8333333333333334,0.4166666666666667,2.6666666666666665,1.5833333333333333,0.75,0.8333333333333334,0.0,0.0,0.00026347311859353795
112358,22,G_marginal_insert,12,1,315.4555833333333,245.12225578910807,65.33333333333333,5.0,10.916666666666666,10.75,193.01609583333334,196.51609587034616,0.8333333333333334,0.4166666666666667,2.6666666666666665,1.6666666666666667,0.75,0.8333333333333334,0.0,0.0,6.946929670448299e-05
112358,23,F,12,1,290.10475,234.02140440963274,51.083333333333336,5.0,8.583333333333334,8.166666666666666,124.70005116666665,181.6942659082737,0.6666666666666666,0.5,2.4166666666666665,1.1666666666666667,0.6666666666666666,0.6666666666666666,0.0,0.0,0.00014708440721733496
112358,23,G,12,1,287.3810833333333,231.71437702595315,50.666666666666664,5.0,8.5,8.166666666666666,124.70005116666665,181.6942659082737,0.6666666666666666,0.5,2.3333333333333335,1.4166666666666667,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0004756885618917295
112358,23,F_marginal_insert,12,1,295.61441666666667,239.78105998156695,50.833333333333336,5.0,8.5,8.333333333333334,131.3580015,189.95118033400607,0.6666666666666666,0.16666666666666666,2.3333333333333335,1.25,0.9166666666666666,0.6666666666666666,0.0,0.0,0.00028022119658999145
112358,23,G_marginal_insert,12,1,295.61441666666667,239.78105998156695,50.833333333333336,5.0,8.5,8.333333333333334,131.3580015,189.95118033400607,0.6666666666666666,0.16666666666666666,2.3333333333333335,1.25,0.9166666666666666,0.6666666666666666,0.0,0.0,0.00028022119658999145
