case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,pruned_observations,coobservations,delayed_decision,probe_new,wall_time_s
45,DG_k5_t2,16,16,16,7748.287,374,16,1,29,5520.143776808706,5435.286735990722,3398.1437768087067,2037.1429591820163,1870.0,363.0,80.0,0,0,C,154,79,C,6,0.1791683999763336
46,Cplus3F,16,16,16,10233.926,529,16,1,27,6532.7805816327,6994.926271970076,4005.7805816327004,2989.1456903373764,2645.0,514.0,80.0,0,0,B,0,0,,,0.5145232999930158
46,C3FDirect,16,16,16,8743.381,421,16,1,29,5217.691796647678,6159.380662840153,3205.691796647676,2953.6888661924754,2105.0,399.0,80.0,0,0,C,236,117,,,0.2901389999897219
46,DG_k1_t0,16,16,16,10495.921,549,16,1,27,6794.775765613138,7136.921455950514,4147.775765613139,2989.1456903373764,2745.0,534.0,80.0,0,0,B,0,0,B,0,0.3510244000062812
46,DG_k2_t0,16,16,16,8743.381,421,16,1,29,5217.691796647678,6159.380662840153,3205.691796647676,2953.6888661924754,2105.0,399.0,80.0,0,0,C,236,117,C,2,0.31200560001889244
46,DG_k3_t0,16,16,16,8743.381,421,16,1,29,5217.691796647678,6159.380662840153,3205.691796647676,2953.6888661924754,2105.0,399.0,80.0,0,0,C,236,117,C,3,0.29511599999386817
46,DG_k3_t1,16,16,16,8743.381,421,16,1,29,5217.691796647678,6159.380662840153,3205.691796647676,2953.6888661924754,2105.0,399.0,80.0,0,0,C,236,117,C,3,0.31338370000594296
46,DG_k5_t2,16,16,16,8743.381,421,16,1,29,5217.691796647678,6159.380662840153,3205.691796647676,2953.6888661924754,2105.0,399.0,80.0,0,0,C,236,117,C,5,0.3338928999728523
47,Cplus3F,16,16,16,9259.797,411,16,1,27,6043.143356356735,6741.797015154502,3971.143356356736,2770.6536587977685,2055.0,383.0,80.0,0,0,B,0,0,,,0.704849000001559
47,C3FDirect,16,16,16,7884.085,367,16,1,29,4634.840461690595,5626.084703231076,2815.8404616905955,2810.244241540483,1835.0,343.0,80.0,0,0,C,182,82,,,0.5219809999980498
47,DG_k1_t0,16,16,16,9521.792,431,16,1,27,6305.138540337173,6883.79219913494,4113.138540337174,2770.6536587977685,2155.0,403.0,80.0,0,0,B,0,0,B,0,0.6755993999831844
47,DG_k2_t0,16,16,16,7884.085,367,16,1,29,4634.840461690595,5626.084703231076,2815.8404616905955,2810.244241540483,1835.0,343.0,80.0,0,0,C,182,82,C,1,0.5792158000112977
47,DG_k3_t0,16,16,16,7884.085,367,16,1,29,4634.840461690595,5626.084703231076,2815.8404616905955,2810.244241540483,1835.0,343.0,80.0,0,0,C,182,82,C,5,0.6018722000007983
47,DG_k3_t1,16,16,16,7884.085,367,16,1,29,4634.840461690595,5626.084703231076,2815.8404616905955,2810.244241540483,1835.0,343.0,80.0,0,0,C,182,82,C,5,0.534317599987844
47,DG_k5_t2,16,16,16,7884.085,367,16,1,29,4634.840461690595,5626.084703231076,2815.8404616905955,2810.244241540483,1835.0,343.0,80.0,0,0,C,182,82,C,7,0.4326016000122763
48,Cplus3F,16,16,16,9867.64,496,16,1,27,5518.170106512713,6825.640154008244,3632.1701065127136,3193.4700474955343,2480.0,482.0,80.0,0,0,B,0,0,,,0.8794000999769196
48,C3FDirect,16,16,16,9102.964,404,16,1,29,5506.427318551999,6626.964370164779,3450.427318551998,3176.5370516127837,2020.0,376.0,80.0,0,0,C,311,91,,,0.5723324999853503
48,DG_k1_t0,16,16,16,10129.635,516,16,1,27,5780.165290493151,6967.635337988681,3774.1652904931516,3193.4700474955343,2580.0,502.0,80.0,0,0,B,0,0,B,0,0.7011216999962926
48,DG_k2_t0,16,16,16,9102.964,404,16,1,29,5506.427318551999,6626.964370164779,3450.427318551998,3176.5370516127837,2020.0,376.0,80.0,0,0,C,311,91,C,2,0.5418527000001632
48,DG_k3_t0,16,16,16,9102.964,404,16,1,29,5506.427318551999,6626.964370164779,3450.427318551998,3176.5370516127837,2020.0,376.0,80.0,0,0,C,311,91,C,6,0.6298984000168275
48,DG_k3_t1,16,16,16,9102.964,404,16,1,29,5506.427318551999,6626.964370164779,3450.427318551998,3176.5370516127837,2020.0,376.0,80.0,0,0,C,311,91,C,6,0.6577000000106636
48,DG_k5_t2,16,16,16,9102.964,404,16,1,29,5506.427318551999,6626.964370164779,3450.427318551998,3176.5370516127837,2020.0,376.0,80.0,0,0,C,311,91,C,8,0.5882464000023901
49,Cplus3F,16,16,16,6965.204,331,16,1,27,4880.9517771932815,4912.204373747362,3023.951777193283,1888.252596554081,1655.0,318.0,80.0,0,0,B,0,0,,,0.5854127999919001
49,C3FDirect,16,16,16,8098.252,376,16,1,29,5284.8007362697235,5776.252070875684,3357.800736269722,2418.4513346059634,1880.0,362.0,80.0,0,0,C,270,97,,,0.23178400000324473
49,DG_k1_t0,16,16,16,7227.2,351,16,1,27,5142.94696117372,5054.1995577277985,3165.946961173721,1888.252596554081,1755.0,338.0,80.0,0,0,B,0,0,B,0,0.5202297999931034
49,DG_k2_t0,16,16,16,7478.226,371,16,1,27,5393.973787102226,5185.226383656304,3296.973787102226,1888.252596554081,1855.0,358.0,80.0,0,0,B,0,0,B,0,0.6227690999803599
49,DG_k3_t0,16,16,16,8098.252,376,16,1,29,5284.8007362697235,5776.252070875684,3357.800736269722,2418.4513346059634,1880.0,362.0,80.0,0,0,C,270,97,C,3,0.2668400999973528
49,DG_k3_t1,16,16,16,8098.252,376,16,1,29,5284.8007362697235,5776.252070875684,3357.800736269722,2418.4513346059634,1880.0,362.0,80.0,0,0,C,270,97,C,3,0.20917159999953583
49,DG_k5_t2,16,16,16,8098.252,376,16,1,29,5284.8007362697235,5776.252070875684,3357.800736269722,2418.4513346059634,1880.0,362.0,80.0,0,0,C,270,97,C,7,0.22997200000099838
50,Cplus3F,16,16,16,8127.365,336,16,1,27,5219.416223170074,6042.365225168589,3421.4162231700757,2620.9490019985155,1680.0,325.0,80.0,0,0,B,0,0,,,0.5037850000080653
50,C3FDirect,16,16,16,6575.345,273,16,1,29,3900.0026569780116,4877.344668291272,2490.002656978012,2387.3420113132606,1365.0,253.0,80.0,0,0,C,228,82,,,0.4957857000117656
50,DG_k1_t0,16,16,16,6575.345,273,16,1,29,3900.0026569780116,4877.344668291272,2490.002656978012,2387.3420113132606,1365.0,253.0,80.0,0,0,C,228,82,C,2,0.4810645000252407
50,DG_k2_t0,16,16,16,6575.345,273,16,1,29,3900.0026569780116,4877.344668291272,2490.002656978012,2387.3420113132606,1365.0,253.0,80.0,0,0,C,228,82,C,6,0.45809770000050776
50,DG_k3_t0,16,16,16,6575.345,273,16,1,29,3900.0026569780116,4877.344668291272,2490.002656978012,2387.3420113132606,1365.0,253.0,80.0,0,0,C,228,82,C,8,0.47921130000031553
50,DG_k3_t1,16,16,16,6575.345,273,16,1,29,3900.0026569780116,4877.344668291272,2490.002656978012,2387.3420113132606,1365.0,253.0,80.0,0,0,C,228,82,C,8,0.5058345000143163
50,DG_k5_t2,16,16,16,6575.345,273,16,1,29,3900.0026569780116,4877.344668291272,2490.002656978012,2387.3420113132606,1365.0,253.0,80.0,0,0,C,228,82,C,11,0.38770999998087063
51,Cplus3F,16,16,16,9171.826,416,16,1,27,6048.196272647434,6613.8263561835965,3981.1962726474358,2632.6300835361635,2080.0,398.0,80.0,0,0,B,0,0,,,0.8212856999889482
51,C3FDirect,16,16,16,7280.733,345,16,1,29,5396.944301600043,5134.733180126114,3405.9443016000437,1728.7888785260725,1725.0,341.0,80.0,0,0,C,180,77,,,0.11716610001167282
51,DG_k1_t0,16,16,16,7280.733,345,16,1,29,5396.944301600043,5134.733180126114,3405.9443016000437,1728.7888785260725,1725.0,341.0,80.0,0,0,C,180,77,C,1,0.192504500009818
51,DG_k2_t0,16,16,16,7280.733,345,16,1,29,5396.944301600043,5134.733180126114,3405.9443016000437,1728.7888785260725,1725.0,341.0,80.0,0,0,C,180,77,C,2,0.1727997999987565
51,DG_k3_t0,16,16,16,7280.733,345,16,1,29,5396.944301600043,5134.733180126114,3405.9443016000437,1728.7888785260725,1725.0,341.0,80.0,0,0,C,180,77,C,5,0.16940640000393614
51,DG_k3_t1,16,16,16,7280.733,345,16,1,29,5396.944301600043,5134.733180126114,3405.9443016000437,1728.7888785260725,1725.0,341.0,80.0,0,0,C,180,77,C,5,0.17883859999710694
51,DG_k5_t2,16,16,16,7280.733,345,16,1,29,5396.944301600043,5134.733180126114,3405.9443016000437,1728.7888785260725,1725.0,341.0,80.0,0,0,C,180,77,C,10,0.17995290001272224
52,Cplus3F,16,16,16,8627.124,401,16,1,27,6075.928751556909,6155.124418794351,3936.92875155691,2218.195667237442,2005.0,387.0,80.0,0,0,B,0,0,,,0.6574095000105444
52,C3FDirect,16,16,16,8319.162,382,16,1,29,4584.841993885726,5962.162057063919,2795.8419938857264,3166.3200631781924,1910.0,367.0,80.0,0,0,C,250,107,,,0.45584449998568743
52,DG_k1_t0,16,16,16,8319.162,382,16,1,29,4584.841993885726,5962.162057063919,2795.8419938857264,3166.3200631781924,1910.0,367.0,80.0,0,0,C,250,107,C,1,0.5663778999878559
52,DG_k2_t0,16,16,16,8319.162,382,16,1,29,4584.841993885726,5962.162057063919,2795.8419938857264,3166.3200631781924,1910.0,367.0,80.0,0,0,C,250,107,C,2,0.441669699997874
52,DG_k3_t0,16,16,16,8319.162,382,16,1,29,4584.841993885726,5962.162057063919,2795.8419938857264,3166.3200631781924,1910.0,367.0,80.0,0,0,C,250,107,C,8,0.4623334999778308
52,DG_k3_t1,16,16,16,8319.162,382,16,1,29,4584.841993885726,5962.162057063919,2795.8419938857264,3166.3200631781924,1910.0,367.0,80.0,0,0,C,250,107,C,8,0.4441850000002887
52,DG_k5_t2,16,16,16,8319.162,382,16,1,29,4584.841993885726,5962.162057063919,2795.8419938857264,3166.3200631781924,1910.0,367.0,80.0,0,0,C,250,107,C,9,0.4490258999867365
53,Cplus3F,16,16,16,8213.849,432,16,1,27,4745.435337588465,5563.84905845078,2833.435337588466,2730.4137208623174,2160.0,410.0,80.0,0,0,B,0,0,,,0.8367958000162616
53,C3FDirect,16,16,16,8675.613,457,16,1,29,5895.02015439869,5870.613269638255,3520.02015439869,2350.5931152395647,2285.0,440.0,80.0,0,0,C,205,109,,,0.4994198000058532
53,DG_k1_t0,16,16,16,8675.613,457,16,1,29,5895.02015439869,5870.613269638255,3520.02015439869,2350.5931152395647,2285.0,440.0,80.0,0,0,C,205,109,C,2,0.5410216999880504
53,DG_k2_t0,16,16,16,8675.613,457,16,1,29,5895.02015439869,5870.613269638255,3520.02015439869,2350.5931152395647,2285.0,440.0,80.0,0,0,C,205,109,C,3,0.4965260000026319
53,DG_k3_t0,16,16,16,8675.613,457,16,1,29,5895.02015439869,5870.613269638255,3520.02015439869,2350.5931152395647,2285.0,440.0,80.0,0,0,C,205,109,C,4,0.3997230999812018
53,DG_k3_t1,16,16,16,8675.613,457,16,1,29,5895.02015439869,5870.613269638255,3520.02015439869,2350.5931152395647,2285.0,440.0,80.0,0,0,C,205,109,C,4,0.5359305000165477
53,DG_k5_t2,16,16,16,8675.613,457,16,1,29,5895.02015439869,5870.613269638255,3520.02015439869,2350.5931152395647,2285.0,440.0,80.0,0,0,C,205,109,C,8,0.48679039999842644
54,Cplus3F,16,16,16,9077.815,441,16,1,27,6347.551411414585,6373.815049631625,4043.5514114145876,2330.2636382170353,2205.0,419.0,80.0,0,0,B,0,0,,,0.35897589998785406
54,C3FDirect,16,16,16,7755.291,368,16,1,29,4934.0977088996315,5490.291402021781,3014.0977088996306,2476.193693122151,1840.0,345.0,80.0,0,0,C,180,69,,,0.420401999988826
54,DG_k1_t0,16,16,16,9339.81,461,16,1,27,6609.546595395024,6515.810233612062,4185.546595395025,2330.2636382170353,2305.0,439.0,80.0,0,0,B,0,0,B,0,0.40427649999037385
54,DG_k2_t0,16,16,16,9590.837,481,16,1,27,6860.573421323529,6646.837059540567,4316.57342132353,2330.2636382170353,2405.0,459.0,80.0,0,0,B,0,0,B,0,0.374930799996946
54,DG_k3_t0,16,16,16,7755.291,368,16,1,29,4934.0977088996315,5490.291402021781,3014.0977088996306,2476.193693122151,1840.0,345.0,80.0,0,0,C,180,69,C,1,0.3518499000056181
54,DG_k3_t1,16,16,16,10333.164,507,16,1,27,7230.723028521618,7234.163581517393,4577.723028521619,2656.440552995774,2535.0,484.0,80.0,0,0,B,0,0,B,1,0.44222669998998754
54,DG_k5_t2,16,16,16,7755.291,368,16,1,29,4934.0977088996315,5490.291402021781,3014.0977088996306,2476.193693122151,1840.0,345.0,80.0,0,0,C,180,69,C,5,0.3867298999975901
55,Cplus3F,16,16,16,9151.693,467,16,1,27,5989.708037476297,6274.693480875676,3753.708037476298,2520.985443399382,2335.0,462.0,80.0,0,0,B,0,0,,,0.8167403999832459
55,C3FDirect,16,16,16,8428.543,389,16,1,29,5472.9130368582055,6038.5429620732675,3508.9130368582055,2529.629925215064,1945.0,365.0,80.0,0,0,C,293,100,,,0.5156550999963656
55,DG_k1_t0,16,16,16,8428.543,389,16,1,29,5472.9130368582055,6038.5429620732675,3508.9130368582055,2529.629925215064,1945.0,365.0,80.0,0,0,C,293,100,C,1,0.42008320000604726
55,DG_k2_t0,16,16,16,8428.543,389,16,1,29,5472.9130368582055,6038.5429620732675,3508.9130368582055,2529.629925215064,1945.0,365.0,80.0,0,0,C,293,100,C,3,0.46334019998903386
55,DG_k3_t0,16,16,16,8428.543,389,16,1,29,5472.9130368582055,6038.5429620732675,3508.9130368582055,2529.629925215064,1945.0,365.0,80.0,0,0,C,293,100,C,5,0.5347973000025377
55,DG_k3_t1,16,16,16,8428.543,389,16,1,29,5472.9130368582055,6038.5429620732675,3508.9130368582055,2529.629925215064,1945.0,365.0,80.0,0,0,C,293,100,C,5,0.4426499000110198
55,DG_k5_t2,16,16,16,8428.543,389,16,1,29,5472.9130368582055,6038.5429620732675,3508.9130368582055,2529.629925215064,1945.0,365.0,80.0,0,0,C,293,100,C,7,0.5084136000077706
56,Cplus3F,16,16,16,8906.064,442,16,1,27,6628.844119143493,6180.064202253972,4087.844119143496,2092.2200831104765,2210.0,436.0,80.0,0,0,B,0,0,,,0.26601929997559637
56,C3FDirect,16,16,16,7625.65,352,16,1,29,5335.021369887235,5449.650101895524,3379.0213698872353,2070.62873200829,1760.0,336.0,80.0,0,0,C,146,68,,,0.24517409998225048
56,DG_k1_t0,16,16,16,7625.65,352,16,1,29,5335.021369887235,5449.650101895524,3379.0213698872353,2070.62873200829,1760.0,336.0,80.0,0,0,C,146,68,C,1,0.23693519999505952
56,DG_k2_t0,16,16,16,7625.65,352,16,1,29,5335.021369887235,5449.650101895524,3379.0213698872353,2070.62873200829,1760.0,336.0,80.0,0,0,C,146,68,C,2,0.22014230000786483
56,DG_k3_t0,16,16,16,7625.65,352,16,1,29,5335.021369887235,5449.650101895524,3379.0213698872353,2070.62873200829,1760.0,336.0,80.0,0,0,C,146,68,C,2,0.24259199999505654
56,DG_k3_t1,16,16,16,7625.65,352,16,1,29,5335.021369887235,5449.650101895524,3379.0213698872353,2070.62873200829,1760.0,336.0,80.0,0,0,C,146,68,C,2,0.2632316999952309
56,DG_k5_t2,16,16,16,7625.65,352,16,1,29,5335.021369887235,5449.650101895524,3379.0213698872353,2070.62873200829,1760.0,336.0,80.0,0,0,C,146,68,C,7,0.24679350000224076
57,Cplus3F,16,16,16,8611.192,473,16,1,27,4752.520881781601,5705.192361399184,3052.5208817816024,2652.671479617583,2365.0,461.0,80.0,0,0,B,0,0,,,0.756985199986957
57,C3FDirect,16,16,16,7584.891,375,16,1,29,4484.257742723173,5273.890605350638,2646.257742723172,2627.632862627467,1875.0,356.0,80.0,0,0,C,155,100,,,0.7746674000227358
57,DG_k1_t0,16,16,16,7584.891,375,16,1,29,4484.257742723173,5273.890605350638,2646.257742723172,2627.632862627467,1875.0,356.0,80.0,0,0,C,155,100,C,4,0.7398534000094514
57,DG_k2_t0,16,16,16,7584.891,375,16,1,29,4484.257742723173,5273.890605350638,2646.257742723172,2627.632862627467,1875.0,356.0,80.0,0,0,C,155,100,C,5,0.7703620000102092
57,DG_k3_t0,16,16,16,7584.891,375,16,1,29,4484.257742723173,5273.890605350638,2646.257742723172,2627.632862627467,1875.0,356.0,80.0,0,0,C,155,100,C,7,0.6928565000125673
57,DG_k3_t1,16,16,16,7584.891,375,16,1,29,4484.257742723173,5273.890605350638,2646.257742723172,2627.632862627467,1875.0,356.0,80.0,0,0,C,155,100,C,7,0.9064579000114463
57,DG_k5_t2,16,16,16,7584.891,375,16,1,29,4484.257742723173,5273.890605350638,2646.257742723172,2627.632862627467,1875.0,356.0,80.0,0,0,C,155,100,C,8,0.7346665999793913
58,Cplus3F,16,16,16,8897.58,381,16,1,27,6074.526513785631,6543.579845395277,3947.526513785634,2596.053331609641,1905.0,369.0,80.0,0,0,B,0,0,,,0.5383647000126075
58,C3FDirect,16,16,16,8832.535,413,16,1,29,4546.157736999278,6299.53493301256,2727.1577369992783,3572.377196013282,2065.0,388.0,80.0,0,0,C,415,112,,,0.7298350000055507
58,DG_k1_t0,16,16,16,8832.535,413,16,1,29,4546.157736999278,6299.53493301256,2727.1577369992783,3572.377196013282,2065.0,388.0,80.0,0,0,C,415,112,C,2,0.7345858999760821
58,DG_k2_t0,16,16,16,8832.535,413,16,1,29,4546.157736999278,6299.53493301256,2727.1577369992783,3572.377196013282,2065.0,388.0,80.0,0,0,C,415,112,C,2,0.7097399000194855
58,DG_k3_t0,16,16,16,8832.535,413,16,1,29,4546.157736999278,6299.53493301256,2727.1577369992783,3572.377196013282,2065.0,388.0,80.0,0,0,C,415,112,C,4,0.6235166999977082
58,DG_k3_t1,16,16,16,8832.535,413,16,1,29,4546.157736999278,6299.53493301256,2727.1577369992783,3572.377196013282,2065.0,388.0,80.0,0,0,C,415,112,C,4,0.7824781000090297
58,DG_k5_t2,16,16,16,8832.535,413,16,1,29,4546.157736999278,6299.53493301256,2727.1577369992783,3572.377196013282,2065.0,388.0,80.0,0,0,C,415,112,C,6,0.6054202999803238
59,Cplus3F,16,16,16,8894.604,389,16,1,27,6166.359004854012,6501.604345164323,3994.3590048540123,2507.2453403103145,1945.0,368.0,80.0,0,0,B,0,0,,,0.6626439999963623
59,C3FDirect,16,16,16,9973.261,466,25,1,29,5758.8083736516965,7088.260910412185,3559.8083736516965,3528.4525367604915,2330.0,448.0,107.0,9,0,C,203,106,,,0.4345151000015903
59,DG_k1_t0,16,16,16,9156.6,409,16,1,27,6428.35418883445,6643.599529144761,4136.35418883445,2507.2453403103145,2045.0,388.0,80.0,0,0,B,0,0,B,0,0.6489779000112321
59,DG_k2_t0,16,16,16,9973.261,466,25,1,29,5758.8083736516965,7088.260910412185,3559.8083736516965,3528.4525367604915,2330.0,448.0,107.0,9,0,C,203,106,C,1,0.36654319998342544
59,DG_k3_t0,16,16,16,9973.261,466,25,1,29,5758.8083736516965,7088.260910412185,3559.8083736516965,3528.4525367604915,2330.0,448.0,107.0,9,0,C,203,106,C,3,0.37351040000794455
59,DG_k3_t1,16,16,16,9973.261,466,25,1,29,5758.8083736516965,7088.260910412185,3559.8083736516965,3528.4525367604915,2330.0,448.0,107.0,9,0,C,203,106,C,3,0.4691365000035148
59,DG_k5_t2,16,16,16,9973.261,466,25,1,29,5758.8083736516965,7088.260910412185,3559.8083736516965,3528.4525367604915,2330.0,448.0,107.0,9,0,C,203,106,C,5,0.3502589999989141
60,Cplus3F,16,16,16,9841.046,408,16,1,27,6143.9189093167815,7330.045911209166,3982.9189093167834,3347.1270018923806,2040.0,391.0,80.0,0,0,B,0,0,,,0.6176422999997158
60,C3FDirect,16,16,16,7707.395,375,16,1,29,5857.826433827171,5384.395332179517,3741.82643382717,1642.5688983523482,1875.0,368.0,80.0,0,0,C,162,91,,,0.34747649999917485
60,DG_k1_t0,16,16,16,7707.395,375,16,1,29,5857.826433827171,5384.395332179517,3741.82643382717,1642.5688983523482,1875.0,368.0,80.0,0,0,C,162,91,C,3,0.39483400000608526
60,DG_k2_t0,16,16,16,7707.395,375,16,1,29,5857.826433827171,5384.395332179517,3741.82643382717,1642.5688983523482,1875.0,368.0,80.0,0,0,C,162,91,C,5,0.27755810000235215
60,DG_k3_t0,16,16,16,7707.395,375,16,1,29,5857.826433827171,5384.395332179517,3741.82643382717,1642.5688983523482,1875.0,368.0,80.0,0,0,C,162,91,C,7,0.3424411000160035
60,DG_k3_t1,16,16,16,7707.395,375,16,1,29,5857.826433827171,5384.395332179517,3741.82643382717,1642.5688983523482,1875.0,368.0,80.0,0,0,C,162,91,C,7,0.3388775999774225
60,DG_k5_t2,16,16,16,7707.395,375,16,1,29,5857.826433827171,5384.395332179517,3741.82643382717,1642.5688983523482,1875.0,368.0,80.0,0,0,C,162,91,C,8,0.2800169999827631
61,Cplus3F,16,16,16,9689.371,506,16,1,27,5715.047203889855,6583.370541926251,3438.0472038898565,3145.3233380363945,2530.0,496.0,80.0,0,0,B,0,0,,,0.6850152999977581
61,C3FDirect,16,16,16,7749.636,331,16,1,29,5621.835435314595,5697.635750300931,3723.8354353145933,1973.8003149863396,1655.0,317.0,80.0,0,0,C,171,75,,,0.35124369998811744
61,DG_k1_t0,16,16,16,7749.636,331,16,1,29,5621.835435314595,5697.635750300931,3723.8354353145933,1973.8003149863396,1655.0,317.0,80.0,0,0,C,171,75,C,1,0.45773860000190325
61,DG_k2_t0,16,16,16,7749.636,331,16,1,29,5621.835435314595,5697.635750300931,3723.8354353145933,1973.8003149863396,1655.0,317.0,80.0,0,0,C,171,75,C,2,0.4435558000113815
61,DG_k3_t0,16,16,16,7749.636,331,16,1,29,5621.835435314595,5697.635750300931,3723.8354353145933,1973.8003149863396,1655.0,317.0,80.0,0,0,C,171,75,C,4,0.4739804999844637
61,DG_k3_t1,16,16,16,7749.636,331,16,1,29,5621.835435314595,5697.635750300931,3723.8354353145933,1973.8003149863396,1655.0,317.0,80.0,0,0,C,171,75,C,4,0.36869050000677817
61,DG_k5_t2,16,16,16,7749.636,331,16,1,29,5621.835435314595,5697.635750300931,3723.8354353145933,1973.8003149863396,1655.0,317.0,80.0,0,0,C,171,75,C,8,0.49906479998026043
62,Cplus3F,16,16,16,9536.506,444,16,1,27,6235.442456207005,6813.505778204281,3940.4424562070067,2873.063321997273,2220.0,423.0,80.0,0,0,B,0,0,,,0.6923597999848425
62,C3FDirect,16,16,16,6327.197,294,16,1,29,3783.8190040552417,4501.197363319717,2317.8190040552417,2183.3783592644754,1470.0,276.0,80.0,0,0,C,205,92,,,0.3119564999942668
62,DG_k1_t0,16,16,16,6327.197,294,16,1,29,3783.8190040552417,4501.197363319717,2317.8190040552417,2183.3783592644754,1470.0,276.0,80.0,0,0,C,205,92,C,2,0.34675930000958033
62,DG_k2_t0,16,16,16,6327.197,294,16,1,29,3783.8190040552417,4501.197363319717,2317.8190040552417,2183.3783592644754,1470.0,276.0,80.0,0,0,C,205,92,C,6,0.3585399999865331
62,DG_k3_t0,16,16,16,6327.197,294,16,1,29,3783.8190040552417,4501.197363319717,2317.8190040552417,2183.3783592644754,1470.0,276.0,80.0,0,0,C,205,92,C,6,0.4161223999981303
62,DG_k3_t1,16,16,16,6327.197,294,16,1,29,3783.8190040552417,4501.197363319717,2317.8190040552417,2183.3783592644754,1470.0,276.0,80.0,0,0,C,205,92,C,6,0.3445312999829184
62,DG_k5_t2,16,16,16,6327.197,294,16,1,29,3783.8190040552417,4501.197363319717,2317.8190040552417,2183.3783592644754,1470.0,276.0,80.0,0,0,C,205,92,C,7,0.3549946999992244
63,Cplus3F,16,16,16,8370.658,369,16,1,27,5799.139175564361,6087.657696886433,3761.139175564362,2326.5185213220725,1845.0,358.0,80.0,0,0,B,0,0,,,0.2929417999985162
63,C3FDirect,16,16,16,8025.79,380,16,1,29,5268.254251056624,5677.790086239906,3301.2542510566254,2376.5358351832806,1900.0,368.0,80.0,0,0,C,215,96,,,0.42311490001156926
63,DG_k1_t0,16,16,16,8025.79,380,16,1,29,5268.254251056624,5677.790086239906,3301.2542510566254,2376.5358351832806,1900.0,368.0,80.0,0,0,C,215,96,C,1,0.5358634000003804
63,DG_k2_t0,16,16,16,8025.79,380,16,1,29,5268.254251056624,5677.790086239906,3301.2542510566254,2376.5358351832806,1900.0,368.0,80.0,0,0,C,215,96,C,2,0.463789600005839
63,DG_k3_t0,16,16,16,8025.79,380,16,1,29,5268.254251056624,5677.790086239906,3301.2542510566254,2376.5358351832806,1900.0,368.0,80.0,0,0,C,215,96,C,2,0.5231265000184067
63,DG_k3_t1,16,16,16,8025.79,380,16,1,29,5268.254251056624,5677.790086239906,3301.2542510566254,2376.5358351832806,1900.0,368.0,80.0,0,0,C,215,96,C,2,0.528205100010382
63,DG_k5_t2,16,16,16,8025.79,380,16,1,29,5268.254251056624,5677.790086239906,3301.2542510566254,2376.5358351832806,1900.0,368.0,80.0,0,0,C,215,96,C,7,0.4312855000025593
64,Cplus3F,16,16,16,8944.423,382,16,1,27,5414.326438501672,6593.4229306518,3553.3264385016732,3040.0964921501272,1910.0,361.0,80.0,0,0,B,0,0,,,0.638366600003792
64,C3FDirect,16,16,16,7995.659,388,16,1,29,5503.104299748061,5594.65899468575,3379.1042997480613,2215.554694937689,1940.0,381.0,80.0,0,0,C,146,76,,,0.37670140000409447
64,DG_k1_t0,16,16,16,7995.659,388,16,1,29,5503.104299748061,5594.65899468575,3379.1042997480613,2215.554694937689,1940.0,381.0,80.0,0,0,C,146,76,C,1,0.36771109999972396
64,DG_k2_t0,16,16,16,7995.659,388,16,1,29,5503.104299748061,5594.65899468575,3379.1042997480613,2215.554694937689,1940.0,381.0,80.0,0,0,C,146,76,C,3,0.36455909998039715
64,DG_k3_t0,16,16,16,7995.659,388,16,1,29,5503.104299748061,5594.65899468575,3379.1042997480613,2215.554694937689,1940.0,381.0,80.0,0,0,C,146,76,C,3,0.38060350000159815
64,DG_k3_t1,16,16,16,7995.659,388,16,1,29,5503.104299748061,5594.65899468575,3379.1042997480613,2215.554694937689,1940.0,381.0,80.0,0,0,C,146,76,C,3,0.3286091999907512
64,DG_k5_t2,16,16,16,7995.659,388,16,1,29,5503.104299748061,5594.65899468575,3379.1042997480613,2215.554694937689,1940.0,381.0,80.0,0,0,C,146,76,C,6,0.37372730000060983
65,Cplus3F,16,16,16,9071.431,433,16,1,27,6180.239401862636,6409.430617391481,3946.2394018626387,2463.1912155288437,2165.0,417.0,80.0,0,0,B,0,0,,,0.6544835999957286
65,C3FDirect,16,16,16,7672.368,324,16,1,29,4643.080965117595,5657.368355627168,2947.080965117595,2710.2873905095726,1620.0,315.0,80.0,0,0,C,190,84,,,0.1672817000071518
65,DG_k1_t0,16,16,16,9333.426,453,16,1,27,6442.234585843075,6551.425801371919,4088.2345858430767,2463.1912155288437,2265.0,437.0,80.0,0,0,B,0,0,B,0,0.710645499988459
65,DG_k2_t0,16,16,16,7672.368,324,16,1,29,4643.080965117595,5657.368355627168,2947.080965117595,2710.2873905095726,1620.0,315.0,80.0,0,0,C,190,84,C,1,0.15521570001146756
65,DG_k3_t0,16,16,16,7672.368,324,16,1,29,4643.080965117595,5657.368355627168,2947.080965117595,2710.2873905095726,1620.0,315.0,80.0,0,0,C,190,84,C,3,0.18364189998828806
65,DG_k3_t1,16,16,16,7672.368,324,16,1,29,4643.080965117595,5657.368355627168,2947.080965117595,2710.2873905095726,1620.0,315.0,80.0,0,0,C,190,84,C,3,0.18746449999161996
