case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,pruned_observations,coobservations,delayed_decision,probe_new,wall_time_s
100,DG_k5_t2,16,16,16,10426.019,550,16,1,29,6068.388173215408,7064.019498872191,3547.388173215407,3516.6313256567873,2750.0,532.0,80.0,0,0,C,312,137,C,4,0.4891981999971904
101,Cplus3F,16,16,16,8544.209,403,16,1,27,4813.713379492574,6057.209137788022,3009.713379492575,3047.4957582954476,2015.0,392.0,80.0,0,0,B,0,0,,,0.603627599979518
101,C3FDirect,16,16,16,11976.101,671,16,1,29,5684.268018650174,7889.101140773225,3280.268018650173,4608.8331221230565,3355.0,652.0,80.0,0,0,C,474,247,,,0.7815956000122242
101,DG_k1_t0,16,16,16,8806.204,423,16,1,27,5075.708563473012,6199.2043217684595,3151.7085634730124,3047.4957582954476,2115.0,412.0,80.0,0,0,B,0,0,B,0,0.5095674000040162
101,DG_k2_t0,16,16,16,9057.231,443,16,1,27,5326.735389401517,6330.231147696965,3282.7353894015178,3047.4957582954476,2215.0,432.0,80.0,0,0,B,0,0,B,0,0.6436651000112761
101,DG_k3_t0,16,16,16,9455.903,463,16,1,27,5725.406988866664,6608.902747162112,3561.406988866664,3047.4957582954476,2315.0,452.0,80.0,0,0,B,0,0,B,0,0.6488278999750037
101,DG_k3_t1,16,16,16,9455.903,463,16,1,27,5725.406988866664,6608.902747162112,3561.406988866664,3047.4957582954476,2315.0,452.0,80.0,0,0,B,0,0,B,0,0.5494192999904044
101,DG_k5_t2,16,16,16,10180.949,500,16,1,27,6467.453184368826,7111.948765248397,4064.4531843688274,3047.495580879568,2500.0,489.0,80.0,0,0,B,0,1,B,1,0.5355695000034757
102,Cplus3F,16,16,16,8861.361,474,16,1,27,5101.900306940354,5953.360812583804,3090.9003069403534,2862.460505643453,2370.0,458.0,80.0,0,0,B,0,0,,,0.70804309999221
102,C3FDirect,16,16,16,11830.157,668,16,1,29,6363.680746383934,7753.156728617431,3660.680746383933,4092.475982233499,3340.0,657.0,80.0,0,0,C,313,194,,,0.7411174000008032
102,DG_k1_t0,16,16,16,9123.356,494,16,1,27,5363.895490920793,6095.355996564242,3232.8954909207914,2862.460505643453,2470.0,478.0,80.0,0,0,B,0,0,B,0,0.6262856000103056
102,DG_k2_t0,16,16,16,9374.383,514,16,1,27,5614.922316849298,6226.3828224927465,3363.9223168492967,2862.460505643453,2570.0,498.0,80.0,0,0,B,0,0,B,0,0.8026056000089739
102,DG_k3_t0,16,16,16,11830.157,668,16,1,29,6363.680746383934,7753.156728617431,3660.680746383933,4092.475982233499,3340.0,657.0,80.0,0,0,C,313,194,C,1,0.7159656000148971
102,DG_k3_t1,16,16,16,9764.637,532,16,1,27,6001.593916314444,6508.6369791155485,3642.5939163144435,2866.0430628011077,2660.0,516.0,80.0,0,0,B,0,0,B,1,0.8479977000097279
102,DG_k5_t2,16,16,16,10429.754,569,16,1,27,6701.694788270826,6951.753780245007,4119.694788270828,2832.058991974179,2845.0,553.0,80.0,0,0,B,1,1,B,2,0.7712903000065126
103,Cplus3F,16,16,16,9442.031,484,16,1,27,6177.912463549054,6464.031378047827,3806.9124635490543,2657.118914498773,2420.0,478.0,80.0,0,0,B,0,0,,,0.37675949998083524
103,C3FDirect,16,16,16,12754.345,684,16,1,29,6046.58986163344,8584.345485477723,3579.5898616334384,5004.755623844287,3420.0,670.0,80.0,0,0,C,496,247,,,0.7811231999949086
103,DG_k1_t0,16,16,16,9704.027,504,16,1,27,6439.907647529492,6606.026562028265,3948.9076475294924,2657.118914498773,2520.0,498.0,80.0,0,0,B,0,0,B,0,0.40194359997985885
103,DG_k2_t0,16,16,16,12754.345,684,16,1,29,6046.58986163344,8584.345485477723,3579.5898616334384,5004.755623844287,3420.0,670.0,80.0,0,0,C,496,247,C,2,0.6048729000031017
103,DG_k3_t0,16,16,16,12754.345,684,16,1,29,6046.58986163344,8584.345485477723,3579.5898616334384,5004.755623844287,3420.0,670.0,80.0,0,0,C,496,247,C,2,0.7538638999976683
103,DG_k3_t1,16,16,16,12754.345,684,16,1,29,6046.58986163344,8584.345485477723,3579.5898616334384,5004.755623844287,3420.0,670.0,80.0,0,0,C,496,247,C,2,0.7565884999930859
103,DG_k5_t2,16,16,16,12754.345,684,16,1,29,6046.58986163344,8584.345485477723,3579.5898616334384,5004.755623844287,3420.0,670.0,80.0,0,0,C,496,247,C,3,0.5613415999978315
104,Cplus3F,16,16,16,8861.61,435,16,1,27,6370.490288787908,6176.60977054114,4052.4902887879102,2124.119481753231,2175.0,430.0,80.0,0,0,B,0,0,,,0.2994009999965783
104,C3FDirect,16,16,16,9994.757,499,16,1,29,5370.898554571253,6935.756536426388,3116.898554571252,3818.8579818551357,2495.0,484.0,80.0,0,0,C,378,130,,,0.5217584999918472
104,DG_k1_t0,16,16,16,9123.605,455,16,1,27,6632.485472768347,6318.604954521578,4194.485472768348,2124.119481753231,2275.0,450.0,80.0,0,0,B,0,0,B,0,0.46439740000641905
104,DG_k2_t0,16,16,16,9994.757,499,16,1,29,5370.898554571253,6935.756536426388,3116.898554571252,3818.8579818551357,2495.0,484.0,80.0,0,0,C,378,130,C,1,0.48275749999447726
104,DG_k3_t0,16,16,16,9994.757,499,16,1,29,5370.898554571253,6935.756536426388,3116.898554571252,3818.8579818551357,2495.0,484.0,80.0,0,0,C,378,130,C,1,0.5454513999866322
104,DG_k3_t1,16,16,16,9793.663,495,16,1,27,7303.292270524579,6749.663115529624,4626.292270524581,2123.370845005042,2475.0,489.0,80.0,0,0,B,0,1,B,1,0.46825990002253093
104,DG_k5_t2,16,16,16,10503.475,533,16,1,27,8013.103817954905,7231.474662959949,5108.103817954906,2123.370845005042,2665.0,527.0,80.0,0,0,B,2,1,B,1,0.3412972000078298
105,Cplus3F,16,16,16,9814.14,507,16,1,27,5972.212221918646,6707.140079978389,3775.2122219186467,2931.9278580597434,2535.0,492.0,80.0,0,0,B,0,0,,,0.4478660000022501
105,C3FDirect,16,16,16,12692.343,726,16,1,29,6024.163139274348,8275.34254327089,3646.1631392743466,4629.179403996544,3630.0,707.0,80.0,0,0,C,399,319,,,0.6795630999840796
105,DG_k1_t0,16,16,16,10076.135,527,16,1,27,6234.207405899084,6849.135263958827,3917.2074058990843,2931.9278580597434,2635.0,512.0,80.0,0,0,B,0,0,B,0,0.5617945000121836
105,DG_k2_t0,16,16,16,12692.343,726,16,1,29,6024.163139274348,8275.34254327089,3646.1631392743466,4629.179403996544,3630.0,707.0,80.0,0,0,C,399,319,C,3,0.7800026000186335
105,DG_k3_t0,16,16,16,12692.343,726,16,1,29,6024.163139274348,8275.34254327089,3646.1631392743466,4629.179403996544,3630.0,707.0,80.0,0,0,C,399,319,C,3,0.5537935000029393
105,DG_k3_t1,16,16,16,12692.343,726,16,1,29,6024.163139274348,8275.34254327089,3646.1631392743466,4629.179403996544,3630.0,707.0,80.0,0,0,C,399,319,C,3,0.7110448000021279
105,DG_k5_t2,16,16,16,12692.343,726,16,1,29,6024.163139274348,8275.34254327089,3646.1631392743466,4629.179403996544,3630.0,707.0,80.0,0,0,C,399,319,C,4,0.6486164999951143
106,Cplus3F,16,16,16,8673.29,377,16,1,27,5864.352592358979,6345.290023399026,3761.3525923589805,2583.9374310400435,1885.0,363.0,80.0,0,0,B,0,0,,,0.5912052000057884
106,C3FDirect,16,16,16,10169.768,508,16,1,29,5986.885213241113,7059.768305497104,3463.8852132411103,3595.883092255994,2540.0,490.0,80.0,0,0,C,323,104,,,0.3557390000205487
106,DG_k1_t0,16,16,16,10169.768,508,16,1,29,5986.885213241113,7059.768305497104,3463.8852132411103,3595.883092255994,2540.0,490.0,80.0,0,0,C,323,104,C,1,0.5132125999953132
106,DG_k2_t0,16,16,16,10169.768,508,16,1,29,5986.885213241113,7059.768305497104,3463.8852132411103,3595.883092255994,2540.0,490.0,80.0,0,0,C,323,104,C,1,0.5770807000226341
106,DG_k3_t0,16,16,16,10169.768,508,16,1,29,5986.885213241113,7059.768305497104,3463.8852132411103,3595.883092255994,2540.0,490.0,80.0,0,0,C,323,104,C,1,0.5115318000025582
106,DG_k3_t1,16,16,16,9373.388,436,16,1,27,6776.046201733069,6693.387597811324,4313.04620173307,2380.3413960782527,2180.0,420.0,80.0,0,0,B,0,2,B,1,0.5215484999935143
106,DG_k5_t2,16,16,16,10114.746,475,16,1,27,7461.604761312797,7201.745642219395,4781.604761312798,2420.140880906597,2375.0,458.0,80.0,0,0,B,2,2,B,2,0.6744326000043657
107,Cplus3F,16,16,16,8262.003,390,16,1,27,5884.852562317603,5853.002641584657,3806.8525623176038,2046.150079267051,1950.0,379.0,80.0,0,0,B,0,0,,,0.18243370001437142
107,C3FDirect,16,16,16,10435.214,542,16,1,29,6011.693410474631,7123.213515595067,3676.69341047463,3446.5201051204363,2710.0,522.0,80.0,0,0,C,328,158,,,0.3856847999850288
107,DG_k1_t0,16,16,16,10435.214,542,16,1,29,6011.693410474631,7123.213515595067,3676.69341047463,3446.5201051204363,2710.0,522.0,80.0,0,0,C,328,158,C,1,0.44346480001695454
107,DG_k2_t0,16,16,16,10435.214,542,16,1,29,6011.693410474631,7123.213515595067,3676.69341047463,3446.5201051204363,2710.0,522.0,80.0,0,0,C,328,158,C,2,0.35642860000371
107,DG_k3_t0,16,16,16,10435.214,542,16,1,29,6011.693410474631,7123.213515595067,3676.69341047463,3446.5201051204363,2710.0,522.0,80.0,0,0,C,328,158,C,3,0.413699099997757
107,DG_k3_t1,16,16,16,10435.214,542,16,1,29,6011.693410474631,7123.213515595067,3676.69341047463,3446.5201051204363,2710.0,522.0,80.0,0,0,C,328,158,C,3,0.31843950002803467
107,DG_k5_t2,16,16,16,10435.214,542,16,1,29,6011.693410474631,7123.213515595067,3676.69341047463,3446.5201051204363,2710.0,522.0,80.0,0,0,C,328,158,C,3,0.3790836999833118
108,Cplus3F,16,16,16,10310.83,539,16,1,27,5893.224301954397,7016.830104298432,3579.2243019543985,3437.6058023440396,2695.0,519.0,80.0,0,0,B,0,0,,,1.092795800010208
108,C3FDirect,16,16,16,10078.112,559,16,1,29,6030.0081597223325,6659.112238348966,3694.0081597223316,2965.104078626636,2795.0,544.0,80.0,0,0,C,317,169,,,0.42358830000739545
108,DG_k1_t0,16,16,16,10572.825,559,16,1,27,6155.2194859348365,7158.825288278868,3721.2194859348365,3437.6058023440396,2795.0,539.0,80.0,0,0,B,0,0,B,0,0.9618627000018023
108,DG_k2_t0,16,16,16,10078.112,559,16,1,29,6030.0081597223325,6659.112238348966,3694.0081597223316,2965.104078626636,2795.0,544.0,80.0,0,0,C,317,169,C,1,0.44273840001551434
108,DG_k3_t0,16,16,16,10078.112,559,16,1,29,6030.0081597223325,6659.112238348966,3694.0081597223316,2965.104078626636,2795.0,544.0,80.0,0,0,C,317,169,C,1,0.376501399994595
108,DG_k3_t1,16,16,16,11214.797,598,16,1,27,6798.917911328488,7566.797151507227,4130.917911328488,3435.879240178745,2990.0,578.0,80.0,0,0,B,0,1,B,1,1.1182667999819387
108,DG_k5_t2,16,16,16,11924.609,636,16,1,27,7508.729458758813,8048.6086989375535,4612.729458758814,3435.879240178745,3180.0,616.0,80.0,0,0,B,2,1,B,1,1.0626633999927435
109,Cplus3F,16,16,16,10260.194,600,16,1,27,6144.944821041597,6584.194354284914,3745.9448210415985,2838.249533243315,3000.0,596.0,80.0,0,0,B,0,0,,,0.5002292999997735
109,C3FDirect,16,16,16,9421.724,533,16,1,29,5602.638500672221,6162.723564616509,3290.6385006722217,2872.0850639442856,2665.0,514.0,80.0,0,0,C,214,147,,,0.4166142000176478
109,DG_k1_t0,16,16,16,9421.724,533,16,1,29,5602.638500672221,6162.723564616509,3290.6385006722217,2872.0850639442856,2665.0,514.0,80.0,0,0,C,214,147,C,1,0.46203230001265183
109,DG_k2_t0,16,16,16,9421.724,533,16,1,29,5602.638500672221,6162.723564616509,3290.6385006722217,2872.0850639442856,2665.0,514.0,80.0,0,0,C,214,147,C,2,0.3792812000028789
109,DG_k3_t0,16,16,16,9421.724,533,16,1,29,5602.638500672221,6162.723564616509,3290.6385006722217,2872.0850639442856,2665.0,514.0,80.0,0,0,C,214,147,C,3,0.41859620000468567
109,DG_k3_t1,16,16,16,9421.724,533,16,1,29,5602.638500672221,6162.723564616509,3290.6385006722217,2872.0850639442856,2665.0,514.0,80.0,0,0,C,214,147,C,3,0.35673150001093745
109,DG_k5_t2,16,16,16,9421.724,533,16,1,29,5602.638500672221,6162.723564616509,3290.6385006722217,2872.0850639442856,2665.0,514.0,80.0,0,0,C,214,147,C,3,0.3527912000135984
110,Cplus3F,16,16,16,8256.259,358,16,1,27,5519.951327974974,6040.259331528493,3489.9513279749763,2550.3080035535168,1790.0,346.0,80.0,0,0,B,0,0,,,0.29587800000444986
110,C3FDirect,16,16,16,9112.763,550,16,1,29,5928.201906197459,5745.763006233143,3292.201906197458,2453.561100035685,2750.0,537.0,80.0,0,0,C,145,118,,,0.4089185999764595
110,DG_k1_t0,16,16,16,8518.255,378,16,1,27,5781.9465119554125,6182.254515508929,3631.9465119554143,2550.3080035535168,1890.0,366.0,80.0,0,0,B,0,0,B,0,0.47519920000922866
110,DG_k2_t0,16,16,16,8769.281,398,16,1,27,6032.973337883918,6313.281341437435,3762.973337883919,2550.3080035535168,1990.0,386.0,80.0,0,0,B,0,0,B,0,0.47069599997485057
110,DG_k3_t0,16,16,16,9167.953,418,16,1,27,6431.644937349064,6591.952940902583,4041.644937349066,2550.3080035535168,2090.0,406.0,80.0,0,0,B,0,0,B,0,0.4099577000015415
110,DG_k3_t1,16,16,16,9167.953,418,16,1,27,6431.644937349064,6591.952940902583,4041.644937349066,2550.3080035535168,2090.0,406.0,80.0,0,0,B,0,0,B,0,0.29331339997588657
110,DG_k5_t2,16,16,16,9948.788,458,16,1,27,7128.4179162705805,7133.787804409924,4515.417916270581,2618.3698881393457,2290.0,445.0,80.0,0,0,B,0,2,B,2,0.59163950002403
111,Cplus3F,16,16,16,7670.345,362,16,1,27,4934.0768550548,5432.344753171651,3134.0768550548014,2298.267898116852,1810.0,348.0,80.0,0,0,B,0,0,,,0.38227699999697506
111,C3FDirect,16,16,16,12036.808,674,16,1,29,6270.776360047303,7930.808148527527,3677.776360047301,4253.031788480226,3370.0,656.0,80.0,0,0,C,476,218,,,0.6540450000029523
111,DG_k1_t0,16,16,16,7932.34,382,16,1,27,5196.072039035239,5574.339937152088,3276.072039035239,2298.267898116852,1910.0,368.0,80.0,0,0,B,0,0,B,0,0.33374640002148226
111,DG_k2_t0,16,16,16,12036.808,674,16,1,29,6270.776360047303,7930.808148527527,3677.776360047301,4253.031788480226,3370.0,656.0,80.0,0,0,C,476,218,C,1,0.5994158000103198
111,DG_k3_t0,16,16,16,12036.808,674,16,1,29,6270.776360047303,7930.808148527527,3677.776360047301,4253.031788480226,3370.0,656.0,80.0,0,0,C,476,218,C,3,0.7592139000189491
111,DG_k3_t1,16,16,16,12036.808,674,16,1,29,6270.776360047303,7930.808148527527,3677.776360047301,4253.031788480226,3370.0,656.0,80.0,0,0,C,476,218,C,3,0.6927535000140779
111,DG_k5_t2,16,16,16,12036.808,674,16,1,29,6270.776360047303,7930.808148527527,3677.776360047301,4253.031788480226,3370.0,656.0,80.0,0,0,C,476,218,C,4,0.7542023000132758
112,Cplus3F,16,16,16,6925.21,319,16,1,27,4923.741978620129,4937.209716532647,3073.74197862013,1863.4677379125171,1595.0,313.0,80.0,0,0,B,0,0,,,0.36214499999186955
112,C3FDirect,16,16,16,10267.842,620,16,1,29,6104.538347689948,6481.842149223939,3474.5383476899465,3007.3038015339916,3100.0,606.0,80.0,0,0,C,198,192,,,0.5372618999972474
112,DG_k1_t0,16,16,16,10267.842,620,16,1,29,6104.538347689948,6481.842149223939,3474.5383476899465,3007.3038015339916,3100.0,606.0,80.0,0,0,C,198,192,C,1,0.4554051000159234
112,DG_k2_t0,16,16,16,10267.842,620,16,1,29,6104.538347689948,6481.842149223939,3474.5383476899465,3007.3038015339916,3100.0,606.0,80.0,0,0,C,198,192,C,2,0.4080643999914173
112,DG_k3_t0,16,16,16,10267.842,620,16,1,29,6104.538347689948,6481.842149223939,3474.5383476899465,3007.3038015339916,3100.0,606.0,80.0,0,0,C,198,192,C,4,0.559054900018964
112,DG_k3_t1,16,16,16,10267.842,620,16,1,29,6104.538347689948,6481.842149223939,3474.5383476899465,3007.3038015339916,3100.0,606.0,80.0,0,0,C,198,192,C,4,0.5068355000112206
112,DG_k5_t2,16,16,16,10267.842,620,16,1,29,6104.538347689948,6481.842149223939,3474.5383476899465,3007.3038015339916,3100.0,606.0,80.0,0,0,C,198,192,C,4,0.3447965000232216
113,Cplus3F,16,16,16,9439.557,447,16,1,27,5808.342255169863,6681.55726795288,3765.342255169864,2916.215012783017,2235.0,443.0,80.0,0,0,B,0,0,,,0.578278600005433
113,C3FDirect,16,16,16,12247.393,619,16,1,29,6228.915817706895,8509.393071435336,3689.9158177068934,4819.4772537284425,3095.0,563.0,80.0,0,0,C,567,166,,,0.8239102000079583
113,DG_k1_t0,16,16,16,12247.393,619,16,1,29,6228.915817706895,8509.393071435336,3689.9158177068934,4819.4772537284425,3095.0,563.0,80.0,0,0,C,567,166,C,1,0.5471071999927517
113,DG_k2_t0,16,16,16,12247.393,619,16,1,29,6228.915817706895,8509.393071435336,3689.9158177068934,4819.4772537284425,3095.0,563.0,80.0,0,0,C,567,166,C,1,0.7750579999992624
113,DG_k3_t0,16,16,16,12247.393,619,16,1,29,6228.915817706895,8509.393071435336,3689.9158177068934,4819.4772537284425,3095.0,563.0,80.0,0,0,C,567,166,C,1,0.8985991999797989
113,DG_k3_t1,16,16,16,10530.148,463,16,1,27,6897.616056207044,7712.147726237197,4495.616056207044,3216.5316700301537,2315.0,423.0,80.0,0,0,B,0,2,B,1,0.8208697999943979
113,DG_k5_t2,16,16,16,11247.623,501,16,1,27,7584.485848697219,8201.62258955726,4965.485848697219,3236.1367408600418,2505.0,461.0,80.0,0,0,B,2,2,B,2,0.733998400013661
114,Cplus3F,16,16,16,8944.235,457,16,1,27,5733.194107461278,6133.234925201827,3613.19410746128,2520.0408177405475,2285.0,446.0,80.0,0,0,B,0,0,,,0.6181049999722745
114,C3FDirect,16,16,16,9097.244,480,16,1,29,6032.185126369733,6154.243598062859,3572.185126369731,2582.058471693129,2400.0,463.0,80.0,0,0,C,244,96,,,0.26177799998549744
114,DG_k1_t0,16,16,16,9097.244,480,16,1,29,6032.185126369733,6154.243598062859,3572.185126369731,2582.058471693129,2400.0,463.0,80.0,0,0,C,244,96,C,1,0.3225858999940101
114,DG_k2_t0,16,16,16,9097.244,480,16,1,29,6032.185126369733,6154.243598062859,3572.185126369731,2582.058471693129,2400.0,463.0,80.0,0,0,C,244,96,C,1,0.3180057000136003
114,DG_k3_t0,16,16,16,9097.244,480,16,1,29,6032.185126369733,6154.243598062859,3572.185126369731,2582.058471693129,2400.0,463.0,80.0,0,0,C,244,96,C,2,0.36259659999632277
114,DG_k3_t1,16,16,16,9097.244,480,16,1,29,6032.185126369733,6154.243598062859,3572.185126369731,2582.058471693129,2400.0,463.0,80.0,0,0,C,244,96,C,2,0.3275349999894388
114,DG_k5_t2,16,16,16,10711.582,551,16,1,27,7312.240829711096,7335.581539470775,4633.240829711097,2702.340709759677,2755.0,541.0,80.0,0,0,B,3,3,B,2,0.6874406000133604
115,Cplus3F,16,16,16,9788.53,479,16,1,27,5882.621660585424,6855.530089401032,3749.621660585425,3105.9084288156077,2395.0,458.0,80.0,0,0,B,0,0,,,0.5767334000265691
115,C3FDirect,16,16,16,12552.197,684,16,1,29,5667.010835257129,8386.196723842406,3281.0108352571274,5105.185888585285,3420.0,666.0,80.0,0,0,C,476,256,,,0.7480122999986634
115,DG_k1_t0,16,16,16,10050.525,499,16,1,27,6144.616844565863,6997.52527338147,3891.616844565863,3105.9084288156077,2495.0,478.0,80.0,0,0,B,0,0,B,0,0.7304673999897204
115,DG_k2_t0,16,16,16,12552.197,684,16,1,29,5667.010835257129,8386.196723842406,3281.0108352571274,5105.185888585285,3420.0,666.0,80.0,0,0,C,476,256,C,2,0.7103850000130478
115,DG_k3_t0,16,16,16,12552.197,684,16,1,29,5667.010835257129,8386.196723842406,3281.0108352571274,5105.185888585285,3420.0,666.0,80.0,0,0,C,476,256,C,2,0.9431369999947492
115,DG_k3_t1,16,16,16,12552.197,684,16,1,29,5667.010835257129,8386.196723842406,3281.0108352571274,5105.185888585285,3420.0,666.0,80.0,0,0,C,476,256,C,2,0.9509901000128593
115,DG_k5_t2,16,16,16,11443.802,578,16,1,27,7471.517257182208,7916.802156368717,4779.517257182209,3137.284899186511,2890.0,557.0,80.0,0,0,B,4,2,B,2,0.5946470999915618
116,Cplus3F,16,16,16,8759.395,408,16,1,27,5714.865837024379,6257.39473873335,3575.8658370243797,2681.528901708972,2040.0,382.0,80.0,0,0,B,0,0,,,0.598560099984752
116,C3FDirect,16,16,16,11631.161,608,16,1,29,6218.591473995317,7928.160731113209,3746.5914739953155,4181.569257117896,3040.0,583.0,80.0,0,0,C,358,173,,,0.6481816000014078
116,DG_k1_t0,16,16,16,9021.39,428,16,1,27,5976.861021004817,6399.389922713788,3717.8610210048178,2681.528901708972,2140.0,402.0,80.0,0,0,B,0,0,B,0,0.6190330999961589
116,DG_k2_t0,16,16,16,9272.417,448,16,1,27,6227.887846933323,6530.416748642294,3848.887846933323,2681.528901708972,2240.0,422.0,80.0,0,0,B,0,0,B,0,0.5068352999805938
116,DG_k3_t0,16,16,16,11631.161,608,16,1,29,6218.591473995317,7928.160731113209,3746.5914739953155,4181.569257117896,3040.0,583.0,80.0,0,0,C,358,173,C,2,0.5582484999904409
116,DG_k3_t1,16,16,16,11631.161,608,16,1,29,6218.591473995317,7928.160731113209,3746.5914739953155,4181.569257117896,3040.0,583.0,80.0,0,0,C,358,173,C,2,0.7028664000099525
116,DG_k5_t2,16,16,16,11042.706,507,16,1,27,7324.370993828795,7947.706267972136,4609.370993828795,3338.33527414334,2535.0,480.0,80.0,0,0,B,2,2,B,2,0.48165199998766184
117,Cplus3F,16,16,16,10823.929,536,16,1,27,6077.727382447935,7544.929160085433,3777.727382447937,3767.2017776374973,2680.0,519.0,80.0,0,0,B,0,0,,,0.5422982000163756
117,C3FDirect,16,16,16,11005.433,569,16,1,29,6013.449381629526,7522.433361571326,3558.4493816295253,3963.9839799418028,2845.0,558.0,80.0,0,0,C,379,183,,,0.5489487999875564
117,DG_k1_t0,16,16,16,11005.433,569,16,1,29,6013.449381629526,7522.433361571326,3558.4493816295253,3963.9839799418028,2845.0,558.0,80.0,0,0,C,379,183,C,1,0.4870546000020113
117,DG_k2_t0,16,16,16,11005.433,569,16,1,29,6013.449381629526,7522.433361571326,3558.4493816295253,3963.9839799418028,2845.0,558.0,80.0,0,0,C,379,183,C,3,0.6643512999871746
117,DG_k3_t0,16,16,16,11005.433,569,16,1,29,6013.449381629526,7522.433361571326,3558.4493816295253,3963.9839799418028,2845.0,558.0,80.0,0,0,C,379,183,C,3,0.6031956000078935
117,DG_k3_t1,16,16,16,11005.433,569,16,1,29,6013.449381629526,7522.433361571326,3558.4493816295253,3963.9839799418028,2845.0,558.0,80.0,0,0,C,379,183,C,3,0.5237377999874298
117,DG_k5_t2,16,16,16,11005.433,569,16,1,29,6013.449381629526,7522.433361571326,3558.4493816295253,3963.9839799418028,2845.0,558.0,80.0,0,0,C,379,183,C,3,0.7063816000008956
118,Cplus3F,16,16,16,9330.072,473,16,1,27,6330.409836992564,6423.071807592507,3976.4098369925646,2446.6619705999424,2365.0,462.0,80.0,0,0,B,0,0,,,0.3936428999877535
118,C3FDirect,16,16,16,10707.326,557,16,1,29,6182.983113121588,7320.325751964612,3666.9831131215856,3653.3426388430316,2785.0,522.0,80.0,0,0,C,240,134,,,0.7075046999962069
118,DG_k1_t0,16,16,16,9592.067,493,16,1,27,6592.405020973003,6565.066991572945,4118.405020973003,2446.6619705999424,2465.0,482.0,80.0,0,0,B,0,0,B,0,0.2814420999784488
118,DG_k2_t0,16,16,16,10707.326,557,16,1,29,6182.983113121588,7320.325751964612,3666.9831131215856,3653.3426388430316,2785.0,522.0,80.0,0,0,C,240,134,C,1,0.7040182999917306
118,DG_k3_t0,16,16,16,10707.326,557,16,1,29,6182.983113121588,7320.325751964612,3666.9831131215856,3653.3426388430316,2785.0,522.0,80.0,0,0,C,240,134,C,1,0.7862096999888308
118,DG_k3_t1,16,16,16,10242.074,530,16,1,27,7215.153264879402,6994.073752394271,4518.153264879402,2475.920487514868,2650.0,518.0,80.0,0,0,B,0,1,B,1,0.3593094000243582
118,DG_k5_t2,16,16,16,10707.326,557,16,1,29,6182.983113121588,7320.325751964612,3666.9831131215856,3653.3426388430316,2785.0,522.0,80.0,0,0,C,240,134,C,3,0.7754077000136022
119,Cplus3F,16,16,16,8731.232,428,16,1,27,5719.207778904739,6092.232441052176,3642.2077789047407,2450.0246621474384,2140.0,419.0,80.0,0,0,B,0,0,,,0.5262934000056703
119,C3FDirect,16,16,16,10559.668,533,16,1,29,5827.20699139085,7297.667956090879,3311.20699139085,3986.4609647000307,2665.0,517.0,80.0,0,0,C,313,133,,,0.24796390000847168
119,DG_k1_t0,16,16,16,8993.228,448,16,1,27,5981.202962885179,6234.227625032616,3784.2029628851787,2450.0246621474384,2240.0,439.0,80.0,0,0,B,0,0,B,0,0.5440506000013556
119,DG_k2_t0,16,16,16,10559.668,533,16,1,29,5827.20699139085,7297.667956090879,3311.20699139085,3986.4609647000307,2665.0,517.0,80.0,0,0,C,313,133,C,1,0.2411433999950532
119,DG_k3_t0,16,16,16,10559.668,533,16,1,29,5827.20699139085,7297.667956090879,3311.20699139085,3986.4609647000307,2665.0,517.0,80.0,0,0,C,313,133,C,1,0.18661529998644255
119,DG_k3_t1,16,16,16,9834.734,490,16,1,27,6676.151426111568,6828.733835739323,4240.151426111569,2588.5824096277574,2450.0,476.0,80.0,0,0,B,0,1,B,1,0.6150191999913659
119,DG_k5_t2,16,16,16,10538.437,527,16,1,27,7379.854836198542,7310.437245826296,4721.854836198542,2588.5824096277574,2635.0,513.0,80.0,0,0,B,2,2,B,2,0.5250444000121206
120,Cplus3F,16,16,16,8501.004,406,16,1,27,6101.53621526623,5990.003992937047,3813.5362152662315,2176.4677776708163,2030.0,401.0,80.0,0,0,B,0,0,,,0.2117102999764029
120,C3FDirect,16,16,16,11808.664,651,16,1,29,6170.121366764563,7831.664335533522,3684.1213667645616,4147.542968768963,3255.0,642.0,80.0,0,0,C,376,219,,,0.6840985000017099
120,DG_k1_t0,16,16,16,8762.999,426,16,1,27,6363.531399246669,6131.999176917486,3955.5313992466695,2176.4677776708163,2130.0,421.0,80.0,0,0,B,0,0,B,0,0.1537071999919135
120,DG_k2_t0,16,16,16,9014.026,446,16,1,27,6614.558225175175,6263.026002845992,4086.5582251751753,2176.4677776708163,2230.0,441.0,80.0,0,0,B,0,0,B,0,0.1923059000109788
120,DG_k3_t0,16,16,16,11808.664,651,16,1,29,6170.121366764563,7831.664335533522,3684.1213667645616,4147.542968768963,3255.0,642.0,80.0,0,0,C,376,219,C,1,0.6294453000009526
120,DG_k3_t1,16,16,16,9728.12,467,16,1,27,6995.919799920141,6852.119988991047,4358.919799920141,2493.200189070906,2335.0,461.0,80.0,0,0,B,0,0,B,1,0.21073140000225976
120,DG_k5_t2,16,16,16,10443.598,506,16,1,27,7705.7313473504655,7333.598264896712,4840.731347350466,2492.8669175462455,2530.0,500.0,80.0,0,0,B,1,2,B,2,0.18804330000421032
