case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,wall_time_s
27,Base,12,12,12,8066.078,371,12,1,27,6253.878275149442,5785.078254149828,4107.878275149443,1677.1999790003874,1855.0,366.0,60.0,0,0.23778670001775026
27,Beam,12,12,12,8066.078,371,12,1,27,6253.878275149442,5785.078254149828,4107.878275149443,1677.1999790003874,1855.0,366.0,60.0,0,0.5004620999970939
27,Chase,12,12,12,8848.036,392,12,1,27,6253.878275149442,6462.035544891559,4107.878275149443,2354.157269742121,1960.0,366.0,60.0,0,1.0992139000154566
28,Base,10,10,10,8710.363,400,10,1,27,6297.372361073575,6284.36261608818,4091.372361073577,2192.9902550146057,2000.0,376.0,50.0,0,0.4512003999843728
28,Beam,10,10,10,8713.328,399,10,1,27,6297.372361073575,6292.3283941248355,4091.372361073577,2200.956033051261,1995.0,376.0,50.0,0,1.1388368000043556
28,Chase,10,10,10,8294.173,389,10,1,27,6297.372361073575,5923.172683661066,4091.372361073577,1831.8003225874904,1945.0,376.0,50.0,0,0.4984687000105623
29,Base,14,14,14,8841.072,291,14,1,27,5628.871979393181,7044.072008797958,4081.871979393182,2962.200029404779,1455.0,272.0,70.0,0,0.667438200005563
29,Beam,14,14,14,8811.551,290,14,1,27,5628.871979393181,7019.550888017817,4081.871979393182,2937.678908624637,1450.0,272.0,70.0,0,1.2499154999968596
29,Chase,14,14,14,8844.833,292,14,1,27,5628.871979393181,7041.832851455104,4081.871979393182,2959.9608720619235,1460.0,273.0,70.0,0,0.9485813999781385
30,Base,14,14,14,8776.66,388,14,1,27,6266.003687478038,6398.659560552782,4108.00368747804,2290.655873074746,1940.0,368.0,70.0,0,0.7623506999807432
30,Beam,14,14,14,8776.66,388,14,1,27,6266.003687478038,6398.659560552782,4108.00368747804,2290.655873074746,1940.0,368.0,70.0,0,1.3996649000036996
30,Chase,14,14,14,8555.072,387,14,1,27,6266.003687478038,6182.0721277492885,4108.00368747804,2074.0684402712527,1935.0,368.0,70.0,0,0.9997832000080962
31,Base,11,11,11,8225.02,345,11,1,27,6006.871979393181,6113.020230152122,4081.871979393182,2031.1482507589415,1725.0,332.0,55.0,0,0.4269441999786068
31,Beam,11,11,11,8225.02,345,11,1,27,6006.871979393181,6113.020230152122,4081.871979393182,2031.1482507589415,1725.0,332.0,55.0,0,0.8809897000028286
31,Chase,11,11,11,8693.847,363,11,1,27,6006.871979393181,6490.847225716593,4081.871979393182,2408.9752463234167,1815.0,333.0,55.0,0,1.1432352999981958
32,Base,14,14,14,8314.409,307,14,1,27,5784.871979393181,6414.408823946271,4081.871979393182,2332.536844553089,1535.0,295.0,70.0,0,0.5876902000163682
32,Beam,14,14,14,8314.409,307,14,1,27,5784.871979393181,6414.408823946271,4081.871979393182,2332.536844553089,1535.0,295.0,70.0,0,1.0323394000006374
32,Chase,14,14,14,8421.87,314,14,1,27,5784.871979393181,6486.869950947574,4081.871979393182,2404.9979715543927,1570.0,295.0,70.0,0,1.048506000021007
33,Base,15,15,15,8669.477,327,15,1,27,5898.871979393181,6643.4766897830905,4081.871979393182,2561.6047103899095,1635.0,316.0,75.0,0,0.4597767999803182
33,Beam,15,15,15,8669.477,327,15,1,27,5898.871979393181,6643.4766897830905,4081.871979393182,2561.6047103899095,1635.0,316.0,75.0,0,0.8781166000117082
33,Chase,15,15,15,9186.823,342,15,1,27,5898.871979393181,7085.822586277147,4081.871979393182,3003.95060688397,1710.0,316.0,75.0,0,0.6928888999973424
34,Base,14,14,14,8764.564,344,14,1,27,5970.8719793931805,6649.563642171052,4081.871979393182,2567.691662777875,1720.0,325.0,70.0,0,0.431994400016265
34,Beam,14,14,14,8764.564,344,14,1,27,5970.8719793931805,6649.563642171052,4081.871979393182,2567.691662777875,1720.0,325.0,70.0,0,0.838946699979715
34,Chase,14,14,14,9042.522,351,14,1,27,5970.8719793931805,6892.521608152858,4081.871979393182,2810.649628759683,1755.0,325.0,70.0,0,0.745453199982876
