case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,wall_time_s
76,CplusLog,16,16,16,8763.543,400,16,1,27,5471.312433487177,6288.542592204872,3577.312433487179,2711.2301587176926,2000.0,395.0,80.0,0,0,B,0.3793825999891851
77,CplusLog,16,16,16,9055.195,496,16,1,27,4952.617348884779,6018.195405805501,3011.61734888478,3006.5780569207213,2480.0,477.0,80.0,0,0,B,0.391791900008684
78,CplusLog,16,16,16,9777.513,456,16,1,27,6152.708568623274,6982.512519452614,3947.708568623277,3034.8039508293355,2280.0,435.0,80.0,0,0,B,0.5901321999845095
79,CplusLog,16,16,16,10434.002,602,16,1,27,5797.034883473414,6757.001555342718,3612.0348834734154,3144.966671869302,3010.0,587.0,80.0,0,0,B,0.5615371000021696
80,CplusLog,16,16,16,8639.507,376,16,1,27,5702.283500500374,6326.507376102083,3810.283500500375,2516.223875601709,1880.0,353.0,80.0,0,0,B,0.5361096000124235
81,CplusLog,16,16,16,10653.205,553,16,1,27,6058.578068491092,7267.205154282327,3750.5780684910937,3516.6270857912305,2765.0,541.0,80.0,0,0,B,0.3965109999990091
82,CplusLog,16,16,16,6712.531,269,16,1,27,4533.024593764285,5028.530736479646,3005.0245937642853,2023.5061427153587,1345.0,259.0,80.0,0,0,B,0.33645739997155033
83,CplusLog,16,16,16,10029.215,503,16,1,27,5917.0958069361595,6940.214677784344,3797.0958069361595,3143.1188708481873,2515.0,494.0,80.0,0,0,B,0.40246729998034425
84,CplusLog,16,16,16,8942.447,406,16,1,27,5726.3909505929705,6440.4472816768275,3677.3909505929723,2763.056331083856,2030.0,392.0,80.0,0,0,B,0.31758849998004735
85,CplusLog,16,16,16,8884.046,416,16,1,27,5620.718338207767,6330.046095943138,3615.718338207769,2714.327757735374,2080.0,394.0,80.0,0,0,B,0.3095244999858551
86,CplusLog,16,16,16,9175.723,402,16,1,27,5719.127756676758,6708.722904328983,3624.1277566767585,3084.5951476522278,2010.0,377.0,80.0,0,0,B,0.5130556000221986
87,CplusLog,16,16,16,9379.285,436,16,1,27,6333.044407687959,6711.284886819683,3955.0444076879603,2756.2404791317254,2180.0,408.0,80.0,0,0,B,0.4011480000044685
88,CplusLog,16,16,16,7305.391,333,16,1,27,4510.748577602301,5250.390794452358,2853.7485776023022,2396.6422168500585,1665.0,310.0,80.0,0,0,B,0.4606241000001319
89,CplusLog,16,16,16,10450.231,530,16,1,27,6336.084402773641,7211.23074153264,3864.084402773641,3347.146338759002,2650.0,509.0,80.0,0,0,B,0.359299200004898
90,CplusLog,16,16,16,10378.516,551,16,1,27,6341.467306010577,6995.51618572182,3962.467306010578,3033.048879711241,2755.0,548.0,80.0,0,0,B,0.5736421000037808
91,CplusLog,16,16,16,8829.934,463,16,1,27,6142.516520036281,5981.934215299044,3706.516520036283,2275.4176952627613,2315.0,453.0,80.0,0,0,B,0.36758459999691695
92,CplusLog,16,16,16,8608.165,372,16,1,27,5693.988646037243,6301.165477691605,3745.9886460372436,2555.1768316543594,1860.0,367.0,80.0,0,0,B,0.32358929998008534
93,CplusLog,16,16,16,10359.86,528,16,1,27,6341.786530328919,7119.859726420542,3983.7865303289195,3136.0731960916196,2640.0,520.0,80.0,0,0,B,0.4309885000111535
94,CplusLog,16,16,16,8606.393,384,16,1,27,5794.346189749533,6239.392856578006,3651.346189749534,2588.046666828474,1920.0,367.0,80.0,0,0,B,0.3363485000154469
95,CplusLog,16,16,16,9980.342,480,16,1,27,6107.168745282109,7038.341626437428,3938.1687452821106,3100.1728811553216,2400.0,462.0,80.0,0,0,B,0.6516573999833781
96,CplusLog,16,16,16,9125.579,468,16,1,27,5954.55946232143,6256.579040420701,3761.559462321433,2495.0195780992717,2340.0,449.0,80.0,0,0,B,0.4759370000101626
97,CplusLog,16,16,16,9306.345,570,16,1,27,4958.637958047453,5809.3446229532165,3024.637958047455,2784.706664905763,2850.0,567.0,80.0,0,0,B,0.600233200006187
98,CplusLog,16,16,16,8763.985,392,16,1,27,6247.855176691947,6349.985175274356,4026.855176691949,2323.1299985824094,1960.0,374.0,80.0,0,0,B,0.4232661999994889
99,CplusLog,16,16,16,9670.795,472,16,1,27,5830.20862443064,6765.795225875767,3763.208624430642,3002.586601445124,2360.0,465.0,80.0,0,0,B,0.5544106000161264
100,CplusLog,16,16,16,10984.368,557,16,1,27,6097.560577981242,7579.367824956129,3773.5605779812445,3805.807246974884,2785.0,540.0,80.0,0,0,B,0.4576046000001952
101,CplusLog,16,16,16,8785.345,427,16,1,27,6419.417743180476,6158.345381324905,3981.4177431804783,2176.9276381444292,2135.0,412.0,80.0,0,0,B,0.49847230000887066
102,CplusLog,16,16,16,9710.809,459,16,1,27,5879.226352818442,6899.808833616028,3770.2263528184444,3129.582480797584,2295.0,436.0,80.0,0,0,B,0.7797473999962676
103,CplusLog,16,16,16,9323.826,471,16,1,27,6170.507419059702,6442.826217171968,3756.507419059703,2686.318798112265,2355.0,446.0,80.0,0,0,B,0.45395900000585243
104,CplusLog,16,16,16,9052.215,402,16,1,27,5906.804396148596,6569.215091021045,3768.8043961485973,2800.410694872447,2010.0,393.0,80.0,0,0,B,0.3413019000145141
105,CplusLog,16,16,16,10153.422,561,16,1,27,6119.378497018141,6717.4220567033135,3751.3784970181437,2966.0435596851707,2805.0,551.0,80.0,0,0,B,0.35278409998863935
106,CplusLog,16,16,16,8059.976,379,16,1,27,5627.834076827914,5729.975564485335,3579.834076827916,2150.141487657421,1895.0,355.0,80.0,0,0,B,0.5577638999966439
107,CplusLog,16,16,16,8549.892,397,16,1,27,5512.871418980402,6110.892363388089,3458.871418980403,2652.0209444076863,1985.0,374.0,80.0,0,0,B,0.2337446000019554
108,CplusLog,16,16,16,9773.514,477,16,1,27,6284.923468084929,6849.514107232972,3979.92346808493,2869.5906391480435,2385.0,459.0,80.0,0,0,B,0.5583870999980718
109,CplusLog,16,16,16,9156.702,497,16,1,27,6244.157538662448,6103.701535756123,3750.157538662449,2353.5439970936745,2485.0,488.0,80.0,0,0,B,0.28382670000428334
110,CplusLog,16,16,16,8850.716,395,16,1,27,5991.448237681696,6422.71637136301,3836.448237681697,2586.2681336813134,1975.0,373.0,80.0,0,0,B,0.457794100017054
111,CplusLog,16,16,16,10657.763,592,16,1,27,6153.34250740874,7032.763284028362,3768.342507408742,3264.4207766196196,2960.0,585.0,80.0,0,0,B,0.6342537000018638
112,CplusLog,16,16,16,9211.555,384,16,1,27,5925.853082050383,6858.555253156087,3831.8530820503847,3026.7021711057027,1920.0,353.0,80.0,0,0,B,0.695854200021131
113,CplusLog,16,16,16,7634.036,416,16,1,27,5172.09403675098,5074.036336964311,3046.09403675098,2027.9423002133308,2080.0,400.0,80.0,0,0,B,0.2393244999984745
114,CplusLog,16,16,16,8024.881,396,16,1,27,5925.048062101495,5573.880906294395,3755.048062101497,1818.8328441928984,1980.0,391.0,80.0,0,0,B,0.31664450000971556
115,CplusLog,16,16,16,9131.933,410,16,1,27,5836.054366470981,6615.93326917118,3769.0543664709826,2846.878902700196,2050.0,386.0,80.0,0,0,B,0.43337739998241886
116,CplusLog,16,16,16,8547.284,378,16,1,27,5545.2723663395445,6207.284355040703,3611.2723663395436,2596.0119887011597,1890.0,370.0,80.0,0,0,B,0.45385910000186414
117,CplusLog,16,16,16,9940.151,495,16,1,27,6024.090312880921,6894.151067198291,3822.0903128809223,3072.0607543173683,2475.0,491.0,80.0,0,0,B,0.3459465999912936
118,CplusLog,16,16,16,8150.416,330,16,1,27,5660.866603971001,6098.415927343402,3836.866603971001,2261.5493233724005,1650.0,322.0,80.0,0,0,B,0.2630622000142466
119,CplusLog,16,16,16,9406.34,459,16,1,27,5987.1197264309285,6586.339920074115,3758.1197264309303,2828.2201936431834,2295.0,445.0,80.0,0,0,B,0.41125360000296496
120,CplusLog,16,16,16,8578.388,443,16,1,27,6083.636332818403,5853.387502747674,3758.6363328184048,2094.7511699292695,2215.0,430.0,80.0,0,0,B,0.26305609999690205
121,CplusLog,16,16,16,8857.186,374,16,1,27,5806.159389177757,6545.186166229184,3781.1593891777584,2764.026777051425,1870.0,362.0,80.0,0,0,B,0.4017734000226483
122,CplusLog,16,16,16,8613.756,352,16,1,27,5758.383988082591,6444.756403558979,3839.3839880825913,2605.37241547639,1760.0,329.0,80.0,0,0,B,0.3042376000084914
123,CplusLog,16,16,16,9220.014,487,16,1,27,6411.762030637337,6235.014404911953,3930.762030637339,2304.2523742746143,2435.0,470.0,80.0,0,0,B,0.2758960999781266
124,CplusLog,16,16,16,9180.33,408,16,1,27,6089.603942133399,6679.329645601726,3856.603942133401,2822.725703468324,2040.0,381.0,80.0,0,0,B,0.4038310000032652
125,CplusLog,16,16,16,9419.874,487,16,1,27,5890.2891645651225,6429.8744210307195,3756.2891645651234,2673.5852564655975,2435.0,475.0,80.0,0,0,B,0.29583020001882687
126,CplusLog,16,16,16,8988.686,406,16,1,27,5819.26162619089,6491.685510554078,3783.2616261908915,2708.423884363188,2030.0,387.0,80.0,0,0,B,0.49084789998596534
127,CplusLog,16,16,16,9296.016,438,16,1,27,6265.305419238595,6606.016270100867,4003.305419238596,2602.7108508622705,2190.0,420.0,80.0,0,0,B,0.473868200002471
128,CplusLog,16,16,16,8782.438,397,16,1,27,5717.509097640033,6332.437830161817,3809.5090976400343,2522.928732521787,1985.0,385.0,80.0,0,0,B,0.47961370000848547
129,CplusLog,16,16,16,8741.823,415,16,1,27,5882.765772021941,6192.823008791633,3754.765772021942,2438.0572367696923,2075.0,394.0,80.0,0,0,B,0.30361589998938143
130,CplusLog,16,16,16,9625.778,459,16,1,27,6139.647641349474,6814.7777842967025,3786.6476413494756,3028.130142947225,2295.0,436.0,80.0,0,0,B,0.595845100004226
131,CplusLog,16,16,16,9326.186,454,16,1,27,6104.07627359582,6530.186380089613,3774.076273595821,2756.110106493791,2270.0,446.0,80.0,0,0,B,0.3484881000185851
132,CplusLog,16,16,16,8446.72,330,16,1,27,5592.230669244828,6410.719637270109,3779.2306692448287,2631.48896802528,1650.0,306.0,80.0,0,0,B,0.5293997999979183
133,CplusLog,16,16,16,9126.244,420,16,1,27,6176.624775784202,6542.243772140174,3922.6247757842043,2619.618996355968,2100.0,404.0,80.0,0,0,B,0.3934224999975413
134,CplusLog,16,16,16,7600.633,307,16,1,27,5475.75694151938,5684.633072106077,3693.756941519382,1990.8761305866947,1535.0,301.0,80.0,0,0,B,0.30339630000526085
135,CplusLog,16,16,16,8123.005,339,16,1,27,5305.230900508099,6026.005257407843,3437.230900508101,2588.7743568997407,1695.0,322.0,80.0,0,0,B,0.41394699999364093
136,CplusLog,16,16,16,8187.775,351,16,1,27,5712.606710265049,6006.77470438946,3759.6067102650486,2247.167994124411,1755.0,346.0,80.0,0,0,B,0.3883841999922879
137,CplusLog,16,16,16,8266.283,357,16,1,27,5970.114450661472,6056.282869115487,3939.1144506614733,2117.1684184540113,1785.0,345.0,80.0,0,0,B,0.39397330000065267
138,CplusLog,16,16,16,8527.534,367,16,1,27,5817.80934024744,6263.534133206823,3763.809340247441,2499.7247929593814,1835.0,349.0,80.0,0,0,B,0.4509031999914441
139,CplusLog,16,16,16,8164.38,430,16,1,27,5913.192814017487,5520.380344647395,3610.1928140174887,1910.1875306299075,2150.0,414.0,80.0,0,0,B,0.34939879999728873
140,CplusLog,16,16,16,8529.519,382,16,1,27,5985.424130829882,6164.518555916092,3798.4241308298833,2366.094425086208,1910.0,375.0,80.0,0,0,B,0.3488927999860607
141,CplusLog,16,16,16,9395.829,485,16,1,27,6249.860888037957,6408.829464196548,3992.860888037959,2415.96857615859,2425.0,482.0,80.0,0,0,B,0.41325089999008924
142,CplusLog,16,16,16,7986.226,338,16,1,27,5684.126920793547,5895.22567625344,3767.1269207935484,2128.0987554598896,1690.0,321.0,80.0,0,0,B,0.3137276000052225
143,CplusLog,16,16,16,8147.212,360,16,1,27,5721.836274009477,5918.2122352736815,3662.8362740094785,2255.3759612642007,1800.0,349.0,80.0,0,0,B,0.33021159999771044
144,CplusLog,16,16,16,9516.156,483,16,1,27,6111.366398664366,6547.155627844765,3788.366398664367,2758.789229180398,2415.0,474.0,80.0,0,0,B,0.47775680001359433
145,CplusLog,16,16,16,10367.973,521,16,1,27,6222.688963514654,7183.9734223317855,3819.688963514656,3364.2844588171297,2605.0,499.0,80.0,0,0,B,0.3223273000039626
146,CplusLog,16,16,16,11010.133,609,16,1,27,6355.189377625879,7281.1332452145825,3829.1893776258808,3451.943867588703,3045.0,604.0,80.0,0,0,B,0.3480629000114277
147,CplusLog,16,16,16,11290.411,590,49,1,27,6090.251871102168,7581.410530775831,3843.2518711021694,3738.158659673665,2950.0,580.0,179.0,33,0,B,0.48461569999926724
148,CplusLog,16,16,16,9052.568,425,16,1,27,5681.62249563185,6434.567635041638,3610.6224956318524,2823.945139409788,2125.0,413.0,80.0,0,0,B,0.4732291999971494
149,CplusLog,16,16,16,10757.437,635,16,1,27,5914.962776627514,6870.437337388088,3625.9627766275153,3244.4745607605714,3175.0,632.0,80.0,0,0,B,0.4735946000146214
150,CplusLog,16,16,16,8497.422,341,16,1,27,5679.938021178647,6395.422380127422,3783.93802117865,2611.484358948772,1705.0,317.0,80.0,0,0,B,0.44291209999937564
151,CplusLog,16,16,16,7888.363,377,16,1,27,5612.102136025777,5564.362964056817,3599.10213602578,1965.2608280310358,1885.0,359.0,80.0,0,0,B,0.36245849999249913
152,CplusLog,16,16,16,8689.296,420,16,1,27,6378.541489566034,6096.296442004412,4038.5414895660365,2057.7549524383767,2100.0,413.0,80.0,0,0,B,0.3556273000140209
153,CplusLog,16,16,16,11323.767,637,16,1,27,6554.720318341239,7433.767135088944,3954.720318341241,3479.046816747705,3185.0,625.0,80.0,0,0,B,0.7722620000131428
