case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,wall_time_s
56,CplusLog,11,11,11,7960.905,423,11,1,29,6104.444160573663,5377.90543355936,3653.444160573662,1724.4612729856972,2115.0,413.0,55.0,0,3,C,0.23789409999153577
57,CplusLog,12,12,12,8079.657,416,12,1,29,6011.724766980496,5531.657053569215,3644.724766980494,1886.9322865887227,2080.0,408.0,60.0,0,2,C,0.34084220000659116
58,CplusLog,13,13,13,9708.978,406,13,1,29,5842.5264323263955,7232.978205678806,3629.5264323263946,3603.4517733524135,2030.0,381.0,65.0,0,3,C,0.6811404000036418
59,CplusLog,13,13,13,8333.301,426,13,1,29,5949.841796640037,5737.300766481778,3674.841796640038,2062.4589698417385,2130.0,401.0,65.0,0,3,C,0.333025700005237
60,CplusLog,14,14,14,7490.048,305,14,1,29,5528.757125926498,5592.048200342116,3721.757125926497,1870.2910744156202,1525.0,303.0,70.0,0,3,C,0.1486436999985017
61,CplusLog,14,14,14,8191.208,390,14,1,29,5718.088344878244,5800.20832902418,3644.0883448782433,2156.119984145939,1950.0,371.0,70.0,0,4,C,0.552000700001372
62,CplusLog,12,12,12,8389.21,411,12,1,29,6084.26747032086,5876.209770146206,3712.26747032086,2163.942299825346,2055.0,398.0,60.0,0,1,C,0.3385597000014968
63,CplusLog,14,14,14,7576.083,334,14,1,29,5628.355322529323,5505.083104231421,3669.3553225293217,1835.7277817021004,1670.0,331.0,70.0,0,3,C,0.17294150000088848
64,CplusLog,10,10,10,8005.99,442,10,1,29,6323.0529390771935,5307.990404622217,3716.0529390771935,1591.9374655450238,2210.0,438.0,50.0,0,1,C,0.304643399984343
65,CplusLog,15,15,15,7261.738,274,15,1,29,5262.951157641417,5547.738175310813,3675.951157641416,1871.787017669399,1370.0,269.0,75.0,0,5,C,0.3107548000116367
66,CplusLog,10,10,10,7551.969,412,10,1,29,6003.656807095088,5040.968677668347,3629.656807095088,1411.3118705732597,2060.0,401.0,50.0,0,3,C,0.25500279999687336
67,CplusLog,14,14,14,7861.695,329,14,1,29,5518.5264323263955,5822.694718827177,3629.5264323263946,2193.168286500782,1645.0,324.0,70.0,0,5,C,0.38315290000173263
68,CplusLog,16,16,16,8045.857,329,16,1,29,4660.19930060834,6011.856738215283,3113.19930060834,2898.6574376069493,1645.0,309.0,80.0,0,8,C,1.055625200009672
69,CplusLog,12,12,12,8292.112,418,12,1,29,5896.5264323263955,5736.112492663735,3629.5264323263946,2106.5860603373417,2090.0,406.0,60.0,0,1,C,0.4396411000052467
70,CplusLog,16,16,16,8028.474,308,16,1,29,5258.884490878034,6121.474386117676,3629.884490878034,2491.5898952396483,1540.0,287.0,80.0,0,4,C,0.7157250000163913
71,CplusLog,12,12,12,7540.357,358,12,1,29,5854.64940034597,5335.3574911394,3729.6494003459698,1605.70809079343,1790.0,355.0,60.0,0,3,C,0.16041179999592714
72,CplusLog,11,11,11,7657.702,391,11,1,29,5935.59623610161,5265.702344177864,3663.596236101609,1602.1061080762536,1955.0,382.0,55.0,0,5,C,0.35768700001062825
73,CplusLog,12,12,12,7517.856,388,12,1,29,5930.765361376306,5131.855589278955,3635.7653613763055,1496.090227902649,1940.0,386.0,60.0,0,2,C,0.17076549999183044
74,CplusLog,14,14,14,8414.857,344,14,1,29,5560.681733147091,6293.856869103814,3630.68173314709,2663.1751359567256,1720.0,331.0,70.0,0,2,C,0.23830260001705028
75,CplusLog,10,10,10,7884.096,408,10,1,29,6031.98626420117,5393.095981856563,3651.9862642011694,1741.1097176553965,2040.0,401.0,50.0,0,2,C,0.2734828000247944
76,CplusLog,15,15,15,8918.824,366,15,1,29,5729.43113910371,6659.824321458949,3643.4311391037095,3016.393182355243,1830.0,354.0,75.0,0,4,C,0.363981500006048
77,CplusLog,10,10,10,7719.068,397,10,1,29,6033.804922933507,5289.068006135557,3672.8049229335065,1616.2630832020507,1985.0,395.0,50.0,0,4,C,0.14393459999701008
78,CplusLog,15,15,15,7866.701,319,15,1,29,5465.0558651041765,5882.701280505086,3631.055865104176,2251.6454154009093,1595.0,314.0,75.0,0,2,C,0.3105372999852989
79,CplusLog,14,14,14,8093.767,343,14,1,29,5500.5264323263955,5977.766864708941,3629.5264323263946,2348.2404323825463,1715.0,331.0,70.0,0,4,C,0.4808310999942478
80,CplusLog,14,14,14,7701.987,336,14,1,29,5657.507137476004,5617.9871844363015,3674.5071374760028,1943.4800469602988,1680.0,334.0,70.0,0,3,C,0.17024420000961982
81,CplusLog,16,16,16,8238.051,335,16,1,29,5434.692623814944,6159.051013007122,3529.6926238149435,2629.358389192178,1675.0,324.0,80.0,0,4,C,0.4316697000176646
82,CplusLog,10,10,10,7341.53,405,10,1,29,6102.531135339024,4865.530396061902,3724.5311353390216,1140.99926072288,2025.0,401.0,50.0,0,5,C,0.14308670000173151
83,CplusLog,14,14,14,7195.371,313,14,1,29,5507.973420130909,5250.37122980604,3674.9734201309084,1575.3978096751323,1565.0,310.0,70.0,0,3,C,0.2057259000139311
84,CplusLog,15,15,15,8315.607,302,15,1,29,5339.740845744821,6441.607363667103,3655.740845744819,2785.866517922286,1510.0,289.0,75.0,0,4,C,0.4969526999921072
85,CplusLog,16,16,16,6542.837,298,16,1,29,2779.585850867441,4684.836669217621,1706.5858508674416,2978.2508183501805,1490.0,288.0,80.0,0,4,C,0.5376580000156537
86,CplusLog,10,10,10,9565.429,478,10,1,29,6024.791739339996,6668.428710297985,3632.791739339995,3035.6369709579963,2390.0,457.0,50.0,0,2,C,0.3990858999895863
87,CplusLog,16,16,16,7778.47,298,16,1,29,4455.369788528068,5921.469938703571,2944.3697885280676,2977.1001501755027,1490.0,287.0,80.0,0,3,C,0.4046228999795858
88,CplusLog,11,11,11,7989.764,404,11,1,29,6016.5264323263955,5511.764226996858,3629.5264323263946,1882.2377946704612,2020.0,403.0,55.0,0,1,C,0.15158139998675324
89,CplusLog,16,16,16,4501.092,221,16,1,29,1771.1709205370303,3099.092167220947,1010.1709205370303,2088.9212466839176,1105.0,217.0,80.0,0,3,C,0.41414090001489967
90,CplusLog,16,16,16,5728.009,233,16,1,29,2230.0584243583853,4261.00878083109,1375.0584243583853,2885.950356472705,1165.0,222.0,80.0,0,6,C,0.5604343999875709
91,CplusLog,14,14,14,8257.1,355,14,1,29,5590.5264323263955,6069.100063049774,3629.5264323263946,2439.5736307233788,1775.0,343.0,70.0,0,1,C,0.3670378999959212
92,CplusLog,11,11,11,8277.228,394,11,1,29,5954.656334410775,5870.228136393716,3683.6563344107744,2186.571801982945,1970.0,382.0,55.0,0,2,C,0.3744765000010375
93,CplusLog,13,13,13,7570.85,351,13,1,29,5638.101595320822,5410.849902791487,3631.101595320821,1779.7483074706681,1755.0,340.0,65.0,0,4,C,0.42680379998637363
94,CplusLog,15,15,15,7834.24,333,15,1,29,5632.486603383013,5763.239818981871,3679.486603383013,2083.753215598856,1665.0,331.0,75.0,0,1,C,0.27994810001109727
95,CplusLog,10,10,10,7914.912,423,10,1,29,6028.5264323263955,5338.911696342186,3629.5264323263946,1709.3852640157907,2115.0,411.0,50.0,0,4,C,0.21440709999296814
96,CplusLog,10,10,10,7471.325,390,10,1,29,5954.923769432701,5086.325072130805,3653.9237694326994,1432.401302698106,1950.0,385.0,50.0,0,2,C,0.14817539998330176
97,CplusLog,13,13,13,7853.493,376,13,1,29,5748.749329748947,5547.492611362699,3633.749329748947,1913.743281613752,1880.0,361.0,65.0,0,2,C,0.21384630000102334
98,CplusLog,10,10,10,7385.583,385,10,1,29,5957.178120333993,5027.583302564343,3674.178120333994,1353.4051822303486,1925.0,383.0,50.0,0,1,C,0.1264462000108324
99,CplusLog,13,13,13,8313.896,382,13,1,29,5759.257813235284,5971.895535739808,3643.2578132352837,2328.6377225045235,1910.0,367.0,65.0,0,2,C,0.253986800002167
100,CplusLog,15,15,15,7786.398,317,15,1,29,5404.5264323263955,5820.398172756747,3629.5264323263946,2190.8717404303534,1585.0,306.0,75.0,0,5,C,0.505407099990407
101,CplusLog,10,10,10,8110.455,412,10,1,29,6044.832772134688,5594.454713525203,3646.832772134686,1947.6219413905185,2060.0,406.0,50.0,0,1,C,0.18466739999712445
102,CplusLog,14,14,14,7730.537,328,14,1,29,5392.5264323263955,5709.53738013709,3629.5264323263946,2080.0109478106956,1640.0,311.0,70.0,0,4,C,0.19217110000317916
103,CplusLog,16,16,16,7224.424,300,16,1,29,4519.467470796347,5368.423518804304,2950.4674707963463,2417.9560480079585,1500.0,276.0,80.0,0,2,C,0.7542991999944206
104,CplusLog,14,14,14,7819.394,389,14,1,29,5921.4842772697175,5416.394017110923,3631.4842772697166,1784.909739841206,1945.0,388.0,70.0,0,4,C,0.2833750999998301
105,CplusLog,13,13,13,7492.949,328,13,1,29,5636.043888059378,5463.948715195253,3696.0438880593774,1767.9048271358754,1640.0,324.0,65.0,0,3,C,0.16098220000276342
106,CplusLog,14,14,14,7449.082,301,14,1,29,5410.495037856338,5580.081805908812,3662.495037856337,1917.5867680524752,1505.0,294.0,70.0,0,6,C,0.2918745999922976
107,CplusLog,10,10,10,7787.964,389,10,1,29,5872.5264323263955,5411.964122431892,3629.5264323263946,1782.4376901054993,1945.0,381.0,50.0,0,2,C,0.21945889998460189
108,CplusLog,10,10,10,8406.353,417,10,1,29,5992.526432326396,5870.352975762219,3629.5264323263946,2240.826543435827,2085.0,401.0,50.0,0,3,C,0.5346070999803487
109,CplusLog,11,11,11,7523.666,393,11,1,29,5971.014776050322,5114.665620638328,3675.0147760503205,1439.6508445880072,1965.0,389.0,55.0,0,3,C,0.2577965999953449
110,CplusLog,16,16,16,7713.72,323,16,1,29,5157.472707983527,5701.719692705797,3311.472707983526,2390.2469847222706,1615.0,317.0,80.0,0,2,C,0.489777500013588
111,CplusLog,16,16,16,7379.622,292,16,1,27,5260.8660602584305,5555.6218042085575,3607.8660602584323,1947.755743950128,1460.0,284.0,80.0,0,0,B,0.3587294000026304
112,CplusLog,12,12,12,8420.198,414,12,1,27,6500.121883512768,5881.198365903627,4084.1218835127697,1797.0764823908585,2070.0,409.0,60.0,0,0,B,0.30247870000312105
113,CplusLog,13,13,13,7335.011,311,13,1,29,5446.5264323263955,5406.010769245276,3629.5264323263946,1776.484336918879,1555.0,309.0,65.0,0,5,C,0.2294425999862142
114,CplusLog,16,16,16,7047.815,272,16,1,29,4191.176207841585,5353.815295080247,2755.176207841585,2598.639087238663,1360.0,254.0,80.0,0,5,C,0.5863835000200197
115,CplusLog,14,14,14,7537.95,346,14,1,29,5678.263457184758,5398.950395601269,3678.2634571847593,1720.6869384165134,1730.0,339.0,70.0,0,3,C,0.38847700000042096
116,CplusLog,12,12,12,8171.396,405,12,1,29,5951.06772976684,5699.395975205478,3655.0677297668394,2044.3282454386417,2025.0,387.0,60.0,0,4,C,0.468968400004087
117,CplusLog,13,13,13,7885.025,368,13,1,29,5691.7951982531995,5629.024570826082,3629.7951982531995,1999.2293725728837,1840.0,351.0,65.0,0,1,C,0.4478839000221342
118,CplusLog,13,13,13,8376.626,410,13,1,27,6542.379800488036,5859.62628763354,4152.379800488038,1707.2464871455045,2050.0,402.0,65.0,0,0,B,0.30078219997812994
119,CplusLog,16,16,16,8003.342,336,16,1,29,4532.56056836789,5915.342179248873,2827.560568367889,3087.781610880987,1680.0,328.0,80.0,0,3,C,0.5670617000141647
120,CplusLog,12,12,12,7519.293,366,12,1,29,5787.849171910067,5274.293086366267,3703.8491719100666,1570.4439144562002,1830.0,355.0,60.0,0,4,C,0.37140269999508746
121,CplusLog,11,11,11,8057.052,433,11,1,29,6088.042976462299,5424.051599975442,3649.0429764622972,1775.0086235131444,2165.0,413.0,55.0,0,4,C,0.38959259999683127
122,CplusLog,16,16,16,6409.806,258,16,1,29,3951.183943630552,4801.806180860108,2576.183943630552,2225.6222372295574,1290.0,238.0,80.0,0,5,C,0.5547443999967072
123,CplusLog,15,15,15,7678.724,289,15,1,29,5340.560005615083,5872.724445625112,3668.5600056150824,2204.164440010027,1445.0,286.0,75.0,0,2,C,0.292575500003295
124,CplusLog,16,16,16,5871.912,230,16,1,29,3895.244554455101,4418.911884523354,2607.244554455102,1811.6673300682523,1150.0,223.0,80.0,0,5,C,0.27763249998679385
125,CplusLog,10,10,10,7838.89,394,10,1,29,5993.509761003425,5426.890372009743,3667.5097610034245,1759.3806110063174,1970.0,392.0,50.0,0,4,C,0.141453599993838
126,CplusLog,16,16,16,7630.816,319,16,1,29,4996.590746988931,5648.815608785421,3319.5907469889303,2329.224861796492,1595.0,307.0,80.0,0,6,C,0.28626209998037666
127,CplusLog,11,11,11,7623.298,388,11,1,29,5920.821025820262,5245.297847857263,3643.8210258202607,1601.4768220370033,1940.0,383.0,55.0,0,4,C,0.2795724000025075
128,CplusLog,12,12,12,8522.521,433,12,1,29,6071.546920015015,5882.521299782351,3656.5469200150137,2225.9743797673377,2165.0,415.0,60.0,0,2,C,0.2499639000161551
129,CplusLog,15,15,15,7727.356,328,15,1,29,5523.852989077529,5691.356341212442,3629.852989077528,2061.5033521349146,1640.0,321.0,75.0,0,4,C,0.13224730000365525
130,CplusLog,16,16,16,8700.882,405,16,1,29,5843.143917329,6207.881811812105,3670.143917328999,2537.737894483107,2025.0,388.0,80.0,0,4,C,0.37385070000891574
131,CplusLog,16,16,16,6984.096,286,16,1,29,2957.937608541018,5201.0960806941175,1872.937608541018,3328.1584721531,1430.0,273.0,80.0,0,3,C,0.4710458999907132
132,CplusLog,16,16,16,5736.166,272,16,1,29,3033.013668583621,4027.1662870429313,1877.013668583621,2150.152618459311,1360.0,269.0,80.0,0,3,C,0.5145596999791451
133,CplusLog,10,10,10,8249.807,392,10,1,27,6426.839041943242,5850.806740539876,4107.839041943243,1742.967698596634,1960.0,389.0,50.0,0,0,B,0.1687427000142634
134,CplusLog,11,11,11,7858.681,408,11,1,29,6054.564643186931,5360.680926734342,3663.56464318693,1697.1162835474113,2040.0,403.0,55.0,0,2,C,0.3086388999945484
135,CplusLog,11,11,11,8431.822,437,11,1,27,6570.8719793931805,5760.8218805322085,4081.871979393182,1678.9499011390262,2185.0,431.0,55.0,0,0,B,0.206092800013721
136,CplusLog,14,14,14,8089.021,355,14,1,29,5626.5264323263955,5895.020660126151,3629.5264323263946,2265.4942277997566,1775.0,349.0,70.0,0,4,C,0.24974590001511388
