case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,pruned_observations,coobservations,pruned_truth_hits,pruned_samples,delayed_decision,probe_new,connection_m,b_order_m,wall_time_s
75,Cplus3FB,12,12,12,7658.715,355,12,1,29,5875.470433039665,5477.714991836864,3799.470433039666,1678.2445587971986,1775.0,346.0,60.0,0,2,C,114,49,0,[],,,,,0.20749509998131543
75,B,12,12,12,8635.645,353,12,1,27,6048.8719793931805,6473.644720256648,4081.871979393182,2391.7727408634682,1765.0,337.0,60.0,0,,,,,,,,,,,0.4394103999948129
76,Cplus3F,10,10,10,7838.464,390,10,1,29,5945.7754719029535,5456.463861540745,3673.7754719029526,1782.6883896377917,1950.0,382.0,50.0,0,5,C,31,51,,,,,,,0.15258449999964796
76,Cplus3FB,10,10,10,7838.464,390,10,1,29,5945.7754719029535,5456.463861540745,3673.7754719029526,1782.6883896377917,1950.0,382.0,50.0,0,5,C,31,51,0,[],,,,,0.11287919999449514
76,B,10,10,10,8451.476,364,10,1,27,6108.871979393181,6235.476433321041,4081.871979393182,2153.6044539278596,1820.0,346.0,50.0,0,,,,,,,,,,,0.35661079999408685
77,Cplus3F,16,16,16,5791.163,196,16,1,29,2511.1651921214934,4540.162856756681,1626.1651921214934,2913.9976646351865,980.0,191.0,80.0,0,5,C,110,74,,,,,,,0.2410012999898754
77,Cplus3FB,16,16,16,5791.163,196,16,1,29,2511.1651921214934,4540.162856756681,1626.1651921214934,2913.9976646351865,980.0,191.0,80.0,0,5,C,110,74,0,[],,,,,0.22745299999951385
77,B,16,16,16,7900.403,281,16,1,27,5483.756601014493,6147.4029667033965,3938.756601014493,2208.646365688909,1405.0,268.0,80.0,0,,,,,,,,,,,0.4094524999964051
78,Cplus3F,11,11,11,7759.642,341,11,1,27,6036.871979393181,5665.642263789475,4081.871979393182,1583.7702843962925,1705.0,334.0,55.0,0,0,B,0,0,,,,,,,0.23363400000380352
78,Cplus3FB,11,11,11,7759.642,341,11,1,27,6036.871979393181,5665.642263789475,4081.871979393182,1583.7702843962925,1705.0,334.0,55.0,0,0,B,0,17,0,[],,,,,0.2396232000028249
78,B,11,11,11,7759.642,341,11,1,27,6036.871979393181,5665.642263789475,4081.871979393182,1583.7702843962925,1705.0,334.0,55.0,0,,,,,,,,,,,0.26833520000218414
79,Cplus3F,10,10,10,7618.472,380,10,1,29,5944.617568800105,5292.47206083871,3709.617568800104,1582.8544920386034,1900.0,376.0,50.0,0,4,C,26,50,,,,,,,0.06940479998593219
79,Cplus3FB,10,10,10,7618.472,380,10,1,29,5944.617568800105,5292.47206083871,3709.617568800104,1582.8544920386034,1900.0,376.0,50.0,0,4,C,26,50,0,[],,,,,0.08570850000251085
79,B,10,10,10,8166.232,360,10,1,27,6138.8719793931805,5962.231698117742,4081.871979393182,1880.3597187245618,1800.0,354.0,50.0,0,,,,,,,,,,,0.3007837999903131
80,Cplus3F,14,14,14,7399.718,307,14,1,29,5405.723664557224,5494.717604559438,3663.7236645572225,1830.9939400022147,1535.0,300.0,70.0,0,6,C,82,68,,,,,,,0.19966280000517145
80,Cplus3FB,14,14,14,7399.718,307,14,1,29,5405.723664557224,5494.717604559438,3663.7236645572225,1830.9939400022147,1535.0,300.0,70.0,0,6,C,82,68,0,[],,,,,0.1885162999969907
80,B,14,14,14,9762.817,350,14,1,27,5676.871979393181,7607.816755540491,4081.871979393182,3525.9447761473107,1750.0,335.0,70.0,0,,,,,,,,,,,0.6621851999952924
81,Cplus3F,15,15,15,7601.979,320,15,1,29,5486.158802579879,5621.979014574778,3679.1588025798787,1942.820211994901,1600.0,305.0,75.0,0,3,C,93,53,,,,,,,0.24045680000563152
