case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,pruned_observations,coobservations,pruned_truth_hits,pruned_samples,delayed_decision,probe_new,connection_m,b_order_m,wall_time_s
66,Cplus3FB,16,16,16,10055.556,452,16,1,27,6289.522156106928,7277.556268712896,3802.5221561069293,3475.034112605966,2260.0,438.0,80.0,0,0,B,27,40,0,"[{'channel': 7, 'point': [1133.4, 1589.7], 'min_dist_m': 1770.9, 'truth_success': False}, {'channel': 7, 'point': [1119.0, 427.0], 'min_dist_m': 2158.1, 'truth_success': False}, {'channel': 7, 'point': [1724.0, 938.8], 'min_dist_m': 2473.9, 'truth_success': False}]",,,,,0.40184360000421293
66,B,16,16,16,10216.556,479,16,1,27,6379.522156106928,7277.556268712896,3802.5221561069293,3475.034112605966,2395.0,464.0,80.0,0,,,,,,,,,,,0.48524879998876713
67,Cplus3F,16,16,16,8512.493,407,16,1,27,5843.233951524732,6011.493143109102,3600.2339515247327,2411.259191584368,2035.0,386.0,80.0,0,0,B,0,0,,,,,,,0.24491110001690686
67,Cplus3FB,16,16,16,8422.493,392,16,1,27,5753.233951524732,6011.493143109102,3600.2339515247327,2411.259191584368,1960.0,371.0,80.0,0,0,B,15,37,0,"[{'channel': 17, 'point': [1133.4, 1589.7], 'min_dist_m': 1768.3, 'truth_success': False}, {'channel': 17, 'point': [1119.0, 427.0], 'min_dist_m': 2156.5, 'truth_success': False}, {'channel': 17, 'point': [1724.0, 938.8], 'min_dist_m': 2471.7, 'truth_success': False}]",,,,,0.20578450002358295
67,B,16,16,16,8512.493,407,16,1,27,5843.233951524732,6011.493143109102,3600.2339515247327,2411.259191584368,2035.0,386.0,80.0,0,,,,,,,,,,,0.2170073000015691
68,Cplus3F,16,16,16,8090.331,395,16,1,27,5115.933862395259,5660.330887453866,3124.933862395261,2535.397025058604,1975.0,375.0,80.0,0,0,B,0,0,,,,,,,0.49497770000016317
68,Cplus3FB,16,16,16,7857.331,356,16,1,27,5037.933862395259,5660.330887453866,3124.933862395261,2535.397025058604,1780.0,337.0,80.0,0,0,B,39,32,0,"[{'channel': 1, 'point': [1119.0, 427.0], 'min_dist_m': 1581.9, 'truth_success': False}, {'channel': 1, 'point': [1724.0, 938.8], 'min_dist_m': 1734.1, 'truth_success': False}, {'channel': 1, 'point': [1960.6, 97.8], 'min_dist_m': 2429.8, 'truth_success': False}]",,,,,0.4647129999939352
68,B,16,16,16,8090.331,395,16,1,27,5115.933862395259,5660.330887453866,3124.933862395261,2535.397025058604,1975.0,375.0,80.0,0,,,,,,,,,,,0.5368370000214782
69,Cplus3F,16,16,16,8832.619,374,16,1,27,6046.618680411716,6525.619239623384,3974.6186804117174,2551.000559211665,1870.0,357.0,80.0,0,0,B,0,0,,,,,,,0.33472850001999177
69,Cplus3FB,16,16,16,8742.619,359,16,1,27,5956.618680411716,6525.619239623384,3974.6186804117174,2551.000559211665,1795.0,342.0,80.0,0,0,B,15,36,0,"[{'channel': 15, 'point': [1133.4, 1589.7], 'min_dist_m': 1789.6, 'truth_success': False}, {'channel': 15, 'point': [1119.0, 427.0], 'min_dist_m': 2169.7, 'truth_success': False}, {'channel': 15, 'point': [1724.0, 938.8], 'min_dist_m': 2490.1, 'truth_success': False}]",,,,,0.4609616000088863
69,B,16,16,16,8832.619,374,16,1,27,6046.618680411716,6525.619239623384,3974.6186804117174,2551.000559211665,1870.0,357.0,80.0,0,,,,,,,,,,,0.3853658000007272
70,Cplus3F,16,16,16,9977.354,485,16,1,27,6306.25587752691,7004.353506933478,3839.25587752691,3165.097629406568,2425.0,468.0,80.0,0,0,B,0,0,,,,,,,0.6629650999966543
70,Cplus3FB,16,16,16,9881.354,469,16,1,27,6210.25587752691,7004.353506933478,3839.25587752691,3165.097629406568,2345.0,452.0,80.0,0,0,B,16,60,0,"[{'channel': 20, 'point': [1133.4, 1589.7], 'min_dist_m': 1873.4, 'truth_success': False}, {'channel': 20, 'point': [1119.0, 427.0], 'min_dist_m': 2219.9, 'truth_success': False}, {'channel': 20, 'point': [1724.0, 938.8], 'min_dist_m': 2561.5, 'truth_success': False}]",,,,,0.8373203000228386
70,B,16,16,16,9977.354,485,16,1,27,6306.25587752691,7004.353506933478,3839.25587752691,3165.097629406568,2425.0,468.0,80.0,0,,,,,,,,,,,0.7375182000105269
71,Cplus3F,16,16,16,8955.026,468,16,1,27,6145.358428730503,6073.026432057899,3767.358428730504,2305.668003327398,2340.0,462.0,80.0,0,0,B,0,0,,,,,,,0.25017239997396246
71,Cplus3FB,16,16,16,8612.026,411,16,1,27,5923.358428730503,6073.026432057899,3767.358428730504,2305.668003327398,2055.0,404.0,80.0,0,0,B,57,79,0,"[{'channel': 17, 'point': [1119.0, 427.0], 'min_dist_m': 1621.5, 'truth_success': False}, {'channel': 17, 'point': [1724.0, 938.8], 'min_dist_m': 1750.8, 'truth_success': False}, {'channel': 13, 'point': [1960.6, 97.8], 'min_dist_m': 1579.4, 'truth_success': False}]",,,,,0.24070369999390095
71,B,16,16,16,8955.026,468,16,1,27,6145.358428730503,6073.026432057899,3767.358428730504,2305.668003327398,2340.0,462.0,80.0,0,,,,,,,,,,,0.19211689999792725
72,Cplus3F,16,16,16,9521.723,429,16,1,27,5861.932471258716,6898.722640358713,3765.9324712587163,3132.7901690999993,2145.0,398.0,80.0,0,0,B,0,0,,,,,,,0.6153427000099327
72,Cplus3FB,16,16,16,9353.723,401,16,1,27,5699.932471258716,6898.722640358713,3765.9324712587163,3132.7901690999993,2005.0,370.0,80.0,0,0,B,28,73,0,"[{'channel': 5, 'point': [1133.4, 1589.7], 'min_dist_m': 1731.9, 'truth_success': False}, {'channel': 5, 'point': [1119.0, 427.0], 'min_dist_m': 2134.4, 'truth_success': False}, {'channel': 5, 'point': [1724.0, 938.8], 'min_dist_m': 2440.4, 'truth_success': False}]",,,,,0.6908859999966808
72,B,16,16,16,9521.723,429,16,1,27,5861.932471258716,6898.722640358713,3765.9324712587163,3132.7901690999993,2145.0,398.0,80.0,0,,,,,,,,,,,0.6388470000238158
73,Cplus3F,16,16,16,9730.928,508,16,1,27,6122.7902023898305,6623.928096333038,3768.790202389832,2855.137893943208,2540.0,487.0,80.0,0,0,B,0,0,,,,,,,0.553121300006751
73,Cplus3FB,16,16,16,9232.928,425,16,1,27,5828.7902023898305,6623.928096333038,3768.790202389832,2855.137893943208,2125.0,404.0,80.0,0,0,B,83,84,0,"[{'channel': 2, 'point': [1119.0, 427.0], 'min_dist_m': 1689.4, 'truth_success': False}, {'channel': 10, 'point': [1119.0, 427.0], 'min_dist_m': 1701.8, 'truth_success': False}, {'channel': 2, 'point': [1724.0, 938.8], 'min_dist_m': 1810.9, 'truth_success': False}]",,,,,0.5566023999999743
73,B,16,16,16,9730.928,508,16,1,27,6122.7902023898305,6623.928096333038,3768.790202389832,2855.137893943208,2540.0,487.0,80.0,0,,,,,,,,,,,0.5374667999858502
74,Cplus3F,16,16,16,8485.114,393,16,1,27,6080.975686703903,6051.114100285192,3835.9756867039046,2215.1384135812878,1965.0,389.0,80.0,0,0,B,0,0,,,,,,,0.2532811999844853
74,Cplus3FB,16,16,16,8305.114,363,16,1,27,5900.975686703903,6051.114100285192,3835.9756867039046,2215.1384135812878,1815.0,359.0,80.0,0,0,B,30,50,0,"[{'channel': 10, 'point': [1133.4, 1589.7], 'min_dist_m': 1744.0, 'truth_success': False}, {'channel': 14, 'point': [1133.4, 1589.7], 'min_dist_m': 1763.1, 'truth_success': False}, {'channel': 10, 'point': [1119.0, 427.0], 'min_dist_m': 2141.8, 'truth_success': False}]",,,,,0.23157590001937933
74,B,16,16,16,8485.114,393,16,1,27,6080.975686703903,6051.114100285192,3835.9756867039046,2215.1384135812878,1965.0,389.0,80.0,0,,,,,,,,,,,0.3263491000107024
75,Cplus3F,16,16,16,10340.341,567,16,1,27,6596.301493971207,6876.341167198224,3960.3014939712075,2916.03967322702,2835.0,549.0,80.0,0,0,B,0,0,,,,,,,0.647815400006948
75,Cplus3FB,16,16,16,9895.341,493,16,1,27,6380.301493971207,6876.341167198224,3960.3014939712075,2916.03967322702,2465.0,474.0,80.0,0,0,B,74,79,0,"[{'channel': 8, 'point': [1119.0, 427.0], 'min_dist_m': 1716.9, 'truth_success': False}, {'channel': 8, 'point': [1724.0, 938.8], 'min_dist_m': 1849.2, 'truth_success': False}, {'channel': 13, 'point': [1724.0, 938.8], 'min_dist_m': 1682.5, 'truth_success': False}]",,,,,0.49169749999418855
75,B,16,16,16,10340.341,567,16,1,27,6596.301493971207,6876.341167198224,3960.3014939712075,2916.03967322702,2835.0,549.0,80.0,0,,,,,,,,,,,0.5348998999979813
76,Cplus3F,16,16,16,8635.49,354,16,1,27,5832.53987106761,6449.490151081954,3827.539871067612,2621.950280014342,1770.0,336.0,80.0,0,0,B,0,0,,,,,,,0.3737795999913942
76,Cplus3FB,16,16,16,8635.49,354,16,1,27,5832.53987106761,6449.490151081954,3827.539871067612,2621.950280014342,1770.0,336.0,80.0,0,0,B,0,30,0,[],,,,,0.37176569999428466
76,B,16,16,16,8635.49,354,16,1,27,5832.53987106761,6449.490151081954,3827.539871067612,2621.950280014342,1770.0,336.0,80.0,0,,,,,,,,,,,0.35910890001105145
77,Cplus3F,16,16,16,10304.943,551,16,1,27,6334.4369075471905,6942.943486084775,3848.4369075471914,3094.506578537585,2755.0,527.0,80.0,0,0,B,0,0,,,,,,,0.4359026000020094
77,Cplus3FB,16,16,16,9728.943,456,16,1,27,5992.4369075471905,6942.943486084775,3848.4369075471914,3094.506578537585,2280.0,426.0,80.0,0,0,B,95,101,0,"[{'channel': 20, 'point': [1133.4, 1589.7], 'min_dist_m': 1697.0, 'truth_success': False}, {'channel': 3, 'point': [1119.0, 427.0], 'min_dist_m': 1646.9, 'truth_success': False}, {'channel': 20, 'point': [1119.0, 427.0], 'min_dist_m': 2087.4, 'truth_success': False}]",,,,,0.4801861000014469
77,B,16,16,16,10304.943,551,16,1,27,6334.4369075471905,6942.943486084775,3848.4369075471914,3094.506578537585,2755.0,527.0,80.0,0,,,,,,,,,,,0.44109469998511486
78,Cplus3F,16,16,16,8081.221,359,16,1,27,6130.5138059561405,5851.221084108273,4006.5138059561414,1844.7072781521294,1795.0,355.0,80.0,0,0,B,0,0,,,,,,,0.16602999999304302
78,Cplus3FB,16,16,16,7991.221,344,16,1,27,6040.5138059561405,5851.221084108273,4006.5138059561414,1844.7072781521294,1720.0,340.0,80.0,0,0,B,15,32,0,"[{'channel': 1, 'point': [1133.4, 1589.7], 'min_dist_m': 1737.5, 'truth_success': False}, {'channel': 1, 'point': [1119.0, 427.0], 'min_dist_m': 2137.8, 'truth_success': False}, {'channel': 1, 'point': [1724.0, 938.8], 'min_dist_m': 2445.2, 'truth_success': False}]",,,,,0.22847150001325645
78,B,16,16,16,8081.221,359,16,1,27,6130.5138059561405,5851.221084108273,4006.5138059561414,1844.7072781521294,1795.0,355.0,80.0,0,,,,,,,,,,,0.2657193999912124
79,Cplus3F,16,16,16,8751.586,408,16,1,27,5886.745746954777,6242.586047326253,3791.7457469547785,2450.8403003714766,2040.0,389.0,80.0,0,0,B,0,0,,,,,,,0.35553350002737716
79,Cplus3FB,16,16,16,8367.586,344,16,1,27,5508.745746954777,6242.586047326253,3791.7457469547785,2450.8403003714766,1720.0,325.0,80.0,0,0,B,64,74,0,"[{'channel': 4, 'point': [1133.4, 1589.7], 'min_dist_m': 1823.5, 'truth_success': False}, {'channel': 9, 'point': [1133.4, 1589.7], 'min_dist_m': 1859.3, 'truth_success': False}, {'channel': 11, 'point': [1133.4, 1589.7], 'min_dist_m': 1960.7, 'truth_success': False}]",,,,,0.32196580001618713
79,B,16,16,16,8751.586,408,16,1,27,5886.745746954777,6242.586047326253,3791.7457469547785,2450.8403003714766,2040.0,389.0,80.0,0,,,,,,,,,,,0.36900629999581724
80,Cplus3F,16,16,16,8854.234,425,16,1,27,4881.415059114195,6234.2344991579175,3061.415059114196,3172.8194400437224,2125.0,415.0,80.0,0,0,B,0,0,,,,,,,0.5981217999942601
80,Cplus3FB,16,16,16,8406.234,353,16,1,27,4797.415059114194,6234.2344991579175,3061.415059114196,3172.8194400437224,1765.0,327.0,80.0,0,0,B,72,43,0,"[{'channel': 5, 'point': [1133.4, 1589.7], 'min_dist_m': 1911.0, 'truth_success': False}, {'channel': 5, 'point': [1119.0, 427.0], 'min_dist_m': 2242.3, 'truth_success': False}, {'channel': 5, 'point': [1724.0, 938.8], 'min_dist_m': 2593.3, 'truth_success': False}]",,,,,0.7231861999898683
80,B,16,16,16,8854.234,425,16,1,27,4881.415059114195,6234.2344991579175,3061.415059114196,3172.8194400437224,2125.0,415.0,80.0,0,,,,,,,,,,,0.7079637999995612
81,Cplus3F,16,16,16,9611.772,473,16,1,27,5848.73843061388,6698.77222067442,3757.7384306138824,2941.033790060538,2365.0,468.0,80.0,0,0,B,0,0,,,,,,,0.5805515999963973
81,Cplus3FB,16,16,16,9181.772,403,16,1,27,5692.738430613882,6698.77222067442,3757.7384306138824,2941.033790060538,2015.0,388.0,80.0,0,0,B,70,69,0,"[{'channel': 17, 'point': [1119.0, 427.0], 'min_dist_m': 1676.2, 'truth_success': False}, {'channel': 17, 'point': [1724.0, 938.8], 'min_dist_m': 1792.3, 'truth_success': False}, {'channel': 17, 'point': [1960.6, 97.8], 'min_dist_m': 2481.8, 'truth_success': False}]",,,,,0.5539884999743663
81,B,16,16,16,9611.772,473,16,1,27,5848.73843061388,6698.77222067442,3757.7384306138824,2941.033790060538,2365.0,468.0,80.0,0,,,,,,,,,,,0.5422623000049498
82,Cplus3F,16,16,16,7283.636,328,16,1,27,4537.666204196784,5255.636303504189,2904.6662041967847,2350.9700993074043,1640.0,308.0,80.0,0,0,B,0,0,,,,,,,0.38731219997862354
82,Cplus3FB,16,16,16,7183.636,311,16,1,27,4519.666204196784,5255.636303504189,2904.6662041967847,2350.9700993074043,1555.0,293.0,80.0,0,0,B,17,41,0,"[{'channel': 11, 'point': [601.1, -1871.6], 'min_dist_m': 1550.5, 'truth_success': False}, {'channel': 11, 'point': [-340.9, -1933.2], 'min_dist_m': 1826.0, 'truth_success': False}, {'channel': 11, 'point': [-1145.9, -1593.9], 'min_dist_m': 2095.6, 'truth_success': False}]",,,,,0.34196190000511706
82,B,16,16,16,7283.636,328,16,1,27,4537.666204196784,5255.636303504189,2904.6662041967847,2350.9700993074043,1640.0,308.0,80.0,0,,,,,,,,,,,0.4423728999972809
83,Cplus3F,16,16,16,8844.758,381,16,1,27,5688.723156900673,6485.758428988954,3760.7231569006735,2725.0352720882793,1905.0,374.0,80.0,0,0,B,0,0,,,,,,,0.49825020000571385
83,Cplus3FB,16,16,16,8725.758,362,16,1,27,5676.723156900673,6485.758428988954,3760.7231569006735,2725.0352720882793,1810.0,350.0,80.0,0,0,B,19,41,0,"[{'channel': 4, 'point': [-1808.9, 762.5], 'min_dist_m': 1737.9, 'truth_success': False}, {'channel': 17, 'point': [-1808.9, 762.5], 'min_dist_m': 1697.5, 'truth_success': False}, {'channel': 17, 'point': [-1523.3, 670.8], 'min_dist_m': 1567.8, 'truth_success': False}]",,,,,0.4605357999971602
83,B,16,16,16,8844.758,381,16,1,27,5688.723156900673,6485.758428988954,3760.7231569006735,2725.0352720882793,1905.0,374.0,80.0,0,,,,,,,,,,,0.41525170000386424
84,Cplus3F,16,16,16,8187.395,379,16,1,27,5651.634666349279,5852.395233267847,3556.6346663492805,2295.7605669185664,1895.0,360.0,80.0,0,0,B,0,0,,,,,,,0.5122145999921486
84,Cplus3FB,16,16,16,8115.395,367,16,1,27,5579.634666349279,5852.395233267847,3556.6346663492805,2295.7605669185664,1835.0,348.0,80.0,0,0,B,12,32,0,"[{'channel': 10, 'point': [1724.0, 938.8], 'min_dist_m': 1696.6, 'truth_success': False}, {'channel': 10, 'point': [1960.6, 97.8], 'min_dist_m': 2327.4, 'truth_success': False}, {'channel': 10, 'point': [1808.9, -762.5], 'min_dist_m': 2634.8, 'truth_success': False}]",,,,,0.3875449000042863
84,B,16,16,16,8187.395,379,16,1,27,5651.634666349279,5852.395233267847,3556.6346663492805,2295.7605669185664,1895.0,360.0,80.0,0,,,,,,,,,,,0.5050880000053439
85,Cplus3F,16,16,16,9091.607,464,16,1,27,6452.100166982273,6249.606991025651,3928.1001669822754,2321.506824043377,2320.0,442.0,80.0,0,0,B,0,0,,,,,,,0.4007313000038266
85,Cplus3FB,16,16,16,8907.607,433,16,1,27,6320.100166982273,6249.606991025651,3928.1001669822754,2321.506824043377,2165.0,413.0,80.0,0,0,B,31,45,0,"[{'channel': 8, 'point': [1133.4, 1589.7], 'min_dist_m': 1911.0, 'truth_success': False}, {'channel': 8, 'point': [1119.0, 427.0], 'min_dist_m': 2242.3, 'truth_success': False}, {'channel': 8, 'point': [1724.0, 938.8], 'min_dist_m': 2593.3, 'truth_success': False}]",,,,,0.2659317000070587
85,B,16,16,16,9091.607,464,16,1,27,6452.100166982273,6249.606991025651,3928.1001669822754,2321.506824043377,2320.0,442.0,80.0,0,,,,,,,,,,,0.39906860000337474
86,Cplus3F,16,16,16,8553.681,389,16,1,27,6098.752947148936,6152.68084516384,3871.752947148938,2280.927898014904,1945.0,376.0,80.0,0,0,B,0,0,,,,,,,0.2561594000144396
86,Cplus3FB,16,16,16,8553.681,389,16,1,27,6098.752947148936,6152.68084516384,3871.752947148938,2280.927898014904,1945.0,376.0,80.0,0,0,B,0,30,0,[],,,,,0.2506776000082027
86,B,16,16,16,8553.681,389,16,1,27,6098.752947148936,6152.68084516384,3871.752947148938,2280.927898014904,1945.0,376.0,80.0,0,,,,,,,,,,,0.18008730001747608
87,Cplus3F,16,16,16,11379.555,647,16,1,27,6319.218239651416,7433.5553622300495,3783.2182396514186,3650.3371225786323,3235.0,631.0,80.0,0,0,B,0,0,,,,,,,0.3336072999809403
87,Cplus3FB,16,16,16,10410.555,489,16,1,27,6067.218239651416,7433.5553622300495,3783.2182396514186,3650.3371225786323,2445.0,452.0,80.0,0,0,B,158,94,0,"[{'channel': 7, 'point': [1133.4, 1589.7], 'min_dist_m': 1848.6, 'truth_success': False}, {'channel': 6, 'point': [1119.0, 427.0], 'min_dist_m': 1648.2, 'truth_success': False}, {'channel': 7, 'point': [1119.0, 427.0], 'min_dist_m': 2205.4, 'truth_success': False}]",,,,,0.4018133000063244
87,B,16,16,16,11379.555,647,16,1,27,6319.218239651416,7433.5553622300495,3783.2182396514186,3650.3371225786323,3235.0,631.0,80.0,0,,,,,,,,,,,0.44614899999578483
88,Cplus3F,16,16,16,7941.568,345,16,1,27,5624.879421336701,5808.567620015746,3676.8794213367014,2131.688198679046,1725.0,328.0,80.0,0,0,B,0,0,,,,,,,0.1907861000217963
88,Cplus3FB,16,16,16,7936.568,344,16,1,27,5624.879421336701,5808.567620015746,3676.8794213367014,2131.688198679046,1720.0,328.0,80.0,0,0,B,1,26,0,"[{'channel': 11, 'point': [-768.9, -1522.0], 'min_dist_m': 2002.1, 'truth_success': False}]",,,,,0.21364629999152385
88,B,16,16,16,7941.568,345,16,1,27,5624.879421336701,5808.567620015746,3676.8794213367014,2131.688198679046,1725.0,328.0,80.0,0,,,,,,,,,,,0.19993890001205727
89,Cplus3F,16,16,16,10106.595,451,16,1,27,6199.989179791106,7348.595076213148,3790.9891797911064,3557.605896422041,2255.0,423.0,80.0,0,0,B,0,0,,,,,,,0.3327632999862544
89,Cplus3FB,16,16,16,10016.595,436,16,1,27,6109.989179791106,7348.595076213148,3790.9891797911064,3557.605896422041,2180.0,408.0,80.0,0,0,B,15,43,0,"[{'channel': 8, 'point': [1133.4, 1589.7], 'min_dist_m': 1739.9, 'truth_success': False}, {'channel': 8, 'point': [1119.0, 427.0], 'min_dist_m': 2139.3, 'truth_success': False}, {'channel': 8, 'point': [1724.0, 938.8], 'min_dist_m': 2447.3, 'truth_success': False}]",,,,,0.4295488999923691
89,B,16,16,16,10106.595,451,16,1,27,6199.989179791106,7348.595076213148,3790.9891797911064,3557.605896422041,2255.0,423.0,80.0,0,,,,,,,,,,,0.38548890000674874
90,Cplus3F,16,16,16,10132.769,480,16,1,27,6406.539543948746,7196.7685538674405,4042.539543948748,3154.229009918692,2400.0,456.0,80.0,0,0,B,0,0,,,,,,,0.5671987000096124
90,Cplus3FB,16,16,16,9881.769,440,16,1,27,6340.539543948746,7196.7685538674405,4042.539543948748,3154.229009918692,2200.0,405.0,80.0,0,0,B,40,44,0,"[{'channel': 17, 'point': [1298.9, -1471.9], 'min_dist_m': 1670.8, 'truth_success': False}, {'channel': 17, 'point': [601.1, -1871.6], 'min_dist_m': 2202.8, 'truth_success': False}, {'channel': 17, 'point': [-189.7, -1182.6], 'min_dist_m': 1722.5, 'truth_success': False}]",,,,,0.5372016000037547
90,B,16,16,16,10132.769,480,16,1,27,6406.539543948746,7196.7685538674405,4042.539543948748,3154.229009918692,2400.0,456.0,80.0,0,,,,,,,,,,,0.49610190000385046
91,Cplus3F,16,16,16,9203.205,401,16,1,27,6237.779117783731,6746.204543212483,4065.779117783733,2680.4254254287525,2005.0,372.0,80.0,0,0,B,0,0,,,,,,,0.4896685999992769
91,Cplus3FB,16,16,16,9203.205,401,16,1,27,6237.779117783731,6746.204543212483,4065.779117783733,2680.4254254287525,2005.0,372.0,80.0,0,0,B,0,25,0,[],,,,,0.492513000004692
91,B,16,16,16,9203.205,401,16,1,27,6237.779117783731,6746.204543212483,4065.779117783733,2680.4254254287525,2005.0,372.0,80.0,0,,,,,,,,,,,0.40368319998378865
92,Cplus3F,16,16,16,9124.616,405,16,1,27,5879.884881929678,6632.616155466946,3808.8848819296804,2823.7312735372657,2025.0,387.0,80.0,0,0,B,0,0,,,,,,,0.6859763999818824
92,Cplus3FB,16,16,16,8965.616,380,16,1,27,5807.884881929678,6632.616155466946,3808.8848819296804,2823.7312735372657,1900.0,353.0,80.0,0,0,B,25,36,0,"[{'channel': 18, 'point': [1808.9, -762.5], 'min_dist_m': 1703.8, 'truth_success': False}, {'channel': 18, 'point': [614.8, -1027.9], 'min_dist_m': 1845.9, 'truth_success': False}, {'channel': 18, 'point': [1298.9, -1471.9], 'min_dist_m': 2356.1, 'truth_success': False}]",,,,,0.7098414999782108
92,B,16,16,16,9124.616,405,16,1,27,5879.884881929678,6632.616155466946,3808.8848819296804,2823.7312735372657,2025.0,387.0,80.0,0,,,,,,,,,,,0.506700500001898
93,Cplus3F,16,16,16,10198.144,524,16,1,27,6024.318845438747,6984.1435064397265,3940.318845438749,3043.8246610009805,2620.0,514.0,80.0,0,0,B,0,0,,,,,,,0.6510750999732409
93,Cplus3FB,16,16,16,9426.144,399,16,1,27,5832.318845438747,6984.1435064397265,3940.318845438749,3043.8246610009805,1995.0,367.0,80.0,0,0,B,125,66,0,"[{'channel': 6, 'point': [1133.4, 1589.7], 'min_dist_m': 1682.9, 'truth_success': False}, {'channel': 6, 'point': [1119.0, 427.0], 'min_dist_m': 2035.4, 'truth_success': False}, {'channel': 6, 'point': [1724.0, 938.8], 'min_dist_m': 2398.5, 'truth_success': False}]",,,,,0.6897709000040777
93,B,16,16,16,10198.144,524,16,1,27,6024.318845438747,6984.1435064397265,3940.318845438749,3043.8246610009805,2620.0,514.0,80.0,0,,,,,,,,,,,0.6562250000133645
94,Cplus3F,16,16,16,9028.765,378,16,1,27,5788.852252385365,6688.765007283768,3763.852252385367,2924.9127548984006,1890.0,370.0,80.0,0,0,B,0,0,,,,,,,0.42990930000087246
94,Cplus3FB,16,16,16,9028.765,378,16,1,27,5788.852252385365,6688.765007283768,3763.852252385367,2924.9127548984006,1890.0,370.0,80.0,0,0,B,0,39,0,[],,,,,0.4181440999964252
94,B,16,16,16,9028.765,378,16,1,27,5788.852252385365,6688.765007283768,3763.852252385367,2924.9127548984006,1890.0,370.0,80.0,0,,,,,,,,,,,0.4960954000125639
95,Cplus3F,16,16,16,8549.239,389,16,1,27,5604.645668699337,6148.239477772966,3578.6456686993392,2569.593809073626,1945.0,376.0,80.0,0,0,B,0,0,,,,,,,0.4620133000134956
95,Cplus3FB,16,16,16,8382.239,363,16,1,27,5538.645668699337,6148.239477772966,3578.6456686993392,2569.593809073626,1815.0,339.0,80.0,0,0,B,26,45,0,"[{'channel': 17, 'point': [1960.6, 97.8], 'min_dist_m': 1661.8, 'truth_success': False}, {'channel': 17, 'point': [1808.9, -762.5], 'min_dist_m': 2199.1, 'truth_success': False}, {'channel': 17, 'point': [614.8, -1027.9], 'min_dist_m': 1718.9, 'truth_success': False}]",,,,,0.47161450001294725
95,B,16,16,16,8549.239,389,16,1,27,5604.645668699337,6148.239477772966,3578.6456686993392,2569.593809073626,1945.0,376.0,80.0,0,,,,,,,,,,,0.4683857999916654
96,Cplus3F,16,16,16,10421.996,440,53,1,27,5687.68812446537,7628.996199528893,3633.6881244653714,3995.3080750635268,2200.0,402.0,191.0,37,0,B,0,0,,,,,,,0.8118256000161637
96,Cplus3FB,16,16,16,10229.996,408,53,1,27,5495.68812446537,7628.996199528893,3633.6881244653714,3995.3080750635268,2040.0,370.0,191.0,37,0,B,32,66,0,"[{'channel': 15, 'point': [1133.4, 1589.7], 'min_dist_m': 1891.6, 'truth_success': False}, {'channel': 20, 'point': [1133.4, 1589.7], 'min_dist_m': 1807.5, 'truth_success': False}, {'channel': 15, 'point': [1119.0, 427.0], 'min_dist_m': 2230.7, 'truth_success': False}]",,,,,0.8438178999931552
96,B,16,16,16,10421.996,440,53,1,27,5687.68812446537,7628.996199528893,3633.6881244653714,3995.3080750635268,2200.0,402.0,191.0,37,,,,,,,,,,,0.8666399999929126
97,Cplus3F,16,16,16,9371.576,508,16,1,27,6168.095610601428,6255.5758226241005,3759.0956106014287,2496.4802120226723,2540.0,496.0,80.0,0,0,B,0,0,,,,,,,0.33400390000315383
97,Cplus3FB,16,16,16,8885.576,429,16,1,27,6042.095610601428,6255.5758226241005,3759.0956106014287,2496.4802120226723,2145.0,405.0,80.0,0,0,B,79,54,0,"[{'channel': 1, 'point': [1960.6, 97.8], 'min_dist_m': 1590.3, 'truth_success': False}, {'channel': 1, 'point': [1808.9, -762.5], 'min_dist_m': 2024.3, 'truth_success': False}, {'channel': 1, 'point': [614.8, -1027.9], 'min_dist_m': 1530.0, 'truth_success': False}]",,,,,0.3491003999952227
97,B,16,16,16,9371.576,508,16,1,27,6168.095610601428,6255.5758226241005,3759.0956106014287,2496.4802120226723,2540.0,496.0,80.0,0,,,,,,,,,,,0.33576209997409023
98,Cplus3F,16,16,16,9776.082,490,16,1,27,6165.796931293514,6759.08220188797,3774.7969312935156,2984.2852705944556,2450.0,487.0,80.0,0,0,B,0,0,,,,,,,0.45395679998910055
98,Cplus3FB,16,16,16,9499.082,445,16,1,27,6081.796931293514,6759.08220188797,3774.7969312935156,2984.2852705944556,2225.0,435.0,80.0,0,0,B,45,55,0,"[{'channel': 12, 'point': [1133.4, 1589.7], 'min_dist_m': 1676.1, 'truth_success': False}, {'channel': 12, 'point': [1119.0, 427.0], 'min_dist_m': 1997.2, 'truth_success': False}, {'channel': 12, 'point': [1724.0, 938.8], 'min_dist_m': 2392.6, 'truth_success': False}]",,,,,0.5011800000211224
98,B,16,16,16,9776.082,490,16,1,27,6165.796931293514,6759.08220188797,3774.7969312935156,2984.2852705944556,2450.0,487.0,80.0,0,,,,,,,,,,,0.4097922000219114
99,Cplus3F,16,16,16,9482.804,462,16,1,27,6228.329051417312,6651.804294914891,3857.3290514173127,2794.4752434975794,2310.0,441.0,80.0,0,0,B,0,0,,,,,,,0.5856899000064004
