case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,pruned_observations,coobservations,delayed_decision,probe_new,wall_time_s
100,C,16,16,16,9375.725,474,16,1,29,5524.199300608341,6484.7248450056595,3113.19930060834,3371.5255443973215,2370.0,441.0,80.0,0,,,,,,,0.6428341999999247
101,Cplus3F,16,16,16,8279.693,394,16,1,27,4703.160187226553,5860.693081799103,3008.1601872265537,2852.5328945725523,1970.0,369.0,80.0,0,0,B,0,0,,,0.6553492000093684
101,DG_k1_t0,16,16,16,7255.61,383,16,1,29,5521.044189443447,4886.610164140533,3367.044189443447,1519.5659746970869,1915.0,374.0,80.0,0,0,C,128,78,C,2,0.32913209998514503
101,DG_k3_t0,16,16,16,7255.61,383,16,1,29,5521.044189443447,4886.610164140533,3367.044189443447,1519.5659746970869,1915.0,374.0,80.0,0,0,C,128,78,C,4,0.2809024000016507
101,C3FDirect,16,16,16,7255.61,383,16,1,29,5521.044189443447,4886.610164140533,3367.044189443447,1519.5659746970869,1915.0,374.0,80.0,0,0,C,128,78,,,0.264857000001939
101,B,16,16,16,8279.693,394,16,1,27,4703.160187226553,5860.693081799103,3008.1601872265537,2852.5328945725523,1970.0,369.0,80.0,0,,,,,,,0.6207712999894284
101,C,16,16,16,8652.534,475,16,1,29,5851.6087655604215,5735.533706991573,3291.6087655604206,2443.9249414311535,2375.0,462.0,80.0,0,,,,,,,0.48244389999308623
102,Cplus3F,16,16,16,8964.165,384,16,1,27,6083.464461881273,6604.1645323832245,3975.464461881274,2628.700070501951,1920.0,360.0,80.0,0,0,B,0,0,,,0.34748209998360835
102,DG_k1_t0,16,16,16,8663.971,402,16,1,29,5462.053522885755,6190.971030359807,3481.0535228857552,2709.917507474052,2010.0,383.0,80.0,0,0,C,217,110,C,3,0.48330319998785853
102,DG_k3_t0,16,16,16,8663.971,402,16,1,29,5462.053522885755,6190.971030359807,3481.0535228857552,2709.917507474052,2010.0,383.0,80.0,0,0,C,217,110,C,7,0.48072720001800917
102,C3FDirect,16,16,16,8663.971,402,16,1,29,5462.053522885755,6190.971030359807,3481.0535228857552,2709.917507474052,2010.0,383.0,80.0,0,0,C,217,110,,,0.45586650000768714
102,B,16,16,16,8964.165,384,16,1,27,6083.464461881273,6604.1645323832245,3975.464461881274,2628.700070501951,1920.0,360.0,80.0,0,,,,,,,0.3762739999801852
102,C,16,16,16,9153.112,459,16,1,29,5744.848492756143,6338.111678907327,3473.8484927561417,2864.263186151188,2295.0,440.0,80.0,0,,,,,,,0.6504422999860253
103,Cplus3F,16,16,16,10594.026,528,16,1,27,6637.052592527319,7362.026442267558,4140.0525925273205,3221.973849740235,2640.0,512.0,80.0,0,0,B,0,0,,,0.49991980000049807
103,DG_k1_t0,16,16,16,9698.074,470,16,1,29,5993.550464986025,6817.074165458099,3695.550464986023,3121.523700472079,2350.0,451.0,80.0,0,0,C,162,118,C,2,0.4114063000015449
103,DG_k3_t0,16,16,16,9698.074,470,16,1,29,5993.550464986025,6817.074165458099,3695.550464986023,3121.523700472079,2350.0,451.0,80.0,0,0,C,162,118,C,4,0.41493119997903705
103,C3FDirect,16,16,16,9698.074,470,16,1,29,5993.550464986025,6817.074165458099,3695.550464986023,3121.523700472079,2350.0,451.0,80.0,0,0,C,162,118,,,0.4327285000181291
103,B,16,16,16,10594.026,528,16,1,27,6637.052592527319,7362.026442267558,4140.0525925273205,3221.973849740235,2640.0,512.0,80.0,0,,,,,,,0.4976856999855954
103,C,16,16,16,10988.832,638,16,1,29,6436.526432326396,7105.831889886197,3629.5264323263946,3476.3054575598107,3190.0,613.0,80.0,0,,,,,,,1.1334132999763824
104,Cplus3F,16,16,16,9581.145,471,16,1,27,6088.760170666989,6683.144997409641,3769.760170666991,2913.3848267426515,2355.0,463.0,80.0,0,0,B,0,0,,,0.4049624000035692
104,DG_k1_t0,16,16,16,9843.14,491,16,1,27,6350.755354647428,6825.140181390079,3911.7553546474287,2913.3848267426515,2455.0,483.0,80.0,0,0,B,0,0,B,0,0.3042252000013832
104,DG_k3_t0,16,16,16,8731.585,385,16,1,29,5467.302300569477,6357.584687359362,3434.3023005694763,2923.2823867898883,1925.0,369.0,80.0,0,0,C,219,90,C,4,0.34655350001412444
104,C3FDirect,16,16,16,8731.585,385,16,1,29,5467.302300569477,6357.584687359362,3434.3023005694763,2923.2823867898883,1925.0,369.0,80.0,0,0,C,219,90,,,0.39473329999600537
104,B,16,16,16,9581.145,471,16,1,27,6088.760170666989,6683.144997409641,3769.760170666991,2913.3848267426515,2355.0,463.0,80.0,0,,,,,,,0.3211969000112731
104,C,16,16,16,9594.275,491,16,1,29,5977.123475261563,6580.274906244503,3395.123475261562,3185.151430982938,2455.0,479.0,80.0,0,,,,,,,0.4922713999985717
105,Cplus3F,16,16,16,8582.932,433,16,1,27,5866.39575245576,5918.932198296448,3589.3957524557613,2329.536445840686,2165.0,419.0,80.0,0,0,B,0,0,,,0.5529214999987744
105,DG_k1_t0,16,16,16,8951.642,436,16,1,29,5744.423141907021,6270.642084203164,3409.423141907021,2861.2189422961424,2180.0,421.0,80.0,0,0,C,135,85,C,1,0.253882999997586
105,DG_k3_t0,16,16,16,8951.642,436,16,1,29,5744.423141907021,6270.642084203164,3409.423141907021,2861.2189422961424,2180.0,421.0,80.0,0,0,C,135,85,C,2,0.24788599999737926
105,C3FDirect,16,16,16,8951.642,436,16,1,29,5744.423141907021,6270.642084203164,3409.423141907021,2861.2189422961424,2180.0,421.0,80.0,0,0,C,135,85,,,0.25688619998982176
105,B,16,16,16,8582.932,433,16,1,27,5866.39575245576,5918.932198296448,3589.3957524557613,2329.536445840686,2165.0,419.0,80.0,0,,,,,,,0.577961500006495
105,C,16,16,16,10523.664,552,16,1,29,5939.425718496457,7149.663566732335,3354.425718496456,3795.2378482358804,2760.0,534.0,80.0,0,,,,,,,0.5352051999943797
106,Cplus3F,16,16,16,7865.455,324,16,1,27,4739.026865899162,5863.454859645057,3020.026865899162,2843.4279937458946,1620.0,302.0,80.0,0,0,B,0,0,,,0.5641802000172902
106,DG_k1_t0,16,16,16,8226.409,385,16,1,29,5895.825228660702,5843.409422614579,3652.825228660702,2190.5841939538777,1925.0,378.0,80.0,0,0,C,208,85,C,2,0.16715079999994487
106,DG_k3_t0,16,16,16,8226.409,385,16,1,29,5895.825228660702,5843.409422614579,3652.825228660702,2190.5841939538777,1925.0,378.0,80.0,0,0,C,208,85,C,5,0.17035280002164654
106,C3FDirect,16,16,16,8226.409,385,16,1,29,5895.825228660702,5843.409422614579,3652.825228660702,2190.5841939538777,1925.0,378.0,80.0,0,0,C,208,85,,,0.11717000001226552
106,B,16,16,16,7865.455,324,16,1,27,4739.026865899162,5863.454859645057,3020.026865899162,2843.4279937458946,1620.0,302.0,80.0,0,,,,,,,0.545384600001853
106,C,16,16,16,8969.776,471,16,1,29,6334.526432326396,6073.775592960624,3629.5264323263946,2444.2491606342314,2355.0,461.0,80.0,0,,,,,,,0.580743500002427
107,Cplus3F,16,16,16,9175.233,445,16,1,27,5740.107562028776,6432.232564632881,3530.107562028777,2902.1250026041052,2225.0,438.0,80.0,0,0,B,0,0,,,0.3541630999825429
107,DG_k1_t0,16,16,16,8591.115,370,16,1,29,5676.6121027874315,6306.115127025508,3625.612102787433,2680.503024238074,1850.0,355.0,80.0,0,0,C,134,69,C,1,0.32821599999442697
107,DG_k3_t0,16,16,16,8591.115,370,16,1,29,5676.6121027874315,6306.115127025508,3625.612102787433,2680.503024238074,1850.0,355.0,80.0,0,0,C,134,69,C,3,0.27212589999544434
107,C3FDirect,16,16,16,8591.115,370,16,1,29,5676.6121027874315,6306.115127025508,3625.612102787433,2680.503024238074,1850.0,355.0,80.0,0,0,C,134,69,,,0.3008169000095222
107,B,16,16,16,9175.233,445,16,1,27,5740.107562028776,6432.232564632881,3530.107562028777,2902.1250026041052,2225.0,438.0,80.0,0,,,,,,,0.4269448000122793
107,C,16,16,16,9478.021,450,16,1,29,5826.176753417379,6729.021335431053,3464.1767534173764,3264.8445820136844,2250.0,419.0,80.0,0,,,,,,,0.9544816999987233
108,Cplus3F,16,16,16,10194.415,525,16,1,27,5922.188888831468,6971.4154876254115,3536.1888888314706,3435.2265987939436,2625.0,518.0,80.0,0,0,B,0,0,,,0.6942729000002146
108,DG_k1_t0,16,16,16,10456.411,545,16,1,27,6184.184072811907,7113.4106716058495,3678.1840728119087,3435.2265987939436,2725.0,538.0,80.0,0,0,B,0,0,B,0,0.796994000003906
108,DG_k3_t0,16,16,16,11106.109,585,16,1,27,6833.8824982055585,7523.109096999501,4087.8824982055603,3435.2265987939436,2925.0,578.0,80.0,0,0,B,0,0,B,0,0.7005779999890365
108,C3FDirect,16,16,16,8256.837,381,16,1,29,4398.158146188531,5909.836878453929,2726.1581461885307,3183.678732265397,1905.0,362.0,80.0,0,0,C,208,98,,,0.7523643000167795
108,B,16,16,16,10194.415,525,16,1,27,5922.188888831468,6971.4154876254115,3536.1888888314706,3435.2265987939436,2625.0,518.0,80.0,0,,,,,,,0.7629213999898639
108,C,16,16,16,9232.894,500,16,1,29,4654.600296626864,6162.894274281298,2723.6002966268634,3439.2939776544367,2500.0,490.0,80.0,0,,,,,,,0.7277164999977686
109,Cplus3F,16,16,16,8669.492,398,16,1,27,5475.53768229628,6215.491644118944,3445.537682296281,2769.953961822665,1990.0,384.0,80.0,0,0,B,0,0,,,0.5450595000002068
109,DG_k1_t0,16,16,16,8931.487,418,16,1,27,5737.532866276719,6357.486828099382,3587.5328662767192,2769.953961822665,2090.0,404.0,80.0,0,0,B,0,0,B,0,0.6248170999751892
109,DG_k3_t0,16,16,16,7910.804,382,16,1,29,5382.183481185298,5544.803722732826,3334.183481185298,2210.6202415475277,1910.0,376.0,80.0,0,0,C,216,87,C,2,0.3596484000154305
109,C3FDirect,16,16,16,7910.804,382,16,1,29,5382.183481185298,5544.803722732826,3334.183481185298,2210.6202415475277,1910.0,376.0,80.0,0,0,C,216,87,,,0.30890909998561256
109,B,16,16,16,8669.492,398,16,1,27,5475.53768229628,6215.491644118944,3445.537682296281,2769.953961822665,1990.0,384.0,80.0,0,,,,,,,0.6157975000096485
109,C,16,16,16,9143.198,509,16,1,29,5853.752603712686,6016.198405374311,3330.752603712686,2685.4458016616277,2545.0,502.0,80.0,0,,,,,,,0.6933564000064507
110,Cplus3F,16,16,16,9028.989,440,16,1,27,6118.294906146177,6317.989201731648,3931.294906146179,2386.6942955854697,2200.0,431.0,80.0,0,0,B,0,0,,,0.4545510000025388
110,DG_k1_t0,16,16,16,8982.342,447,16,1,29,5835.414491941313,6236.3417896994215,3686.4144919413125,2549.9272977581127,2235.0,431.0,80.0,0,0,C,181,113,C,2,0.6917557999840938
110,DG_k3_t0,16,16,16,8982.342,447,16,1,29,5835.414491941313,6236.3417896994215,3686.4144919413125,2549.9272977581127,2235.0,431.0,80.0,0,0,C,181,113,C,5,0.642755999986548
110,C3FDirect,16,16,16,8982.342,447,16,1,29,5835.414491941313,6236.3417896994215,3686.4144919413125,2549.9272977581127,2235.0,431.0,80.0,0,0,C,181,113,,,0.6758083000022452
110,B,16,16,16,9028.989,440,16,1,27,6118.294906146177,6317.989201731648,3931.294906146179,2386.6942955854697,2200.0,431.0,80.0,0,,,,,,,0.4854228999756742
110,C,16,16,16,10146.42,523,16,1,29,6049.410444918267,6939.419801266173,3633.410444918266,3306.0093563479095,2615.0,512.0,80.0,0,,,,,,,0.8108616000099573
111,Cplus3F,16,16,16,9604.954,507,16,1,27,6497.668606106029,6495.953877123331,4012.668606106032,2483.2852710172997,2535.0,494.0,80.0,0,0,B,0,0,,,0.4590801000013016
111,DG_k1_t0,16,16,16,7172.249,359,16,1,29,4999.387763712786,4948.2491701428,2995.3877637127853,1952.8614064300154,1795.0,349.0,80.0,0,0,C,128,72,C,2,0.19284880001214333
111,DG_k3_t0,16,16,16,7172.249,359,16,1,29,4999.387763712786,4948.2491701428,2995.3877637127853,1952.8614064300154,1795.0,349.0,80.0,0,0,C,128,72,C,3,0.2068374000082258
111,C3FDirect,16,16,16,7172.249,359,16,1,29,4999.387763712786,4948.2491701428,2995.3877637127853,1952.8614064300154,1795.0,349.0,80.0,0,0,C,128,72,,,0.19540360002429225
111,B,16,16,16,9604.954,507,16,1,27,6497.668606106029,6495.953877123331,4012.668606106032,2483.2852710172997,2535.0,494.0,80.0,0,,,,,,,0.4626405999879353
111,C,16,16,16,7937.563,413,16,1,29,5115.336519685062,5392.5626325441,3000.3365196850605,2392.2261128590403,2065.0,400.0,80.0,0,,,,,,,0.5035329999809619
112,Cplus3F,16,16,16,8282.705,359,16,1,27,5812.937467404163,6056.705344450546,3795.937467404165,2260.7678770463826,1795.0,351.0,80.0,0,0,B,0,0,,,0.23299029999179766
112,DG_k1_t0,16,16,16,8724.439,400,16,1,29,5420.499457286639,6263.439412020814,3405.499457286639,2857.9399547341773,2000.0,381.0,80.0,0,0,C,181,92,C,2,0.48350219998974353
112,DG_k3_t0,16,16,16,8724.439,400,16,1,29,5420.499457286639,6263.439412020814,3405.499457286639,2857.9399547341773,2000.0,381.0,80.0,0,0,C,181,92,C,4,0.6504195999877993
112,C3FDirect,16,16,16,8724.439,400,16,1,29,5420.499457286639,6263.439412020814,3405.499457286639,2857.9399547341773,2000.0,381.0,80.0,0,0,C,181,92,,,0.6200871000182815
112,B,16,16,16,8282.705,359,16,1,27,5812.937467404163,6056.705344450546,3795.937467404165,2260.7678770463826,1795.0,351.0,80.0,0,,,,,,,0.249373700004071
112,C,16,16,16,9459.15,475,16,1,29,5634.972258871346,6543.150494431005,3284.9722588713457,3258.1782355596633,2375.0,461.0,80.0,0,,,,,,,0.7205295000167098
113,Cplus3F,16,16,16,8334.28,332,16,1,27,5618.014013267805,6281.2802676750935,3774.0140132678057,2507.26625440729,1660.0,313.0,80.0,0,0,B,0,0,,,0.6812645999889355
113,DG_k1_t0,16,16,16,7531.641,325,16,1,29,5479.850541474202,5503.6413402340295,3542.8505414742026,1960.7907987598264,1625.0,323.0,80.0,0,0,C,105,66,C,3,0.13612519999151118
113,DG_k3_t0,16,16,16,7531.641,325,16,1,29,5479.850541474202,5503.6413402340295,3542.8505414742026,1960.7907987598264,1625.0,323.0,80.0,0,0,C,105,66,C,8,0.18623760002083145
113,C3FDirect,16,16,16,7531.641,325,16,1,29,5479.850541474202,5503.6413402340295,3542.8505414742026,1960.7907987598264,1625.0,323.0,80.0,0,0,C,105,66,,,0.1692754999967292
113,B,16,16,16,8334.28,332,16,1,27,5618.014013267805,6281.2802676750935,3774.0140132678057,2507.26625440729,1660.0,313.0,80.0,0,,,,,,,0.689405600016471
113,C,16,16,16,8319.443,382,16,1,29,5647.567725912314,5955.4431702034735,3465.5677259123136,2489.8754442911604,1910.0,374.0,80.0,0,,,,,,,0.45600850001210347
114,Cplus3F,16,16,16,8830.853,404,16,1,27,6188.945073918187,6344.853161636406,4002.9450739181884,2341.9080877182187,2020.0,386.0,80.0,0,0,B,0,0,,,0.68533569999272
114,DG_k1_t0,16,16,16,8641.339,377,16,1,29,5486.184574986105,6325.339157558447,3543.184574986105,2782.1545825723483,1885.0,351.0,80.0,0,0,C,236,97,C,1,0.7050678000086918
114,DG_k3_t0,16,16,16,8641.339,377,16,1,29,5486.184574986105,6325.339157558447,3543.184574986105,2782.1545825723483,1885.0,351.0,80.0,0,0,C,236,97,C,6,0.7173659999971278
114,C3FDirect,16,16,16,8641.339,377,16,1,29,5486.184574986105,6325.339157558447,3543.184574986105,2782.1545825723483,1885.0,351.0,80.0,0,0,C,236,97,,,0.778768600022886
114,B,16,16,16,8830.853,404,16,1,27,6188.945073918187,6344.853161636406,4002.9450739181884,2341.9080877182187,2020.0,386.0,80.0,0,,,,,,,0.5329660999996122
114,C,16,16,16,10785.779,550,16,1,29,5908.73212070919,7419.77899780699,3468.732120709188,3951.0468770978114,2750.0,536.0,80.0,0,,,,,,,1.1654847000027075
115,Cplus3F,16,16,16,8692.035,381,16,1,27,6062.439118103393,6337.035164615763,3953.439118103395,2383.596046512367,1905.0,370.0,80.0,0,0,B,0,0,,,0.37990860000718385
115,DG_k1_t0,16,16,16,7467.351,319,16,1,29,5101.41437883543,5484.350953756001,3308.41437883543,2175.936574920571,1595.0,308.0,80.0,0,0,C,168,85,C,3,0.19740309999906458
115,DG_k3_t0,16,16,16,7467.351,319,16,1,29,5101.41437883543,5484.350953756001,3308.41437883543,2175.936574920571,1595.0,308.0,80.0,0,0,C,168,85,C,9,0.32686140001169406
115,C3FDirect,16,16,16,7467.351,319,16,1,29,5101.41437883543,5484.350953756001,3308.41437883543,2175.936574920571,1595.0,308.0,80.0,0,0,C,168,85,,,0.2779568999831099
115,B,16,16,16,8692.035,381,16,1,27,6062.439118103393,6337.035164615763,3953.439118103395,2383.596046512367,1905.0,370.0,80.0,0,,,,,,,0.3701354000077117
115,C,16,16,16,8486.288,393,16,1,29,5395.063636672217,6077.288063245855,3286.063636672216,2791.224426573645,1965.0,364.0,80.0,0,,,,,,,0.8364436000119895
116,Cplus3F,16,16,16,9765.867,538,16,1,27,6038.5812260428465,6470.867184392325,3766.581226042848,2704.2859583494815,2690.0,525.0,80.0,0,0,B,0,0,,,0.5979094000067562
