seed,case,model,source_count,all_cleared,total_time_per_source_s,movement_time_per_source_s,detection_switch_time_per_source_s,clear_action_time_per_source_s,measure_actions_per_source,channel_switches_per_source,last_discovery_time_per_source_s,search_end_time_per_source_s,search_movement_time_per_source_s,unfinished_after_search_rate,not_clear_ready_after_search_rate,active_measurements_per_source,co_measurements_per_source,coverage_insertions_per_source,decomposition_error_s
112358,13,J,10,1,390.56219999999996,308.3622350786911,77.2,5.0,13.0,12.2,151.5996364,209.38559164840726,136.18559164840727,0.7,0.6,2.9,1.4,0.8,0.0003507869114400819
112358,13,Jplus,10,1,384.6435,306.6434635395865,73.0,5.0,12.3,11.5,138.0299622,192.73572863605665,124.63572863605665,0.8,0.5,2.2,1.4,0.0,0.00036460413502936717
112358,13,Ring8,10,1,386.1598,294.5597848178856,86.6,5.0,14.5,14.1,162.8734338,211.52641065523352,128.52641065523352,0.8,0.5,2.7,1.6,0.8,0.00015182114384515444
112358,14,I,16,1,241.2414375,192.55391457946013,43.6875,5.0,7.375,6.8125,105.1012408125,106.97624080669324,74.41374080669326,1.0,0.875,3.0,2.125,0.3125,0.00036672863780040643
112358,14,J,16,1,269.6110625,218.54855449984868,46.0625,5.0,7.75,7.3125,106.145331375,108.39533137287626,71.39533137287626,0.9375,0.8125,2.8125,1.75,0.3125,0.00012800242120647454
112358,14,Jplus,16,1,227.2815625,179.84405736509936,42.4375,5.0,7.125,6.8125,98.5073474375,100.75734744859804,66.75734744859804,0.9375,0.8125,2.1875,1.75,0.0,8.215841035053018e-05
112358,14,Ring8,16,1,256.30925,197.62176262751905,53.6875,5.0,9.0,8.6875,115.0310779375,115.78107793510628,68.28107793510627,0.9375,0.8125,2.6875,2.0,0.375,0.00020204030442982912
112358,15,I,11,1,299.70118181818185,237.15577100562794,57.54545454545455,5.0,9.636363636363637,9.363636363636363,129.14980945454545,192.02489411476378,134.29762138749103,0.5454545454545454,0.2727272727272727,2.5454545454545454,1.7272727272727273,0.7272727272727273,0.0004810619070667599
112358,15,J,11,1,293.5538181818182,227.00840449960285,61.54545454545455,5.0,10.272727272727273,10.181818181818182,91.38403145454545,189.62242260548885,125.34969533276163,0.45454545454545453,0.0,2.4545454545454546,1.7272727272727273,0.7272727272727273,0.00044949563107365975
112358,15,Jplus,11,1,310.56572727272726,247.2930143800244,58.27272727272727,5.0,9.727272727272727,9.636363636363637,78.00972645454546,174.09535607967067,115.45899244330708,0.8181818181818182,0.09090909090909091,1.9090909090909092,1.9090909090909092,0.0,0.00015818026849956368
112358,15,Ring8,11,1,303.67727272727274,229.5863356912946,69.0909090909091,5.0,11.545454545454545,11.363636363636363,129.1317789090909,196.00841638743486,125.09932547834396,0.5454545454545454,0.09090909090909091,2.727272727272727,1.9090909090909092,0.7272727272727273,0.0003073957591368526
112358,16,I,14,1,270.072,221.5005727099401,43.57142857142857,5.0,7.285714285714286,7.142857142857143,110.63912114285714,156.4274444179376,112.78458727508051,0.5714285714285714,0.2857142857142857,2.7142857142857144,1.8571428571428572,0.5714285714285714,1.7939161352842348e-05
112358,16,J,14,1,261.60364285714286,208.81793368643426,47.785714285714285,5.0,8.0,7.785714285714286,93.12878457142857,145.8405419352465,97.98339907810364,0.5714285714285714,0.2857142857142857,2.9285714285714284,2.0714285714285716,0.5714285714285714,7.161007943068398e-05
112358,16,Jplus,14,1,287.111,237.89673719602436,44.214285714285715,5.0,7.428571428571429,7.071428571428571,78.53945714285715,129.4437776577119,88.87234908628334,0.9285714285714286,0.2857142857142857,2.357142857142857,1.9285714285714286,0.0,0.0003207443410246924
112358,16,Ring8,14,1,265.13235714285713,208.84663239349132,51.285714285714285,5.0,8.571428571428571,8.428571428571429,102.91679,146.69254048421888,96.4782547699332,0.7142857142857143,0.35714285714285715,3.0,2.142857142857143,0.5714285714285714,0.00014649112154074828
112358,17,I,16,1,258.573,213.94802212183512,39.625,5.0,6.625,6.5,131.03530075,132.91030073550712,97.59780073550712,0.75,0.5625,2.5625,1.6875,0.5,0.0003539493623065937
112358,17,J,16,1,233.9409375,191.94092765133706,37.0,5.0,6.1875,6.0625,101.00382675,108.45022874041217,74.20022874041216,0.8125,0.4375,2.0,1.3125,0.5,0.00015757860683152103
112358,17,Jplus,16,1,234.4635,191.02599085361524,38.4375,5.0,6.4375,6.25,98.066411625,100.69141165060356,68.25391165060357,0.875,0.625,2.25,1.9375,0.0,0.0001463421563130396
112358,17,Ring8,16,1,257.289875,209.0398950612784,43.25,5.0,7.25,7.0,109.51426925,109.88926926170821,70.70176926170822,0.875,0.5625,2.75,1.75,0.5,0.0003209804544894723
112358,18,I,11,1,342.0266363636364,268.29933677705156,68.72727272727273,5.0,11.545454545454545,11.0,164.4651668181818,204.54842280257628,138.45751371166722,0.7272727272727273,0.36363636363636365,2.909090909090909,1.7272727272727273,0.7272727272727273,0.0002954524329652486
112358,18,J,11,1,331.68718181818184,252.05083334215877,74.63636363636364,5.0,12.545454545454545,11.909090909090908,162.26665318181819,191.41626277164207,121.32535368073299,0.8181818181818182,0.45454545454545453,2.909090909090909,1.8181818181818181,0.7272727272727273,0.00016676374616508838
112358,18,Jplus,11,1,347.8620909090909,272.8620837354843,70.0,5.0,11.727272727272727,11.363636363636363,149.88795254545454,177.12008853473998,112.84736126201268,1.0,0.6363636363636364,2.1818181818181817,1.8181818181818181,0.0,7.890967299317708e-05
