case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,wall_time_s
144,C,16,16,16,8930.611,456,16,1,29,5508.893133082227,6129.6114846304135,3118.8931330822275,3010.7183515481875,2280.0,441.0,80.0,0,,,0.6424549000221305
145,CplusLog,16,16,16,9889.386,518,16,1,27,6047.734001215589,6715.385631185311,3751.734001215591,2963.651629969722,2590.0,504.0,80.0,0,0,B,0.6952384000178427
145,B,16,16,16,9889.386,518,16,1,27,6047.734001215589,6715.385631185311,3751.734001215591,2963.651629969722,2590.0,504.0,80.0,0,,,0.643929100013338
145,C,16,16,16,9591.397,440,16,1,29,5980.218027415858,6914.396971663003,3679.218027415856,3235.178944247152,2200.0,397.0,80.0,0,,,0.7786627999739721
146,CplusLog,16,16,16,8892.414,424,16,1,27,6026.161957830194,6273.41415802378,3928.161957830195,2345.2522001935877,2120.0,419.0,80.0,0,0,B,0.4388688000035472
146,B,16,16,16,8892.414,424,16,1,27,6026.161957830194,6273.41415802378,3928.161957830195,2345.2522001935877,2120.0,419.0,80.0,0,,,0.43278429997735657
146,C,16,16,16,9299.855,506,16,1,29,5660.551058281917,6195.85458329644,3279.5510582819156,2916.3035250145244,2530.0,494.0,80.0,0,,,0.5816774999839254
147,CplusLog,16,16,16,9271.355,422,16,1,27,6146.296509153017,6671.354820912859,3947.296509153019,2724.0583117598408,2110.0,410.0,80.0,0,0,B,0.6739544000010937
147,B,16,16,16,9271.355,422,16,1,27,6146.296509153017,6671.354820912859,3947.296509153019,2724.0583117598408,2110.0,410.0,80.0,0,,,0.6689917999901809
147,C,16,16,16,9125.236,621,16,1,29,3925.5891755103576,5333.235841402097,2072.589175510358,3260.6466658917407,3105.0,607.0,80.0,0,,,0.7849592999846209
148,CplusLog,16,16,16,9012.848,443,16,1,27,6262.09513651363,6287.848258709858,3968.095136513631,2319.7531221962295,2215.0,430.0,80.0,0,0,B,0.4231032999814488
148,B,16,16,16,9012.848,443,16,1,27,6262.09513651363,6287.848258709858,3968.095136513631,2319.7531221962295,2215.0,430.0,80.0,0,,,0.46125180000672117
148,C,16,16,16,8664.271,439,16,1,29,4896.557200074735,5970.270755089571,2812.5572000747356,3157.7135550148378,2195.0,419.0,80.0,0,,,0.4108853999932762
149,CplusLog,16,16,16,9069.446,445,16,1,27,6269.94225427016,6333.446128896128,3964.942254270163,2368.5038746259647,2225.0,431.0,80.0,0,0,B,0.3063471999776084
149,B,16,16,16,9069.446,445,16,1,27,6269.94225427016,6333.446128896128,3964.942254270163,2368.5038746259647,2225.0,431.0,80.0,0,,,0.376843000005465
149,C,16,16,16,11193.094,686,16,1,29,4705.492630730623,7017.094231892812,2606.4926307306223,4410.601601162192,3430.0,666.0,80.0,0,,,0.7428778000175953
150,CplusLog,16,16,16,7999.298,362,16,1,27,4811.523995057332,5761.29762869705,3021.5239950573337,2739.7736336397156,1810.0,348.0,80.0,0,0,B,0.4161189000005834
150,B,16,16,16,7999.298,362,16,1,27,4811.523995057332,5761.29762869705,3021.5239950573337,2739.7736336397156,1810.0,348.0,80.0,0,,,0.45600969999213703
150,C,16,16,16,8503.998,436,16,1,29,5743.791745352962,5814.997700822881,3279.791745352961,2535.205955469921,2180.0,429.0,80.0,0,,,0.3473250000097323
151,CplusLog,16,16,16,9035.542,430,16,1,27,5420.953986690432,6396.5419872986,3443.9539866904347,2952.5880006081698,2150.0,409.0,80.0,0,0,B,0.7804272999928799
151,B,16,16,16,9035.542,430,16,1,27,5420.953986690432,6396.5419872986,3443.9539866904347,2952.5880006081698,2150.0,409.0,80.0,0,,,0.7657041999918874
151,C,16,16,16,9073.882,448,16,1,29,5863.865894071875,6327.882093513453,3354.865894071876,2973.016199441578,2240.0,426.0,80.0,0,,,0.2894795000029262
152,CplusLog,16,16,16,9691.343,511,16,1,27,5792.865585310479,6553.34299186983,3589.8655853104806,2963.477406559353,2555.0,503.0,80.0,0,0,B,0.5793430999910925
152,B,16,16,16,9691.343,511,16,1,27,5792.865585310479,6553.34299186983,3589.8655853104806,2963.477406559353,2555.0,503.0,80.0,0,,,0.5155577000114135
152,C,16,16,16,9380.522,430,16,1,29,5802.174674652821,6743.521836431085,3463.174674652819,3280.347161778269,2150.0,407.0,80.0,0,,,0.6850896000105422
153,CplusLog,16,16,16,11450.752,590,16,1,27,6301.933101325295,7841.7523732070895,3921.933101325297,3919.8192718817972,2950.0,579.0,80.0,0,0,B,0.7413785000098869
153,B,16,16,16,11450.752,590,16,1,27,6301.933101325295,7841.7523732070895,3921.933101325297,3919.8192718817972,2950.0,579.0,80.0,0,,,0.8530966999824159
153,C,16,16,16,9553.827,502,16,1,29,5957.61828400296,6485.827359862439,3482.618284002958,3003.2090758594886,2510.0,478.0,80.0,0,,,0.5745834000117611
