seed,case,model,source_count,all_cleared,total_time_per_source_s,movement_time_per_source_s,detection_switch_time_per_source_s,clear_action_time_per_source_s,measure_actions_per_source,channel_switches_per_source,last_discovery_time_per_source_s,search_end_time_per_source_s,unfinished_after_search_rate,not_clear_ready_after_search_rate,active_measurements_per_source,co_measurements_per_source,coverage_insertions_per_source,decomposition_error_s
314159,134,C+,11,1,442.3273636363636,351.054622229934,86.27272727272727,5.0,14.454545454545455,14.0,202.8181818181818,212.63636363636363,1.0,0.9090909090909091,1.7272727272727273,0.7272727272727273,0.0,0.00015547072553090402
314159,134,F_fixed_no_insert,11,1,394.60518181818185,320.2415171173045,69.36363636363636,5.0,11.636363636363637,11.181818181818182,190.27272727272728,196.27272727272728,1.0,0.9090909090909091,2.1818181818181817,1.1818181818181819,0.0,0.00031170965030469233
314159,134,F_dynamic_no_insert,11,1,395.8074545454545,321.2619695897605,69.54545454545455,5.0,11.727272727272727,10.909090909090908,165.36363636363637,195.1818181818182,1.0,0.9090909090909091,2.4545454545454546,1.2727272727272727,0.0,0.00033451263425376965
314159,134,F_fixed_insert,11,1,401.5676363636363,326.11312595883396,70.45454545454545,5.0,11.818181818181818,11.363636363636363,203.16215927272725,209.16215930834323,0.9090909090909091,0.5454545454545454,2.3636363636363638,1.1818181818181819,0.45454545454545453,0.0003855471741189831
314159,134,F,11,1,380.5031818181818,308.7759089804033,66.72727272727273,5.0,11.181818181818182,10.818181818181818,177.0809672727273,211.2459133717314,0.7272727272727273,0.45454545454545453,1.9090909090909092,0.8181818181818182,0.45454545454545453,1.2155637705291156e-06
314159,135,C+,13,1,342.03338461538465,273.72571710247604,63.30769230769231,5.0,10.615384615384615,10.23076923076923,141.76923076923077,176.2468608210754,0.9230769230769231,0.8461538461538461,1.1538461538461537,0.46153846153846156,0.0,0.00032233218826149823
314159,135,F_fixed_no_insert,13,1,311.0755384615385,256.0755549281579,50.0,5.0,8.384615384615385,8.076923076923077,130.23076923076923,156.84615384615387,1.0,0.9230769230769231,2.5384615384615383,1.6923076923076923,0.0,0.00021406605219453922
314159,135,F_dynamic_no_insert,13,1,311.0755384615385,256.0755549281579,50.0,5.0,8.384615384615385,8.076923076923077,130.23076923076923,156.84615384615387,1.0,0.9230769230769231,2.5384615384615383,1.6923076923076923,0.0,0.00021406605219453922
314159,135,F_fixed_insert,13,1,299.04838461538463,244.74070266467217,49.30769230769231,5.0,8.23076923076923,8.153846153846153,144.36346346153846,170.51730959934613,0.7692307692307693,0.46153846153846156,2.3846153846153846,1.3846153846153846,0.6153846153846154,0.00013464073845170788
314159,135,F,13,1,299.04838461538463,244.74070266467217,49.30769230769231,5.0,8.23076923076923,8.153846153846153,144.36346346153846,170.51730959934613,0.7692307692307693,0.46153846153846156,2.3846153846153846,1.3846153846153846,0.6153846153846154,0.00013464073845170788
314159,136,C+,16,1,286.90225,231.0272277079566,50.875,5.0,8.5,8.375,119.6875,120.0625,1.0,0.9375,1.5,0.75,0.0,0.0003566726941244269
314159,136,F_fixed_no_insert,16,1,265.1285625,222.9410768860877,37.1875,5.0,6.25,5.9375,103.9375,105.4375,1.0,1.0,2.5,1.75,0.0,0.00023017740340947057
314159,136,F_dynamic_no_insert,16,1,255.971625,214.65910540604045,36.3125,5.0,6.0625,6.0,104.6875,105.4375,1.0,0.9375,2.25,1.625,0.0,0.00031350335257229744
