seed,case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,movement_time_s,active_measurements,co_measurements,coverage_insertions,search_end_time_s,no_signal_actions,failed_clear_actions,decision_wall_time_s
55021,45,G_rolling_coverage,13,13,13,3904.424,112,13,1,3168.424495,34,21,8,2209.0505884909744,65,0,0.779416
55021,45,I_ring_optimized,13,13,13,3936.51,125,13,1,3125.510084,35,23,8,2160.320121023884,77,0,1.375819
55021,46,G_rolling_coverage,12,12,12,4208.781,124,12,1,3409.781026,37,21,8,2264.6765311139357,75,0,0.680414
55021,46,I_ring_optimized,12,12,12,4138.474,112,12,1,3412.47411,34,22,6,2070.3607337496255,66,0,1.417886
55021,47,G_rolling_coverage,10,10,10,4347.631,116,10,1,3607.630974,24,12,6,2200.7505959528903,82,0,0.790156
55021,47,I_ring_optimized,10,10,10,4214.565,115,10,1,3481.564594,23,12,6,2079.1770189282233,82,0,0.761269
55021,48,G_rolling_coverage,11,11,11,4317.065,112,11,1,3596.06498,26,10,8,2242.8854743782767,75,0,0.431547
55021,48,I_ring_optimized,11,11,11,3875.211,114,11,1,3141.210783,29,17,8,2122.4495157038505,75,0,0.553872
55021,49,G_rolling_coverage,14,14,14,4201.841,109,14,1,3480.841234,33,21,8,2125.220629234028,62,0,0.78434
55021,49,I_ring_optimized,14,14,14,4071.036,108,14,1,3355.035603,32,20,8,2034.09896219214,62,0,0.884119
55021,50,G_rolling_coverage,12,12,12,4167.139,119,12,1,3398.138928,28,18,8,2269.1679119461273,79,0,0.707363
55021,50,I_ring_optimized,12,12,12,4115.872,122,12,1,3328.872305,31,19,8,2165.841125655885,79,0,1.363464
55021,51,G_rolling_coverage,16,16,16,4379.667,114,16,1,3620.666568,43,29,8,2157.8062739913485,56,0,0.96549
55021,51,I_ring_optimized,16,16,16,4247.457,116,16,1,3476.457343,45,32,8,2010.0360221777532,55,0,1.029564
55021,52,G_rolling_coverage,11,11,11,3509.568,112,11,1,2787.567531,31,20,7,2270.263602594305,70,0,1.020163
55021,52,I_ring_optimized,11,11,11,3812.214,111,11,1,3093.214133,31,19,8,2238.1150194064016,69,0,0.645472
55021,53,G_rolling_coverage,14,14,14,4538.437,120,14,1,3753.436775,35,19,8,2291.7526638312793,72,0,0.665237
55021,53,I_ring_optimized,14,14,14,4324.566,117,14,1,3555.566426,32,17,8,2215.7913302929824,72,0,0.571554
55021,54,G_rolling_coverage,12,12,12,3897.445,123,12,1,3105.445249,31,18,8,2303.8769455304237,81,0,1.022202
55021,54,I_ring_optimized,12,12,12,3776.237,124,12,1,2980.237303,32,16,7,2173.153708098013,81,0,0.982439
55021,55,G_rolling_coverage,11,11,11,4043.859,119,11,1,3282.85902,27,15,6,2178.106213816769,81,0,0.592719
55021,55,I_ring_optimized,11,11,11,3932.385,120,11,1,3162.385441,28,17,6,2108.0412949696547,81,0,0.80616
55021,56,G_rolling_coverage,10,10,10,3457.009,110,10,1,2752.008585,20,12,3,2168.7483047579285,80,0,0.542997
55021,56,I_ring_optimized,10,10,10,3518.486,121,10,1,2748.485671,23,11,7,2189.319846960061,88,0,0.460459
55021,57,G_rolling_coverage,11,11,11,4093.71,112,11,1,3369.710092,27,14,8,2195.5382461101162,74,0,0.434395
55021,57,I_ring_optimized,11,11,11,4024.02,112,11,1,3300.0202,27,14,8,2078.0611441686415,74,0,0.415546
55021,58,G_rolling_coverage,12,12,12,4086.575,120,12,1,3315.57522,30,17,8,2277.8912694514825,78,0,0.955855
55021,58,I_ring_optimized,12,12,12,3862.715,116,12,1,3111.715423,26,15,7,2135.8193684453436,78,0,0.536096
55021,59,G_rolling_coverage,12,12,12,4126.377,118,12,1,3364.376534,27,17,8,2227.6178360215195,79,0,0.509337
55021,59,I_ring_optimized,12,12,12,4018.227,118,12,1,3253.227074,27,15,8,2109.6744054680216,79,0,0.708909
55021,60,G_rolling_coverage,14,14,14,4376.205,118,14,1,3605.205391,34,17,8,2215.9445944542754,70,0,0.652661
55021,60,I_ring_optimized,14,14,14,4135.072,119,14,1,3356.071708,35,23,8,2158.4805680602026,70,0,0.695164
55021,61,G_rolling_coverage,13,13,13,4685.666,119,13,1,3912.665951,29,12,8,2334.371841092087,77,0,0.426534
55021,61,I_ring_optimized,13,13,13,3995.713,121,13,1,3208.712829,31,17,7,2154.098579284457,77,0,0.8087
55021,62,G_rolling_coverage,13,13,13,4255.974,113,13,1,3518.973717,32,18,8,2183.4239249681,68,0,0.311082
55021,62,I_ring_optimized,13,13,13,4163.22,114,13,1,3419.220455,34,19,8,2059.590724086808,67,0,0.339066
55021,63,G_rolling_coverage,12,12,12,4306.885,113,12,1,3572.88532,25,16,7,2288.1709924373836,76,0,0.755903
55021,63,I_ring_optimized,12,12,12,4260.642,114,12,1,3521.642007,26,15,5,2093.948542101035,76,0,0.80185
55021,64,G_rolling_coverage,10,10,10,3895.541,118,10,1,3139.540803,27,15,8,2232.4049486110644,81,0,0.199945
