seed,case,model,source_count,all_cleared,total_time_per_source_s,movement_time_per_source_s,detection_switch_time_per_source_s,clear_action_time_per_source_s,measure_actions_per_source,channel_switches_per_source,last_discovery_time_per_source_s,search_end_time_per_source_s,search_movement_time_per_source_s,unfinished_after_search_rate,not_clear_ready_after_search_rate,active_measurements_per_source,co_measurements_per_source,coverage_insertions_per_source,decomposition_error_s
314159,122,I,14,1,300.01671428571433,248.30239909049058,46.714285714285715,5.0,7.857142857142857,7.428571428571429,124.43933607142857,147.7250503286123,104.7250503286123,0.8571428571428571,0.42857142857142855,2.357142857142857,1.3571428571428572,0.5714285714285714,0.0004127331321797101
314159,122,I_rotated,14,1,307.1482857142857,253.93400559539552,48.214285714285715,5.0,8.071428571428571,7.857142857142857,130.15371285714286,154.20282042038139,109.98853470609569,0.7142857142857143,0.42857142857142855,2.7857142857142856,1.5714285714285714,0.5,7.833553718228359e-05
314159,123,G,13,1,331.00884615384615,275.1626603672814,50.84615384615385,5.0,8.538461538461538,8.153846153846153,153.3897906153846,179.54363677897027,131.0051752405087,0.8461538461538461,0.38461538461538464,2.4615384615384617,1.5384615384615385,0.6153846153846154,0.00041522534183968673
314159,123,G_rotated,13,1,304.8443076923077,250.15197014540993,49.69230769230769,5.0,8.307692307692308,8.153846153846153,169.02170276923076,170.4063181812116,121.86785664275,0.7692307692307693,0.38461538461538464,1.8461538461538463,1.1538461538461537,0.38461538461538464,0.0003881096708937548
314159,123,I,13,1,306.81123076923075,251.5035357621185,50.30769230769231,5.0,8.461538461538462,8.0,148.46940207692307,172.62324822108343,123.77709437492959,0.6923076923076923,0.3076923076923077,2.3846153846153846,1.3846153846153846,0.6153846153846154,3.509245925670257e-05
314159,123,I_rotated,13,1,300.2421538461539,244.0113977189916,51.23076923076923,5.0,8.615384615384615,8.153846153846153,166.45016653846153,167.37324348946493,118.91170502792646,0.6923076923076923,0.46153846153846156,2.1538461538461537,1.1538461538461537,0.46153846153846156,0.0001703468906271155
314159,124,G,15,1,269.4515333333333,216.91822709446186,47.53333333333333,5.0,8.0,7.533333333333333,124.5738302,151.06491400921752,106.2649140092175,0.7333333333333333,0.4,2.7333333333333334,1.8666666666666667,0.5333333333333333,0.0004064169274897722
314159,124,G_rotated,15,1,287.00866666666667,235.0753396187973,46.93333333333333,5.0,7.866666666666666,7.6,122.11115793333333,144.77782458187139,103.37782458187138,1.0,0.6666666666666666,2.4,1.6,0.5333333333333333,9.428195926375338e-05
314159,124,I,15,1,267.5384,215.60505510425835,46.93333333333333,5.0,7.866666666666666,7.6,125.44424726666666,148.75227238183433,104.418939048501,0.6666666666666666,0.4666666666666667,2.6,1.7333333333333334,0.5333333333333333,0.00017343612489639781
314159,124,I_rotated,15,1,272.87233333333336,220.0056609166855,47.86666666666667,5.0,8.066666666666666,7.533333333333333,116.9381496,138.51957406265623,97.25290739598952,0.8666666666666667,0.6666666666666666,2.6,1.6,0.5333333333333333,8.624971724202624e-05
314159,125,G,10,1,404.0837,327.2836719192455,71.8,5.0,12.1,11.3,156.4163763,222.56404950957722,157.66404950957718,0.8,0.5,2.9,1.3,0.8,0.00028080754509574035
314159,125,G_rotated,10,1,401.5016,326.3015891631981,70.2,5.0,11.8,11.2,155.14253060000001,223.24118817492817,157.04118817492818,0.8,0.5,2.6,1.2,0.8,0.00010836801902769366
314159,125,I,10,1,408.09630000000004,332.7962904669623,70.3,5.0,11.8,11.3,211.85260480000002,213.05260483829198,146.85260483829197,0.8,0.4,2.3,1.0,0.6,9.533037700748537e-05
314159,125,I_rotated,10,1,390.6034,317.1033541883456,68.5,5.0,11.5,11.0,142.55873590000002,207.60509653526452,142.7050965352645,0.8,0.5,2.3,0.9,0.8,0.0004581165444506041
314159,126,G,12,1,341.4715833333333,278.63825145256396,57.833333333333336,5.0,9.75,9.083333333333334,180.3604440833333,180.8604440670869,129.19377740042023,0.75,0.5833333333333334,2.4166666666666665,1.25,0.4166666666666667,1.7430767911719158e-05
314159,126,G_rotated,12,1,354.67158333333333,290.33822133949405,59.333333333333336,5.0,10.0,9.333333333333334,159.97377166666666,187.8071050390372,132.80710503903717,0.75,0.5833333333333334,2.5,1.25,0.6666666666666666,0.00034392607130939723
314159,126,I,12,1,348.16450000000003,284.6645363457001,58.5,5.0,9.833333333333334,9.333333333333334,174.57039858333334,175.07039859974293,121.07039859974293,0.75,0.5833333333333334,2.5,1.3333333333333333,0.6666666666666666,0.00043614840160444146
314159,126,I_rotated,12,1,356.11575,290.865765027967,60.25,5.0,10.166666666666666,9.416666666666666,155.62362475,181.79029145107202,125.87362478440532,0.6666666666666666,0.5833333333333334,2.6666666666666665,1.25,0.6666666666666666,0.00018033560354524525
314159,127,G,15,1,281.1562666666667,234.95623668953198,41.2,5.0,6.933333333333334,6.533333333333333,126.64987233333333,151.4914660926059,111.15813275927256,0.6666666666666666,0.26666666666666666,2.3333333333333335,1.5333333333333334,0.5333333333333333,0.000449657020453742
314159,127,G_rotated,15,1,281.1562666666667,234.95623668953198,41.2,5.0,6.933333333333334,6.533333333333333,126.64987233333333,151.4914660926059,111.15813275927256,0.6666666666666666,0.26666666666666666,2.3333333333333335,1.5333333333333334,0.5333333333333333,0.000449657020453742
314159,127,I,15,1,261.5852,214.65187151145128,41.93333333333333,5.0,7.066666666666666,6.6,116.67708086666667,139.50237101203942,99.56903767870612,0.6666666666666666,0.4,2.466666666666667,1.4666666666666666,0.4666666666666667,7.267176943059894e-05
314159,127,I_rotated,15,1,261.5852,214.65187151145128,41.93333333333333,5.0,7.066666666666666,6.6,116.67708086666667,139.50237101203942,99.56903767870612,0.6666666666666666,0.4,2.466666666666667,1.4666666666666666,0.4666666666666667,7.267176943059894e-05
314159,128,G,16,1,258.2609375,215.82346226559648,37.4375,5.0,6.3125,5.875,111.052265625,112.17726559707944,82.36476559707941,0.9375,0.6875,2.5,1.625,0.3125,0.00039624954342798446
314159,128,G_rotated,16,1,249.0343125,207.09684354246806,36.9375,5.0,6.1875,6.0,115.4609515625,116.58595155549844,83.58595155549841,0.75,0.5,2.1875,1.3125,0.5,0.0004966794890606252
314159,128,I,16,1,252.427,210.30200106926085,37.125,5.0,6.25,5.875,105.0529820625,106.55298205158377,75.92798205158377,1.0,0.5625,2.4375,1.5625,0.375,1.7108173778979108e-05
314159,128,I_rotated,16,1,261.6639375,219.47640792073202,37.1875,5.0,6.25,5.9375,109.8850279375,111.01002795672414,77.94752795672414,0.8125,0.4375,2.25,1.3125,0.5,0.0004732682873509475
314159,129,G,16,1,256.2710625,212.20858810521224,39.0625,5.0,6.5625,6.25,115.496681875,116.62168184406165,84.18418184406164,0.875,0.625,2.3125,1.5,0.3125,0.00040968339544633636
314159,129,G_rotated,16,1,262.5420625,215.97956887425568,41.5625,5.0,7.0,6.5625,112.9896973125,126.18116858288616,91.49366858288616,0.9375,0.75,2.625,1.6875,0.5,0.00010198809104622342
314159,129,I,16,1,260.2336875,213.10867917615096,42.125,5.0,7.125,6.5,110.1903590625,111.69035909181538,77.50285909181537,0.875,0.625,2.875,1.6875,0.5,0.00013318158426045557
314159,129,I_rotated,16,1,234.4781875,187.04071031085377,42.4375,5.0,7.125,6.8125,107.866495875,109.36649585538164,73.86649585538163,1.0,0.6875,2.75,2.0,0.5,0.00036497366045296076
314159,130,G,16,1,265.6173125,218.74233484152987,41.875,5.0,7.0625,6.5625,119.7562185625,120.13121856817875,85.06871856817874,0.875,0.5625,2.5625,1.6875,0.5,0.0003574644774744229
314159,130,G_rotated,16,1,238.0769375,195.63946023742793,37.4375,5.0,6.3125,5.875,113.47665075,114.22665074000211,81.78915074000213,0.9375,0.4375,2.625,1.875,0.5,0.0003637988465925446
314159,130,I,16,1,252.535,203.72248394966135,43.8125,5.0,7.375,6.9375,95.188209,95.56320902326232,63.81320902326233,1.0,0.6875,3.0625,1.9375,0.5,0.00025680541830297443
314159,130,I_rotated,16,1,236.04225,193.29222323729346,37.75,5.0,6.375,5.875,106.891231375,107.64123135084947,75.82873135084948,1.0,0.5,2.6875,1.8125,0.5,0.0004282033046365541
314159,131,G,14,1,306.3077857142857,253.59346931056388,47.714285714285715,5.0,8.0,7.714285714285714,129.11383942857142,154.25669655583195,110.18526798440338,1.0,0.42857142857142855,2.5,1.7857142857142858,0.5714285714285714,0.0004296521060496161
314159,131,G_rotated,14,1,308.30135714285717,254.30133434911477,49.0,5.0,8.214285714285714,7.928571428571429,129.08489342857143,156.79934662750657,111.08506091322087,0.9285714285714286,0.5,2.7142857142857144,1.7142857142857142,0.5,0.0003191123932992923
314159,131,I,14,1,300.7602857142857,248.26028111500233,47.5,5.0,7.928571428571429,7.857142857142857,124.69187685714284,151.45915834924378,106.17344406352949,0.9285714285714286,0.42857142857142855,2.4285714285714284,1.5714285714285714,0.5714285714285714,6.438996751967352e-05
314159,131,I_rotated,14,1,297.62014285714287,244.40585273080814,48.214285714285715,5.0,8.071428571428571,7.857142857142857,122.11836171428571,147.05221900197168,101.33793328768596,0.9285714285714286,0.42857142857142855,2.5714285714285716,1.7142857142857142,0.5,6.176868600960006e-05
314159,132,G,13,1,322.18053846153845,264.25746594950937,52.92307692307692,5.0,8.923076923076923,8.307692307692308,167.36726538461537,169.21341926151175,122.44418849228099,0.8461538461538461,0.5384615384615384,2.6923076923076925,1.5384615384615385,0.6153846153846154,5.734362184739439e-05
314159,132,G_rotated,13,1,332.34015384615384,277.5709082097756,49.76923076923077,5.0,8.307692307692308,8.23076923076923,142.95239284615383,169.56777743318673,122.72162358703287,0.8461538461538461,0.46153846153846156,2.0,1.3076923076923077,0.38461538461538464,0.00019327291647641687
314159,132,I,13,1,307.08323076923074,249.92939128593252,52.15384615384615,5.0,8.76923076923077,8.307692307692308,157.47267653846154,159.78036886595433,111.62652271210821,0.8461538461538461,0.46153846153846156,2.5384615384615383,1.4615384615384615,0.6153846153846154,8.671712294017198e-05
314159,132,I_rotated,13,1,343.18392307692307,285.56856307332026,52.61538461538461,5.0,8.846153846153847,8.384615384615385,138.9520049230769,164.02892796889162,114.95200489196853,0.8461538461538461,0.46153846153846156,2.5384615384615383,1.6153846153846154,0.5384615384615384,0.00031995316385291517
314159,133,G,13,1,283.60784615384614,230.83857786954212,47.76923076923077,5.0,8.0,7.769230769230769,97.81221723076922,178.94103934780048,130.94103934780048,0.6923076923076923,0.15384615384615385,2.6153846153846154,1.9230769230769231,0.6153846153846154,0.000487695952415379
314159,133,G_rotated,13,1,301.9746153846154,244.4361493290554,52.53846153846154,5.0,8.846153846153847,8.307692307692308,168.53898746153845,171.76975670259495,122.38514131797955,0.6923076923076923,0.38461538461538464,2.923076923076923,2.0,0.6153846153846154,5.872227984582423e-05
314159,133,I,13,1,278.76323076923074,225.53244978515664,48.23076923076923,5.0,8.076923076923077,7.846153846153846,127.92436484615384,161.5083336455971,115.81602595328945,0.6923076923076923,0.23076923076923078,2.4615384615384617,1.6153846153846154,0.5384615384615384,0.00015279296349035576
