case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,pruned_observations,coobservations,wall_time_s
6,C3FDirect,12,12,12,7354.393,348,12,1,29,5797.95947397727,5212.393020179616,3726.959473977271,1485.433546202345,1740.0,342.0,60.0,0,2,C,93,52,0.08759969999664463
6,B,12,12,12,8013.956,353,12,1,27,6187.556184740563,5837.95609083395,4125.556184740565,1712.3999060933857,1765.0,351.0,60.0,0,,,,,0.20435600000200793
6,C,12,12,12,7933.715,371,12,1,29,5811.829407671275,5656.715226807665,3665.8294076712746,1990.8858191363915,1855.0,362.0,60.0,0,,,,,0.3645713999867439
7,Cplus3F,10,10,10,8288.687,422,10,1,29,6023.550580962049,5718.686633042221,3631.550580962047,2087.136052080173,2110.0,410.0,50.0,0,5,C,93,72,0.08698659998481162
7,C3FDirect,10,10,10,8288.687,422,10,1,29,6023.550580962049,5718.686633042221,3631.550580962047,2087.136052080173,2110.0,410.0,50.0,0,5,C,93,72,0.1471233000047505
7,B,10,10,10,8307.249,411,10,1,27,6474.8719793931805,5797.248767394165,4081.871979393182,1715.3767880009852,2055.0,405.0,50.0,0,,,,,0.27764710001065396
7,C,10,10,10,8453.881,435,10,1,29,6058.5264323263955,5812.88124925609,3629.5264323263946,2183.3548169296946,2175.0,416.0,50.0,0,,,,,0.16904160002013668
8,Cplus3F,11,11,11,7623.613,378,11,1,29,5884.848385537511,5313.613000516351,3681.8483855375107,1631.764614978842,1890.0,365.0,55.0,0,6,C,41,45,0.10921240001334809
8,C3FDirect,11,11,11,7623.613,378,11,1,29,5884.848385537511,5313.613000516351,3681.8483855375107,1631.764614978842,1890.0,365.0,55.0,0,6,C,41,45,0.11326110002119094
8,B,11,11,11,9025.55,417,11,1,27,6348.8719793931805,6494.5495583885895,4081.871979393182,2412.67757899541,2085.0,391.0,55.0,0,,,,,0.45771360001526773
8,C,11,11,11,8244.664,387,11,1,29,5752.253995729916,5884.664038104481,3630.253995729915,2254.410042374566,1935.0,370.0,55.0,0,,,,,0.29993690000264905
9,Cplus3F,13,13,13,6785.873,339,13,1,29,5845.001634625316,4687.87338948297,3819.0016346253174,868.8717548576528,1695.0,338.0,65.0,0,3,C,116,89,0.016011300001991913
9,C3FDirect,13,13,13,6785.873,339,13,1,29,5845.001634625316,4687.87338948297,3819.0016346253174,868.8717548576528,1695.0,338.0,65.0,0,3,C,116,89,0.003433200006838888
9,B,13,13,13,8138.492,385,13,1,27,6389.856872546745,5764.492003535223,4112.856872546747,1651.6351309884774,1925.0,384.0,65.0,0,,,,,0.19098010001471266
9,C,13,13,13,7889.652,361,13,1,29,5794.299556977192,5665.651667996693,3697.299556977192,1968.3521110195004,1805.0,354.0,65.0,0,,,,,0.3439280000166036
10,Cplus3F,12,12,12,7711.006,373,12,1,29,5860.505007387051,5422.006046745796,3729.5050073870507,1692.5010393587454,1865.0,364.0,60.0,0,4,C,59,82,0.11594879999756813
10,C3FDirect,12,12,12,7711.006,373,12,1,29,5860.505007387051,5422.006046745796,3729.5050073870507,1692.5010393587454,1865.0,364.0,60.0,0,4,C,59,82,0.12938930001109838
10,B,12,12,12,8357.109,379,12,1,27,6261.081957223289,6033.109390985829,4141.08195722329,1892.0274337625406,1895.0,369.0,60.0,0,,,,,0.3071967999858316
10,C,12,12,12,8306.804,388,12,1,29,5938.785976454414,5922.803765365152,3679.785976454413,2243.0177889107376,1940.0,384.0,60.0,0,,,,,0.1797867999994196
11,Cplus3F,11,11,11,6790.552,338,11,1,29,5743.120480445459,4709.552323983075,3703.120480445458,1006.4318435376168,1690.0,336.0,55.0,0,6,C,52,54,0.012710200011497363
11,C3FDirect,11,11,11,6790.552,338,11,1,29,5743.120480445459,4709.552323983075,3703.120480445458,1006.4318435376168,1690.0,336.0,55.0,0,6,C,52,54,0.0024710000143386424
11,B,11,11,11,7649.62,352,11,1,27,6150.074460374686,5489.619672332561,4130.074460374687,1359.545211957874,1760.0,345.0,55.0,0,,,,,0.27824780001537874
11,C,11,11,11,7082.787,342,11,1,29,5677.289940011784,4979.786639237139,3653.289940011783,1326.496699225357,1710.0,338.0,55.0,0,,,,,0.11734060000162572
12,Cplus3F,16,16,16,6173.124,261,16,1,29,4710.791208779598,4533.124414913048,3260.7912087795976,1272.3332061334506,1305.0,255.0,80.0,0,8,C,94,82,0.20175300000119023
12,C3FDirect,16,16,16,6173.124,261,16,1,29,4710.791208779598,4533.124414913048,3260.7912087795976,1272.3332061334506,1305.0,255.0,80.0,0,8,C,94,82,0.2681814999959897
12,B,16,16,16,6381.725,247,16,1,27,3558.5684645705774,4827.725482628548,2294.5684645705774,2533.1570180579724,1235.0,239.0,80.0,0,,,,,0.4634230000083335
12,C,16,16,16,6943.648,301,16,1,29,4913.231980284359,5068.6476385911255,3196.2319802843595,1872.4156583067675,1505.0,290.0,80.0,0,,,,,0.42009780000080355
13,Cplus3F,16,16,16,6913.233,280,16,1,29,4595.42798642323,5165.232526767291,3077.4279864232303,2087.8045403440624,1400.0,268.0,80.0,0,4,C,138,85,0.37792489997809753
13,C3FDirect,16,16,16,6913.233,280,16,1,29,4595.42798642323,5165.232526767291,3077.4279864232303,2087.8045403440624,1400.0,268.0,80.0,0,4,C,138,85,0.35942540000542067
13,B,16,16,16,9051.243,351,16,1,27,5683.796045902492,6908.242616621008,3921.7960459024926,2986.446570718519,1755.0,308.0,80.0,0,,,,,0.5836954999831505
13,C,16,16,16,6445.669,267,16,1,29,4484.591581147868,4764.669064847489,2944.5915811478676,1820.077483699621,1335.0,266.0,80.0,0,,,,,0.28035660000750795
14,Cplus3F,12,12,12,7627.537,378,12,1,29,5922.674566271899,5305.536948944924,3724.6745662718986,1580.862382673025,1890.0,372.0,60.0,0,2,C,103,85,0.16798109997762367
14,C3FDirect,12,12,12,7627.537,378,12,1,29,5922.674566271899,5305.536948944924,3724.6745662718986,1580.862382673025,1890.0,372.0,60.0,0,2,C,103,85,0.12547600001562387
14,B,12,12,12,8218.345,405,12,1,27,6374.580146294928,5738.344806639441,4090.58014629493,1647.7646603445125,2025.0,395.0,60.0,0,,,,,0.271992499998305
14,C,12,12,12,7841.904,389,12,1,29,5884.5264323263955,5451.903854680952,3629.5264323263946,1822.3774223545572,1945.0,385.0,60.0,0,,,,,0.3790381000144407
15,Cplus3F,11,11,11,7535.281,433,11,1,29,6289.339884058944,4888.281117117526,3720.339884058944,1167.9412330585824,2165.0,427.0,55.0,0,2,C,66,42,0.07648320001317188
15,C3FDirect,11,11,11,7535.281,433,11,1,29,6289.339884058944,4888.281117117526,3720.339884058944,1167.9412330585824,2165.0,427.0,55.0,0,2,C,66,42,0.1032532999815885
15,B,11,11,11,8534.887,439,11,1,27,6632.86858166434,5862.887033651152,4116.868581664343,1746.0184519868073,2195.0,422.0,55.0,0,,,,,0.2769343000254594
15,C,11,11,11,7997.836,449,11,1,29,6294.870760077045,5254.8359368744495,3674.870760077043,1579.965176797406,2245.0,443.0,55.0,0,,,,,0.1787903000076767
16,Cplus3F,15,15,15,7136.388,313,15,1,29,5539.787148095947,5190.387543976654,3696.787148095946,1493.6003958807069,1565.0,306.0,75.0,0,2,C,105,82,0.1869773000071291
16,C3FDirect,15,15,15,7136.388,313,15,1,29,5539.787148095947,5190.387543976654,3696.787148095946,1493.6003958807069,1565.0,306.0,75.0,0,2,C,105,82,0.1902680000057444
16,B,15,15,15,8103.011,332,15,1,27,6115.722980059687,6038.010932393937,4174.722980059688,1863.287952334251,1660.0,330.0,75.0,0,,,,,0.2957804999896325
16,C,15,15,15,7910.396,329,15,1,29,5512.5264323263955,5868.396436212978,3629.5264323263946,2238.870003886584,1645.0,322.0,75.0,0,,,,,0.3828512000036426
