case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,pruned_observations,coobservations,wall_time_s
76,C3FDirect,11,11,11,7638.58,366,11,1,29,5932.306221086704,5388.579560356273,3734.306221086703,1654.2733392695682,1830.0,365.0,55.0,0,2,C,47,38,0.05184909998206422
76,B,11,11,11,8706.328,403,11,1,27,6385.4084077364305,6247.32770277099,4095.408407736432,2151.919295034559,2015.0,389.0,55.0,0,,,,,0.32708119999733754
76,C,11,11,11,7643.903,356,11,1,29,5722.461336014668,5456.9033233124965,3648.4613360146677,1808.4419872978297,1780.0,352.0,55.0,0,,,,,0.16819179998128675
77,Cplus3F,15,15,15,7568.23,308,15,1,29,5547.907586981474,5650.230066729428,3733.907586981475,1916.322479747954,1540.0,303.0,75.0,0,3,C,55,50,0.1643746000190731
77,C3FDirect,15,15,15,7568.23,308,15,1,29,5547.907586981474,5650.230066729428,3733.907586981475,1916.322479747954,1540.0,303.0,75.0,0,3,C,55,50,0.1990370000130497
77,B,15,15,15,8252.829,312,15,1,27,5839.166357877387,6315.828946985805,4083.1663578773873,2232.6625891084173,1560.0,302.0,75.0,0,,,,,0.3717186000139918
77,C,15,15,15,8432.396,305,15,1,29,5284.5264323263955,6545.395863175427,3629.5264323263946,2915.869430849033,1525.0,287.0,75.0,0,,,,,0.678981200006092
78,Cplus3F,16,16,16,7149.362,300,16,1,29,4790.519601405333,5283.362198523596,3145.519601405332,2137.8425971182637,1500.0,286.0,80.0,0,6,C,64,74,0.33122150000417605
78,C3FDirect,16,16,16,7149.362,300,16,1,29,4790.519601405333,5283.362198523596,3145.519601405332,2137.8425971182637,1500.0,286.0,80.0,0,6,C,64,74,0.35149139998247847
78,B,16,16,16,8840.39,399,16,1,27,6160.726786400523,6376.3897925908195,4051.7267864005257,2324.6630061902956,1995.0,389.0,80.0,0,,,,,0.3763263000000734
78,C,16,16,16,7499.029,311,16,1,29,4720.19930060834,5578.028705061684,3113.19930060834,2464.8294044533463,1555.0,286.0,80.0,0,,,,,0.8296931000077166
79,Cplus3F,11,11,11,7487.305,351,11,1,29,5687.649079789832,5331.3045832959315,3632.6490797898314,1698.6555035061012,1755.0,346.0,55.0,0,5,C,17,37,0.17928119999123737
79,C3FDirect,11,11,11,7487.305,351,11,1,29,5687.649079789832,5331.3045832959315,3632.6490797898314,1698.6555035061012,1755.0,346.0,55.0,0,5,C,17,37,0.1709048999764491
79,B,11,11,11,8032.53,348,11,1,27,6036.871979393181,5901.530432004307,4081.871979393182,1819.658452611126,1740.0,336.0,55.0,0,,,,,0.40088039997499436
79,C,11,11,11,7779.894,359,11,1,29,5676.501320747814,5581.894407347865,3632.501320747813,1949.3930866000535,1795.0,348.0,55.0,0,,,,,0.3450238000077661
80,Cplus3F,13,13,13,6874.246,323,13,1,29,5595.43900184234,4874.24584129591,3673.43900184234,1200.8068394535692,1615.0,320.0,65.0,0,5,C,79,56,0.06954660001792945
80,C3FDirect,13,13,13,6874.246,323,13,1,29,5595.43900184234,4874.24584129591,3673.43900184234,1200.8068394535692,1615.0,320.0,65.0,0,5,C,79,56,0.0584046000149101
80,B,13,13,13,8157.42,329,13,1,27,5958.871979393181,6123.419539524734,4081.871979393182,2041.5475601315507,1645.0,324.0,65.0,0,,,,,0.32709999999497086
80,C,13,13,13,7386.021,317,13,1,29,5440.5264323263955,5427.020989607045,3629.5264323263946,1797.4945572806487,1585.0,309.0,65.0,0,,,,,0.22584980001556687
81,Cplus3F,14,14,14,7448.548,320,14,1,29,5501.261168356309,5468.547508693643,3680.261168356309,1788.2863403373344,1600.0,310.0,70.0,0,6,C,57,55,0.35720389999914914
81,C3FDirect,14,14,14,7448.548,320,14,1,29,5501.261168356309,5468.547508693643,3680.261168356309,1788.2863403373344,1600.0,310.0,70.0,0,6,C,57,55,0.36682669998845086
81,B,14,14,14,8896.441,348,14,1,27,5928.871979393181,6766.441441544805,4081.871979393182,2684.569462151625,1740.0,320.0,70.0,0,,,,,0.7874503000057302
81,C,14,14,14,8444.069,314,14,1,29,5355.953240406391,6514.068941206825,3677.953240406391,2836.115700800434,1570.0,290.0,70.0,0,,,,,0.5816093000175897
82,Cplus3F,14,14,14,7211.095,276,14,1,29,5302.202602674777,5486.095489595385,3667.2026026747762,1818.8928869206077,1380.0,275.0,70.0,0,7,C,85,51,0.13246379999327473
82,C3FDirect,14,14,14,7211.095,276,14,1,29,5302.202602674777,5486.095489595385,3667.2026026747762,1818.8928869206077,1380.0,275.0,70.0,0,7,C,85,51,0.11387160001322627
82,B,14,14,14,8904.803,331,14,1,27,5898.871979393181,6865.803319959653,4081.871979393182,2783.9313405664707,1655.0,314.0,70.0,0,,,,,0.48084549998748116
82,C,14,14,14,7789.434,275,14,1,29,5152.5264323263955,6077.433959260395,3629.5264323263946,2447.9075269340005,1375.0,267.0,70.0,0,,,,,0.3842192000010982
83,Cplus3F,13,13,13,7690.28,368,13,1,29,5715.534476001538,5426.279565016905,3629.534476001537,1796.745089015366,1840.0,359.0,65.0,0,6,C,62,55,0.21180889999959618
83,C3FDirect,13,13,13,7690.28,368,13,1,29,5715.534476001538,5426.279565016905,3629.534476001537,1796.745089015366,1840.0,359.0,65.0,0,6,C,62,55,0.26372230000561103
83,B,13,13,13,8578.001,353,13,1,27,5994.8719793931805,6418.001024636489,4081.871979393182,2336.1290452433077,1765.0,330.0,65.0,0,,,,,0.613477500010049
83,C,13,13,13,7564.055,340,13,1,29,5578.5264323263955,5467.054880376318,3629.5264323263946,1837.5284480499236,1700.0,332.0,65.0,0,,,,,0.27453179997974075
84,Cplus3F,10,10,10,7671.358,417,10,1,29,6100.526432326396,5121.3575044406725,3629.5264323263946,1491.8310721142789,2085.0,415.0,50.0,0,2,C,31,34,0.11951280001085252
84,C3FDirect,10,10,10,7671.358,417,10,1,29,6100.526432326396,5121.3575044406725,3629.5264323263946,1491.8310721142789,2085.0,415.0,50.0,0,2,C,31,34,0.18494609999470413
84,B,10,10,10,7884.477,382,10,1,27,6306.8719793931805,5546.477369612673,4081.871979393182,1464.6053902194878,1910.0,378.0,50.0,0,,,,,0.21669799997471273
84,C,10,10,10,7693.629,413,10,1,29,6058.526432326396,5167.629099695834,3629.5264323263946,1538.1026673694394,2065.0,411.0,50.0,0,,,,,0.19798680001986213
85,Cplus3F,14,14,14,7220.164,312,14,1,29,5490.022246229485,5281.164316612495,3647.0222462294837,1634.142070383013,1560.0,309.0,70.0,0,3,C,97,53,0.1360428000043612
85,C3FDirect,14,14,14,7220.164,312,14,1,29,5490.022246229485,5281.164316612495,3647.0222462294837,1634.142070383013,1560.0,309.0,70.0,0,3,C,97,53,0.1569712999917101
85,B,14,14,14,8589.746,342,14,1,27,6000.8719793931805,6476.746088937296,4081.871979393182,2394.8741095441155,1710.0,333.0,70.0,0,,,,,0.4627457999740727
85,C,14,14,14,8016.531,302,14,1,29,5284.5264323263955,6149.531329574935,3629.5264323263946,2520.0048972485415,1510.0,287.0,70.0,0,,,,,0.36871680000331253
86,Cplus3F,15,15,15,7065.04,333,15,1,29,5702.714408877711,4995.039606014727,3733.7144088777113,1261.325197137015,1665.0,330.0,75.0,0,3,C,55,45,0.15775009998469613
86,C3FDirect,15,15,15,7065.04,333,15,1,29,5702.714408877711,4995.039606014727,3733.7144088777113,1261.325197137015,1665.0,330.0,75.0,0,3,C,55,45,0.18874300000607036
86,B,15,15,15,8178.854,332,15,1,27,5964.997039084026,6121.853808327974,4088.997039084027,2032.856769243947,1660.0,322.0,75.0,0,,,,,0.4164703000278678
86,C,15,15,15,7939.84,333,15,1,29,5512.5264323263955,5871.84025607188,3629.5264323263946,2242.3138237454837,1665.0,328.0,75.0,0,,,,,0.47635599999921396
87,Cplus3F,14,14,14,7349.718,310,14,1,29,5525.869194142619,5424.718067090873,3716.869194142618,1707.8488729482567,1550.0,305.0,70.0,0,5,C,95,72,0.14779119999730028
87,C3FDirect,14,14,14,7349.718,310,14,1,29,5525.869194142619,5424.718067090873,3716.869194142618,1707.8488729482567,1550.0,305.0,70.0,0,5,C,95,72,0.1319769000110682
87,B,14,14,14,8136.263,330,14,1,27,5958.871979393181,6094.262719201544,4081.871979393182,2012.3907398083625,1650.0,322.0,70.0,0,,,,,0.24728229999891482
87,C,14,14,14,7751.153,329,14,1,29,5488.5264323263955,5716.153200478644,3629.5264323263946,2086.626768152248,1645.0,320.0,70.0,0,,,,,0.3132618999807164
88,Cplus3F,12,12,12,7009.124,336,12,1,29,5658.453228379304,4943.124422217567,3713.4532283793037,1229.6711938382632,1680.0,326.0,60.0,0,5,C,67,59,0.26883809998980723
88,C3FDirect,12,12,12,7009.124,336,12,1,29,5658.453228379304,4943.124422217567,3713.4532283793037,1229.6711938382632,1680.0,326.0,60.0,0,5,C,67,59,0.20546359999570996
88,B,12,12,12,8802.44,371,12,1,27,6125.142035535801,6539.44045305411,4087.1420355358027,2452.298417518311,1855.0,348.0,60.0,0,,,,,0.5058410000056028
88,C,12,12,12,8250.4,352,12,1,29,5512.5264323263955,6107.400106120768,3629.5264323263946,2477.8736737943736,1760.0,323.0,60.0,0,,,,,0.6149317999952473
89,Cplus3F,16,16,16,5923.126,213,16,1,29,3748.559528618705,4570.1255856616945,2517.559528618705,2052.56605704299,1065.0,208.0,80.0,0,6,C,72,56,0.16407379999873228
89,C3FDirect,16,16,16,5923.126,213,16,1,29,3748.559528618705,4570.1255856616945,2517.559528618705,2052.56605704299,1065.0,208.0,80.0,0,6,C,72,56,0.18598139999085106
89,B,16,16,16,7487.389,280,16,1,27,4772.306376993017,5740.389046225335,3274.3063769930177,2466.0826692323185,1400.0,267.0,80.0,0,,,,,0.41439229997922666
89,C,16,16,16,6476.457,214,16,1,29,3712.821741970936,5121.457296168991,2516.821741970936,2604.6355541980565,1070.0,205.0,80.0,0,,,,,0.32790380000369623
90,Cplus3F,10,10,10,7858.813,396,10,1,29,5945.115932750832,5443.8130267915585,3644.1159327508312,1799.697094040729,1980.0,385.0,50.0,0,4,C,43,44,0.27387249999446794
90,C3FDirect,10,10,10,7858.813,396,10,1,29,5945.115932750832,5443.8130267915585,3644.1159327508312,1799.697094040729,1980.0,385.0,50.0,0,4,C,43,44,0.3038347999972757
90,B,10,10,10,8469.415,387,10,1,27,6246.8719793931805,6115.415057776254,4081.871979393182,2033.5430783830732,1935.0,369.0,50.0,0,,,,,0.4881992000155151
90,C,10,10,10,8214.509,381,10,1,29,5836.5264323263955,5884.509421846695,3629.5264323263946,2254.9829895203006,1905.0,375.0,50.0,0,,,,,0.3743032999918796
91,Cplus3F,11,11,11,7759.901,379,11,1,29,5774.041539326135,5439.9010020288315,3676.0415393261337,1763.859462702702,1895.0,370.0,55.0,0,4,C,70,46,0.2733019999868702
91,C3FDirect,11,11,11,7759.901,379,11,1,29,5774.041539326135,5439.9010020288315,3676.0415393261337,1763.859462702702,1895.0,370.0,55.0,0,4,C,70,46,0.3050062000111211
91,B,11,11,11,9322.023,390,11,1,27,6102.8719793931805,6971.022555787727,4081.871979393182,2889.150576394551,1950.0,346.0,55.0,0,,,,,0.9214478000067174
91,C,11,11,11,8402.276,407,11,1,29,5746.5264323263955,5920.2760521132805,3629.5264323263946,2290.7496197868873,2035.0,392.0,55.0,0,,,,,0.4049104999867268
92,Cplus3F,13,13,13,7447.416,323,13,1,29,5590.36962695779,5448.416197630734,3686.3696269577904,1762.0465706729456,1615.0,319.0,65.0,0,4,C,87,62,0.14625039999373257
92,C3FDirect,13,13,13,7447.416,323,13,1,29,5590.36962695779,5448.416197630734,3686.3696269577904,1762.0465706729456,1615.0,319.0,65.0,0,4,C,87,62,0.13562909999745898
92,B,13,13,13,9672.397,370,13,1,27,5988.871979393181,7426.397148062921,4081.871979393182,3344.525168669747,1850.0,331.0,65.0,0,,,,,0.9368251000123564
92,C,13,13,13,8642.597,403,13,1,29,5732.5469969997985,6172.596803735036,3670.5469969997985,2502.0498067352396,2015.0,390.0,65.0,0,,,,,0.5023450999869965
93,Cplus3F,12,12,12,7462.715,342,12,1,29,5631.446980768332,5357.714714256433,3647.4469807683304,1710.2677334881016,1710.0,335.0,60.0,0,4,C,75,62,0.10963880000053905
93,C3FDirect,12,12,12,7462.715,342,12,1,29,5631.446980768332,5357.714714256433,3647.4469807683304,1710.2677334881016,1710.0,335.0,60.0,0,4,C,75,62,0.12094810002599843
93,B,12,12,12,9972.691,396,12,1,27,6282.8719793931805,7553.690977649976,4081.871979393182,3471.818998256794,1980.0,379.0,60.0,0,,,,,0.43351109998184256
93,C,12,12,12,8226.281,358,12,1,29,5614.5264323263955,6037.280889970489,3629.5264323263946,2407.754457644097,1790.0,339.0,60.0,0,,,,,0.41702039999654517
94,Cplus3F,15,15,15,6814.093,282,15,1,29,5386.260791976461,5050.093037390741,3694.2607919764605,1355.8322454142797,1410.0,279.0,75.0,0,6,C,46,50,0.061429599998518825
94,C3FDirect,15,15,15,6814.093,282,15,1,29,5386.260791976461,5050.093037390741,3694.2607919764605,1355.8322454142797,1410.0,279.0,75.0,0,6,C,46,50,0.0723938999872189
94,B,15,15,15,8411.579,367,15,1,27,6198.0343255542375,6149.579467899805,4130.034325554239,2019.5451423455668,1835.0,352.0,75.0,0,,,,,0.28069630000391044
94,C,15,15,15,7454.014,274,15,1,29,5192.37972566337,5745.014095652529,3641.379725663369,2103.634369989159,1370.0,264.0,75.0,0,,,,,0.2548806999984663
95,Cplus3F,12,12,12,7824.293,337,12,1,29,5573.774270734547,5751.292636122838,3631.774270734547,2119.5183653882928,1685.0,328.0,60.0,0,5,C,64,52,0.2874483000196051
95,C3FDirect,12,12,12,7824.293,337,12,1,29,5573.774270734547,5751.292636122838,3631.774270734547,2119.5183653882928,1685.0,328.0,60.0,0,5,C,64,52,0.2082613999955356
95,B,12,12,12,8151.584,367,12,1,27,6192.540096842507,5897.58389599438,4082.540096842509,1815.0437991518693,1835.0,359.0,60.0,0,,,,,0.24350320000667125
95,C,12,12,12,8179.866,344,12,1,29,5566.5264323263955,6068.865541980988,3629.5264323263946,2439.339109654599,1720.0,331.0,60.0,0,,,,,0.33474029999342747
96,Cplus3F,12,12,12,7242.529,318,12,1,29,5578.089370979959,5279.528763979442,3681.089370979958,1598.4393929994837,1590.0,313.0,60.0,0,6,C,43,48,0.042139099998166785
96,C3FDirect,12,12,12,7242.529,318,12,1,29,5578.089370979959,5279.528763979442,3681.089370979958,1598.4393929994837,1590.0,313.0,60.0,0,6,C,43,48,0.029905600007623434
96,B,12,12,12,7992.743,322,12,1,27,5910.871979393181,6007.74329839453,4081.871979393182,1925.8713190013473,1610.0,315.0,60.0,0,,,,,0.27715860001626424
96,C,12,12,12,7401.903,342,12,1,29,5660.689734908863,5295.903310385174,3671.689734908862,1624.2135754763115,1710.0,336.0,60.0,0,,,,,0.20835110000916757
97,Cplus3F,13,13,13,7027.932,311,13,1,29,5502.157512335172,5099.9324524759795,3663.1575123351713,1436.774940140808,1555.0,308.0,65.0,0,8,C,15,38,0.12274489999981597
97,C3FDirect,13,13,13,7027.932,311,13,1,29,5502.157512335172,5099.9324524759795,3663.1575123351713,1436.774940140808,1555.0,308.0,65.0,0,8,C,15,38,0.10868720000144094
97,B,13,13,13,8665.076,366,13,1,27,6141.887937621165,6420.076477464871,4085.8879376211667,2334.1885398437034,1830.0,350.0,65.0,0,,,,,0.284675699978834
97,C,13,13,13,8568.196,319,13,1,29,5356.5264323263955,6611.195660276988,3629.5264323263946,2981.669227950593,1595.0,297.0,65.0,0,,,,,0.4043206000060309
98,Cplus3F,11,11,11,7977.978,384,11,1,29,5931.554193800686,5621.978063268895,3648.554193800686,1973.4238694682085,1920.0,381.0,55.0,0,2,C,23,40,0.07567950000520796
98,C3FDirect,11,11,11,7977.978,384,11,1,29,5931.554193800686,5621.978063268895,3648.554193800686,1973.4238694682085,1920.0,381.0,55.0,0,2,C,23,40,0.0799272000149358
98,B,11,11,11,9494.453,427,11,1,27,6408.8719793931805,6905.4526346844905,4081.871979393182,2823.5806552913123,2135.0,399.0,55.0,0,,,,,0.6758104000182357
98,C,11,11,11,9343.17,410,11,1,29,5902.5264323263955,6848.170211189894,3629.5264323263946,3218.6437788635003,2050.0,390.0,55.0,0,,,,,0.40759479999542236
99,Cplus3F,13,13,13,7618.703,317,13,1,29,5483.034184653539,5659.703203704221,3655.0341846535393,2004.6690190506818,1585.0,309.0,65.0,0,5,C,83,62,0.4128557000076398
99,C3FDirect,13,13,13,7618.703,317,13,1,29,5483.034184653539,5659.703203704221,3655.0341846535393,2004.6690190506818,1585.0,309.0,65.0,0,5,C,83,62,0.42163199998321943
99,B,13,13,13,8280.92,328,13,1,27,5922.871979393181,6258.91964132266,4081.871979393182,2177.047661929478,1640.0,317.0,65.0,0,,,,,0.3141962999943644
99,C,13,13,13,7941.809,347,13,1,29,5572.5264323263955,5806.80869778611,3629.5264323263946,2177.2822654597176,1735.0,335.0,65.0,0,,,,,0.5482155999925453
100,Cplus3F,13,13,13,7003.714,310,13,1,29,5524.436746162517,5081.714224631313,3691.436746162516,1390.2774784687979,1550.0,307.0,65.0,0,5,C,35,46,0.12283569999272004
100,C3FDirect,13,13,13,7003.714,310,13,1,29,5524.436746162517,5081.714224631313,3691.436746162516,1390.2774784687979,1550.0,307.0,65.0,0,5,C,35,46,0.10576940001919866
100,B,13,13,13,8288.467,408,13,1,27,6378.8719793931805,5789.466585986163,4081.871979393182,1707.5946065929813,2040.0,394.0,65.0,0,,,,,0.41861449999851175
100,C,13,13,13,7223.741,318,13,1,29,5509.220677497625,5254.741458994719,3669.220677497624,1585.520781497094,1590.0,314.0,65.0,0,,,,,0.26739250001264736
101,Cplus3F,12,12,12,7339.898,338,12,1,29,5688.348253336364,5256.8982559079395,3695.348253336364,1561.5500025715742,1690.0,333.0,60.0,0,5,C,63,51,0.216678700002376
101,C3FDirect,12,12,12,7339.898,338,12,1,29,5688.348253336364,5256.8982559079395,3695.348253336364,1561.5500025715742,1690.0,333.0,60.0,0,5,C,63,51,0.1798273999884259
101,B,12,12,12,8519.216,363,12,1,27,6216.702141387367,6288.216215687767,4130.702141387368,2157.514074300399,1815.0,356.0,60.0,0,,,,,0.33195590000832453
101,C,12,12,12,7827.448,381,12,1,29,5851.213725239683,5488.44771234765,3657.2137252396824,1831.233987107968,1905.0,374.0,60.0,0,,,,,0.3297827999922447
102,Cplus3F,12,12,12,7506.521,338,12,1,29,5689.706279104044,5420.520545400984,3682.7062791040435,1737.8142662969406,1690.0,336.0,60.0,0,5,C,39,47,0.15039349999278784
102,C3FDirect,12,12,12,7506.521,338,12,1,29,5689.706279104044,5420.520545400984,3682.7062791040435,1737.8142662969406,1690.0,336.0,60.0,0,5,C,39,47,0.19052269999519922
102,B,12,12,12,8958.763,360,12,1,27,6033.465454128509,6772.76315695425,4127.46545412851,2645.2977028257446,1800.0,326.0,60.0,0,,,,,0.6867444000090472
102,C,12,12,12,7936.654,365,12,1,29,5680.5264323263955,5700.6535659878555,3629.5264323263946,2071.127133661463,1825.0,351.0,60.0,0,,,,,0.5064248999988195
103,Cplus3F,14,14,14,6784.625,264,14,1,29,5295.647586259863,5131.6248047258405,3709.6475862598627,1421.9772184659773,1320.0,263.0,70.0,0,6,C,25,51,0.07257309998385608
103,C3FDirect,14,14,14,6784.625,264,14,1,29,5295.647586259863,5131.6248047258405,3709.6475862598627,1421.9772184659773,1320.0,263.0,70.0,0,6,C,25,51,0.04428709999774583
103,B,14,14,14,9907.3,338,14,1,27,5922.871979393181,7828.299757815376,4081.871979393182,3746.427778422195,1690.0,319.0,70.0,0,,,,,0.3264445999811869
103,C,14,14,14,7353.211,282,14,1,29,5182.5264323263955,5602.211125103153,3629.5264323263946,1972.6846927767592,1410.0,271.0,70.0,0,,,,,0.331942099990556
104,Cplus3F,13,13,13,7490.199,323,13,1,29,5618.415308412157,5496.198875404835,3728.4153084121576,1767.7835669926794,1615.0,314.0,65.0,0,2,C,95,47,0.32062220000079833
104,C3FDirect,13,13,13,7490.199,323,13,1,29,5618.415308412157,5496.198875404835,3728.4153084121576,1767.7835669926794,1615.0,314.0,65.0,0,2,C,95,47,0.3112224000215065
104,B,13,13,13,8464.599,353,13,1,27,6151.090424438544,6289.599470043299,4125.090424438545,2164.509045604755,1765.0,345.0,65.0,0,,,,,0.3124174000113271
104,C,13,13,13,7941.028,314,13,1,29,5447.475286129512,6000.027716214589,3673.475286129512,2326.5524300850793,1570.0,306.0,65.0,0,,,,,0.29860559999360703
105,Cplus3F,13,13,13,8175.415,339,13,1,29,5491.0231545777215,6086.415254203366,3640.0231545777206,2446.3920996256484,1695.0,329.0,65.0,0,7,C,79,79,0.25932640000246465
105,C3FDirect,13,13,13,8175.415,339,13,1,29,5491.0231545777215,6086.415254203366,3640.0231545777206,2446.3920996256484,1695.0,329.0,65.0,0,7,C,79,79,0.23954750000848435
105,B,13,13,13,9252.403,363,13,1,27,6037.654945677611,7042.403463745643,4113.654945677611,2928.7485180680387,1815.0,330.0,65.0,0,,,,,0.7330623999878298
105,C,13,13,13,8301.475,378,13,1,29,5572.5264323263955,5984.4749190404455,3629.5264323263946,2354.9484867140527,1890.0,362.0,65.0,0,,,,,0.37679569999454543
106,Cplus3F,16,16,16,7327.974,289,16,1,29,5022.424499926666,5518.973732278357,3364.424499926666,2154.5492323516905,1445.0,284.0,80.0,0,5,C,46,64,0.20761020001373254
106,C3FDirect,16,16,16,7327.974,289,16,1,29,5022.424499926666,5518.973732278357,3364.424499926666,2154.5492323516905,1445.0,284.0,80.0,0,5,C,46,64,0.14766230000532232
106,B,16,16,16,7787.274,380,16,1,27,5170.61874685915,5446.273810026613,3205.6187468591506,2240.6550631674645,1900.0,361.0,80.0,0,,,,,0.5312631000124384
106,C,16,16,16,7355.289,297,16,1,29,4948.94439469198,5501.289364400581,3318.9443946919805,2182.3449697086,1485.0,289.0,80.0,0,,,,,0.3549075000046287
107,Cplus3F,12,12,12,6745.636,315,12,1,29,5646.181922140844,4797.635910317875,3755.181922140843,1042.4539881770324,1575.0,313.0,60.0,0,8,C,40,48,0.038546199997654185
107,C3FDirect,12,12,12,6745.636,315,12,1,29,5646.181922140844,4797.635910317875,3755.181922140843,1042.4539881770324,1575.0,313.0,60.0,0,8,C,40,48,0.028139300004113466
107,B,12,12,12,8178.975,369,12,1,27,6192.8719793931805,5915.974691247084,4081.871979393182,1834.102711853901,1845.0,358.0,60.0,0,,,,,0.3274344000092242
107,C,12,12,12,6721.962,299,12,1,29,5400.217186691753,4875.961924939241,3674.2171866917524,1201.7447382474875,1495.0,291.0,60.0,0,,,,,0.24534059999859892
108,Cplus3F,16,16,16,3771.576,132,16,1,29,1413.0358556766212,2906.5757016214566,853.0358556766212,2053.5398459448356,660.0,125.0,80.0,0,9,C,74,61,0.20485689997440204
108,C3FDirect,16,16,16,3771.576,132,16,1,29,1413.0358556766212,2906.5757016214566,853.0358556766212,2053.5398459448356,660.0,125.0,80.0,0,9,C,74,61,0.17694429997936822
108,B,16,16,16,5746.63,230,16,1,27,2954.209352323798,4303.629926763458,1965.209352323798,2338.42057443966,1150.0,213.0,80.0,0,,,,,0.5860894999932498
108,C,16,16,16,3854.575,111,16,1,29,1330.2863488729986,3121.5750717011324,840.2863488729986,2281.2887228281343,555.0,98.0,80.0,0,,,,,0.5852982999931555
109,Cplus3F,15,15,15,7369.674,315,15,1,29,5444.165780757073,5415.6740050323515,3660.165780757072,1755.50822427528,1575.0,304.0,75.0,0,5,C,67,77,0.353706299996702
109,C3FDirect,15,15,15,7369.674,315,15,1,29,5444.165780757073,5415.6740050323515,3660.165780757072,1755.50822427528,1575.0,304.0,75.0,0,5,C,67,77,0.3031219999829773
109,B,15,15,15,8763.06,348,15,1,27,5940.8719793931805,6624.060067607779,4081.871979393182,2542.1880882145983,1740.0,324.0,75.0,0,,,,,0.6564352999848779
109,C,15,15,15,7826.667,309,15,1,29,5369.965348319621,5905.667128181311,3631.96534831962,2273.7017798616935,1545.0,301.0,75.0,0,,,,,0.40321969997603446
110,Cplus3F,11,11,11,7509.295,363,11,1,29,5881.993441285501,5279.295172767715,3714.993441285501,1564.3017314822137,1815.0,360.0,55.0,0,4,C,48,45,0.14150989998597652
110,C3FDirect,11,11,11,7509.295,363,11,1,29,5881.993441285501,5279.295172767715,3714.993441285501,1564.3017314822137,1815.0,360.0,55.0,0,4,C,48,45,0.14648379999562167
110,B,11,11,11,8671.417,404,11,1,27,6253.507797568459,6227.416774754969,4089.50779756846,2137.9089771865133,2020.0,369.0,55.0,0,,,,,0.7348033000016585
110,C,11,11,11,8655.972,379,11,1,29,5746.5264323263955,6342.9723414954315,3629.5264323263946,2713.4459091690387,1895.0,363.0,55.0,0,,,,,0.38718879999942146
111,Cplus3F,12,12,12,7077.024,326,12,1,29,5597.522371295753,5064.0236828596635,3662.5223712957522,1401.5013115639103,1630.0,323.0,60.0,0,6,C,47,43,0.13147660001413897
111,C3FDirect,12,12,12,7077.024,326,12,1,29,5597.522371295753,5064.0236828596635,3662.5223712957522,1401.5013115639103,1630.0,323.0,60.0,0,6,C,47,43,0.13796960000763647
111,B,12,12,12,7749.16,343,12,1,27,6085.16984424907,5638.160026217109,4107.169844249071,1530.9901819680372,1715.0,336.0,60.0,0,,,,,0.2874618000059854
111,C,12,12,12,7280.414,333,12,1,29,5547.862174395579,5230.413840230909,3629.862174395578,1600.5516658353338,1665.0,325.0,60.0,0,,,,,0.3204305999970529
112,Cplus3F,16,16,16,6113.426,214,16,1,29,3654.311766451275,4762.425958383066,2505.311766451275,2257.1141919317924,1070.0,201.0,80.0,0,9,C,38,66,0.2738592999812681
112,C3FDirect,16,16,16,6113.426,214,16,1,29,3654.311766451275,4762.425958383066,2505.311766451275,2257.1141919317924,1070.0,201.0,80.0,0,9,C,38,66,0.31740079997689463
112,B,16,16,16,7570.608,222,16,1,27,3965.8104900913154,6171.608149721624,2826.8104900913154,3344.797659630309,1110.0,209.0,80.0,0,,,,,0.4701098999939859
112,C,16,16,16,6781.795,245,16,1,29,3591.140873057046,5250.794943296476,2440.140873057046,2810.654070239429,1225.0,226.0,80.0,0,,,,,0.6821152000047732
113,Cplus3F,11,11,11,7354.264,383,11,1,29,6010.523159989845,5003.264067214798,3716.5231599898466,1286.7409072249525,1915.0,381.0,55.0,0,2,C,71,45,0.09566670001368038
113,C3FDirect,11,11,11,7354.264,383,11,1,29,6010.523159989845,5003.264067214798,3716.5231599898466,1286.7409072249525,1915.0,381.0,55.0,0,2,C,71,45,0.11546369999996386
113,B,11,11,11,8019.241,395,11,1,27,6381.707339570656,5601.240801841081,4085.707339570658,1515.5334622704254,1975.0,388.0,55.0,0,,,,,0.24075319999246858
113,C,11,11,11,7879.133,360,11,1,29,5774.336272901692,5668.13276964461,3670.3362729016912,1997.7964967429168,1800.0,356.0,55.0,0,,,,,0.1947910999879241
114,Cplus3F,13,13,13,7567.659,346,13,1,29,5670.030535554115,5431.659065887926,3640.030535554114,1791.628530333811,1730.0,341.0,65.0,0,3,C,79,51,0.19381080000312068
114,C3FDirect,13,13,13,7567.659,346,13,1,29,5670.030535554115,5431.659065887926,3640.030535554114,1791.628530333811,1730.0,341.0,65.0,0,3,C,79,51,0.17900380000355653
114,B,13,13,13,8831.035,363,13,1,27,6066.8719793931805,6609.034692642653,4081.871979393182,2527.1627132494727,1815.0,342.0,65.0,0,,,,,0.758656299993163
114,C,13,13,13,9164.551,373,13,1,29,5728.5264323263955,6871.550972675402,3629.5264323263946,3242.024540349007,1865.0,363.0,65.0,0,,,,,0.333838199992897
