case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,wall_time_s
13,OrdTspReopt,10,10,10,8601.582,355,10,1,27,6198.129213085736,6433.58223666917,4184.129213085736,2249.453023583435,1775.0,343.0,50.0,0,0.23673269999562763
14,Base,16,16,16,8203.531,393,16,1,27,5256.86892231273,5772.530602655812,3452.868922312732,2319.6616803430816,1965.0,386.0,80.0,0,0.5660979000094812
14,OrdDens,16,16,16,9492.529,416,16,1,27,5334.751521064247,6932.529097545824,3704.7515210642473,3227.7775764815774,2080.0,400.0,80.0,0,0.6518758999882266
14,OrdArea,16,16,16,8293.798,275,16,1,27,5486.457589298385,6584.798494261112,4060.4575892983858,2524.3409049627257,1375.0,254.0,80.0,0,0.25990199999068864
14,OrdTspReopt,16,16,16,7745.449,268,16,1,27,5099.402027709479,6077.44920033801,3686.402027709477,2391.0471726285355,1340.0,248.0,80.0,0,0.41823919999296777
15,Base,15,15,15,8096.017,318,15,1,27,5932.873121031156,6118.0166343390765,4098.873121031157,2019.1435133079185,1590.0,313.0,75.0,0,0.2537169999850448
15,OrdDens,15,15,15,8820.862,328,15,1,27,6043.864229437329,6786.861581102832,4184.864229437329,2601.9973516655036,1640.0,319.0,75.0,0,0.40635249999468215
15,OrdArea,15,15,15,8381.583,303,15,1,27,5903.056308319121,6493.582992775496,4170.056308319121,2323.5266844563753,1515.0,298.0,75.0,0,0.31367640002281405
15,OrdTspReopt,15,15,15,8273.925,341,15,1,27,6130.4233153188725,6165.92516574136,4189.423315318872,1976.50185042249,1705.0,328.0,75.0,0,0.3201439999975264
16,Base,12,12,12,9006.582,376,12,1,27,6169.69617550003,6719.582403112848,4125.696175500032,2593.886227612818,1880.0,347.0,60.0,0,0.47906939999666065
16,OrdDens,12,12,12,8985.549,338,12,1,27,6079.864229437329,6908.549455325264,4184.864229437329,2723.6852258879376,1690.0,327.0,60.0,0,0.28659579998929985
16,OrdArea,12,12,12,9073.534,367,12,1,27,6191.056308319121,6834.533528162446,4170.056308319121,2664.4772198433297,1835.0,344.0,60.0,0,0.2748444000026211
16,OrdTspReopt,12,12,12,8863.55,394,12,1,27,6416.724038044065,6452.549607709017,4168.724038044065,2283.825569664953,1970.0,381.0,60.0,0,0.2759146000025794
17,Base,11,11,11,9653.389,426,11,1,27,6378.8719793931805,7076.389215914623,4081.871979393182,2994.51723652145,2130.0,392.0,55.0,0,0.44961480001802556
17,OrdDens,11,11,11,10361.946,386,11,1,27,6295.8642294373285,8013.945746113647,4184.864229437329,3829.081516676318,1930.0,363.0,55.0,0,0.2948169000155758
17,OrdArea,11,11,11,9867.722,400,11,1,27,6269.056308319121,7452.721961128317,4170.056308319121,3282.6656528092026,2000.0,360.0,55.0,0,0.6114879999950062
17,OrdTspReopt,11,11,11,9459.586,373,11,1,27,6252.387910020225,7185.586365710049,4178.387910020224,3007.1984556898274,1865.0,354.0,55.0,0,0.31510659999912605
18,Base,14,14,14,8716.944,403,14,1,27,6293.761180843749,6239.944158238561,4112.76118084375,2127.1829773948093,2015.0,392.0,70.0,0,0.3593706000247039
18,OrdDens,14,14,14,8652.588,340,14,1,27,5977.864229437329,6554.587786625391,4184.864229437329,2369.7235571880606,1700.0,328.0,70.0,0,0.2870087999908719
18,OrdArea,14,14,14,8490.513,310,14,1,27,5879.056308319121,6570.512902579047,4170.056308319121,2400.4565942599265,1550.0,300.0,70.0,0,0.4139849999919534
18,OrdTspReopt,14,14,14,8763.73,328,14,1,27,5889.321163835761,6736.72959460414,4181.321163835761,2555.408430768376,1640.0,317.0,70.0,0,0.21929049998288974
19,Base,14,14,14,8364.979,380,14,1,27,6281.017023851381,6023.979131898551,4117.017023851383,1906.9621080471682,1900.0,371.0,70.0,0,0.43881900000269525
19,OrdDens,14,14,14,8431.093,297,14,1,27,5791.864229437329,6596.092500201175,4184.864229437329,2411.2282707638483,1485.0,280.0,70.0,0,0.5392404000158422
19,OrdArea,14,14,14,8512.847,302,14,1,27,5801.056308319121,6649.847162404106,4170.056308319121,2479.7908540849858,1510.0,283.0,70.0,0,0.48930850002216175
19,OrdTspReopt,14,14,14,8846.007,341,14,1,27,5916.86644811117,6763.006993984838,4141.866448111169,2621.1405458736785,1705.0,308.0,70.0,0,0.5573053999978583
20,Base,13,13,13,8621.388,317,13,1,27,5898.456232111449,6663.388303341729,4106.45623211145,2556.9320712302815,1585.0,308.0,65.0,0,0.3005635000008624
20,OrdDens,13,13,13,8685.88,315,13,1,27,5917.864229437329,6745.880248916196,4184.864229437329,2561.0160194788687,1575.0,300.0,65.0,0,0.4522720999957528
20,OrdArea,13,13,13,8318.479,290,13,1,27,5789.056308319121,6522.479397721053,4170.056308319121,2352.423089401934,1450.0,281.0,65.0,0,0.3779050999728497
20,OrdTspReopt,13,13,13,8571.244,327,13,1,27,5952.86644811117,6558.244383167909,4141.866448111169,2416.37793505674,1635.0,313.0,65.0,0,0.42138970000087284
21,Base,15,15,15,8841.246,344,15,1,27,5952.8719793931805,6721.246090842074,4081.871979393182,2639.3741114488935,1720.0,325.0,75.0,0,0.6203038000094239
21,OrdDens,15,15,15,8495.041,271,15,1,27,5666.700371206509,6813.040523306298,4216.70037120651,2596.3401520997913,1355.0,252.0,75.0,0,0.2228113999881316
21,OrdArea,15,15,15,8775.857,294,15,1,27,5712.335735895493,6961.85743971449,4172.335735895493,2789.5217038190017,1470.0,269.0,75.0,0,0.4586726000125054
21,OrdTspReopt,15,15,15,8965.071,329,15,1,27,5935.893789265954,6935.070926095355,4143.893789265952,2791.177136829407,1645.0,310.0,75.0,0,0.530868100002408
22,Base,16,16,16,8992.374,337,16,1,27,5148.217187173481,6913.374266091916,3571.2171871734818,3342.1570789184348,1685.0,314.0,80.0,0,0.5058449000061955
22,OrdDens,16,16,16,9279.389,284,16,1,27,4853.879259951034,7531.389397356856,3486.8792599510343,4044.510137405824,1420.0,248.0,80.0,0,0.8532540999876801
22,OrdArea,16,16,16,9200.987,278,16,1,27,5257.585328185172,7475.987342992705,3842.585328185173,3633.4020148075324,1390.0,255.0,80.0,0,0.7204493999888655
