case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,pruned_observations,coobservations,wall_time_s
392,Cplus,14,14,14,7783.89,323,14,1,29,5606.93011764121,5778.889956982306,3726.930117641209,2051.9598393410947,1615.0,320.0,70.0,0,4,C,,,0.16538379999110475
392,Cplus3A,14,14,14,7640.66,373,14,1,29,5948.634366575943,5344.659518692745,3770.634366575943,1574.0251521168018,1865.0,361.0,70.0,0,4,C,,,0.16236930000013672
392,Cplus3F,14,14,14,7319.66,319,14,1,29,5636.634366575942,5344.659518692745,3770.634366575943,1574.0251521168018,1595.0,310.0,70.0,0,4,C,54,56,0.17871410000952892
392,B,14,14,14,8407.295,357,14,1,27,6143.499702155921,6210.294620381409,4118.499702155922,2091.7949182254865,1785.0,342.0,70.0,0,,,,,0.2932495000131894
392,C,14,14,14,7783.89,323,14,1,29,5606.93011764121,5778.889956982306,3726.930117641209,2051.9598393410947,1615.0,320.0,70.0,0,,,,,0.33014979999279603
393,Cplus,10,10,10,7630.441,380,10,1,29,5800.5264323263955,5311.4406486565,3629.5264323263946,1681.914216330106,1900.0,369.0,50.0,0,3,C,,,0.2741818999929819
393,Cplus3A,10,10,10,7561.1,423,10,1,29,6130.1319543475465,4982.099846684772,3649.1319543475447,1332.9678923372282,2115.0,414.0,50.0,0,3,C,,,0.1988918000133708
393,Cplus3F,10,10,10,7243.1,370,10,1,29,5812.131954347546,4982.099846684772,3649.1319543475447,1332.9678923372282,1850.0,361.0,50.0,0,3,C,53,39,0.21988739998778328
393,B,10,10,10,7841.551,359,10,1,27,6150.8719793931805,5644.551455363278,4081.871979393182,1562.6794759700967,1795.0,352.0,50.0,0,,,,,0.26489130000118166
393,C,10,10,10,7630.441,380,10,1,29,5800.5264323263955,5311.4406486565,3629.5264323263946,1681.914216330106,1900.0,369.0,50.0,0,,,,,0.3160730999952648
394,Cplus,12,12,12,7886.838,365,12,1,29,5716.5264323263955,5643.838320121814,3629.5264323263946,2014.3118877954196,1825.0,358.0,60.0,0,4,C,,,0.30918199999723583
394,Cplus3A,12,12,12,7899.779,421,12,1,29,6178.990702584794,5316.778810316537,3661.9907025847924,1654.7881077317465,2105.0,418.0,60.0,0,4,C,,,0.09459270001389086
