case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,pruned_observations,coobservations,wall_time_s
7,Cplus,16,16,16,7437.563,340,16,1,29,5417.558058479395,5325.562571383711,3464.558058479396,1861.0045129043133,1700.0,332.0,80.0,0,2,C,,,0.26616440000361763
7,Cplus3A,16,16,16,8032.925,439,16,1,29,5969.399399020294,5326.925249845991,3464.399399020293,1862.525850825697,2195.0,431.0,80.0,0,2,C,,,0.22260170002118684
7,Cplus3F,16,16,16,7455.925,343,16,1,29,5411.3993990202935,5326.925249845991,3464.399399020293,1862.525850825697,1715.0,334.0,80.0,0,2,C,96,59,0.18451709998771548
8,Cplus,12,12,12,8092.581,456,12,1,29,6232.526432326396,5302.581285812125,3629.5264323263946,1673.0548534857326,2280.0,450.0,60.0,0,2,C,,,0.23195590000250377
8,Cplus3A,12,12,12,8494.063,521,12,1,29,6615.488261608458,5312.062929404072,3667.488261608455,1644.5746677956167,2605.0,517.0,60.0,0,2,C,,,0.21633719999226741
8,Cplus3F,12,12,12,7802.063,406,12,1,29,6027.488261608456,5312.062929404072,3667.488261608455,1644.5746677956167,2030.0,400.0,60.0,0,2,C,115,61,0.18667209998238832
9,Cplus,14,14,14,8690.406,433,14,1,29,5972.322117178395,6041.406285760231,3652.3221171783944,2389.0841685818386,2165.0,414.0,70.0,0,4,C,,,0.37693479997687973
9,Cplus3A,14,14,14,8628.737,447,14,1,29,6155.541674520008,5893.736710265855,3664.5416745200077,2229.1950357458463,2235.0,430.0,70.0,0,4,C,,,0.19245360000059009
9,Cplus3F,14,14,14,8214.737,378,14,1,29,5807.541674520007,5893.736710265855,3664.5416745200077,2229.1950357458463,1890.0,361.0,70.0,0,4,C,69,53,0.20216179999988526
10,Cplus,12,12,12,9353.525,486,12,1,29,6165.628643108586,6396.524903539723,3629.6286431085846,2766.8962604311428,2430.0,467.0,60.0,0,3,C,,,0.5956027999927755
