case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,pruned_observations,coobservations,wall_time_s
28,Cplus,16,16,16,9307.772,481,16,1,27,6148.230903073831,6345.772457239265,3807.2309030738334,2538.541554165434,2405.0,477.0,80.0,0,0,B,,,0.34529589998419397
28,Cplus3A,16,16,16,9307.772,481,16,1,27,6148.230903073831,6345.772457239265,3807.2309030738334,2538.541554165434,2405.0,477.0,80.0,0,0,B,,,0.2588238999887835
28,Cplus3F,16,16,16,9307.772,481,16,1,27,6148.230903073831,6345.772457239265,3807.2309030738334,2538.541554165434,2405.0,477.0,80.0,0,0,B,0,0,0.29961759998695925
29,Cplus,16,16,16,7993.333,366,16,1,27,5830.495407551485,5727.333081527413,3809.495407551487,1917.837673975924,1830.0,356.0,80.0,0,0,B,,,0.24460360000375658
29,Cplus3A,16,16,16,7993.333,366,16,1,27,5830.495407551485,5727.333081527413,3809.495407551487,1917.837673975924,1830.0,356.0,80.0,0,0,B,,,0.24229309998918325
29,Cplus3F,16,16,16,7993.333,366,16,1,27,5830.495407551485,5727.333081527413,3809.495407551487,1917.837673975924,1830.0,356.0,80.0,0,0,B,0,0,0.1956619000120554
30,Cplus,16,16,16,8372.07,367,16,1,27,5838.078231657421,6111.0696557857,3802.0782316574223,2308.9914241282786,1835.0,346.0,80.0,0,0,B,,,0.36359750002156943
30,Cplus3A,16,16,16,8372.07,367,16,1,27,5838.078231657421,6111.0696557857,3802.0782316574223,2308.9914241282786,1835.0,346.0,80.0,0,0,B,,,0.37923330001649447
30,Cplus3F,16,16,16,8372.07,367,16,1,27,5838.078231657421,6111.0696557857,3802.0782316574223,2308.9914241282786,1835.0,346.0,80.0,0,0,B,0,0,0.39326100001926534
31,Cplus,16,16,16,9159.452,448,16,1,27,6545.872517027328,6402.45236441454,4030.8725170273306,2371.5798473872096,2240.0,437.0,80.0,0,0,B,,,0.3587048999906983
31,Cplus3A,16,16,16,9159.452,448,16,1,27,6545.872517027328,6402.45236441454,4030.8725170273306,2371.5798473872096,2240.0,437.0,80.0,0,0,B,,,0.3542128999833949
31,Cplus3F,16,16,16,9159.452,448,16,1,27,6545.872517027328,6402.45236441454,4030.8725170273306,2371.5798473872096,2240.0,437.0,80.0,0,0,B,0,0,0.2959642000205349
32,Cplus,16,16,16,10048.81,508,16,1,27,5779.953442886574,6930.809659072658,3710.9534428865745,3219.856216186085,2540.0,498.0,80.0,0,0,B,,,0.3657200000016019
32,Cplus3A,16,16,16,10048.81,508,16,1,27,5779.953442886574,6930.809659072658,3710.9534428865745,3219.856216186085,2540.0,498.0,80.0,0,0,B,,,0.35081129998434335
32,Cplus3F,16,16,16,10048.81,508,16,1,27,5779.953442886574,6930.809659072658,3710.9534428865745,3219.856216186085,2540.0,498.0,80.0,0,0,B,0,0,0.3174282999825664
33,Cplus,16,16,16,11457.068,665,16,1,27,6584.0386785429055,7405.067711363284,3952.038678542907,3453.029032820374,3325.0,647.0,80.0,0,0,B,,,0.5720361999992747
33,Cplus3A,16,16,16,11457.068,665,16,1,27,6584.0386785429055,7405.067711363284,3952.038678542907,3453.029032820374,3325.0,647.0,80.0,0,0,B,,,0.6320273000164889
33,Cplus3F,16,16,16,11457.068,665,16,1,27,6584.0386785429055,7405.067711363284,3952.038678542907,3453.029032820374,3325.0,647.0,80.0,0,0,B,0,0,0.6496838000020944
34,Cplus,16,16,16,6885.651,293,16,1,27,5702.958292221088,5056.651330758424,3998.958292221089,1057.6930385373344,1465.0,284.0,80.0,0,0,B,,,0.1573033999884501
34,Cplus3A,16,16,16,6885.651,293,16,1,27,5702.958292221088,5056.651330758424,3998.958292221089,1057.6930385373344,1465.0,284.0,80.0,0,0,B,,,0.18155780000961386
34,Cplus3F,16,16,16,6885.651,293,16,1,27,5702.958292221088,5056.651330758424,3998.958292221089,1057.6930385373344,1465.0,284.0,80.0,0,0,B,0,0,0.20843940001213923
35,Cplus,16,16,16,7746.502,351,16,1,27,4802.697502191343,5572.501598150641,3041.6975021913445,2530.804095959296,1755.0,339.0,80.0,0,0,B,,,0.25153680000221357
35,Cplus3A,16,16,16,7746.502,351,16,1,27,4802.697502191343,5572.501598150641,3041.6975021913445,2530.804095959296,1755.0,339.0,80.0,0,0,B,,,0.22416500002145767
35,Cplus3F,16,16,16,7746.502,351,16,1,27,4802.697502191343,5572.501598150641,3041.6975021913445,2530.804095959296,1755.0,339.0,80.0,0,0,B,0,0,0.20273449999513105
36,Cplus,16,16,16,9427.153,454,16,1,27,6383.417880972237,6643.15343591974,4023.4178809722375,2619.735554947505,2270.0,434.0,80.0,0,0,B,,,0.32477649999782443
36,Cplus3A,16,16,16,9427.153,454,16,1,27,6383.417880972237,6643.15343591974,4023.4178809722375,2619.735554947505,2270.0,434.0,80.0,0,0,B,,,0.2603377999912482
36,Cplus3F,16,16,16,9427.153,454,16,1,27,6383.417880972237,6643.15343591974,4023.4178809722375,2619.735554947505,2270.0,434.0,80.0,0,0,B,0,0,0.352457000000868
37,Cplus,16,16,16,9407.47,431,16,1,27,6250.80340014476,6760.470497938699,4013.8034001447627,2746.6670977939357,2155.0,412.0,80.0,0,0,B,,,0.5370474999945145
37,Cplus3A,16,16,16,9407.47,431,16,1,27,6250.80340014476,6760.470497938699,4013.8034001447627,2746.6670977939357,2155.0,412.0,80.0,0,0,B,,,0.5367878999968525
37,Cplus3F,16,16,16,9407.47,431,16,1,27,6250.80340014476,6760.470497938699,4013.8034001447627,2746.6670977939357,2155.0,412.0,80.0,0,0,B,0,0,0.5352544999914244
38,Cplus,16,16,16,8258.621,364,16,1,27,5997.6864483494755,6007.620659071533,3892.6864483494755,2114.9342107220577,1820.0,351.0,80.0,0,0,B,,,0.32263559999410063
38,Cplus3A,16,16,16,8258.621,364,16,1,27,5997.6864483494755,6007.620659071533,3892.6864483494755,2114.9342107220577,1820.0,351.0,80.0,0,0,B,,,0.3109760999795981
