case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,pruned_observations,coobservations,wall_time_s
32,Cplus3F,13,13,13,7841.026,356,13,1,29,5724.620992989785,5649.0256967083105,3658.620992989784,1990.4047037185271,1780.0,347.0,65.0,0,5,C,75,65,0.13161099998978898
33,Cplus,16,16,16,5281.414,205,16,1,29,2457.941601312379,3995.4135105226883,1553.9416013123796,2441.471909210309,1025.0,181.0,80.0,0,5,C,,,0.6960820000094827
33,Cplus3A,16,16,16,5407.219,268,16,1,29,2678.2165409075105,3729.2192045125116,1560.2165409075112,2169.0026636050006,1340.0,258.0,80.0,0,5,C,,,0.3169818000169471
33,Cplus3F,16,16,16,5083.219,215,16,1,29,2540.2165409075105,3729.2192045125116,1560.2165409075112,2169.0026636050006,1075.0,199.0,80.0,0,5,C,53,78,0.3536333999945782
34,Cplus,13,13,13,8133.915,384,13,1,29,5858.046074512151,5775.915321202341,3636.0460745121495,2139.869246690194,1920.0,373.0,65.0,0,4,C,,,0.29060810001101345
34,Cplus3A,13,13,13,7837.1,427,13,1,29,6128.935446996748,5218.100494277149,3710.9354469967475,1507.165047280402,2135.0,419.0,65.0,0,4,C,,,0.22028499998850748
34,Cplus3F,13,13,13,7471.1,366,13,1,29,5822.9354469967475,5218.100494277149,3710.9354469967475,1507.165047280402,1830.0,358.0,65.0,0,4,C,61,64,0.23420429998077452
35,Cplus,15,15,15,8280.399,353,15,1,29,5637.963690730492,6095.399294813091,3635.963690730492,2459.435604082599,1765.0,345.0,75.0,0,5,C,,,0.29717070001061074
35,Cplus3A,15,15,15,7534.961,395,15,1,29,6011.60237805061,5091.961402322913,3689.6023780506107,1402.359024272304,1975.0,393.0,75.0,0,5,C,,,0.1110161000106018
35,Cplus3F,15,15,15,7076.961,319,15,1,29,5567.602378050609,5091.961402322913,3689.6023780506107,1402.359024272304,1595.0,315.0,75.0,0,5,C,76,80,0.10452220001025125
