case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,wall_time_s
6,Grid26A,14,14,14,10133.128,347,14,1,26,6785.029176447536,7993.12809276266,4825.029176447535,3168.098916315125,1735.0,335.0,70.0,0,0.30417769998894073
6,Grid26B,14,14,14,10705.624,347,14,1,26,6721.457968919034,8572.62372242959,4838.457968919035,3734.1657535105555,1735.0,328.0,70.0,0,0.41043980000540614
6,Grid26C,14,14,14,10136.276,351,14,1,26,6582.4878337049795,7974.2764071991705,4831.487833704978,3142.7885734941938,1755.0,337.0,70.0,0,0.39625369998975657
6,Insert28,14,14,14,11007.886,285,14,1,28,6801.042443376562,9258.886300496744,5308.042443376561,3950.8438571201796,1425.0,254.0,70.0,0,1.7935973000130616
6,Insert26,14,14,14,11009.204,328,14,1,26,6883.569100382228,8991.203635614002,5054.569100382227,3936.6345352317767,1640.0,308.0,70.0,0,0.476438000012422
6,ClearEarly28,14,14,14,9180.398,365,14,1,28,7382.976391207447,6938.3981628305555,5292.976391207447,1645.421771623112,1825.0,347.0,70.0,0,0.31151900000986643
7,ShiftB,12,12,12,10175.828,355,12,1,28,7275.9228856171485,7995.828389297574,5267.9228856171485,2727.905503680426,1775.0,345.0,60.0,0,0.2762366000097245
7,Grid26A,12,12,12,9780.279,326,12,1,26,6677.183260279222,7772.278994509977,4831.183260279221,2941.0957342307565,1630.0,318.0,60.0,0,0.16132529999595135
7,Grid26B,12,12,12,9928.879,326,12,1,26,6744.926593070153,7921.878599953982,4888.926593070154,3032.9520068838274,1630.0,317.0,60.0,0,0.16729289997601882
7,Grid26C,12,12,12,10328.27,343,12,1,26,6718.720889488183,8241.269907430069,4903.720889488182,3337.5490179418885,1715.0,312.0,60.0,0,0.638081900018733
7,Insert28,12,12,12,10844.38,383,12,1,28,7695.6754822601315,8498.380403625377,5504.6754822601315,2993.7049213652435,1915.0,371.0,60.0,0,0.9878464000066742
7,Insert26,12,12,12,9469.623,317,12,1,26,6880.368421761428,7513.623077819773,5032.368421761429,2481.254656058344,1585.0,311.0,60.0,0,1.2171881000103895
7,ClearEarly28,12,12,12,10112.157,383,12,1,28,7522.194686097528,7761.157285337392,5311.194686097527,2449.962599239864,1915.0,376.0,60.0,0,0.05786230001831427
8,ShiftB,11,11,11,9758.761,378,11,1,28,7367.979979000825,7451.761036128937,5233.979979000825,2217.7810571281134,1890.0,362.0,55.0,0,0.37628009999752976
8,Grid26A,11,11,11,9563.036,343,11,1,26,6778.859912760911,7462.036026967626,4830.85991276091,2631.1761142067153,1715.0,331.0,55.0,0,0.1661846999777481
