seed,case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,movement_time_s,active_measurements,co_measurements,coverage_insertions,search_end_time_s,no_signal_actions,failed_clear_actions,decision_wall_time_s
24119,15,C_region_q2,13,13,13,4041.551,128,13,1,3209.550753,10,0,0,nan,83,0,0.323314
24119,15,Cplus_completion_coobserve,13,13,13,3801.411,129,13,1,2963.410725,11,6,0,nan,83,0,0.117283
24119,15,F_coverage_integrated,13,13,13,3956.931,106,13,1,3262.931354,37,23,8,2374.421307464171,56,0,0.841782
24119,15,G_rolling_coverage,13,13,13,3568.465,104,13,1,2884.465435,35,26,8,2374.421307464171,56,0,0.716573
24119,15,I_ring_optimized,13,13,13,3456.34,104,13,1,2773.340291,35,25,8,2245.7540025017065,56,0,0.732751
24119,15,J_ring7_1000,13,13,13,3275.443,114,13,1,2527.443161,38,29,8,2046.1389366746248,63,0,1.414139
24119,15,Jplus_final,13,13,13,3204.941,101,13,1,2534.941488,25,24,0,1855.2770752885008,63,0,0.088698
24119,16,C_region_q2,13,13,13,4727.586,137,13,1,3844.585887,14,0,0,nan,88,0,0.406176
24119,16,Cplus_completion_coobserve,13,13,13,3839.498,138,13,1,2949.497761,15,8,0,nan,88,0,0.196834
24119,16,F_coverage_integrated,13,13,13,3274.331,107,13,1,2571.331135,34,22,8,2302.0287144654844,61,0,1.328547
24119,16,G_rolling_coverage,13,13,13,3293.647,112,13,1,2561.646763,39,27,8,2302.0287144654844,61,0,1.370861
24119,16,I_ring_optimized,13,13,13,3122.489,105,13,1,2431.489485,32,23,8,2183.8942836096153,60,0,0.805006
24119,16,J_ring7_1000,13,13,13,3486.953,112,13,1,2752.952844,38,28,8,2143.710443382539,61,0,1.565627
24119,16,Jplus_final,13,13,13,3264.925,98,13,1,2614.925044,24,22,0,1870.9695719906415,61,0,0.148631
24119,17,C_region_q2,10,10,10,4644.243,143,10,1,3738.242818,7,0,0,nan,114,0,0.207615
24119,17,Cplus_completion_coobserve,10,10,10,4231.538,144,10,1,3320.537954,8,2,0,nan,114,0,0.111234
24119,17,F_coverage_integrated,10,10,10,4139.559,120,10,1,3372.558553,22,14,3,2264.522806679722,89,0,0.875675
24119,17,G_rolling_coverage,10,10,10,4114.757,121,10,1,3342.756713,23,15,3,2264.522806679722,89,0,1.016005
24119,17,I_ring_optimized,10,10,10,3998.493,123,10,1,3214.492562,25,15,5,2174.3245553127417,89,0,1.148519
24119,17,J_ring7_1000,10,10,10,3704.537,134,10,1,2853.53721,25,14,8,2082.6042202240433,100,0,1.140297
24119,17,Jplus_final,10,10,10,3789.997,127,10,1,2980.997424,18,14,0,1969.9620916469034,99,0,0.154234
24119,18,C_region_q2,10,10,10,4542.02,140,10,1,3653.020059,9,0,0,nan,108,0,0.334987
24119,18,Cplus_completion_coobserve,10,10,10,4057.928,141,10,1,3163.927911,10,3,0,nan,108,0,0.177121
24119,18,F_coverage_integrated,10,10,10,3951.123,117,10,1,3204.123426,22,11,6,2277.812843761021,86,0,0.960979
24119,18,G_rolling_coverage,10,10,10,3951.123,117,10,1,3204.123426,22,11,6,2277.812843761021,86,0,0.889014
24119,18,I_ring_optimized,10,10,10,4332.134,123,10,1,3550.134085,28,14,8,2104.812343278494,87,0,1.19016
24119,18,J_ring7_1000,10,10,10,3764.881,133,10,1,2919.881089,28,19,6,2062.485195798635,96,0,1.171881
24119,18,Jplus_final,10,10,10,3644.705,125,10,1,2847.704672,20,17,0,1942.3209738821395,95,0,0.141413
24119,19,C_region_q2,15,15,15,5274.299,135,15,1,4391.299089,15,0,0,nan,86,0,0.52372
24119,19,Cplus_completion_coobserve,15,15,15,4460.707,140,15,1,3548.706611,20,8,0,nan,86,0,0.387298
24119,19,F_coverage_integrated,15,15,15,4241.285,108,15,1,3524.284833,36,19,8,2230.227511771104,59,0,0.824821
24119,19,G_rolling_coverage,15,15,15,4243.225,110,15,1,3516.225092,38,23,8,2230.227511771104,59,0,0.770245
24119,19,I_ring_optimized,15,15,15,4030.758,108,15,1,3313.75827,34,20,8,2127.122829970298,61,0,1.453431
24119,19,J_ring7_1000,15,15,15,3810.318,117,15,1,3038.317883,39,26,8,2076.8346090654313,63,0,0.986044
24119,19,Jplus_final,15,15,15,3775.032,107,15,1,3065.031741,29,23,0,1896.42012438013,63,0,0.185767
24119,20,C_region_q2,13,13,13,4924.419,145,13,1,3990.418926,10,0,0,nan,108,0,0.378323
24119,20,Cplus_completion_coobserve,13,13,13,4564.079,149,13,1,3607.07882,14,5,0,nan,109,0,0.316228
24119,20,F_coverage_integrated,13,13,13,4264.694,123,13,1,3465.694048,33,20,3,2232.4660874136043,77,0,1.283582
24119,20,G_rolling_coverage,13,13,13,4262.142,123,13,1,3464.141874,33,21,3,2232.4660874136043,77,0,1.182958
24119,20,I_ring_optimized,13,13,13,4240.314,129,13,1,3405.314076,39,25,6,2172.870825381108,78,0,2.080607
24119,20,J_ring7_1000,13,13,13,4056.613,136,13,1,3180.613322,35,24,5,2077.9907521169616,88,0,1.77714
24119,20,Jplus_final,13,13,13,3976.267,131,13,1,3130.267153,30,22,0,1958.2494005474648,88,0,0.28579
24119,21,C_region_q2,14,14,14,4799.197,132,14,1,3939.197135,13,0,0,nan,82,0,0.53485
24119,21,Cplus_completion_coobserve,14,14,14,4199.732,132,14,1,3339.732322,13,7,0,nan,82,0,0.249422
24119,21,F_coverage_integrated,14,14,14,3985.666,111,14,1,3254.665819,44,28,8,2224.715749683338,54,0,0.76736
24119,21,G_rolling_coverage,14,14,14,3962.795,110,14,1,3238.795439,43,32,8,2224.715749683338,54,0,0.708006
