label,case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,origin_discoveries,selected_route,pruned_observations,audited_pruned,pruned_truth_hits,min_pruned_dist,max_kept_dist,movement,search_movement,post_movement,detection,switching,clearing
A_boundary_random_n16,7,CF,16,16,16,7720.874,370,16,1,0,C,220,0,0,,,5443.873848844126,2990.690745123814,2453.183103720312,1850.0,347.0,80.0
A_boundary_random_n16,7,D,16,16,16,8526.407,353,16,1,0,B,87,87,0,1518.805828174793,1478.8362714278824,6353.407049680913,3417.7870128143663,2935.6200368665513,1765.0,328.0,80.0
A_boundary_random_n16,7,C3F,16,16,16,9059.407,440,16,1,0,B,0,0,0,,,6353.407049680913,3417.7870128143663,2935.6200368665513,2200.0,426.0,80.0
A_boundary_random_n16,8,B,16,16,16,9169.924,522,16,1,0,B,0,0,0,,,5961.924072314914,3589.4749000249894,2372.4491722899274,2610.0,518.0,80.0
A_boundary_random_n16,8,C,16,16,16,8673.92,525,16,1,0,C,0,0,0,,,5447.92016070871,3289.473411781795,2158.4467489269173,2625.0,521.0,80.0
A_boundary_random_n16,8,BF,16,16,16,8292.924,378,16,1,0,B,144,0,0,,,5961.924072314914,3589.4749000249894,2372.4491722899274,1890.0,361.0,80.0
A_boundary_random_n16,8,CF,16,16,16,7810.92,382,16,1,0,C,143,0,0,,,5447.92016070871,3289.473411781795,2158.4467489269173,1910.0,373.0,80.0
A_boundary_random_n16,8,D,16,16,16,8292.924,378,16,1,0,B,144,144,0,1537.494958303448,1496.7399245207957,5961.924072314914,3589.4749000249894,2372.4491722899274,1890.0,361.0,80.0
A_boundary_random_n16,8,C3F,16,16,16,9169.924,522,16,1,0,B,0,0,0,,,5961.924072314914,3589.4749000249894,2372.4491722899274,2610.0,518.0,80.0
A_boundary_random_n16,9,B,16,16,16,9049.352,459,16,1,0,B,0,0,0,,,6222.352203610258,3781.7837611049667,2440.5684425052914,2295.0,452.0,80.0
A_boundary_random_n16,9,C,16,16,16,8992.195,587,16,1,0,C,0,0,0,,,5394.194566455127,3050.34467002033,2343.8498964347964,2935.0,583.0,80.0
A_boundary_random_n16,9,BF,16,16,16,8755.352,412,16,1,0,B,47,0,0,,,6222.352203610258,3781.7837611049667,2440.5684425052914,2060.0,393.0,80.0
A_boundary_random_n16,9,CF,16,16,16,7716.195,375,16,1,0,C,212,0,0,,,5394.194566455127,3050.34467002033,2343.8498964347964,1875.0,367.0,80.0
A_boundary_random_n16,9,D,16,16,16,8755.352,412,16,1,0,B,47,47,0,1503.5364487863744,1487.0012674437205,6222.352203610258,3781.7837611049667,2440.5684425052914,2060.0,393.0,80.0
A_boundary_random_n16,9,C3F,16,16,16,9049.352,459,16,1,0,B,0,0,0,,,6222.352203610258,3781.7837611049667,2440.5684425052914,2295.0,452.0,80.0
A_boundary_random_n16,10,B,16,16,16,10169.004,490,16,1,0,B,0,0,0,,,7165.003962239746,3789.4133528826674,3375.5906093570743,2450.0,474.0,80.0
A_boundary_random_n16,10,C,16,16,16,9500.066,588,16,1,0,C,0,0,0,,,5899.0657707199125,3433.534887256028,2465.5308834638854,2940.0,581.0,80.0
A_boundary_random_n16,10,BF,16,16,16,10083.004,476,16,1,0,B,14,0,0,,,7165.003962239746,3789.4133528826674,3375.5906093570743,2380.0,458.0,80.0
A_boundary_random_n16,10,CF,16,16,16,8342.066,396,16,1,0,C,192,0,0,,,5899.0657707199125,3433.534887256028,2465.5308834638854,1980.0,383.0,80.0
A_boundary_random_n16,10,D,16,16,16,10083.004,476,16,1,0,B,14,14,0,1514.1449478489003,1442.8474075878619,7165.003962239746,3789.4133528826674,3375.5906093570743,2380.0,458.0,80.0
A_boundary_random_n16,10,C3F,16,16,16,10169.004,490,16,1,0,B,0,0,0,,,7165.003962239746,3789.4133528826674,3375.5906093570743,2450.0,474.0,80.0
A_boundary_random_n16,11,B,16,16,16,9719.845,467,16,1,0,B,0,0,0,,,6860.845474061793,3704.7588179862237,3156.086656075572,2335.0,444.0,80.0
A_boundary_random_n16,11,C,16,16,16,8867.973,523,16,1,0,C,0,0,0,,,5656.973345115153,2984.2272464447447,2672.7460986704095,2615.0,516.0,80.0
A_boundary_random_n16,11,BF,16,16,16,9315.845,401,16,1,0,B,66,0,0,,,6860.845474061793,3704.7588179862237,3156.086656075572,2005.0,370.0,80.0
A_boundary_random_n16,11,CF,16,16,16,7812.973,348,16,1,0,C,175,0,0,,,5656.973345115153,2984.2272464447447,2672.7460986704095,1740.0,336.0,80.0
A_boundary_random_n16,11,D,16,16,16,9315.845,401,16,1,0,B,66,66,0,1511.813017977255,1482.1983315587465,6860.845474061793,3704.7588179862237,3156.086656075572,2005.0,370.0,80.0
A_boundary_random_n16,11,C3F,16,16,16,9719.845,467,16,1,0,B,0,0,0,,,6860.845474061793,3704.7588179862237,3156.086656075572,2335.0,444.0,80.0
A_boundary_random_n16,12,B,16,16,16,10600.912,471,16,1,0,B,0,0,0,,,7717.9123621254,3934.5203877265367,3783.3919743988645,2355.0,448.0,80.0
A_boundary_random_n16,12,C,16,16,16,9347.733,580,16,1,0,C,0,0,0,,,5789.732858098611,3672.758793738476,2116.9740643601367,2900.0,578.0,80.0
A_boundary_random_n16,12,BF,16,16,16,10002.912,372,16,1,0,B,99,0,0,,,7717.9123621254,3934.5203877265367,3783.3919743988645,1860.0,345.0,80.0
A_boundary_random_n16,12,CF,16,16,16,8192.733,388,16,1,0,C,192,0,0,,,5789.732858098611,3672.758793738476,2116.9740643601367,1940.0,383.0,80.0
A_boundary_random_n16,12,D,16,16,16,10002.912,372,16,1,0,B,99,99,0,1581.0144591868311,1483.799734255905,7717.9123621254,3934.5203877265367,3783.3919743988645,1860.0,345.0,80.0
A_boundary_random_n16,12,C3F,16,16,16,10600.912,471,16,1,0,B,0,0,0,,,7717.9123621254,3934.5203877265367,3783.3919743988645,2355.0,448.0,80.0
A_boundary_random_n16,13,B,16,16,16,9948.072,501,16,1,0,B,0,0,0,,,6878.071586627372,3938.926262171774,2939.1453244555987,2505.0,485.0,80.0
A_boundary_random_n16,13,C,16,16,16,8728.481,449,16,1,0,C,0,0,0,,,5971.481298582642,3649.834385590163,2321.646912992478,2245.0,432.0,80.0
A_boundary_random_n16,13,BF,16,16,16,9796.072,477,16,1,0,B,24,0,0,,,6878.071586627372,3938.926262171774,2939.1453244555987,2385.0,453.0,80.0
A_boundary_random_n16,13,CF,16,16,16,8174.481,356,16,1,0,C,93,0,0,,,5971.481298582642,3649.834385590163,2321.646912992478,1780.0,343.0,80.0
A_boundary_random_n16,13,D,16,16,16,9796.072,477,16,1,0,B,24,24,0,1509.4967637923826,1374.1511008601676,6878.071586627372,3938.926262171774,2939.1453244555987,2385.0,453.0,80.0
A_boundary_random_n16,13,C3F,16,16,16,9948.072,501,16,1,0,B,0,0,0,,,6878.071586627372,3938.926262171774,2939.1453244555987,2505.0,485.0,80.0
A_boundary_random_n16,14,B,16,16,16,8974.28,422,16,1,0,B,0,0,0,,,6385.280021457566,3760.7384836650854,2624.5415377924846,2110.0,399.0,80.0
A_boundary_random_n16,14,C,16,16,16,9155.581,586,16,1,0,C,0,0,0,,,5565.58136956707,3686.336717201647,1879.2446523654228,2930.0,580.0,80.0
A_boundary_random_n16,14,BF,16,16,16,8755.28,386,16,1,0,B,36,0,0,,,6385.280021457566,3760.7384836650854,2624.5415377924846,1930.0,360.0,80.0
A_boundary_random_n16,14,CF,16,16,16,8178.581,423,16,1,0,C,163,0,0,,,5565.58136956707,3686.336717201647,1879.2446523654228,2115.0,418.0,80.0
A_boundary_random_n16,14,D,16,16,16,8755.28,386,16,1,0,B,36,36,0,1503.0817958873079,1453.0588638798058,6385.280021457566,3760.7384836650854,2624.5415377924846,1930.0,360.0,80.0
A_boundary_random_n16,14,C3F,16,16,16,8974.28,422,16,1,0,B,0,0,0,,,6385.280021457566,3760.7384836650854,2624.5415377924846,2110.0,399.0,80.0
A_boundary_random_n16,15,B,16,16,16,9477.886,429,16,1,0,B,0,0,0,,,6834.885792378365,3920.8919299449008,2913.9938624334663,2145.0,418.0,80.0
A_boundary_random_n16,15,C,16,16,16,9252.413,580,16,1,0,C,0,0,0,,,5693.413003640721,2950.999119025825,2742.4138846148962,2900.0,579.0,80.0
A_boundary_random_n16,15,BF,16,16,16,9164.886,378,16,1,0,B,51,0,0,,,6834.885792378365,3920.8919299449008,2913.9938624334663,1890.0,360.0,80.0
A_boundary_random_n16,15,CF,16,16,16,8020.413,375,16,1,0,C,205,0,0,,,5693.413003640721,2950.999119025825,2742.4138846148962,1875.0,372.0,80.0
A_boundary_random_n16,15,D,16,16,16,9164.886,378,16,1,0,B,51,51,0,1530.5657991835178,1463.874120276092,6834.885792378365,3920.8919299449008,2913.9938624334663,1890.0,360.0,80.0
A_boundary_random_n16,15,C3F,16,16,16,9477.886,429,16,1,0,B,0,0,0,,,6834.885792378365,3920.8919299449008,2913.9938624334663,2145.0,418.0,80.0
A_boundary_random_n16,16,B,16,16,16,9273.269,366,16,1,0,B,0,0,0,,,7022.26892514269,4086.419464050844,2935.84946109185,1830.0,341.0,80.0
A_boundary_random_n16,16,C,16,16,16,8857.442,543,16,1,0,C,0,0,0,,,5531.441727585121,3544.656717748463,1986.785009836659,2715.0,531.0,80.0
A_boundary_random_n16,16,BF,16,16,16,9273.269,366,16,1,0,B,0,0,0,,,7022.26892514269,4086.419464050844,2935.84946109185,1830.0,341.0,80.0
A_boundary_random_n16,16,CF,16,16,16,7829.442,372,16,1,0,C,171,0,0,,,5531.441727585121,3544.656717748463,1986.785009836659,1860.0,358.0,80.0
A_boundary_random_n16,16,D,16,16,16,9273.269,366,16,1,0,B,0,0,0,,1440.4131480256794,7022.26892514269,4086.419464050844,2935.84946109185,1830.0,341.0,80.0
A_boundary_random_n16,16,C3F,16,16,16,9273.269,366,16,1,0,B,0,0,0,,,7022.26892514269,4086.419464050844,2935.84946109185,1830.0,341.0,80.0
A_boundary_random_n16,17,B,16,16,16,10503.956,492,16,1,0,B,0,0,0,,,7493.955893929177,4009.0130944471225,3484.942799482051,2460.0,470.0,80.0
A_boundary_random_n16,17,C,16,16,16,9686.775,551,16,1,0,C,0,0,0,,,6312.774642224169,3649.5934075181276,2663.1812347060445,2755.0,539.0,80.0
A_boundary_random_n16,17,BF,16,16,16,10122.956,430,16,1,0,B,62,0,0,,,7493.955893929177,4009.0130944471225,3484.942799482051,2150.0,399.0,80.0
A_boundary_random_n16,17,CF,16,16,16,8854.775,414,16,1,0,C,137,0,0,,,6312.774642224169,3649.5934075181276,2663.1812347060445,2070.0,392.0,80.0
A_boundary_random_n16,17,D,16,16,16,10122.956,430,16,1,0,B,62,62,0,1537.0531625772817,1285.1838375693749,7493.955893929177,4009.0130944471225,3484.942799482051,2150.0,399.0,80.0
A_boundary_random_n16,17,C3F,16,16,16,10503.956,492,16,1,0,B,0,0,0,,,7493.955893929177,4009.0130944471225,3484.942799482051,2460.0,470.0,80.0
A_boundary_random_n16,18,B,16,16,16,8811.189,428,16,1,0,B,0,0,0,,,6172.1891417236,3761.9102567856917,2410.278884937909,2140.0,419.0,80.0
A_boundary_random_n16,18,C,16,16,16,9024.635,527,16,1,0,C,0,0,0,,,5797.635389756439,3328.7785761238174,2468.856813632624,2635.0,512.0,80.0
A_boundary_random_n16,18,BF,16,16,16,8616.189,396,16,1,0,B,32,0,0,,,6172.1891417236,3761.9102567856917,2410.278884937909,1980.0,384.0,80.0
A_boundary_random_n16,18,CF,16,16,16,8201.635,390,16,1,0,C,137,0,0,,,5797.635389756439,3328.7785761238174,2468.856813632624,1950.0,374.0,80.0
A_boundary_random_n16,18,D,16,16,16,8616.189,396,16,1,0,B,32,32,0,1543.1174023944886,1406.8191236014443,6172.1891417236,3761.9102567856917,2410.278884937909,1980.0,384.0,80.0
A_boundary_random_n16,18,C3F,16,16,16,8811.189,428,16,1,0,B,0,0,0,,,6172.1891417236,3761.9102567856917,2410.278884937909,2140.0,419.0,80.0
A_boundary_random_n16,19,B,16,16,16,10963.951,577,16,1,0,B,0,0,0,,,7438.951113983161,4121.929941887032,3317.0211720961292,2885.0,560.0,80.0
A_boundary_random_n16,19,C,16,16,16,8641.762,560,16,1,0,C,0,0,0,,,5206.761594253385,3333.123480456218,1873.6381137971655,2800.0,555.0,80.0
A_boundary_random_n16,19,BF,16,16,16,10663.951,527,16,1,0,B,50,0,0,,,7438.951113983161,4121.929941887032,3317.0211720961292,2635.0,510.0,80.0
A_boundary_random_n16,19,CF,16,16,16,7544.762,378,16,1,0,C,182,0,0,,,5206.761594253385,3333.123480456218,1873.6381137971655,1890.0,368.0,80.0
A_boundary_random_n16,19,D,16,16,16,10663.951,527,16,1,0,B,50,50,0,1604.0421917949657,1465.4236562615727,7438.951113983161,4121.929941887032,3317.0211720961292,2635.0,510.0,80.0
A_boundary_random_n16,19,C3F,16,16,16,10963.951,577,16,1,0,B,0,0,0,,,7438.951113983161,4121.929941887032,3317.0211720961292,2885.0,560.0,80.0
A_boundary_random_n16,20,B,16,16,16,9793.484,496,16,1,0,B,0,0,0,,,6745.484369793794,3986.247579914578,2759.2367898792168,2480.0,488.0,80.0
A_boundary_random_n16,20,C,16,16,16,10670.944,628,16,1,0,C,0,0,0,,,6825.944430173493,3642.9793270405803,3182.965103132912,3140.0,625.0,80.0
A_boundary_random_n16,20,BF,16,16,16,9449.484,441,16,1,0,B,55,0,0,,,6745.484369793794,3986.247579914578,2759.2367898792168,2205.0,419.0,80.0
A_boundary_random_n16,20,CF,16,16,16,9597.944,450,16,1,0,C,178,0,0,,,6825.944430173493,3642.9793270405803,3182.965103132912,2250.0,442.0,80.0
A_boundary_random_n16,20,D,16,16,16,9449.484,441,16,1,0,B,55,55,0,1533.5667855465967,1499.2461483926288,6745.484369793794,3986.247579914578,2759.2367898792168,2205.0,419.0,80.0
A_boundary_random_n16,20,C3F,16,16,16,9793.484,496,16,1,0,B,0,0,0,,,6745.484369793794,3986.247579914578,2759.2367898792168,2480.0,488.0,80.0
A_boundary_random_n16,21,B,16,16,16,9257.115,492,16,1,0,B,0,0,0,,,6238.115152755802,3647.946302229088,2590.1688505267125,2460.0,479.0,80.0
A_boundary_random_n16,21,C,16,16,16,8698.569,505,16,1,0,C,0,0,0,,,5600.568578530789,2999.0472551593575,2601.5213233714326,2525.0,493.0,80.0
A_boundary_random_n16,21,BF,16,16,16,8783.115,414,16,1,0,B,78,0,0,,,6238.115152755802,3647.946302229088,2590.1688505267125,2070.0,395.0,80.0
A_boundary_random_n16,21,CF,16,16,16,7894.569,371,16,1,0,C,134,0,0,,,5600.568578530789,2999.0472551593575,2601.5213233714326,1855.0,359.0,80.0
A_boundary_random_n16,21,D,16,16,16,8783.115,414,16,1,0,B,78,78,0,1521.7063819102093,1490.8957245518484,6238.115152755802,3647.946302229088,2590.1688505267125,2070.0,395.0,80.0
A_boundary_random_n16,21,C3F,16,16,16,9257.115,492,16,1,0,B,0,0,0,,,6238.115152755802,3647.946302229088,2590.1688505267125,2460.0,479.0,80.0
A_boundary_random_n16,22,B,16,16,16,9942.629,466,16,1,0,B,0,0,0,,,7079.628639423832,3747.8619739731243,3331.7666654507084,2330.0,453.0,80.0
A_boundary_random_n16,22,C,16,16,16,8833.741,494,16,1,0,C,0,0,0,,,5796.74078927941,3285.8463718248045,2510.894417454606,2470.0,487.0,80.0
A_boundary_random_n16,22,BF,16,16,16,9519.629,398,16,1,0,B,68,0,0,,,7079.628639423832,3747.8619739731243,3331.7666654507084,1990.0,370.0,80.0
A_boundary_random_n16,22,CF,16,16,16,8083.741,370,16,1,0,C,124,0,0,,,5796.74078927941,3285.8463718248045,2510.894417454606,1850.0,357.0,80.0
A_boundary_random_n16,22,D,16,16,16,9519.629,398,16,1,0,B,68,68,0,1522.7592587299268,1461.6009612127475,7079.628639423832,3747.8619739731243,3331.7666654507084,1990.0,370.0,80.0
A_boundary_random_n16,22,C3F,16,16,16,9942.629,466,16,1,0,B,0,0,0,,,7079.628639423832,3747.8619739731243,3331.7666654507084,2330.0,453.0,80.0
A_boundary_random_n16,23,B,16,16,16,9476.597,406,16,1,0,B,0,0,0,,,6980.596705269308,3933.2062124423396,3047.390492826969,2030.0,386.0,80.0
A_boundary_random_n16,23,C,16,16,16,9385.806,590,16,1,0,C,0,0,0,,,5772.8061965449015,3672.9225920764293,2099.8836044684726,2950.0,583.0,80.0
A_boundary_random_n16,23,BF,16,16,16,9126.597,348,16,1,0,B,58,0,0,,,6980.596705269308,3933.2062124423396,3047.390492826969,1740.0,326.0,80.0
A_boundary_random_n16,23,CF,16,16,16,8466.806,437,16,1,0,C,153,0,0,,,5772.8061965449015,3672.9225920764293,2099.8836044684726,2185.0,429.0,80.0
A_boundary_random_n16,23,D,16,16,16,9126.597,348,16,1,0,B,58,58,0,1505.2163330582023,1400.7242253333843,6980.596705269308,3933.2062124423396,3047.390492826969,1740.0,326.0,80.0
A_boundary_random_n16,23,C3F,16,16,16,9476.597,406,16,1,0,B,0,0,0,,,6980.596705269308,3933.2062124423396,3047.390492826969,2030.0,386.0,80.0
A_boundary_random_n16,24,B,16,16,16,9469.538,505,16,1,0,B,0,0,0,,,6368.538423055342,3842.1894481759755,2526.348974879367,2525.0,496.0,80.0
A_boundary_random_n16,24,C,16,16,16,11210.176,772,16,1,0,C,0,0,0,,,6508.17583407049,3638.99977834858,2869.1760557219127,3860.0,762.0,80.0
A_boundary_random_n16,24,BF,16,16,16,8925.538,418,16,1,0,B,87,0,0,,,6368.538423055342,3842.1894481759755,2526.348974879367,2090.0,387.0,80.0
A_boundary_random_n16,24,CF,16,16,16,9336.176,462,16,1,0,C,310,0,0,,,6508.17583407049,3638.99977834858,2869.1760557219127,2310.0,438.0,80.0
A_boundary_random_n16,24,D,16,16,16,8925.538,418,16,1,0,B,87,87,0,1522.3675486635689,1490.4044957401777,6368.538423055342,3842.1894481759755,2526.348974879367,2090.0,387.0,80.0
A_boundary_random_n16,24,C3F,16,16,16,9469.538,505,16,1,0,B,0,0,0,,,6368.538423055342,3842.1894481759755,2526.348974879367,2525.0,496.0,80.0
A_boundary_random_n16,25,B,16,16,16,11208.871,617,16,1,0,B,0,0,0,,,7441.870754147539,3419.806731186494,4022.0640229610444,3085.0,602.0,80.0
A_boundary_random_n16,25,C,16,16,16,9877.605,615,16,1,0,C,0,0,0,,,6116.60462210333,3284.60478148101,2831.9998406223203,3075.0,606.0,80.0
A_boundary_random_n16,25,BF,16,16,16,10327.871,472,16,1,0,B,145,0,0,,,7441.870754147539,3419.806731186494,4022.0640229610444,2360.0,446.0,80.0
A_boundary_random_n16,25,CF,16,16,16,8709.605,421,16,1,0,C,194,0,0,,,6116.60462210333,3284.60478148101,2831.9998406223203,2105.0,408.0,80.0
A_boundary_random_n16,25,D,16,16,16,10327.871,472,16,1,0,B,145,145,0,1529.391385976445,1487.2459332486692,7441.870754147539,3419.806731186494,4022.0640229610444,2360.0,446.0,80.0
A_boundary_random_n16,25,C3F,16,16,16,11208.871,617,16,1,0,B,0,0,0,,,7441.870754147539,3419.806731186494,4022.0640229610444,3085.0,602.0,80.0
A_boundary_outward_n16,1,B,16,16,16,8677.912,424,16,1,0,B,0,0,0,,,6062.912099566075,3823.2649865923718,2239.647112973703,2120.0,415.0,80.0
A_boundary_outward_n16,1,C,16,16,16,14876.099,1050,16,1,0,C,0,0,0,,,8508.098779763497,3713.0194213214095,4795.079358442091,5250.0,1038.0,80.0
A_boundary_outward_n16,1,BF,16,16,16,8479.912,391,16,1,0,B,33,0,0,,,6062.912099566075,3823.2649865923718,2239.647112973703,1955.0,382.0,80.0
A_boundary_outward_n16,1,CF,16,16,16,12560.099,665,16,1,0,C,385,0,0,,,8508.098779763497,3713.0194213214095,4795.079358442091,3325.0,647.0,80.0
A_boundary_outward_n16,1,D,16,16,16,8479.912,391,16,1,0,B,33,33,0,1502.6956042855427,1488.0108277617735,6062.912099566075,3823.2649865923718,2239.647112973703,1955.0,382.0,80.0
A_boundary_outward_n16,1,C3F,16,16,16,8677.912,424,16,1,0,B,0,0,0,,,6062.912099566075,3823.2649865923718,2239.647112973703,2120.0,415.0,80.0
A_boundary_outward_n16,2,B,16,16,16,7453.69,320,16,1,0,B,0,0,0,,,5464.689676355328,3052.9023064677913,2411.787369887536,1600.0,309.0,80.0
A_boundary_outward_n16,2,C,16,16,16,10561.616,733,16,1,0,C,0,0,0,,,6089.61622462209,3706.8365013004204,2382.7797233216697,3665.0,727.0,80.0
A_boundary_outward_n16,2,BF,16,16,16,7453.69,320,16,1,0,B,0,0,0,,,5464.689676355328,3052.9023064677913,2411.787369887536,1600.0,309.0,80.0
A_boundary_outward_n16,2,CF,16,16,16,9410.616,542,16,1,0,C,191,0,0,,,6089.61622462209,3706.8365013004204,2382.7797233216697,2710.0,531.0,80.0
A_boundary_outward_n16,2,D,16,16,16,7453.69,320,16,1,0,B,0,0,0,,830.1524539982771,5464.689676355328,3052.9023064677913,2411.787369887536,1600.0,309.0,80.0
A_boundary_outward_n16,2,C3F,16,16,16,7453.69,320,16,1,0,B,0,0,0,,,5464.689676355328,3052.9023064677913,2411.787369887536,1600.0,309.0,80.0
A_boundary_outward_n16,3,B,16,16,16,8558.634,414,16,1,0,B,0,0,0,,,6015.63444636979,3741.1712784138,2274.4631679559893,2070.0,393.0,80.0
A_boundary_outward_n16,3,C,16,16,16,12820.814,1043,16,1,0,C,0,0,0,,,6486.813830255266,3465.6939280770944,3021.1199021781717,5215.0,1039.0,80.0
A_boundary_outward_n16,3,BF,16,16,16,8411.634,390,16,1,0,B,24,0,0,,,6015.63444636979,3741.1712784138,2274.4631679559893,1950.0,366.0,80.0
A_boundary_outward_n16,3,CF,16,16,16,10391.814,640,16,1,0,C,403,0,0,,,6486.813830255266,3465.6939280770944,3021.1199021781717,3200.0,625.0,80.0
A_boundary_outward_n16,3,D,16,16,16,8411.634,390,16,1,0,B,24,24,0,1567.9203233184003,1373.3799004387865,6015.63444636979,3741.1712784138,2274.4631679559893,1950.0,366.0,80.0
A_boundary_outward_n16,3,C3F,16,16,16,8558.634,414,16,1,0,B,0,0,0,,,6015.63444636979,3741.1712784138,2274.4631679559893,2070.0,393.0,80.0
A_boundary_outward_n16,4,B,16,16,16,7420.604,374,16,1,0,B,0,0,0,,,5109.603604255455,2765.1868186951974,2344.416785560258,1870.0,361.0,80.0
A_boundary_outward_n16,4,C,16,16,16,11341.609,760,16,1,0,C,0,0,0,,,6704.60867662841,3601.2744301116863,3103.3342465167243,3800.0,757.0,80.0
A_boundary_outward_n16,4,BF,16,16,16,6941.604,296,16,1,0,B,78,0,0,,,5109.603604255455,2765.1868186951974,2344.416785560258,1480.0,272.0,80.0
A_boundary_outward_n16,4,CF,16,16,16,9747.609,496,16,1,0,C,264,0,0,,,6704.60867662841,3601.2744301116863,3103.3342465167243,2480.0,483.0,80.0
A_boundary_outward_n16,4,D,16,16,16,6941.604,296,16,1,0,B,78,78,0,1501.0147700948405,1390.5001850175627,5109.603604255455,2765.1868186951974,2344.416785560258,1480.0,272.0,80.0
A_boundary_outward_n16,4,C3F,16,16,16,7420.604,374,16,1,0,B,0,0,0,,,5109.603604255455,2765.1868186951974,2344.416785560258,1870.0,361.0,80.0
A_boundary_outward_n16,5,B,16,16,16,8948.443,462,16,1,0,B,0,0,0,,,6100.443423971524,3789.7871257566208,2310.6562982149044,2310.0,458.0,80.0
A_boundary_outward_n16,5,C,16,16,16,12536.817,920,16,1,0,C,0,0,0,,,6940.817453837701,3640.13404938136,3300.6834044563434,4600.0,916.0,80.0
A_boundary_outward_n16,5,BF,16,16,16,8650.443,413,16,1,0,B,49,0,0,,,6100.443423971524,3789.7871257566208,2310.6562982149044,2065.0,405.0,80.0
A_boundary_outward_n16,5,CF,16,16,16,10632.817,603,16,1,0,C,317,0,0,,,6940.817453837701,3640.13404938136,3300.6834044563434,3015.0,597.0,80.0
A_boundary_outward_n16,5,D,16,16,16,8650.443,413,16,1,0,B,49,49,0,1552.5035930656434,1452.6430628767232,6100.443423971524,3789.7871257566208,2310.6562982149044,2065.0,405.0,80.0
A_boundary_outward_n16,5,C3F,16,16,16,8948.443,462,16,1,0,B,0,0,0,,,6100.443423971524,3789.7871257566208,2310.6562982149044,2310.0,458.0,80.0
A_boundary_outward_n16,6,B,16,16,16,8582.264,395,16,1,0,B,0,0,0,,,6141.263929238487,3464.973264299069,2676.290664939418,1975.0,386.0,80.0
A_boundary_outward_n16,6,C,16,16,16,12830.547,957,16,1,0,C,0,0,0,,,7014.547105254189,3512.920484663698,3501.6266205904967,4785.0,951.0,80.0
A_boundary_outward_n16,6,BF,16,16,16,8341.264,355,16,1,0,B,40,0,0,,,6141.263929238487,3464.973264299069,2676.290664939418,1775.0,345.0,80.0
A_boundary_outward_n16,6,CF,16,16,16,10548.547,579,16,1,0,C,378,0,0,,,7014.547105254189,3512.920484663698,3501.6266205904967,2895.0,559.0,80.0
A_boundary_outward_n16,6,D,16,16,16,8341.264,355,16,1,0,B,40,40,0,1542.3145741621613,1489.3656526017337,6141.263929238487,3464.973264299069,2676.290664939418,1775.0,345.0,80.0
A_boundary_outward_n16,6,C3F,16,16,16,8582.264,395,16,1,0,B,0,0,0,,,6141.263929238487,3464.973264299069,2676.290664939418,1975.0,386.0,80.0
A_boundary_outward_n16,7,B,16,16,16,9782.564,491,16,1,0,B,0,0,0,,,6770.56389497285,3797.3815729647313,2973.1823220081174,2455.0,477.0,80.0
A_boundary_outward_n16,7,C,16,16,16,15338.137,1150,16,1,0,C,0,0,0,,,8362.136522098821,3674.798324116106,4687.33819798272,5750.0,1146.0,80.0
A_boundary_outward_n16,7,BF,16,16,16,9451.564,439,16,1,0,B,52,0,0,,,6770.56389497285,3797.3815729647313,2973.1823220081174,2195.0,406.0,80.0
A_boundary_outward_n16,7,CF,16,16,16,13225.137,798,16,1,0,C,352,0,0,,,8362.136522098821,3674.798324116106,4687.33819798272,3990.0,793.0,80.0
A_boundary_outward_n16,7,D,16,16,16,9451.564,439,16,1,0,B,52,52,0,1624.6355780371118,1421.808304409997,6770.56389497285,3797.3815729647313,2973.1823220081174,2195.0,406.0,80.0
A_boundary_outward_n16,7,C3F,16,16,16,9782.564,491,16,1,0,B,0,0,0,,,6770.56389497285,3797.3815729647313,2973.1823220081174,2455.0,477.0,80.0
A_boundary_outward_n16,8,B,16,16,16,8371.855,360,16,1,0,B,0,0,0,,,6146.854802072547,3448.996423033652,2697.8583790388957,1800.0,345.0,80.0
A_boundary_outward_n16,8,C,16,16,16,13970.644,999,16,1,0,C,0,0,0,,,7897.644056620643,3641.1046194565342,4256.539437164113,4995.0,998.0,80.0
A_boundary_outward_n16,8,BF,16,16,16,8141.855,322,16,1,0,B,38,0,0,,,6146.854802072547,3448.996423033652,2697.8583790388957,1610.0,305.0,80.0
A_boundary_outward_n16,8,CF,16,16,16,12110.644,690,16,1,0,C,309,0,0,,,7897.644056620643,3641.1046194565342,4256.539437164113,3450.0,683.0,80.0
A_boundary_outward_n16,8,D,16,16,16,8141.855,322,16,1,0,B,38,38,0,1583.6298954476956,1488.2251477535663,6146.854802072547,3448.996423033652,2697.8583790388957,1610.0,305.0,80.0
A_boundary_outward_n16,8,C3F,16,16,16,8371.855,360,16,1,0,B,0,0,0,,,6146.854802072547,3448.996423033652,2697.8583790388957,1800.0,345.0,80.0
A_boundary_outward_n16,9,B,16,16,16,7503.688,334,16,1,0,B,0,0,0,,,5424.688262487606,3454.288340413585,1970.3999220740216,1670.0,329.0,80.0
A_boundary_outward_n16,9,C,16,16,16,12609.997,940,16,1,0,C,0,0,0,,,6894.9968375988965,3475.445057970334,3419.5517796285626,4700.0,935.0,80.0
