seed,case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,movement_time_s,active_measurements,co_measurements,coverage_insertions,search_end_time_s,no_signal_actions,failed_clear_actions,decision_wall_time_s
55021,18,F_coverage_integrated,13,13,13,4916.972,117,13,1,4150.971591,30,14,8,2234.61621374302,75,0,0.773078
55021,18,G_rolling_coverage,13,13,13,4419.907,116,13,1,3660.90717,29,15,8,2234.61621374302,75,0,0.767792
55021,18,I_ring_optimized,13,13,13,3886.924,113,13,1,3150.923655,26,14,7,2137.006075489324,75,0,0.730525
55021,18,J_ring7_1000,13,13,13,4233.723,124,13,1,3431.723228,38,23,8,2097.8802072169547,74,0,1.297011
55021,18,Jplus_final,13,13,13,4048.247,115,13,1,3296.247148,29,24,0,1886.7111015183905,73,0,0.19475
55021,19,C_region_q2,16,16,16,4972.755,97,16,1,4315.754558,19,0,0,nan,46,0,0.51426
55021,19,Cplus_completion_coobserve,16,16,16,3258.607,107,16,1,2543.607283,29,17,0,nan,46,0,0.342649
55021,19,F_coverage_integrated,16,16,16,3679.0,97,16,1,3020.000372,50,36,8,2021.6819102623494,31,0,1.529215
55021,19,G_rolling_coverage,16,16,16,3675.287,97,16,1,3017.286949,50,39,8,2021.6819102623494,31,0,1.62684
55021,19,I_ring_optimized,16,16,16,3457.074,95,16,1,2810.074131,48,35,8,1921.7300987314434,31,0,1.743637
55021,19,J_ring7_1000,16,16,16,3346.251,90,16,1,2729.250911,39,26,8,1491.8587010165172,35,0,1.358172
55021,19,Jplus_final,16,16,16,3146.61,77,16,1,2612.60974,33,26,0,1119.5789695795356,28,0,0.224121
55021,20,C_region_q2,14,14,14,4974.645,141,14,1,4060.645483,14,0,0,nan,96,0,0.410278
55021,20,Cplus_completion_coobserve,14,14,14,4259.361,147,14,1,3313.361492,20,8,0,nan,96,0,0.246363
55021,20,F_coverage_integrated,14,14,14,4034.184,119,14,1,3257.183882,36,17,8,2236.024493344542,69,0,1.313456
55021,20,G_rolling_coverage,14,14,14,4020.113,118,14,1,3248.113207,35,19,8,2236.024493344542,69,0,1.109517
55021,20,I_ring_optimized,14,14,14,3870.667,118,14,1,3102.666649,36,20,8,2101.0671874798145,68,0,1.23157
55021,20,J_ring7_1000,14,14,14,3700.139,127,14,1,2878.138779,37,24,8,2049.278083574087,76,0,1.851358
55021,20,Jplus_final,14,14,14,3638.23,122,14,1,2844.229806,32,28,0,1896.8506460621218,76,0,0.133251
55021,21,C_region_q2,14,14,14,4737.089,134,14,1,3865.089027,9,0,0,nan,90,0,0.264471
55021,21,Cplus_completion_coobserve,14,14,14,4359.94,137,14,1,3469.940138,12,5,0,nan,90,0,0.153552
55021,21,F_coverage_integrated,14,14,14,4091.201,108,14,1,3380.200779,39,21,8,2153.1404924916596,55,0,0.942655
55021,21,G_rolling_coverage,14,14,14,4233.698,112,14,1,3500.697829,43,26,8,2153.1404924916596,55,0,0.90081
55021,21,I_ring_optimized,14,14,14,4106.456,105,14,1,3409.455631,33,19,8,2051.1052297087977,58,0,0.5867
55021,21,J_ring7_1000,14,14,14,3521.459,110,14,1,2793.459393,32,19,8,2028.3810164796544,64,0,1.655619
55021,21,Jplus_final,14,14,14,3689.038,107,14,1,2982.0379,29,23,0,1905.5013635370358,65,0,0.241166
55021,22,C_region_q2,10,10,10,4341.799,140,10,1,3453.7986,8,0,0,nan,111,0,0.256104
55021,22,Cplus_completion_coobserve,10,10,10,3909.987,143,10,1,3004.986636,11,3,0,nan,111,0,0.143207
55021,22,F_coverage_integrated,10,10,10,3742.553,118,10,1,2987.553195,22,10,7,2278.2213246918427,86,0,0.519523
55021,22,G_rolling_coverage,10,10,10,3735.843,118,10,1,2980.842595,22,11,7,2278.2213246918427,86,0,0.459735
55021,22,I_ring_optimized,10,10,10,3639.835,119,10,1,2877.83477,23,12,8,2213.7741860017977,87,0,0.276811
55021,22,J_ring7_1000,10,10,10,3535.438,129,10,1,2715.437997,23,10,8,2089.3892763799677,96,0,0.475877
55021,22,Jplus_final,10,10,10,3553.964,122,10,1,2773.96402,16,12,0,1971.8844302359114,96,0,0.142866
55021,23,C_region_q2,11,11,11,4858.631,144,11,1,3941.631397,9,0,0,nan,112,0,0.234686
55021,23,Cplus_completion_coobserve,11,11,11,4169.747,146,11,1,3242.746507,11,2,0,nan,112,0,0.163654
55021,23,F_coverage_integrated,11,11,11,4169.01,124,11,1,3372.009501,32,15,8,2266.7347957088396,81,0,1.341625
55021,23,G_rolling_coverage,11,11,11,4173.756,125,11,1,3371.755532,33,16,8,2266.7347957088396,81,0,1.391883
55021,23,I_ring_optimized,11,11,11,4250.644,123,11,1,3462.643745,31,19,5,2132.3882068587104,81,0,1.19345
55021,23,J_ring7_1000,11,11,11,3739.801,121,11,1,2962.800944,19,12,2,1924.7013673219844,91,0,0.738816
55021,23,Jplus_final,11,11,11,3771.362,124,11,1,2978.361599,22,17,0,1924.3209738821395,91,0,0.162077
55021,24,C_region_q2,11,11,11,4628.207,141,11,1,3728.206528,10,0,0,nan,106,0,0.249326
55021,24,Cplus_completion_coobserve,11,11,11,4099.655,143,11,1,3188.654526,12,6,0,nan,106,0,0.158915
