case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,pruned_observations,coobservations,delayed_decision,probe_new,connection_m,b_order_m,wall_time_s
35,Cplus3F,16,16,16,9461.892,511,16,1,27,5716.051257286194,6328.892220408509,3609.0512572861962,2719.840963122315,2555.0,498.0,80.0,0,0,B,0,0,,,,,0.8891077999724075
35,DG_k1_t0,16,16,16,6683.357,303,16,1,29,4442.618809794414,4791.356950010108,2766.618809794414,2024.7381402156939,1515.0,297.0,80.0,0,0,C,184,72,C,1,,,0.31831139998394065
35,DG2_k3_t1_R,16,16,16,6683.357,303,16,1,29,4442.618809794414,4791.356950010108,2766.618809794414,2024.7381402156939,1515.0,297.0,80.0,0,0,C,184,72,C,5,,,0.3182027000002563
35,C3FDirect,16,16,16,6683.357,303,16,1,29,4442.618809794414,4791.356950010108,2766.618809794414,2024.7381402156939,1515.0,297.0,80.0,0,0,C,184,72,,,,,0.3205528999969829
36,Cplus3F,16,16,16,9775.515,487,16,1,27,5988.970810347933,6787.515455563653,3778.970810347935,3008.5446452157194,2435.0,473.0,80.0,0,0,B,0,0,,,,,1.3525667000212707
36,DG_k1_t0,16,16,16,7982.117,377,16,1,29,5314.989988412281,5658.117219881288,3231.98998841228,2426.1272314690086,1885.0,359.0,80.0,0,0,C,238,75,C,1,,,0.6367819999868516
36,DG2_k3_t1_R,16,16,16,7982.117,377,16,1,29,5314.989988412281,5658.117219881288,3231.98998841228,2426.1272314690086,1885.0,359.0,80.0,0,0,C,238,75,C,2,,,0.6559087999921758
36,C3FDirect,16,16,16,7982.117,377,16,1,29,5314.989988412281,5658.117219881288,3231.98998841228,2426.1272314690086,1885.0,359.0,80.0,0,0,C,238,75,,,,,0.651831499999389
37,Cplus3F,16,16,16,9197.915,447,16,1,27,6010.215602599387,6453.914746734347,3962.2156025993877,2491.6991441349624,2235.0,429.0,80.0,0,0,B,0,0,,,,,0.683832499984419
37,DG_k1_t0,16,16,16,7660.272,359,16,1,29,5360.499472653586,5446.271543902232,3341.4994726535865,2104.7720712486453,1795.0,339.0,80.0,0,0,C,127,76,C,3,,,0.40195449997554533
37,DG2_k3_t1_R,16,16,16,7660.272,359,16,1,29,5360.499472653586,5446.271543902232,3341.4994726535865,2104.7720712486453,1795.0,339.0,80.0,0,0,C,127,76,C,5,,,0.40525899999192916
37,C3FDirect,16,16,16,7660.272,359,16,1,29,5360.499472653586,5446.271543902232,3341.4994726535865,2104.7720712486453,1795.0,339.0,80.0,0,0,C,127,76,,,,,0.4025668999820482
38,Cplus3F,16,16,16,7338.317,336,16,1,27,4892.5435537292815,5262.316870580942,3099.5435537292833,2162.773316851662,1680.0,316.0,80.0,0,0,B,0,0,,,,,0.8639433999778703
38,DG_k1_t0,16,16,16,7600.312,356,16,1,27,5154.53873770972,5404.31205456138,3241.5387377097213,2162.773316851662,1780.0,336.0,80.0,0,0,B,0,0,B,0,,,0.8614597000123467
38,DG2_k3_t1_R,16,16,16,7927.98,367,16,1,29,5296.885953745061,5660.979774546161,3377.885953745062,2283.0938208010975,1835.0,352.0,80.0,0,0,C,258,94,C,5,,,0.5421282000024803
38,C3FDirect,16,16,16,7927.98,367,16,1,29,5296.885953745061,5660.979774546161,3377.885953745062,2283.0938208010975,1835.0,352.0,80.0,0,0,C,258,94,,,,,0.5548471999936737
39,Cplus3F,16,16,16,9395.82,480,16,1,27,6214.467466748228,6439.819907096643,3931.467466748229,2508.3524403484153,2400.0,476.0,80.0,0,0,B,0,0,,,,,0.6413999999931548
39,DG_k1_t0,16,16,16,8854.77,415,16,1,29,5369.015098410344,6299.769927089204,3300.0150984103448,2999.7548286788597,2075.0,400.0,80.0,0,0,C,263,104,C,1,,,0.5906931000063196
39,DG2_k3_t1_R,16,16,16,8854.77,415,16,1,29,5369.015098410344,6299.769927089204,3300.0150984103448,2999.7548286788597,2075.0,400.0,80.0,0,0,C,263,104,C,5,,,0.5868899000051897
39,C3FDirect,16,16,16,8854.77,415,16,1,29,5369.015098410344,6299.769927089204,3300.0150984103448,2999.7548286788597,2075.0,400.0,80.0,0,0,C,263,104,,,,,0.5888686000253074
40,Cplus3F,16,16,16,8447.062,383,16,1,27,5947.237913046014,6081.06205386255,3766.2379130460154,2314.824140816538,1915.0,371.0,80.0,0,0,B,0,0,,,,,0.8645565999904647
40,DG_k1_t0,16,16,16,7465.808,361,16,1,29,5754.795264582479,5227.807912651571,3669.7952645824776,1558.0126480690935,1805.0,353.0,80.0,0,0,C,157,82,C,2,,,0.3510629000084009
40,DG2_k3_t1_R,16,16,16,7465.808,361,16,1,29,5754.795264582479,5227.807912651571,3669.7952645824776,1558.0126480690935,1805.0,353.0,80.0,0,0,C,157,82,C,6,,,0.35198020000825636
40,C3FDirect,16,16,16,7465.808,361,16,1,29,5754.795264582479,5227.807912651571,3669.7952645824776,1558.0126480690935,1805.0,353.0,80.0,0,0,C,157,82,,,,,0.3387110999901779
41,Cplus3F,16,16,16,8668.316,452,16,1,27,5765.283782487137,5890.315527505961,3453.283782487138,2437.031745018822,2260.0,438.0,80.0,0,0,B,0,0,,,,,0.406793900008779
41,DG_k1_t0,16,16,16,8930.311,472,16,1,27,6027.278966467576,6032.3107114864,3595.278966467576,2437.031745018822,2360.0,458.0,80.0,0,0,B,0,0,B,0,,,0.40248520000022836
41,DG2_k3_t1_R,16,16,16,8997.497,416,16,1,27,6338.941846109848,6427.496879703462,4086.9418461098485,2340.555033593611,2080.0,410.0,80.0,0,0,B,0,0,B,0,235.5167982314916,20015.301068666482,0.5726505999919027
41,C3FDirect,16,16,16,8834.937,471,16,1,29,6250.867045209918,5941.937013895951,3659.867045209917,2282.069968686036,2355.0,458.0,80.0,0,0,C,176,74,,,,,0.6454946000012569
42,Cplus3F,16,16,16,8689.947,442,16,1,27,5552.581900954359,5967.947225530643,3589.581900954361,2378.365324576282,2210.0,432.0,80.0,0,0,B,0,0,,,,,1.0917784000048414
42,DG_k1_t0,16,16,16,7407.978,341,16,1,29,4768.150130702134,5309.978195877852,3029.150130702134,2280.8280651757186,1705.0,313.0,80.0,0,0,C,107,77,C,2,,,0.6873745999764651
42,DG2_k3_t1_R,16,16,16,7407.978,341,16,1,29,4768.150130702134,5309.978195877852,3029.150130702134,2280.8280651757186,1705.0,313.0,80.0,0,0,C,107,77,C,5,,,0.6838450999930501
42,C3FDirect,16,16,16,7407.978,341,16,1,29,4768.150130702134,5309.978195877852,3029.150130702134,2280.8280651757186,1705.0,313.0,80.0,0,0,C,107,77,,,,,0.6915987000102177
43,Cplus3F,16,16,16,9325.86,464,16,1,27,5781.078376280368,6466.860018759823,3775.0783762803685,2691.781642479455,2320.0,459.0,80.0,0,0,B,0,0,,,,,0.9422653000219725
43,DG_k1_t0,16,16,16,8619.566,448,16,1,29,5924.378030882119,5861.566419261618,3705.3780308821165,2156.188388379501,2240.0,438.0,80.0,0,0,C,236,111,C,1,,,0.6503614000102971
43,DG2_k3_t1_R,16,16,16,8619.566,448,16,1,29,5924.378030882119,5861.566419261618,3705.3780308821165,2156.188388379501,2240.0,438.0,80.0,0,0,C,236,111,C,4,,,0.6450066999823321
43,C3FDirect,16,16,16,8619.566,448,16,1,29,5924.378030882119,5861.566419261618,3705.3780308821165,2156.188388379501,2240.0,438.0,80.0,0,0,C,236,111,,,,,0.6457813000015449
44,Cplus3F,16,16,16,7954.772,357,16,1,27,5571.993134227503,5751.771640236531,3601.993134227505,2149.7785060090278,1785.0,338.0,80.0,0,0,B,0,0,,,,,0.5760428000066895
44,DG_k1_t0,16,16,16,8216.767,377,16,1,27,5833.988318207941,5893.766824216968,3743.9883182079425,2149.7785060090278,1885.0,358.0,80.0,0,0,B,0,0,B,0,,,0.5745459999889135
44,DG2_k3_t1_R,16,16,16,8189.856,383,16,1,29,4738.1911968388295,5825.855823161875,2984.19119683883,2841.664626323047,1915.0,369.0,80.0,0,0,C,311,103,C,5,,,1.0523137999989558
44,C3FDirect,16,16,16,8189.856,383,16,1,29,4738.1911968388295,5825.855823161875,2984.19119683883,2841.664626323047,1915.0,369.0,80.0,0,0,C,311,103,,,,,1.0716576999984682
45,Cplus3F,16,16,16,7593.164,317,16,1,27,4716.557748259409,5627.163720740154,3102.55774825941,2524.6059724807446,1585.0,301.0,80.0,0,0,B,0,0,,,,,0.4783907000091858
45,DG_k1_t0,16,16,16,9384.01,472,16,1,29,5999.399751706257,6484.009946165026,3713.399751706256,2770.610194458768,2360.0,460.0,80.0,0,0,C,291,114,C,1,,,0.6966764999961015
45,DG2_k3_t1_R,16,16,16,9384.01,472,16,1,29,5999.399751706257,6484.009946165026,3713.399751706256,2770.610194458768,2360.0,460.0,80.0,0,0,C,291,114,C,5,,,0.7005355999863241
45,C3FDirect,16,16,16,9384.01,472,16,1,29,5999.399751706257,6484.009946165026,3713.399751706256,2770.610194458768,2360.0,460.0,80.0,0,0,C,291,114,,,,,0.6886953999928664
46,Cplus3F,16,16,16,10517.192,550,16,1,27,6467.216150373275,7157.192259792493,3938.216150373277,3218.976109419218,2750.0,530.0,80.0,0,0,B,0,0,,,,,1.266110100026708
46,DG_k1_t0,16,16,16,9290.604,419,16,1,29,5667.317913537907,6715.604412406615,3544.3179135379073,3171.2864988687097,2095.0,400.0,80.0,0,0,C,246,99,C,2,,,0.6963514999952167
46,DG2_k3_t1_R,16,16,16,9290.604,419,16,1,29,5667.317913537907,6715.604412406615,3544.3179135379073,3171.2864988687097,2095.0,400.0,80.0,0,0,C,246,99,C,4,,,0.6958557000034489
46,C3FDirect,16,16,16,9290.604,419,16,1,29,5667.317913537907,6715.604412406615,3544.3179135379073,3171.2864988687097,2095.0,400.0,80.0,0,0,C,246,99,,,,,0.6966556000115816
47,Cplus3F,16,16,16,7953.147,374,16,1,27,5869.6017550147,5635.146968049966,3780.601755014702,1854.5452130352642,1870.0,368.0,80.0,0,0,B,0,0,,,,,0.3237817999906838
47,DG_k1_t0,16,16,16,8215.142,394,16,1,27,6131.596938995139,5777.142152030404,3922.59693899514,1854.5452130352642,1970.0,388.0,80.0,0,0,B,0,0,B,0,,,0.3252853000012692
47,DG2_k3_t1_R,16,16,16,8987.053,460,16,1,27,5915.2603047041475,6154.052535667857,3783.260304704149,2370.79223096371,2300.0,453.0,80.0,0,0,B,0,1,B,1,235.5167982314916,20015.301068666482,0.617381900025066
47,C3FDirect,16,16,16,8548.576,412,16,1,29,5752.554927228502,6002.575598902344,3508.5549272284998,2494.0206716738444,2060.0,406.0,80.0,0,0,C,175,79,,,,,0.21580809997976758
48,Cplus3F,16,16,16,8572.84,371,16,1,27,5900.125434772783,6273.839612932536,3806.1254347727836,2467.7141781597534,1855.0,364.0,80.0,0,0,B,0,0,,,,,0.4501428999938071
48,DG_k1_t0,16,16,16,6973.975,295,16,1,29,3959.9871924627646,5134.974592874329,2444.9871924627655,2689.9874004115622,1475.0,284.0,80.0,0,0,C,188,67,C,1,,,1.0254875000100583
48,DG2_k3_t1_R,16,16,16,6973.975,295,16,1,29,3959.9871924627646,5134.974592874329,2444.9871924627655,2689.9874004115622,1475.0,284.0,80.0,0,0,C,188,67,C,3,,,1.0100674999994226
48,C3FDirect,16,16,16,6973.975,295,16,1,29,3959.9871924627646,5134.974592874329,2444.9871924627655,2689.9874004115622,1475.0,284.0,80.0,0,0,C,188,67,,,,,1.019263599999249
49,Cplus3F,16,16,16,9209.144,465,16,1,27,5564.787012814364,6350.144458587176,3417.7870128143663,2932.3574457728096,2325.0,454.0,80.0,0,0,B,0,0,,,,,0.8339036999968812
49,DG_k1_t0,16,16,16,9471.14,485,16,1,27,5826.782196794803,6492.139642567613,3559.7821967948043,2932.3574457728096,2425.0,474.0,80.0,0,0,B,0,0,B,0,,,0.8274105000018608
49,DG2_k3_t1_R,16,16,16,8291.223,353,16,1,29,5675.996164873645,6110.222780108845,3639.996164873645,2470.2266152351986,1765.0,336.0,80.0,0,0,C,206,64,C,3,,,0.39417210000101477
49,C3FDirect,16,16,16,8291.223,353,16,1,29,5675.996164873645,6110.222780108845,3639.996164873645,2470.2266152351986,1765.0,336.0,80.0,0,0,C,206,64,,,,,0.39260349998949096
50,Cplus3F,16,16,16,9213.166,525,16,1,27,5591.269402117926,5989.166006343096,3441.2694021179273,2547.8966042251704,2625.0,519.0,80.0,0,0,B,0,0,,,,,1.05776570001035
50,DG_k1_t0,16,16,16,8055.296,407,16,1,29,5323.922142892388,5543.295590646372,3343.9221428923884,2199.3734477539847,2035.0,397.0,80.0,0,0,C,192,124,C,4,,,1.0155497999803629
50,DG2_k3_t1_R,16,16,16,8055.296,407,16,1,29,5323.922142892388,5543.295590646372,3343.9221428923884,2199.3734477539847,2035.0,397.0,80.0,0,0,C,192,124,C,5,,,1.00584150000941
50,C3FDirect,16,16,16,8055.296,407,16,1,29,5323.922142892388,5543.295590646372,3343.9221428923884,2199.3734477539847,2035.0,397.0,80.0,0,0,C,192,124,,,,,1.0085779999790248
51,Cplus3F,16,16,16,10081.35,547,16,1,27,5950.789716690512,6735.3498516520185,3582.7897166905136,3152.560134961506,2735.0,531.0,80.0,0,0,B,0,0,,,,,0.6710071999987122
51,DG_k1_t0,16,16,16,7758.885,326,16,1,29,5465.606950578301,5733.884681295038,3606.606950578301,2127.2777307167366,1630.0,315.0,80.0,0,0,C,158,75,C,1,,,0.2963220000092406
51,DG2_k3_t1_R,16,16,16,7758.885,326,16,1,29,5465.606950578301,5733.884681295038,3606.606950578301,2127.2777307167366,1630.0,315.0,80.0,0,0,C,158,75,C,4,,,0.30543050001142547
51,C3FDirect,16,16,16,7758.885,326,16,1,29,5465.606950578301,5733.884681295038,3606.606950578301,2127.2777307167366,1630.0,315.0,80.0,0,0,C,158,75,,,,,0.28182469998137094
52,Cplus3F,16,16,16,9649.393,449,16,1,27,5989.958831117141,6882.3932009025275,3814.958831117142,3067.434369785387,2245.0,442.0,80.0,0,0,B,0,0,,,,,0.6694112000113819
52,DG_k1_t0,16,16,16,8576.857,403,16,1,29,5523.406870397411,6100.8565364600645,3387.4068703974126,2713.4496660626555,2015.0,381.0,80.0,0,0,C,239,102,C,3,,,0.7723146000062115
52,DG2_k3_t1_R,16,16,16,8576.857,403,16,1,29,5523.406870397411,6100.8565364600645,3387.4068703974126,2713.4496660626555,2015.0,381.0,80.0,0,0,C,239,102,C,4,,,0.7655108000035398
52,C3FDirect,16,16,16,8576.857,403,16,1,29,5523.406870397411,6100.8565364600645,3387.4068703974126,2713.4496660626555,2015.0,381.0,80.0,0,0,C,239,102,,,,,0.7573772000032477
53,Cplus3F,16,16,16,8907.476,450,16,1,27,6108.747911709039,6140.475760848461,3823.74791170904,2316.72784913942,2250.0,437.0,80.0,0,0,B,0,0,,,,,0.437370200001169
53,DG_k1_t0,16,16,16,9169.471,470,16,1,27,6370.743095689478,6282.470944828899,3965.743095689478,2316.72784913942,2350.0,457.0,80.0,0,0,B,0,0,B,0,,,0.4302559000207111
53,DG2_k3_t1_R,16,16,16,7626.293,350,16,1,29,5344.317000637611,5462.292930948688,3378.3170006376113,2083.975930311077,1750.0,334.0,80.0,0,0,C,188,63,C,4,,,0.43313590000616387
53,C3FDirect,16,16,16,7626.293,350,16,1,29,5344.317000637611,5462.292930948688,3378.3170006376113,2083.975930311077,1750.0,334.0,80.0,0,0,C,188,63,,,,,0.42583699998795055
54,Cplus3F,16,16,16,8331.621,346,16,1,27,5743.416094802202,6197.621121593949,3835.416094802203,2362.205026791746,1730.0,324.0,80.0,0,0,B,0,0,,,,,1.0180361999955494
54,DG_k1_t0,16,16,16,7756.701,370,16,1,29,5575.198333615413,5473.70117624812,3531.1983336154117,1942.5028426327096,1850.0,353.0,80.0,0,0,C,141,79,C,1,,,1.0305082999984734
54,DG2_k3_t1_R,16,16,16,7756.701,370,16,1,29,5575.198333615413,5473.70117624812,3531.1983336154117,1942.5028426327096,1850.0,353.0,80.0,0,0,C,141,79,C,7,,,1.034611600014614
54,C3FDirect,16,16,16,7756.701,370,16,1,29,5575.198333615413,5473.70117624812,3531.1983336154117,1942.5028426327096,1850.0,353.0,80.0,0,0,C,141,79,,,,,1.024243199994089
55,Cplus3F,16,16,16,8144.536,368,16,1,27,5466.512959340422,5864.535727417163,3599.5129593404226,2265.022768076741,1840.0,360.0,80.0,0,0,B,0,0,,,,,0.4676663000136614
55,DG_k1_t0,16,16,16,8412.183,402,16,1,29,5334.502874239504,5931.1832385725575,3288.502874239504,2642.6803643330522,2010.0,391.0,80.0,0,0,C,195,92,C,1,,,0.5854385000129696
55,DG2_k3_t1_R,16,16,16,8412.183,402,16,1,29,5334.502874239504,5931.1832385725575,3288.502874239504,2642.6803643330522,2010.0,391.0,80.0,0,0,C,195,92,C,6,,,0.5740286000072956
55,C3FDirect,16,16,16,8412.183,402,16,1,29,5334.502874239504,5931.1832385725575,3288.502874239504,2642.6803643330522,2010.0,391.0,80.0,0,0,C,195,92,,,,,0.5812599999771919
56,Cplus3F,16,16,16,9049.792,435,16,1,27,6398.064685583559,6364.79243073611,3967.0646855835616,2397.727745152547,2175.0,430.0,80.0,0,0,B,0,0,,,,,0.5678562999819405
56,DG_k1_t0,16,16,16,9311.788,455,16,1,27,6660.059869563999,6506.787614716547,4109.059869563999,2397.727745152547,2275.0,450.0,80.0,0,0,B,0,0,B,0,,,0.5862954999902286
56,DG2_k3_t1_R,16,16,16,8159.56,381,16,1,29,5660.8643643496225,5804.560248048763,3563.8643643496216,2240.6958836991407,1905.0,370.0,80.0,0,0,C,151,71,C,3,,,0.5523233999847434
56,C3FDirect,16,16,16,8159.56,381,16,1,29,5660.8643643496225,5804.560248048763,3563.8643643496216,2240.6958836991407,1905.0,370.0,80.0,0,0,C,151,71,,,,,0.5388893999916036
57,Cplus3F,16,16,16,10136.891,571,16,1,27,6591.6334802414885,6637.890655677768,4016.6334802414895,2621.2571754362793,2855.0,564.0,80.0,0,0,B,0,0,,,,,0.7211766999971587
57,DG_k1_t0,16,16,16,7661.361,355,16,1,29,4847.045572204349,5464.360570547922,2973.0455722043503,2491.3149983435733,1775.0,342.0,80.0,0,0,C,200,84,C,2,,,0.5990581999940332
57,DG2_k3_t1_R,16,16,16,7661.361,355,16,1,29,4847.045572204349,5464.360570547922,2973.0455722043503,2491.3149983435733,1775.0,342.0,80.0,0,0,C,200,84,C,3,,,0.6012245999881998
57,C3FDirect,16,16,16,7661.361,355,16,1,29,4847.045572204349,5464.360570547922,2973.0455722043503,2491.3149983435733,1775.0,342.0,80.0,0,0,C,200,84,,,,,0.6067560999945272
58,Cplus3F,16,16,16,10445.96,498,16,1,27,6293.859767428816,7394.960022257053,3957.8597674288167,3437.100254828237,2490.0,481.0,80.0,0,0,B,0,0,,,,,1.063958700018702
58,DG_k1_t0,16,16,16,10707.955,518,16,1,27,6555.854951409255,7536.955206237491,4099.854951409255,3437.100254828237,2590.0,501.0,80.0,0,0,B,0,0,B,0,,,1.0599246000056155
58,DG2_k3_t1_R,16,16,16,8468.587,372,16,1,29,5404.656577802641,6177.586792929109,3449.6565778026393,2727.930215126468,1860.0,351.0,80.0,0,0,C,232,80,C,3,,,0.6195721999974921
58,C3FDirect,16,16,16,8468.587,372,16,1,29,5404.656577802641,6177.586792929109,3449.6565778026393,2727.930215126468,1860.0,351.0,80.0,0,0,C,232,80,,,,,0.6211742000014056
59,Cplus3F,16,16,16,7952.231,341,16,1,27,5132.449391818926,5839.231003355943,3482.4493918189287,2356.7816115370147,1705.0,328.0,80.0,0,0,B,0,0,,,,,0.4955691999930423
59,DG_k1_t0,16,16,16,8629.432,413,16,1,29,4908.142891804382,6086.432456325637,2989.1428918043816,3097.289564521254,2065.0,398.0,80.0,0,0,C,211,119,C,2,,,0.6830770999949891
59,DG2_k3_t1_R,16,16,16,8629.432,413,16,1,29,4908.142891804382,6086.432456325637,2989.1428918043816,3097.289564521254,2065.0,398.0,80.0,0,0,C,211,119,C,5,,,0.671338599990122
59,C3FDirect,16,16,16,8629.432,413,16,1,29,4908.142891804382,6086.432456325637,2989.1428918043816,3097.289564521254,2065.0,398.0,80.0,0,0,C,211,119,,,,,0.6788423999969382
60,Cplus3F,16,16,16,9003.562,448,16,1,27,5684.395674821284,6248.561740589533,3580.3956748212863,2668.166065768248,2240.0,435.0,80.0,0,0,B,0,0,,,,,0.9997639000066556
60,DG_k1_t0,16,16,16,8255.057,377,16,1,29,5230.94913581825,5930.057002080187,3179.9491358182504,2750.107866261937,1885.0,360.0,80.0,0,0,C,193,74,C,1,,,0.3654594999970868
60,DG2_k3_t1_R,16,16,16,8255.057,377,16,1,29,5230.94913581825,5930.057002080187,3179.9491358182504,2750.107866261937,1885.0,360.0,80.0,0,0,C,193,74,C,3,,,0.3663012000033632
60,C3FDirect,16,16,16,8255.057,377,16,1,29,5230.94913581825,5930.057002080187,3179.9491358182504,2750.107866261937,1885.0,360.0,80.0,0,0,C,193,74,,,,,0.35577769999508746
61,Cplus3F,16,16,16,9433.354,447,16,1,27,6209.639171958595,6690.354100674785,3969.6391719585977,2720.71492871619,2235.0,428.0,80.0,0,0,B,0,0,,,,,1.1337171999912243
61,DG_k1_t0,16,16,16,7953.618,347,16,1,29,5277.23336512656,5806.618061974684,3339.2333651265612,2467.384696848121,1735.0,332.0,80.0,0,0,C,149,66,C,1,,,0.30311959999380633
61,DG2_k3_t1_R,16,16,16,7953.618,347,16,1,29,5277.23336512656,5806.618061974684,3339.2333651265612,2467.384696848121,1735.0,332.0,80.0,0,0,C,149,66,C,5,,,0.29924469999969006
61,C3FDirect,16,16,16,7953.618,347,16,1,29,5277.23336512656,5806.618061974684,3339.2333651265612,2467.384696848121,1735.0,332.0,80.0,0,0,C,149,66,,,,,0.30463070000405423
62,Cplus3F,16,16,16,7530.249,355,16,1,27,5052.497864996311,5340.249406382274,3184.4978649963127,2155.751541385964,1775.0,335.0,80.0,0,0,B,0,0,,,,,0.711349599994719
62,DG_k1_t0,16,16,16,7689.298,381,16,1,29,5894.151239168057,5332.298198488209,3711.151239168056,1621.1469593201516,1905.0,372.0,80.0,0,0,C,168,83,C,1,,,0.3237603999732528
62,DG2_k3_t1_R,16,16,16,7689.298,381,16,1,29,5894.151239168057,5332.298198488209,3711.151239168056,1621.1469593201516,1905.0,372.0,80.0,0,0,C,168,83,C,4,,,0.3169233999797143
62,C3FDirect,16,16,16,7689.298,381,16,1,29,5894.151239168057,5332.298198488209,3711.151239168056,1621.1469593201516,1905.0,372.0,80.0,0,0,C,168,83,,,,,0.32185899998876266
63,Cplus3F,16,16,16,8675.711,427,16,1,27,5908.950249938469,6036.710698332926,3811.9502499384707,2224.760448394454,2135.0,424.0,80.0,0,0,B,0,0,,,,,0.6321978000050876
63,DG_k1_t0,16,16,16,7355.362,331,16,1,29,5100.607936213995,5297.361762501363,3194.6079362139953,2102.753826287367,1655.0,323.0,80.0,0,0,C,146,75,C,2,,,0.33108659999561496
63,DG2_k3_t1_R,16,16,16,7355.362,331,16,1,29,5100.607936213995,5297.361762501363,3194.6079362139953,2102.753826287367,1655.0,323.0,80.0,0,0,C,146,75,C,6,,,0.3345854000071995
63,C3FDirect,16,16,16,7355.362,331,16,1,29,5100.607936213995,5297.361762501363,3194.6079362139953,2102.753826287367,1655.0,323.0,80.0,0,0,C,146,75,,,,,0.335184700001264
64,Cplus3F,16,16,16,8326.001,355,16,1,27,5566.684578716047,6135.00068643325,3602.684578716048,2532.3161077172044,1775.0,336.0,80.0,0,0,B,0,0,,,,,1.058150900003966
64,DG_k1_t0,16,16,16,7218.824,314,16,1,29,3312.593513089406,5275.823514834081,2072.5935130894063,3203.230001744676,1570.0,293.0,80.0,0,0,C,353,105,C,1,,,2.0908734000113327
64,DG2_k3_t1_R,16,16,16,7218.824,314,16,1,29,3312.593513089406,5275.823514834081,2072.5935130894063,3203.230001744676,1570.0,293.0,80.0,0,0,C,353,105,C,6,,,2.101917699998012
64,C3FDirect,16,16,16,7218.824,314,16,1,29,3312.593513089406,5275.823514834081,2072.5935130894063,3203.230001744676,1570.0,293.0,80.0,0,0,C,353,105,,,,,2.0827875999966636
65,Cplus3F,16,16,16,9441.775,435,16,1,27,5935.647518898438,6773.77471094684,3815.6475188984396,2958.1271920484046,2175.0,413.0,80.0,0,0,B,0,0,,,,,1.0561236999928951
65,DG_k1_t0,16,16,16,9703.77,455,16,1,27,6197.642702878876,6915.769894927278,3957.6427028788776,2958.1271920484046,2275.0,433.0,80.0,0,0,B,0,0,B,0,,,1.0695205999945756
65,DG2_k3_t1_R,16,16,16,7423.807,346,16,1,29,4861.486468882495,5277.80692543258,3109.486468882494,2168.3204565500855,1730.0,336.0,80.0,0,0,C,236,91,C,4,,,0.9070888999849558
65,C3FDirect,16,16,16,7423.807,346,16,1,29,4861.486468882495,5277.80692543258,3109.486468882494,2168.3204565500855,1730.0,336.0,80.0,0,0,C,236,91,,,,,0.9073765999928582
66,Cplus3F,16,16,16,9632.341,486,16,1,27,6013.699179262064,6645.34114238395,3765.699179262066,2879.641963121881,2430.0,477.0,80.0,0,0,B,0,0,,,,,0.7454482000030112
66,DG_k1_t0,16,16,16,7556.434,361,16,1,29,5438.468515172888,5319.434432289316,3384.4685151728877,1934.9659171164267,1805.0,352.0,80.0,0,0,C,172,63,C,1,,,0.5898003000183962
66,DG2_k3_t1_R,16,16,16,7556.434,361,16,1,29,5438.468515172888,5319.434432289316,3384.4685151728877,1934.9659171164267,1805.0,352.0,80.0,0,0,C,172,63,C,3,,,0.576586099981796
66,C3FDirect,16,16,16,7556.434,361,16,1,29,5438.468515172888,5319.434432289316,3384.4685151728877,1934.9659171164267,1805.0,352.0,80.0,0,0,C,172,63,,,,,0.5790443000150844
67,Cplus3F,16,16,16,8095.198,370,16,1,27,6072.4000827930995,5798.197743562822,3852.400082793101,1945.7976607697217,1850.0,367.0,80.0,0,0,B,0,0,,,,,0.17684040000312962
67,DG_k1_t0,16,16,16,8357.193,390,16,1,27,6334.395266773538,5940.192927543259,3994.395266773539,1945.7976607697217,1950.0,387.0,80.0,0,0,B,0,0,B,0,,,0.17658090000622906
67,DG2_k3_t1_R,16,16,16,7669.43,331,16,1,29,5051.075043204454,5620.430004106652,3204.075043204454,2416.354960902199,1655.0,314.0,80.0,0,0,C,161,63,C,2,,,0.31845410002279095
67,C3FDirect,16,16,16,7669.43,331,16,1,29,5051.075043204454,5620.430004106652,3204.075043204454,2416.354960902199,1655.0,314.0,80.0,0,0,C,161,63,,,,,0.31168630000320263
68,Cplus3F,16,16,16,9009.174,431,16,1,27,5459.5904421545965,6369.173744568519,3458.5904421545983,2910.5833024139242,2155.0,405.0,80.0,0,0,B,0,0,,,,,2.1993690000090282
68,DG_k1_t0,16,16,16,9271.169,451,16,1,27,5721.585626135035,6511.168928548957,3600.5856261350364,2910.5833024139242,2255.0,425.0,80.0,0,0,B,0,0,B,0,,,2.18695740000112
68,DG2_k3_t1_R,16,16,16,7522.405,367,16,1,29,4704.542028018662,5250.405416653843,2957.542028018662,2292.86338863518,1835.0,357.0,80.0,0,0,C,214,105,C,3,,,0.8032054000068456
68,C3FDirect,16,16,16,7522.405,367,16,1,29,4704.542028018662,5250.405416653843,2957.542028018662,2292.86338863518,1835.0,357.0,80.0,0,0,C,214,105,,,,,0.8106690999993589
69,Cplus3F,16,16,16,8842.162,449,16,1,27,6221.3622608688,6075.162158397643,3844.3622608688015,2230.7998975288438,2245.0,442.0,80.0,0,0,B,0,0,,,,,0.33834369998658076
69,DG_k1_t0,16,16,16,8397.652,398,16,1,29,5139.82016946327,5943.652187207072,3177.82016946327,2765.8320177438004,1990.0,384.0,80.0,0,0,C,186,107,C,1,,,0.6624953000282403
