case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,pruned_observations,coobservations,delayed_decision,probe_new,connection_m,b_order_m,wall_time_s
34,DG2_k3_t1_R,16,16,16,9093.753,502,16,1,27,5751.509032208738,6012.753496292576,3520.5090322087376,2492.244464083837,2510.0,491.0,80.0,0,0,B,0,2,B,1,235.5167982314916,20015.301068666482,0.6468490000115708
34,C3FDirect,16,16,16,9672.904,492,16,1,29,5788.910193877862,6665.9043468512855,3423.9101938778626,3241.994152973424,2460.0,467.0,80.0,0,0,C,291,117,,,,,0.7669770000211429
35,Cplus3F,16,16,16,9757.427,495,16,1,27,6385.677887646275,6722.426815644635,3954.677887646276,2767.7489279983592,2475.0,480.0,80.0,0,0,B,0,0,,,,,0.5950999000051524
35,DG_k1_t0,16,16,16,10019.422,515,16,1,27,6647.673071626714,6864.421999625073,4096.673071626714,2767.7489279983592,2575.0,500.0,80.0,0,0,B,0,0,B,0,,,0.5675539000076242
35,DG2_k3_t1_R,16,16,16,9850.535,531,16,1,27,6713.703589309454,6591.535418927406,4258.703589309456,2332.831829617951,2655.0,524.0,80.0,0,0,B,0,1,B,1,235.5167982314916,20015.301068666482,0.5025037000013981
35,C3FDirect,16,16,16,13073.271,774,16,1,29,6342.405145917294,8370.270691494154,3659.4051459172924,4710.865545576861,3870.0,753.0,80.0,0,0,C,578,295,,,,,1.7769785999844316
36,Cplus3F,16,16,16,8502.981,374,16,1,27,5538.242387259783,6195.980551762003,3778.2423872597847,2417.73816450222,1870.0,357.0,80.0,0,0,B,0,0,,,,,0.45739039999898523
36,DG_k1_t0,16,16,16,8764.976,394,16,1,27,5800.237571240221,6337.975735742441,3920.2375712402227,2417.73816450222,1970.0,377.0,80.0,0,0,B,0,0,B,0,,,0.5782742999726906
36,DG2_k3_t1_R,16,16,16,8711.581,521,16,1,29,4909.326673001355,5521.580643875783,2801.326673001354,2720.2539708744303,2605.0,505.0,80.0,0,0,C,173,173,C,3,,,1.0539621000061743
36,C3FDirect,16,16,16,8711.581,521,16,1,29,4909.326673001355,5521.580643875783,2801.326673001354,2720.2539708744303,2605.0,505.0,80.0,0,0,C,173,173,,,,,1.149429200013401
37,Cplus3F,16,16,16,9573.134,503,16,1,27,6197.760035364288,6476.134278154816,3804.7600353642915,2671.374242790526,2515.0,502.0,80.0,0,0,B,0,0,,,,,0.578010400000494
37,DG_k1_t0,16,16,16,9835.129,523,16,1,27,6459.755219344727,6618.129462135253,3946.7552193447295,2671.374242790526,2615.0,522.0,80.0,0,0,B,0,0,B,0,,,0.5678185000142548
37,DG2_k3_t1_R,16,16,16,10609.293,584,16,1,27,6787.1001772112895,7040.293318997702,4111.100177211291,2929.1931417864143,2920.0,569.0,80.0,0,0,B,0,1,B,1,235.5167982314916,20015.301068666482,0.752885800000513
37,C3FDirect,16,16,16,10301.53,543,16,1,29,6068.881336393304,6986.530300020272,3620.881336393302,3365.6489636269716,2715.0,520.0,80.0,0,0,C,237,130,,,,,1.0890964000136591
38,Cplus3F,16,16,16,9184.912,447,16,1,27,5941.4309735279185,6432.912095864961,3809.4309735279203,2623.4811223370416,2235.0,437.0,80.0,0,0,B,0,0,,,,,1.1511800000153016
38,DG_k1_t0,16,16,16,8465.031,434,16,1,29,5364.4141456834905,5814.030514985032,3155.414145683489,2658.6163693015455,2170.0,401.0,80.0,0,0,C,184,75,C,1,,,1.0419514999957755
38,DG2_k3_t1_R,16,16,16,8465.031,434,16,1,29,5364.4141456834905,5814.030514985032,3155.414145683489,2658.6163693015455,2170.0,401.0,80.0,0,0,C,184,75,C,2,,,1.1292362000094727
38,C3FDirect,16,16,16,8465.031,434,16,1,29,5364.4141456834905,5814.030514985032,3155.414145683489,2658.6163693015455,2170.0,401.0,80.0,0,0,C,184,75,,,,,1.1245501000084914
39,Cplus3F,16,16,16,8644.353,422,16,1,27,6347.198551998756,6042.35258380566,3945.198551998756,2097.154031806908,2110.0,412.0,80.0,0,0,B,0,0,,,,,0.7321473000047263
39,DG_k1_t0,16,16,16,8906.348,442,16,1,27,6609.193735979195,6184.347767786099,4087.193735979194,2097.154031806908,2210.0,432.0,80.0,0,0,B,0,0,B,0,,,0.7371846000023652
39,DG2_k3_t1_R,16,16,16,9124.204,442,16,1,27,6770.727748974513,6406.204063237255,4248.727748974512,2157.476314262741,2210.0,428.0,80.0,0,0,B,0,0,B,0,235.5167982314916,20015.301068666482,0.8041909000021406
39,C3FDirect,16,16,16,11810.069,688,16,1,29,6266.554735489424,7612.068560245882,3637.554735489423,3974.513824756457,3440.0,678.0,80.0,0,0,C,490,239,,,,,1.3298875000036787
40,Cplus3F,16,16,16,9027.744,431,16,1,27,6506.0274211912965,6376.7439306354745,4050.0274211912974,2326.716509444176,2155.0,416.0,80.0,0,0,B,0,0,,,,,0.6209959000116214
40,DG_k1_t0,16,16,16,11182.132,603,21,1,29,5519.606881756037,7502.131678977222,3333.606881756037,4168.524797221186,3015.0,570.0,95.0,5,0,C,436,223,C,2,,,2.1471497000020463
40,DG2_k3_t1_R,16,16,16,11182.132,603,21,1,29,5519.606881756037,7502.131678977222,3333.606881756037,4168.524797221186,3015.0,570.0,95.0,5,0,C,436,223,C,4,,,2.1204814999946393
40,C3FDirect,16,16,16,11182.132,603,21,1,29,5519.606881756037,7502.131678977222,3333.606881756037,4168.524797221186,3015.0,570.0,95.0,5,0,C,436,223,,,,,2.147103600000264
41,Cplus3F,16,16,16,8887.582,434,16,1,27,6190.093075358626,6217.581919064287,3801.093075358627,2416.4888437056597,2170.0,420.0,80.0,0,0,B,0,0,,,,,0.43508110000402667
41,DG_k1_t0,16,16,16,9149.577,454,16,1,27,6452.088259339064,6359.577103044725,3943.088259339065,2416.4888437056597,2270.0,440.0,80.0,0,0,B,0,0,B,0,,,0.4226617999956943
41,DG2_k3_t1_R,16,16,16,8681.981,377,16,1,27,6485.782357319941,6343.980920190417,4269.782357319941,2074.1985628704756,1885.0,373.0,80.0,0,0,B,0,0,B,1,235.5167982314916,20015.301068666482,0.4517894000164233
41,C3FDirect,16,16,16,9263.604,473,16,1,29,5061.655828401311,6371.603998996554,2971.6558284013104,3399.9481705952453,2365.0,447.0,80.0,0,0,C,361,127,,,,,1.1309758000134025
42,Cplus3F,16,16,16,8100.309,362,16,1,27,5845.882711066202,5863.309408485254,3797.8827110662046,2065.4266974190523,1810.0,347.0,80.0,0,0,B,0,0,,,,,0.8756708999862894
42,DG_k1_t0,16,16,16,7937.047,429,16,1,29,5638.02736193026,5291.047003111994,3297.0273619302598,1994.019641181734,2145.0,421.0,80.0,0,0,C,143,70,C,1,,,0.6487207000027411
42,DG2_k3_t1_R,16,16,16,7937.047,429,16,1,29,5638.02736193026,5291.047003111994,3297.0273619302598,1994.019641181734,2145.0,421.0,80.0,0,0,C,143,70,C,3,,,0.6628413000144064
42,C3FDirect,16,16,16,7937.047,429,16,1,29,5638.02736193026,5291.047003111994,3297.0273619302598,1994.019641181734,2145.0,421.0,80.0,0,0,C,143,70,,,,,0.6580071999924257
43,Cplus3F,16,16,16,10198.114,468,16,1,27,5918.414210811738,7334.114089647029,3746.4142108117394,3587.6998788352917,2340.0,444.0,80.0,0,0,B,0,0,,,,,1.0995599000016227
43,DG_k1_t0,16,16,16,10460.109,488,16,1,27,6180.4093947921765,7476.109273627468,3888.4093947921774,3587.6998788352917,2440.0,464.0,80.0,0,0,B,0,0,B,0,,,1.092430599994259
43,DG2_k3_t1_R,16,16,16,10812.06,447,16,1,27,5965.058961159506,8075.060101746295,3942.0589611595065,4133.001140586789,2235.0,422.0,80.0,0,0,B,0,0,B,1,235.5167982314916,20015.301068666482,1.2442765000159852
43,C3FDirect,16,16,16,11330.351,682,16,1,29,5935.976092262701,7183.351253877914,3475.976092262699,3707.3751616152153,3410.0,657.0,80.0,0,0,C,382,256,,,,,1.156815900001675
44,Cplus3F,16,16,16,8547.014,382,16,1,27,5781.665460414237,6199.014168973784,3662.6654604142386,2536.348708559544,1910.0,358.0,80.0,0,0,B,0,0,,,,,0.5891866000019945
44,DG_k1_t0,16,16,16,8809.009,402,16,1,27,6043.660644394676,6341.009352954222,3804.660644394676,2536.348708559544,2010.0,378.0,80.0,0,0,B,0,0,B,0,,,0.5794178000069223
44,DG2_k3_t1_R,16,16,16,9350.529,484,16,1,29,5702.6500235905905,6391.528995760074,3476.65002359059,2914.8789721694848,2420.0,459.0,80.0,0,0,C,238,125,C,3,,,0.9607099000131711
44,C3FDirect,16,16,16,9350.529,484,16,1,29,5702.6500235905905,6391.528995760074,3476.65002359059,2914.8789721694848,2420.0,459.0,80.0,0,0,C,238,125,,,,,0.9598973999964073
45,Cplus3F,16,16,16,10460.448,572,16,1,27,6114.509076971954,6968.4479240944,3780.5090769719554,3187.9388471224443,2860.0,552.0,80.0,0,0,B,0,0,,,,,0.8880402999930084
45,DG_k1_t0,16,16,16,10722.443,592,16,1,27,6376.504260952392,7110.443108074836,3922.504260952393,3187.9388471224443,2960.0,572.0,80.0,0,0,B,0,0,B,0,,,0.8741321999987122
45,DG2_k3_t1_R,16,16,16,9211.745,451,16,1,29,5491.880858701005,6446.744633690809,3338.880858701006,3107.8637749898035,2255.0,430.0,80.0,0,0,C,239,93,C,2,,,1.180143199977465
45,C3FDirect,16,16,16,9211.745,451,16,1,29,5491.880858701005,6446.744633690809,3338.880858701006,3107.8637749898035,2255.0,430.0,80.0,0,0,C,239,93,,,,,1.1839002999768127
46,Cplus3F,16,16,16,8837.409,365,16,1,27,5527.144376606522,6585.409067724516,3592.1443766065236,2993.2646911179922,1825.0,347.0,80.0,0,0,B,0,0,,,,,0.7836138999846298
46,DG_k1_t0,16,16,16,8517.711,459,16,1,29,5421.861681180281,5692.710549488701,3213.861681180282,2478.848868308422,2295.0,450.0,80.0,0,0,C,225,110,C,2,,,0.7763887000037357
46,DG2_k3_t1_R,16,16,16,8517.711,459,16,1,29,5421.861681180281,5692.710549488701,3213.861681180282,2478.848868308422,2295.0,450.0,80.0,0,0,C,225,110,C,3,,,0.7692985000030603
46,C3FDirect,16,16,16,8517.711,459,16,1,29,5421.861681180281,5692.710549488701,3213.861681180282,2478.848868308422,2295.0,450.0,80.0,0,0,C,225,110,,,,,0.7683485000161454
47,Cplus3F,16,16,16,9137.367,432,16,1,27,6172.036398106546,6476.367490257514,3945.0363981065493,2531.3310921509647,2160.0,421.0,80.0,0,0,B,0,0,,,,,0.6893883000011556
47,DG_k1_t0,16,16,16,9399.363,452,16,1,27,6434.031582086985,6618.362674237952,4087.0315820869873,2531.3310921509647,2260.0,441.0,80.0,0,0,B,0,0,B,0,,,0.6857501000049524
47,DG2_k3_t1_R,16,16,16,10493.193,576,16,1,29,5852.264857164207,6976.192518710175,3486.264857164205,3489.9276615459717,2880.0,557.0,80.0,0,0,C,330,172,C,3,,,1.4955299999855924
47,C3FDirect,16,16,16,10493.193,576,16,1,29,5852.264857164207,6976.192518710175,3486.264857164205,3489.9276615459717,2880.0,557.0,80.0,0,0,C,330,172,,,,,1.4699427999730688
48,Cplus3F,16,16,16,9269.588,451,16,1,27,6232.197717904409,6490.588305909216,3843.19771790441,2647.390588004807,2255.0,444.0,80.0,0,0,B,0,0,,,,,0.8549061999947298
48,DG_k1_t0,16,16,16,9547.937,507,16,1,29,5596.682728011968,6449.93717539974,3290.682728011966,3159.2544473877774,2535.0,483.0,80.0,0,0,C,211,131,C,1,,,0.9014695000078063
48,DG2_k3_t1_R,16,16,16,9547.937,507,16,1,29,5596.682728011968,6449.93717539974,3290.682728011966,3159.2544473877774,2535.0,483.0,80.0,0,0,C,211,131,C,3,,,0.9013852000061888
48,C3FDirect,16,16,16,9547.937,507,16,1,29,5596.682728011968,6449.93717539974,3290.682728011966,3159.2544473877774,2535.0,483.0,80.0,0,0,C,211,131,,,,,0.9168580000114162
49,Cplus3F,16,16,16,8959.324,433,16,1,27,6349.5823792171395,6288.323767482587,3947.582379217141,2340.741388265446,2165.0,426.0,80.0,0,0,B,0,0,,,,,0.7120571000268683
49,DG_k1_t0,16,16,16,9221.319,453,16,1,27,6611.577563197578,6430.318951463025,4089.577563197579,2340.741388265446,2265.0,446.0,80.0,0,0,B,0,0,B,0,,,0.7035837000003085
49,DG2_k3_t1_R,16,16,16,9190.031,395,16,1,27,6270.355000744502,6766.0310020775705,4078.355000744502,2687.6760013330695,1975.0,369.0,80.0,0,0,B,0,0,B,0,235.5167982314916,20015.301068666482,0.6922857000026852
49,C3FDirect,16,16,16,11289.736,644,16,1,29,6042.020853886393,7364.736428537404,3485.020853886391,3879.7155746510152,3220.0,625.0,80.0,0,0,C,316,212,,,,,1.222835099993972
50,Cplus3F,16,16,16,8402.739,391,16,1,27,5710.2205492168005,5992.738924755468,3577.2205492168023,2415.5183755386697,1955.0,375.0,80.0,0,0,B,0,0,,,,,0.5692707999842241
50,DG_k1_t0,16,16,16,8664.734,411,16,1,27,5972.215733197239,6134.734108735906,3719.2157331972403,2415.5183755386697,2055.0,395.0,80.0,0,0,B,0,0,B,0,,,0.57162440000684
50,DG2_k3_t1_R,16,16,16,9656.31,433,16,1,27,6444.684186973624,6991.310465609216,4179.684186973624,2811.6262786355974,2165.0,420.0,80.0,0,0,B,0,1,B,1,235.5167982314916,20015.301068666482,0.9746048000233714
50,C3FDirect,16,16,16,11066.589,560,16,1,29,6008.932060045315,7652.589102793743,3535.932060045315,4116.657042748431,2800.0,534.0,80.0,0,0,C,255,129,,,,,1.2906346000090707
51,Cplus3F,16,16,16,8791.195,411,16,1,27,6246.969522364783,6263.195312933229,3957.9695223647846,2305.2257905684432,2055.0,393.0,80.0,0,0,B,0,0,,,,,0.34039060000213794
51,DG_k1_t0,16,16,16,9053.19,431,16,1,27,6508.964706345222,6405.190496913667,4099.964706345222,2305.2257905684432,2155.0,413.0,80.0,0,0,B,0,0,B,0,,,0.34414279999327846
51,DG2_k3_t1_R,16,16,16,9660.825,468,16,1,29,5931.779031737051,6793.824990923675,3679.7790317370504,3114.045959186625,2340.0,447.0,80.0,0,0,C,296,119,C,4,,,0.5636888000008184
51,C3FDirect,16,16,16,9660.825,468,16,1,29,5931.779031737051,6793.824990923675,3679.7790317370504,3114.045959186625,2340.0,447.0,80.0,0,0,C,296,119,,,,,0.563150100002531
52,Cplus3F,16,16,16,7975.864,343,16,1,27,5445.379366888482,5849.864328253267,3606.3793668884828,2243.4849613647852,1715.0,331.0,80.0,0,0,B,0,0,,,,,0.8954064999998081
52,DG_k1_t0,16,16,16,8237.86,363,16,1,27,5707.37455086892,5991.859512233705,3748.374550868921,2243.4849613647852,1815.0,351.0,80.0,0,0,B,0,0,B,0,,,0.8820240999921225
52,DG2_k3_t1_R,16,16,16,8397.09,415,16,1,29,5009.934142423281,5840.0904031730815,2955.9341424232816,2884.1562607497985,2075.0,402.0,80.0,0,0,C,258,96,C,4,,,0.7649366999976337
52,C3FDirect,16,16,16,8397.09,415,16,1,29,5009.934142423281,5840.0904031730815,2955.9341424232816,2884.1562607497985,2075.0,402.0,80.0,0,0,C,258,96,,,,,0.7670922999968752
53,Cplus3F,16,16,16,9286.204,411,16,1,27,5959.702447833812,6752.203731282442,3826.702447833813,2925.5012834486306,2055.0,399.0,80.0,0,0,B,0,0,,,,,0.6543552000075579
53,DG_k1_t0,16,16,16,10019.627,532,16,1,29,5676.165715443303,6766.6274482664685,3303.165715443303,3463.461732823163,2660.0,513.0,80.0,0,0,C,172,144,C,2,,,0.6929779999773018
53,DG2_k3_t1_R,16,16,16,10019.627,532,16,1,29,5676.165715443303,6766.6274482664685,3303.165715443303,3463.461732823163,2660.0,513.0,80.0,0,0,C,172,144,C,2,,,0.6879311999946367
53,C3FDirect,16,16,16,10019.627,532,16,1,29,5676.165715443303,6766.6274482664685,3303.165715443303,3463.461732823163,2660.0,513.0,80.0,0,0,C,172,144,,,,,0.7071534999995492
54,Cplus3F,16,16,16,9248.75,440,16,1,27,5722.060880773476,6552.749522361696,3679.060880773479,2873.6886415882236,2200.0,416.0,80.0,0,0,B,0,0,,,,,1.816031499998644
54,DG_k1_t0,16,16,16,9458.365,475,16,1,29,5967.440821831451,6544.365406638664,3676.4408218314475,2867.924584807217,2375.0,459.0,80.0,0,0,C,210,124,C,1,,,1.0226338999927975
54,DG2_k3_t1_R,16,16,16,8585.31,421,16,1,27,6334.873663123206,5986.310180165193,3937.873663123207,2048.4365170419856,2105.0,414.0,80.0,0,0,B,0,2,B,1,235.5167982314916,20015.301068666482,0.5250730999978259
54,C3FDirect,16,16,16,9458.365,475,16,1,29,5967.440821831451,6544.365406638664,3676.4408218314475,2867.924584807217,2375.0,459.0,80.0,0,0,C,210,124,,,,,1.015250600001309
55,Cplus3F,16,16,16,8898.501,442,16,1,27,6129.337650889626,6179.500641608936,3986.3376508896276,2193.1629907193083,2210.0,429.0,80.0,0,0,B,0,0,,,,,0.6064336999843363
55,DG_k1_t0,16,16,16,9233.58,453,16,1,29,5978.181270883481,6451.58049596485,3674.1812708834786,2777.399225081371,2265.0,437.0,80.0,0,0,C,223,115,C,1,,,0.42199210001854226
55,DG2_k3_t1_R,16,16,16,9233.58,453,16,1,29,5978.181270883481,6451.58049596485,3674.1812708834786,2777.399225081371,2265.0,437.0,80.0,0,0,C,223,115,C,5,,,0.4177763999905437
55,C3FDirect,16,16,16,9233.58,453,16,1,29,5978.181270883481,6451.58049596485,3674.1812708834786,2777.399225081371,2265.0,437.0,80.0,0,0,C,223,115,,,,,0.4138000000093598
56,Cplus3F,16,16,16,8282.379,382,16,1,27,4846.204971470703,5939.379090895869,3038.204971470703,2901.174119425168,1910.0,353.0,80.0,0,0,B,0,0,,,,,0.906806700018933
56,DG_k1_t0,16,16,16,8544.374,402,16,1,27,5108.200155451141,6081.374274876307,3180.2001554511407,2901.174119425168,2010.0,373.0,80.0,0,0,B,0,0,B,0,,,0.9043784000095911
56,DG2_k3_t1_R,16,16,16,9468.678,513,16,1,29,6029.871790208879,6319.677751416823,3485.8717902088792,2833.8059612079455,2565.0,504.0,80.0,0,0,C,223,94,C,4,,,0.5528221999993548
56,C3FDirect,16,16,16,9468.678,513,16,1,29,6029.871790208879,6319.677751416823,3485.8717902088792,2833.8059612079455,2565.0,504.0,80.0,0,0,C,223,94,,,,,0.5436340000014752
57,Cplus3F,16,16,16,8746.806,485,16,1,27,5855.312818340038,5764.805900028379,3617.3128183400395,2147.4930816883398,2425.0,477.0,80.0,0,0,B,0,0,,,,,0.9695000000065193
57,DG_k1_t0,16,16,16,9008.801,505,16,1,27,6117.308002320477,5906.801084008817,3759.3080023204775,2147.4930816883398,2525.0,497.0,80.0,0,0,B,0,0,B,0,,,0.9786008000082802
57,DG2_k3_t1_R,16,16,16,9376.457,451,16,1,27,6816.751397500191,6600.456526400443,4265.751397500191,2334.7051289002507,2255.0,441.0,80.0,0,0,B,0,0,B,1,235.5167982314916,20015.301068666482,0.6680315999838058
57,C3FDirect,16,16,16,9545.289,507,16,1,29,5899.491013202545,6435.289104744813,3523.4910132025443,2911.7980915422713,2535.0,495.0,80.0,0,0,C,256,137,,,,,0.5144148000108544
58,Cplus3F,16,16,16,10070.925,526,16,1,27,5905.347236723306,6852.92471761382,3625.347236723306,3227.577480890512,2630.0,508.0,80.0,0,0,B,0,0,,,,,0.7873820000095293
58,DG_k1_t0,16,16,16,10332.92,546,16,1,27,6167.342420703745,6994.919901594258,3767.342420703744,3227.577480890512,2730.0,528.0,80.0,0,0,B,0,0,B,0,,,0.784099199983757
58,DG2_k3_t1_R,16,16,16,10099.422,486,16,1,29,6033.661819243383,7132.42154050842,3676.661819243384,3455.7597212650344,2430.0,457.0,80.0,0,0,C,357,98,C,3,,,0.7261066000210121
58,C3FDirect,16,16,16,10099.422,486,16,1,29,6033.661819243383,7132.42154050842,3676.661819243384,3455.7597212650344,2430.0,457.0,80.0,0,0,C,357,98,,,,,0.7154144000087399
59,Cplus3F,16,16,16,8492.708,422,16,1,27,6142.123454247097,5903.708151916399,3771.1234542470966,2132.5846976693024,2110.0,399.0,80.0,0,0,B,0,0,,,,,0.32694999998784624
59,DG_k1_t0,16,16,16,8754.703,442,16,1,27,6404.1186382275355,6045.703335896837,3913.1186382275346,2132.5846976693024,2210.0,419.0,80.0,0,0,B,0,0,B,0,,,0.33061089998227544
59,DG2_k3_t1_R,16,16,16,7630.613,362,16,1,27,5280.028571288478,5401.61326895778,3269.028571288477,2132.5846976693024,1810.0,339.0,80.0,0,0,B,0,0,B,0,235.5167982314916,20015.301068666482,0.34058180000283755
59,C3FDirect,16,16,16,10806.596,612,16,1,29,6330.345671346754,7064.596061526078,3633.345671346752,3431.2503901793298,3060.0,602.0,80.0,0,0,C,316,161,,,,,0.9711168000067119
60,Cplus3F,16,16,16,8667.086,370,16,1,27,5408.557566553238,6398.08602060961,3481.557566553239,2916.5284540563725,1850.0,339.0,80.0,0,0,B,0,0,,,,,1.3361498999875039
60,DG_k1_t0,16,16,16,8929.081,390,16,1,27,5670.552750533676,6540.081204590048,3623.552750533677,2916.5284540563725,1950.0,359.0,80.0,0,0,B,0,0,B,0,,,1.3382327999861445
60,DG2_k3_t1_R,16,16,16,10180.893,518,16,1,29,6195.1106425624275,7006.893116006227,3687.1106425624266,3319.7824734438045,2590.0,504.0,80.0,0,0,C,368,116,C,2,,,0.8290972000104375
60,C3FDirect,16,16,16,10180.893,518,16,1,29,6195.1106425624275,7006.893116006227,3687.1106425624266,3319.7824734438045,2590.0,504.0,80.0,0,0,C,368,116,,,,,0.8305172999971546
61,Cplus3F,16,16,16,9412.06,480,16,1,27,6450.155875200329,6468.059599061708,4003.155875200329,2464.903723861379,2400.0,464.0,80.0,0,0,B,0,0,,,,,0.6157126000034623
61,DG_k1_t0,16,16,16,9674.055,500,16,1,27,6712.151059180768,6610.0547830421465,4145.151059180767,2464.903723861379,2500.0,484.0,80.0,0,0,B,0,0,B,0,,,0.6331016000185627
61,DG2_k3_t1_R,16,16,16,11843.961,658,16,1,27,6636.42749911195,7825.960845618774,4093.42749911195,3732.5333465068284,3290.0,648.0,80.0,0,0,B,0,0,B,1,235.5167982314916,20015.301068666482,0.7273145999934059
61,C3FDirect,16,16,16,11498.471,595,16,1,29,6145.856071882473,7878.470666249854,3648.856071882471,4229.6145943673855,2975.0,565.0,80.0,0,0,C,358,169,,,,,0.9985745000012685
62,Cplus3F,16,16,16,9490.153,460,16,1,27,5970.044331458731,6671.153293635869,3711.0443314587333,2960.108962177136,2300.0,439.0,80.0,0,0,B,0,0,,,,,1.3729107999824919
62,DG_k1_t0,16,16,16,9752.148,480,16,1,27,6232.03951543917,6813.148477616306,3853.0395154391713,2960.108962177136,2400.0,459.0,80.0,0,0,B,0,0,B,0,,,1.3794249999918975
62,DG2_k3_t1_R,16,16,16,10170.682,480,16,1,27,6285.256128827367,7236.68232076245,3955.2561288273664,3281.426191935085,2400.0,454.0,80.0,0,0,B,0,1,B,1,235.5167982314916,20015.301068666482,0.9899224999826401
62,C3FDirect,16,16,16,11472.577,625,16,1,29,6077.613757151892,7658.576540622281,3514.6137571518934,4143.96278347039,3125.0,609.0,80.0,0,0,C,238,181,,,,,1.1017445000179578
63,Cplus3F,16,16,16,8704.787,379,16,1,27,5939.112661677242,6362.786792246477,3955.1126616772435,2407.6741305692312,1895.0,367.0,80.0,0,0,B,0,0,,,,,0.9346713999984786
63,DG_k1_t0,16,16,16,9054.622,424,16,1,29,5667.202849295719,6450.621816268183,3376.202849295718,3074.418966972465,2120.0,404.0,80.0,0,0,C,156,77,C,2,,,0.3290469000057783
63,DG2_k3_t1_R,16,16,16,9054.622,424,16,1,29,5667.202849295719,6450.621816268183,3376.202849295718,3074.418966972465,2120.0,404.0,80.0,0,0,C,156,77,C,2,,,0.32054069999139756
63,C3FDirect,16,16,16,9054.622,424,16,1,29,5667.202849295719,6450.621816268183,3376.202849295718,3074.418966972465,2120.0,404.0,80.0,0,0,C,156,77,,,,,0.32404559999122284
64,Cplus3F,16,16,16,7944.747,363,16,1,27,4797.845175666722,5711.747271068595,3092.8451756667214,2618.902095401873,1815.0,338.0,80.0,0,0,B,0,0,,,,,1.3111856000032276
64,DG_k1_t0,16,16,16,8206.742,383,16,1,27,5059.84035964716,5853.742455049032,3234.840359647159,2618.902095401873,1915.0,358.0,80.0,0,0,B,0,0,B,0,,,1.3804738999751862
64,DG2_k3_t1_R,16,16,16,11353.394,609,16,1,29,5864.361287876417,7645.394080737896,3495.361287876417,4150.032792861485,3045.0,583.0,80.0,0,0,C,343,199,C,4,,,1.6383951999887358
64,C3FDirect,16,16,16,11353.394,609,16,1,29,5864.361287876417,7645.394080737896,3495.361287876417,4150.032792861485,3045.0,583.0,80.0,0,0,C,343,199,,,,,1.6282543999841437
65,Cplus3F,16,16,16,9503.797,450,16,1,27,5732.954187094907,6754.796508114327,3605.954187094909,3148.8423210194205,2250.0,419.0,80.0,0,0,B,0,0,,,,,1.0208370999898762
65,DG_k1_t0,16,16,16,9765.792,470,16,1,27,5994.949371075345,6896.791692094765,3747.949371075347,3148.8423210194205,2350.0,439.0,80.0,0,0,B,0,0,B,0,,,1.007091000006767
65,DG2_k3_t1_R,16,16,16,10692.404,471,16,1,27,6180.0323850804,7816.403701291264,3922.032385080401,3894.3713162108647,2355.0,441.0,80.0,0,0,B,0,0,B,1,235.5167982314916,20015.301068666482,0.8965457000012975
65,C3FDirect,16,16,16,9505.055,491,16,1,29,5770.356591904437,6490.055222003354,3508.3565919044345,2981.698630098922,2455.0,480.0,80.0,0,0,C,317,129,,,,,0.751900300005218
66,Cplus3F,16,16,16,8542.492,381,16,1,27,5979.260740764855,6183.4922019683345,3764.260740764856,2419.231461203479,1905.0,374.0,80.0,0,0,B,0,0,,,,,0.5597787000006065
66,DG_k1_t0,16,16,16,10176.257,556,16,1,29,6037.409697834821,6774.256554524978,3635.4096978348184,3138.8468566901624,2780.0,542.0,80.0,0,0,C,314,172,C,1,,,1.6192482000042219
66,DG2_k3_t1_R,16,16,16,10176.257,556,16,1,29,6037.409697834821,6774.256554524978,3635.4096978348184,3138.8468566901624,2780.0,542.0,80.0,0,0,C,314,172,C,3,,,1.6691534999990836
66,C3FDirect,16,16,16,10176.257,556,16,1,29,6037.409697834821,6774.256554524978,3635.4096978348184,3138.8468566901624,2780.0,542.0,80.0,0,0,C,314,172,,,,,1.6214032999996562
67,Cplus3F,16,16,16,8783.452,401,16,1,27,5881.711692395839,6318.451572158834,3804.711692395839,2513.739879762995,2005.0,380.0,80.0,0,0,B,0,0,,,,,0.9615412999992259
67,DG_k1_t0,16,16,16,10570.884,579,16,1,29,5401.903864052874,7026.884266107467,3113.9038640528743,3912.980402054595,2895.0,569.0,80.0,0,0,C,529,182,C,1,,,1.426949999993667
67,DG2_k3_t1_R,16,16,16,10452.786,515,16,1,27,6667.384918087617,7302.786408120197,4098.384918087615,3204.401490032581,2575.0,495.0,80.0,0,0,B,0,2,B,1,235.5167982314916,20015.301068666482,1.030143699987093
67,C3FDirect,16,16,16,10570.884,579,16,1,29,5401.903864052874,7026.884266107467,3113.9038640528743,3912.980402054595,2895.0,569.0,80.0,0,0,C,529,182,,,,,1.4085140000097454
68,Cplus3F,16,16,16,7098.343,314,16,1,27,5391.177912844455,5147.343095360889,3591.1779128444555,1556.1651825164327,1570.0,301.0,80.0,0,0,B,0,0,,,,,0.3431388000026345
68,DG_k1_t0,16,16,16,7360.338,334,16,1,27,5653.173096824893,5289.338279341327,3733.1730968248935,1556.1651825164327,1670.0,321.0,80.0,0,0,B,0,0,B,0,,,0.33349610000732355
