case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,search_movement_time_s,post_search_movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,origin_discoveries,selected_route,pruned_observations,coobservations,delayed_decision,probe_new,connection_m,b_order_m,wall_time_s
68,DG2_k3_t1_R,16,16,16,10875.939,491,16,1,27,6263.795752861732,7877.938818238661,4083.7957528617326,3794.1430653769303,2455.0,463.0,80.0,0,0,B,0,0,B,1,235.5167982314916,20015.301068666482,1.4295006000029389
68,C3FDirect,16,16,16,10160.774,532,16,1,29,6278.853635253378,6914.77368733513,3697.8536352533756,3216.920052081756,2660.0,506.0,80.0,0,0,C,357,116,,,,,0.6580460999975912
69,Cplus3F,16,16,16,10710.177,556,16,1,27,6390.690481394275,7307.177267198973,3926.690481394276,3380.4867858047,2780.0,543.0,80.0,0,0,B,0,0,,,,,1.114580699999351
69,DG_k1_t0,16,16,16,10972.172,576,16,1,27,6652.685665374714,7449.172451179413,4068.685665374714,3380.4867858047,2880.0,563.0,80.0,0,0,B,0,0,B,0,,,1.1214990000007674
69,DG2_k3_t1_R,16,16,16,11636.462,592,16,1,27,6880.219678370032,8031.461821015724,4230.219678370032,3801.2421426456967,2960.0,565.0,80.0,0,0,B,0,0,B,1,235.5167982314916,20015.301068666482,1.1263891000126023
69,C3FDirect,16,16,16,12150.055,639,16,1,29,6209.467238289709,8244.055380150116,3633.467238289708,4610.588141860408,3195.0,631.0,80.0,0,0,C,348,206,,,,,1.0613649000006262
70,Cplus3F,16,16,16,8422.067,353,16,1,27,5658.099655155094,6243.067247565426,3674.0996551550957,2568.96759241033,1765.0,334.0,80.0,0,0,B,0,0,,,,,0.6457722999912221
70,DG_k1_t0,16,16,16,8684.062,373,16,1,27,5920.094839135533,6385.0624315458645,3816.0948391355337,2568.96759241033,1865.0,354.0,80.0,0,0,B,0,0,B,0,,,0.6402703000057954
70,DG2_k3_t1_R,16,16,16,9775.625,558,16,1,29,6030.434803426648,6354.624532013845,3610.4348034266463,2744.1897285871974,2790.0,551.0,80.0,0,0,C,285,166,C,2,,,0.9196364000090398
70,C3FDirect,16,16,16,9775.625,558,16,1,29,6030.434803426648,6354.624532013845,3610.4348034266463,2744.1897285871974,2790.0,551.0,80.0,0,0,C,285,166,,,,,0.9163886999886017
71,Cplus3F,16,16,16,10805.567,624,16,1,27,6199.5119836250515,6983.566610196135,3773.511983625054,3210.0546265710827,3120.0,622.0,80.0,0,0,B,0,0,,,,,0.7435206999944057
71,DG_k1_t0,16,16,16,11327.925,586,16,1,29,6275.757032601169,7750.925441585467,3658.757032601169,4092.168408984298,2930.0,567.0,80.0,0,0,C,356,151,C,1,,,0.8921612999984063
71,DG2_k3_t1_R,16,16,16,9272.234,471,16,1,27,6310.710089304155,6381.234108940188,3908.710089304155,2472.5240196360323,2355.0,456.0,80.0,0,0,B,0,2,B,1,235.5167982314916,20015.301068666482,0.6287556999886874
71,C3FDirect,16,16,16,11327.925,586,16,1,29,6275.757032601169,7750.925441585467,3658.757032601169,4092.168408984298,2930.0,567.0,80.0,0,0,C,356,151,,,,,0.895584100013366
72,Cplus3F,16,16,16,8978.502,444,16,1,27,5975.90151945965,6238.501505357031,3766.9015194596527,2471.5999858973782,2220.0,440.0,80.0,0,0,B,0,0,,,,,0.8122271000174806
72,DG_k1_t0,16,16,16,10705.911,569,16,1,29,5559.594283734634,7244.9107233991635,3343.5942837346324,3901.316439664534,2845.0,536.0,80.0,0,0,C,384,188,C,1,,,0.9528791000193451
72,DG2_k3_t1_R,16,16,16,9520.526,458,16,1,27,6503.963746230567,6715.526427254202,4073.963746230568,2641.5626810236326,2290.0,435.0,80.0,0,0,B,0,2,B,1,235.5167982314916,20015.301068666482,0.9460208999807946
72,C3FDirect,16,16,16,10705.911,569,16,1,29,5559.594283734634,7244.9107233991635,3343.5942837346324,3901.316439664534,2845.0,536.0,80.0,0,0,C,384,188,,,,,0.9596422000031453
73,Cplus3F,16,16,16,9100.047,405,16,1,27,6173.9308076125935,6614.0474187969385,3938.9308076125953,2675.1166111843436,2025.0,381.0,80.0,0,0,B,0,0,,,,,0.9775071000040043
73,DG_k1_t0,16,16,16,9362.043,425,16,1,27,6435.925991593032,6756.0426027773765,4080.9259915930334,2675.1166111843436,2125.0,401.0,80.0,0,0,B,0,0,B,0,,,0.9798577000037767
73,DG2_k3_t1_R,16,16,16,9574.717,488,16,1,27,6682.703429139956,6577.717221374296,4069.703429139956,2508.01379223434,2440.0,477.0,80.0,0,0,B,0,0,B,1,235.5167982314916,20015.301068666482,0.8450038000009954
73,C3FDirect,16,16,16,13297.235,763,16,1,29,6193.907704616368,8651.234702017822,3660.907704616367,4990.3269974014565,3815.0,751.0,80.0,0,0,C,579,313,,,,,1.331244400003925
74,Cplus3F,16,16,16,9862.889,497,16,1,27,5663.417366176239,6826.88926580278,3590.4173661762406,3236.47189962654,2485.0,471.0,80.0,0,0,B,0,0,,,,,1.2257286999956705
74,DG_k1_t0,16,16,16,10124.884,517,16,1,27,5925.412550156678,6968.884449783219,3732.4125501566787,3236.47189962654,2585.0,491.0,80.0,0,0,B,0,0,B,0,,,1.2269594999961555
74,DG2_k3_t1_R,16,16,16,9425.066,512,16,1,29,5530.214998917498,6281.065587687981,3283.2149989174964,2997.850588770487,2560.0,504.0,80.0,0,0,C,332,146,C,2,,,0.8536549000127707
74,C3FDirect,16,16,16,9425.066,512,16,1,29,5530.214998917498,6281.065587687981,3283.2149989174964,2997.850588770487,2560.0,504.0,80.0,0,0,C,332,146,,,,,0.8336315000196919
75,Cplus3F,16,16,16,10112.315,476,16,1,27,6207.151396962517,7201.315499012522,3825.151396962518,3376.164102050008,2380.0,451.0,80.0,0,0,B,0,0,,,,,0.7169032000238076
75,DG_k1_t0,16,16,16,12274.672,680,16,1,29,6304.4885137350675,8132.671625668516,3633.4885137350675,4499.18311193345,3400.0,662.0,80.0,0,0,C,284,221,C,1,,,1.5233006999769714
75,DG2_k3_t1_R,16,16,16,12274.672,680,16,1,29,6304.4885137350675,8132.671625668516,3633.4885137350675,4499.18311193345,3400.0,662.0,80.0,0,0,C,284,221,C,2,,,1.494433299987577
75,C3FDirect,16,16,16,12274.672,680,16,1,29,6304.4885137350675,8132.671625668516,3633.4885137350675,4499.18311193345,3400.0,662.0,80.0,0,0,C,284,221,,,,,1.5104655000031926
76,Cplus3F,16,16,16,8571.443,413,16,1,27,6025.317088285599,6029.44306548388,3784.317088285601,2245.125977198277,2065.0,397.0,80.0,0,0,B,0,0,,,,,0.7481228999968152
76,DG_k1_t0,16,16,16,8833.438,433,16,1,27,6287.312272266038,6171.438249464317,3926.312272266039,2245.125977198277,2165.0,417.0,80.0,0,0,B,0,0,B,0,,,0.7524101000162773
76,DG2_k3_t1_R,16,16,16,8140.396,354,16,1,27,5157.222205326981,5954.396025300352,3282.2222053269816,2672.17381997337,1770.0,336.0,80.0,0,0,B,0,0,B,1,235.5167982314916,20015.301068666482,0.7127187000005506
76,C3FDirect,16,16,16,9894.512,553,16,1,29,6275.376892522783,6522.5123890458535,3651.3768925227823,2871.135496523074,2765.0,527.0,80.0,0,0,C,337,129,,,,,0.7501875000016298
77,Cplus3F,16,16,16,11496.743,583,16,1,27,6076.249578900677,7937.742966583248,3769.249578900679,4168.493387682573,2915.0,564.0,80.0,0,0,B,0,0,,,,,1.3304711999953724
77,DG_k1_t0,16,16,16,11758.738,603,16,1,27,6338.244762881115,8079.738150563686,3911.244762881117,4168.493387682573,3015.0,584.0,80.0,0,0,B,0,0,B,0,,,1.3373005000175908
77,DG2_k3_t1_R,16,16,16,11009.172,574,16,1,29,6053.335190598544,7495.172447286295,3538.3351905985446,3956.8372566877515,2870.0,564.0,80.0,0,0,C,380,159,C,2,,,0.8112230999977328
77,C3FDirect,16,16,16,11009.172,574,16,1,29,6053.335190598544,7495.172447286295,3538.3351905985446,3956.8372566877515,2870.0,564.0,80.0,0,0,C,380,159,,,,,0.8202070000115782
78,Cplus3F,16,16,16,9522.171,466,16,1,27,6150.924089022796,6652.17077445674,3839.924089022796,2812.2466854339414,2330.0,460.0,80.0,0,0,B,0,0,,,,,0.7918231000076048
78,DG_k1_t0,16,16,16,9784.166,486,16,1,27,6412.919273003235,6794.165958437178,3981.919273003234,2812.2466854339414,2430.0,480.0,80.0,0,0,B,0,0,B,0,,,0.7896367000066675
78,DG2_k3_t1_R,16,16,16,9094.309,416,16,1,27,6163.8199387423865,6538.30931634941,3929.819938742386,2608.489377607022,2080.0,396.0,80.0,0,0,B,0,1,B,1,235.5167982314916,20015.301068666482,0.8014886000019033
78,C3FDirect,16,16,16,10799.404,566,16,1,29,5982.796752810338,7349.403812294842,3478.796752810336,3870.607059484511,2830.0,540.0,80.0,0,0,C,360,136,,,,,1.0333873000054155
79,Cplus3F,16,16,16,12522.42,731,16,1,27,6371.60028174737,8060.419748057904,3958.600281747372,4101.819466310535,3655.0,727.0,80.0,0,0,B,0,0,,,,,1.683843800012255
79,DG_k1_t0,16,16,16,12784.415,751,16,1,27,6633.595465727809,8202.414932038342,4100.59546572781,4101.819466310535,3755.0,747.0,80.0,0,0,B,0,0,B,0,,,1.6860556000028737
79,DG2_k3_t1_R,16,16,16,12162.363,652,16,1,29,5890.595511361208,8196.363465111905,3464.5955113612067,4731.7679537507,3260.0,626.0,80.0,0,0,C,532,230,C,2,,,1.269847400020808
79,C3FDirect,16,16,16,12162.363,652,16,1,29,5890.595511361208,8196.363465111905,3464.5955113612067,4731.7679537507,3260.0,626.0,80.0,0,0,C,532,230,,,,,1.2675679000094533
80,Cplus3F,16,16,16,8602.852,367,16,1,27,5676.881405752806,6336.851909521615,3828.881405752807,2507.9705037688113,1835.0,351.0,80.0,0,0,B,0,0,,,,,0.8601307999924757
80,DG_k1_t0,16,16,16,9059.538,606,16,1,29,5246.996621122894,5351.537857929607,2952.9966211228925,2398.541236806714,3030.0,598.0,80.0,0,0,C,225,232,C,1,,,1.2022167000104673
80,DG2_k3_t1_R,16,16,16,9059.538,606,16,1,29,5246.996621122894,5351.537857929607,2952.9966211228925,2398.541236806714,3030.0,598.0,80.0,0,0,C,225,232,C,4,,,1.1983265999879222
80,C3FDirect,16,16,16,9059.538,606,16,1,29,5246.996621122894,5351.537857929607,2952.9966211228925,2398.541236806714,3030.0,598.0,80.0,0,0,C,225,232,,,,,1.1940215000067838
81,Cplus3F,16,16,16,9517.165,482,16,1,27,6060.105310372347,6548.164568969956,3839.1053103723484,2709.059258597612,2410.0,479.0,80.0,0,0,B,0,0,,,,,0.7779072999837808
81,DG_k1_t0,16,16,16,9779.16,502,16,1,27,6322.100494352785,6690.159752950393,3981.100494352786,2709.059258597612,2510.0,499.0,80.0,0,0,B,0,0,B,0,,,0.783289999992121
81,DG2_k3_t1_R,16,16,16,9593.955,468,16,1,27,6726.155366444634,6714.955313795716,4235.155366444633,2479.7999473510868,2340.0,459.0,80.0,0,0,B,0,1,B,1,235.5167982314916,20015.301068666482,0.6547366000013426
81,C3FDirect,16,16,16,11057.705,657,16,1,29,6138.849830804073,7057.704561901597,3503.849830804071,3553.8547310975273,3285.0,635.0,80.0,0,0,C,301,220,,,,,0.99419399999897
82,Cplus3F,16,16,16,8863.287,427,16,1,27,4877.566614418967,6235.287426126114,3050.5666144189686,3184.7208117071464,2135.0,413.0,80.0,0,0,B,0,0,,,,,0.6893032999942079
82,DG_k1_t0,16,16,16,9347.056,505,16,1,29,6000.715247419144,6251.056096578829,3485.7152474191435,2765.340849159686,2525.0,491.0,80.0,0,0,C,256,120,C,2,,,0.5225623000005726
82,DG2_k3_t1_R,16,16,16,9347.056,505,16,1,29,6000.715247419144,6251.056096578829,3485.7152474191435,2765.340849159686,2525.0,491.0,80.0,0,0,C,256,120,C,2,,,0.5211748000001535
82,C3FDirect,16,16,16,9347.056,505,16,1,29,6000.715247419144,6251.056096578829,3485.7152474191435,2765.340849159686,2525.0,491.0,80.0,0,0,C,256,120,,,,,0.5253166000184137
83,Cplus3F,16,16,16,8556.152,379,16,1,27,5850.965628863078,6215.151644757359,3765.965628863079,2449.186015894276,1895.0,366.0,80.0,0,0,B,0,0,,,,,0.7412487999827135
83,DG_k1_t0,16,16,16,10729.034,555,16,1,29,6065.265311386277,7335.034101771997,3634.2653113862757,3700.768790385719,2775.0,539.0,80.0,0,0,C,376,160,C,1,,,0.7548067000170704
83,DG2_k3_t1_R,16,16,16,10729.034,555,16,1,29,6065.265311386277,7335.034101771997,3634.2653113862757,3700.768790385719,2775.0,539.0,80.0,0,0,C,376,160,C,2,,,0.7489917000057176
83,C3FDirect,16,16,16,10729.034,555,16,1,29,6065.265311386277,7335.034101771997,3634.2653113862757,3700.768790385719,2775.0,539.0,80.0,0,0,C,376,160,,,,,0.7650921999884304
84,Cplus3F,16,16,16,9600.774,479,16,1,27,6047.670562492225,6664.774351489237,3782.6705624922265,2882.1037889970103,2395.0,461.0,80.0,0,0,B,0,0,,,,,0.8754795000131708
84,DG_k1_t0,16,16,16,9862.77,499,16,1,27,6309.665746472664,6806.769535469675,3924.6657464726645,2882.1037889970103,2495.0,481.0,80.0,0,0,B,0,0,B,0,,,0.8815682000131346
84,DG2_k3_t1_R,16,16,16,9111.249,491,16,1,29,5716.67542016427,6095.248961084486,3334.675420164268,2760.5735409202175,2455.0,481.0,80.0,0,0,C,244,110,C,2,,,0.8553443999844603
84,C3FDirect,16,16,16,9111.249,491,16,1,29,5716.67542016427,6095.248961084486,3334.675420164268,2760.5735409202175,2455.0,481.0,80.0,0,0,C,244,110,,,,,0.8551713000051677
85,Cplus3F,16,16,16,8432.055,366,16,1,27,5815.2390643657345,6179.055325082594,3859.2390643657354,2319.8162607168606,1830.0,343.0,80.0,0,0,B,0,0,,,,,0.6617259999911766
85,DG_k1_t0,16,16,16,8694.051,386,16,1,27,6077.234248346172,6321.050509063032,4001.2342483461734,2319.8162607168606,1930.0,363.0,80.0,0,0,B,0,0,B,0,,,0.6646503999945708
85,DG2_k3_t1_R,16,16,16,9024.483,412,16,1,27,6480.797605410711,6492.48306651041,4164.79760541071,2327.6854610997016,2060.0,392.0,80.0,0,0,B,0,0,B,0,235.5167982314916,20015.301068666482,0.3397087999910582
85,C3FDirect,16,16,16,11354.12,634,16,1,29,5502.701684374269,7486.120296214544,3129.7016843742695,4356.4186118402795,3170.0,618.0,80.0,0,0,C,284,206,,,,,1.16839439998148
86,Cplus3F,16,16,16,8591.914,380,16,1,27,5702.716711385141,6252.914028533799,3655.7167113851424,2597.197317148658,1900.0,359.0,80.0,0,0,B,0,0,,,,,0.9674435000051744
86,DG_k1_t0,16,16,16,8853.909,400,16,1,27,5964.711895365579,6394.909212514236,3797.7118953655804,2597.197317148658,2000.0,379.0,80.0,0,0,B,0,0,B,0,,,0.9603179999976419
86,DG2_k3_t1_R,16,16,16,10274.139,555,16,1,29,6063.237673573009,6880.139219071516,3494.237673573009,3385.901545498512,2775.0,539.0,80.0,0,0,C,453,131,C,2,,,0.9195368000073358
86,C3FDirect,16,16,16,10274.139,555,16,1,29,6063.237673573009,6880.139219071516,3494.237673573009,3385.901545498512,2775.0,539.0,80.0,0,0,C,453,131,,,,,0.9202733999991324
87,Cplus3F,16,16,16,9416.444,473,16,1,27,6165.938073763251,6502.443991586571,3762.9380737632528,2739.505917823322,2365.0,469.0,80.0,0,0,B,0,0,,,,,0.6867650999920443
87,DG_k1_t0,16,16,16,9678.439,493,16,1,27,6427.933257743689,6644.439175567009,3904.933257743691,2739.505917823322,2465.0,489.0,80.0,0,0,B,0,0,B,0,,,0.6800405000103638
87,DG2_k3_t1_R,16,16,16,8978.519,420,16,1,27,5544.570824672749,6382.519468772023,3435.5708246727495,2946.9486440992773,2100.0,416.0,80.0,0,0,B,0,0,B,1,235.5167982314916,20015.301068666482,0.6328509000013582
87,C3FDirect,16,16,16,12296.226,741,16,1,29,6354.376127084173,7792.225553528957,3635.376127084171,4156.849426444786,3705.0,719.0,80.0,0,0,C,468,273,,,,,1.4537095999985468
88,Cplus3F,16,16,16,8321.827,388,16,1,27,5643.011794865765,5935.8272295051,3594.011794865767,2341.8154346393353,1940.0,366.0,80.0,0,0,B,0,0,,,,,0.6916744000045583
88,DG_k1_t0,16,16,16,11606.243,641,16,1,29,5958.40014741649,7703.243448348312,3464.400147416489,4238.843300931829,3205.0,618.0,80.0,0,0,C,475,211,C,1,,,1.6134898999880534
88,DG2_k3_t1_R,16,16,16,9677.095,469,16,1,27,6595.036838847333,6811.095479497455,4121.0368388473335,2690.0586406501207,2345.0,441.0,80.0,0,0,B,0,2,B,1,235.5167982314916,20015.301068666482,0.9666998999891803
88,C3FDirect,16,16,16,11606.243,641,16,1,29,5958.40014741649,7703.243448348312,3464.400147416489,4238.843300931829,3205.0,618.0,80.0,0,0,C,475,211,,,,,1.6011670000152662
89,Cplus3F,16,16,16,9070.613,429,16,1,27,6380.883010185492,6424.61324575152,4016.883010185493,2407.730235566025,2145.0,421.0,80.0,0,0,B,0,0,,,,,0.49567340000066906
89,DG_k1_t0,16,16,16,9332.608,449,16,1,27,6642.878194165931,6566.608429731958,4158.878194165931,2407.730235566025,2245.0,441.0,80.0,0,0,B,0,0,B,0,,,0.4982192000024952
89,DG2_k3_t1_R,16,16,16,10422.281,541,16,1,27,6588.15093439399,7108.280668293215,4133.15093439399,2975.1297338992263,2705.0,529.0,80.0,0,0,B,0,0,B,0,235.5167982314916,20015.301068666482,0.856575799989514
89,C3FDirect,16,16,16,9435.376,483,16,1,29,5654.763567151354,6468.376391019749,3300.7635671513535,3167.6128238683946,2415.0,472.0,80.0,0,0,C,291,104,,,,,0.5267422999895643
90,Cplus3F,16,16,16,8580.95,409,16,1,27,6063.4759233376635,6066.949803262502,3781.475923337664,2285.473879924839,2045.0,389.0,80.0,0,0,B,0,0,,,,,1.0529780999931972
90,DG_k1_t0,16,16,16,8842.945,429,16,1,27,6325.4711073181015,6208.944987242941,3923.471107318102,2285.473879924839,2145.0,409.0,80.0,0,0,B,0,0,B,0,,,1.0516810000117403
90,DG2_k3_t1_R,16,16,16,8904.369,447,16,1,27,5529.007034312707,6151.369319514257,3444.0070343127086,2707.362285201548,2235.0,438.0,80.0,0,0,B,0,1,B,1,235.5167982314916,20015.301068666482,1.0525570000172593
90,C3FDirect,16,16,16,9790.663,537,16,1,29,5994.69346485755,6500.663331879273,3496.6934648575484,3003.969867021725,2685.0,525.0,80.0,0,0,C,314,129,,,,,0.8333958000002895
91,Cplus3F,16,16,16,9360.828,469,16,1,27,5942.518425119471,6479.828052028658,3749.5184251194732,2730.3096269091884,2345.0,456.0,80.0,0,0,B,0,0,,,,,1.3067509999964386
91,DG_k1_t0,16,16,16,11477.823,664,16,1,29,6130.632847687312,7421.822717002738,3645.6328476873114,3776.189869315427,3320.0,656.0,80.0,0,0,C,380,250,C,2,,,1.3986638000060339
91,DG2_k3_t1_R,16,16,16,11477.823,664,16,1,29,6130.632847687312,7421.822717002738,3645.6328476873114,3776.189869315427,3320.0,656.0,80.0,0,0,C,380,250,C,2,,,1.3789395999920089
91,C3FDirect,16,16,16,11477.823,664,16,1,29,6130.632847687312,7421.822717002738,3645.6328476873114,3776.189869315427,3320.0,656.0,80.0,0,0,C,380,250,,,,,1.3703075000084937
92,Cplus3F,16,16,16,8492.502,399,16,1,27,5865.183230927344,6025.502321378329,3650.1832309273445,2375.3190904509843,1995.0,392.0,80.0,0,0,B,0,0,,,,,0.40159170000697486
92,DG_k1_t0,16,16,16,9294.2,492,16,1,29,6169.510512503445,6273.199584498757,3635.510512503445,2637.6890719953108,2460.0,481.0,80.0,0,0,C,207,105,C,1,,,0.8227408999809995
92,DG2_k3_t1_R,16,16,16,9294.2,492,16,1,29,6169.510512503445,6273.199584498757,3635.510512503445,2637.6890719953108,2460.0,481.0,80.0,0,0,C,207,105,C,2,,,0.8153051999979652
92,C3FDirect,16,16,16,9294.2,492,16,1,29,6169.510512503445,6273.199584498757,3635.510512503445,2637.6890719953108,2460.0,481.0,80.0,0,0,C,207,105,,,,,0.8259994999971241
93,Cplus3F,16,16,16,9015.996,429,16,1,27,6043.273674196929,6375.995794099639,3797.273674196931,2578.7221199027103,2145.0,415.0,80.0,0,0,B,0,0,,,,,0.5171050000062678
93,DG_k1_t0,16,16,16,9277.991,449,16,1,27,6305.268858177367,6517.990978080077,3939.268858177369,2578.7221199027103,2245.0,435.0,80.0,0,0,B,0,0,B,0,,,0.5210443999967538
93,DG2_k3_t1_R,16,16,16,9108.113,413,16,1,27,6450.642334207451,6565.112610878982,4120.642334207453,2444.47027667153,2065.0,398.0,80.0,0,0,B,0,0,B,1,235.5167982314916,20015.301068666482,0.46840460001840256
93,C3FDirect,16,16,16,11503.922,639,16,1,29,5491.191290020023,7602.92230311765,3190.191290020023,4412.731013097627,3195.0,626.0,80.0,0,0,C,473,240,,,,,1.462315699987812
94,Cplus3F,16,16,16,9069.841,442,16,1,27,6285.5832110945685,6360.841140789744,3824.58321109457,2536.257929695176,2210.0,419.0,80.0,0,0,B,0,0,,,,,0.9876059000089299
94,DG_k1_t0,16,16,16,9331.836,462,16,1,27,6547.5783950750065,6502.836324770182,3966.578395075008,2536.257929695176,2310.0,439.0,80.0,0,0,B,0,0,B,0,,,1.0120643000118434
94,DG2_k3_t1_R,16,16,16,9194.995,453,16,1,27,6618.639261372648,6424.995149739623,4085.63926137265,2339.3558883669766,2265.0,425.0,80.0,0,0,B,0,1,B,1,235.5167982314916,20015.301068666482,1.0890256999991834
94,C3FDirect,16,16,16,11298.977,606,16,1,29,6249.07584014095,7610.977435952171,3631.075840140949,3979.901595811228,3030.0,578.0,80.0,0,0,C,352,178,,,,,1.1208577000070363
95,Cplus3F,16,16,16,10605.276,585,16,1,27,5816.044318265184,7020.275857850482,3624.0443182651857,3396.231539585296,2925.0,580.0,80.0,0,0,B,0,0,,,,,1.1339301000116393
95,DG_k1_t0,16,16,16,11274.904,622,16,1,29,5804.405622003573,7481.904324759321,3313.405622003572,4168.498702755756,3110.0,603.0,80.0,0,0,C,325,185,C,1,,,1.1260024000075646
95,DG2_k3_t1_R,16,16,16,11274.904,622,16,1,29,5804.405622003573,7481.904324759321,3313.405622003572,4168.498702755756,3110.0,603.0,80.0,0,0,C,325,185,C,2,,,1.116280900023412
95,C3FDirect,16,16,16,11274.904,622,16,1,29,5804.405622003573,7481.904324759321,3313.405622003572,4168.498702755756,3110.0,603.0,80.0,0,0,C,325,185,,,,,1.1378491000214126
96,Cplus3F,16,16,16,9257.494,432,16,1,27,6038.097966798878,6608.493963273341,3705.097966798878,2903.395996474464,2160.0,409.0,80.0,0,0,B,0,0,,,,,0.6639939000015147
96,DG_k1_t0,16,16,16,9519.489,452,16,1,27,6300.093150779317,6750.489147253779,3847.093150779316,2903.395996474464,2260.0,429.0,80.0,0,0,B,0,0,B,0,,,0.6575920000032056
96,DG2_k3_t1_R,16,16,16,9313.517,428,16,1,27,6603.315491880182,6682.51656312626,4168.315491880183,2514.2010712460783,2140.0,411.0,80.0,0,0,B,0,0,B,0,235.5167982314916,20015.301068666482,0.617962099990109
96,C3FDirect,16,16,16,12190.248,690,16,1,29,6215.653665390891,7985.2483015905,3639.65366539089,4345.594636199613,3450.0,675.0,80.0,0,0,C,518,228,,,,,1.8503590999753214
97,Cplus3F,16,16,16,8909.063,370,16,1,27,6137.899252970012,6626.063369615552,4013.8992529700145,2612.16411664554,1850.0,353.0,80.0,0,0,B,0,0,,,,,0.6799790999793913
97,DG_k1_t0,16,16,16,12625.526,661,16,1,29,6252.09249357457,8613.526322924308,3635.0924935745684,4978.433829349742,3305.0,627.0,80.0,0,0,C,477,201,C,1,,,1.5946537000127137
97,DG2_k3_t1_R,16,16,16,9828.024,449,16,1,27,6553.475288210011,7071.024028754628,4092.4752882100115,2978.548740544615,2245.0,432.0,80.0,0,0,B,0,2,B,1,235.5167982314916,20015.301068666482,0.694713300006697
97,C3FDirect,16,16,16,12625.526,661,16,1,29,6252.09249357457,8613.526322924308,3635.0924935745684,4978.433829349742,3305.0,627.0,80.0,0,0,C,477,201,,,,,1.6059500999981537
98,Cplus3F,16,16,16,8168.294,344,16,1,27,5389.279279581305,6044.293912738448,3591.279279581306,2453.0146331571427,1720.0,324.0,80.0,0,0,B,0,0,,,,,1.3137452999944799
98,DG_k1_t0,16,16,16,8430.289,364,16,1,27,5651.274463561743,6186.289096718886,3733.274463561744,2453.0146331571427,1820.0,344.0,80.0,0,0,B,0,0,B,0,,,1.314420800015796
98,DG2_k3_t1_R,16,16,16,8843.74,467,16,1,29,5661.849912679183,5976.740368775885,3295.849912679182,2680.8904560967003,2335.0,452.0,80.0,0,0,C,299,91,C,3,,,0.7542087000038009
98,C3FDirect,16,16,16,8843.74,467,16,1,29,5661.849912679183,5976.740368775885,3295.849912679182,2680.8904560967003,2335.0,452.0,80.0,0,0,C,299,91,,,,,0.7448545999941416
99,Cplus3F,16,16,16,8349.576,408,16,1,27,6005.52702055107,5828.57605513975,3765.527020551071,2063.049034588679,2040.0,401.0,80.0,0,0,B,0,0,,,,,0.3555309000075795
99,DG_k1_t0,16,16,16,8611.571,428,16,1,27,6267.522204531509,5970.571239120187,3907.522204531509,2063.049034588679,2140.0,421.0,80.0,0,0,B,0,0,B,0,,,0.354938200005563
99,DG2_k3_t1_R,16,16,16,12735.989,716,16,1,29,6217.854002406428,8381.989176698926,3648.854002406426,4733.135174292502,3580.0,694.0,80.0,0,0,C,463,241,C,2,,,1.7038192999898456
99,C3FDirect,16,16,16,12735.989,716,16,1,29,6217.854002406428,8381.989176698926,3648.854002406426,4733.135174292502,3580.0,694.0,80.0,0,0,C,463,241,,,,,1.6945264999812935
100,Cplus3F,16,16,16,8695.963,407,16,1,27,5827.115136460571,6190.963223449913,3708.1151364605716,2482.848086989343,2035.0,390.0,80.0,0,0,B,0,0,,,,,1.1020969999954104
100,DG_k1_t0,16,16,16,8957.958,427,16,1,27,6089.11032044101,6332.958407430351,3850.1103204410097,2482.848086989343,2135.0,410.0,80.0,0,0,B,0,0,B,0,,,1.0980400000116788
100,DG2_k3_t1_R,16,16,16,9168.731,520,16,1,29,6099.80413906374,5982.730876437387,3637.804139063739,2344.9267373736466,2600.0,506.0,80.0,0,0,C,226,139,C,2,,,0.9247400999884121
100,C3FDirect,16,16,16,9168.731,520,16,1,29,6099.80413906374,5982.730876437387,3637.804139063739,2344.9267373736466,2600.0,506.0,80.0,0,0,C,226,139,,,,,0.9083565000037197
101,Cplus3F,16,16,16,10381.156,577,16,1,27,4943.187769568168,6852.15578275087,3050.1877695681683,3801.9680131827026,2885.0,564.0,80.0,0,0,B,0,0,,,,,1.198133300000336
101,DG_k1_t0,16,16,16,10643.151,597,16,1,27,5205.182953548606,6994.1509667313085,3192.1829535486063,3801.9680131827026,2985.0,584.0,80.0,0,0,B,0,0,B,0,,,1.1879114000184927
101,DG2_k3_t1_R,16,16,16,13040.105,726,16,1,29,6212.8370379320395,8615.104529267579,3655.8370379320386,4959.267491335543,3630.0,715.0,80.0,0,0,C,491,263,C,4,,,1.2554137000115588
101,C3FDirect,16,16,16,13040.105,726,16,1,29,6212.8370379320395,8615.104529267579,3655.8370379320386,4959.267491335543,3630.0,715.0,80.0,0,0,C,491,263,,,,,1.2792261999857146
102,Cplus3F,16,16,16,9932.943,510,16,1,27,5975.694305094492,6806.943121203377,3758.6943050944933,3048.2488161088822,2550.0,496.0,80.0,0,0,B,0,0,,,,,0.8590727999981027
102,DG_k1_t0,16,16,16,12537.649,711,16,1,29,6071.252971663413,8202.649236432362,3628.252971663413,4574.396264768954,3555.0,700.0,80.0,0,0,C,410,281,C,1,,,1.333500599983381
