case,strategy,source_count,detected_channels,cleared_channels,total_virtual_time_s,measure_actions,clear_actions,all_cleared,search_sites,search_end_time_s,movement_time_s,detection_time_s,switching_time_s,clearing_time_s,failed_clear_actions,wall_time_s
203,L1100_C2,11,11,11,7778.01,308,11,1,19,5681.642336191317,5890.00951067628,1540.0,293.0,55.0,0,0.2845932000200264
203,L1000_C2,11,11,11,12033.281,450,11,1,31,9615.026161174746,9295.28123283887,2250.0,433.0,55.0,0,0.29503680000198074
204,L1100_C2,16,16,16,6470.109,213,16,1,19,3611.0,5123.108676279164,1065.0,202.0,80.0,0,0.39081139999325387
204,L1000_C2,16,16,16,6812.108,240,16,1,31,3878.1883896690993,5303.108100678657,1200.0,229.0,80.0,0,0.46434800000861287
205,L1100_C2,14,14,14,8058.878,272,14,1,19,5268.5183714372115,6382.878448962859,1360.0,246.0,70.0,0,0.4823657000088133
205,L1000_C2,14,14,14,11738.448,340,14,1,31,8926.599310653304,9648.448371225863,1700.0,320.0,70.0,0,0.42895440000575036
206,L1100_C2,14,14,14,8029.246,236,14,1,19,5237.0,6555.24617529228,1180.0,224.0,70.0,0,0.3525272000115365
206,L1000_C2,14,14,14,11373.671,304,14,1,31,8826.560423726694,9481.67090623094,1520.0,302.0,70.0,0,0.21461719999206252
207,L1100_C2,15,15,15,7200.959,187,15,1,19,4967.0,6011.958603793705,935.0,179.0,75.0,0,0.30138479999732226
207,L1000_C2,15,15,15,11211.484,259,15,1,31,8430.560423726693,9602.483657655801,1295.0,239.0,75.0,0,0.4994317999808118
208,L1100_C2,12,12,12,7715.788,310,12,1,19,5561.0,5811.7882841746,1550.0,294.0,60.0,0,0.3095381999737583
208,L1000_C2,12,12,12,11802.476,432,12,1,31,9486.560423726694,9166.475539483607,2160.0,416.0,60.0,0,0.16197230000398122
209,L1100_C2,10,10,10,7167.717,251,10,1,19,5419.559562846116,5613.716623755074,1255.0,249.0,50.0,0,0.16888880002079532
209,L1000_C2,10,10,10,11619.349,376,10,1,31,9277.420626575937,9322.348588436878,1880.0,367.0,50.0,0,0.2059109000256285
210,L1100_C2,13,13,13,7392.752,237,13,1,19,5291.0,5913.752033707241,1185.0,229.0,65.0,0,0.25426299998071045
210,L1000_C2,13,13,13,10761.512,324,13,1,31,8895.302951409567,8769.511995028211,1620.0,307.0,65.0,0,0.40978309998172335
211,L1100_C2,15,15,15,8061.627,234,15,1,19,5330.4867837225775,6596.627073459054,1170.0,220.0,75.0,0,0.2903320000041276
211,L1000_C2,15,15,15,12074.419,326,15,1,31,8811.129394440099,10074.419242121267,1630.0,295.0,75.0,0,0.4762478999909945
212,L1100_C2,14,14,14,7840.122,252,14,1,19,5412.810647311533,6264.122274208623,1260.0,246.0,70.0,0,0.2864605000067968
212,L1000_C2,14,14,14,11740.579,358,14,1,31,9114.602004303246,9535.578801624357,1790.0,345.0,70.0,0,0.3714885000081267
213,L1100_C2,15,15,15,7965.321,258,15,1,19,5318.962639424869,6350.320937004258,1290.0,250.0,75.0,0,0.34829890000401065
213,L1000_C2,15,15,15,12196.112,376,15,1,31,8976.543233243186,9892.111757441844,1880.0,349.0,75.0,0,0.4255801000108477
214,L1100_C2,15,15,15,8336.587,287,15,1,19,5369.0,6563.587066437967,1435.0,263.0,75.0,0,0.5250774000014644
214,L1000_C2,15,15,15,12486.13,385,15,1,31,8916.560423726694,10132.130120155141,1925.0,354.0,75.0,0,0.45947639999212697
215,L1100_C2,14,14,14,7826.933,258,14,1,19,5315.0,6226.933008318035,1290.0,240.0,70.0,0,0.4438685999775771
215,L1000_C2,14,14,14,11033.083,316,14,1,31,8916.330898894774,9072.082871915667,1580.0,311.0,70.0,0,0.24397599999792874
216,L1100_C2,14,14,14,8623.528,266,14,1,19,5547.158578325145,6991.528111460209,1330.0,232.0,70.0,0,0.4597547000157647
216,L1000_C2,14,14,14,12211.091,335,14,1,31,8838.560423726694,10159.090579132811,1675.0,307.0,70.0,0,0.2715691999765113
217,L1100_C2,13,13,13,8062.318,276,13,1,19,5495.5064308628625,6353.317877088574,1380.0,264.0,65.0,0,0.26847019998240285
217,L1000_C2,13,13,13,11214.615,342,13,1,31,9091.858806298516,9102.614801422253,1710.0,337.0,65.0,0,0.18820919998688623
218,L1100_C2,11,11,11,7977.77,295,11,1,19,5544.785628065052,6166.769666469315,1475.0,281.0,55.0,0,0.15926570000010543
218,L1000_C2,11,11,11,11469.192,389,11,1,31,9356.628161429084,9087.191687348186,1945.0,382.0,55.0,0,0.1922760999877937
219,L1100_C2,13,13,13,8656.569,314,13,1,19,5436.158881755019,6715.569252687322,1570.0,306.0,65.0,0,0.6368689000082668
219,L1000_C2,13,13,13,11781.924,383,13,1,31,9159.779897254262,9428.923584306154,1915.0,373.0,65.0,0,0.3368121999956202
220,L1100_C2,10,10,10,7676.696,299,10,1,19,5703.140091024469,5839.696041586549,1495.0,292.0,50.0,0,0.264837200025795
220,L1000_C2,10,10,10,11789.177,419,10,1,31,9534.462058190076,9238.177230799489,2095.0,406.0,50.0,0,0.3201251999998931
221,L1100_C2,12,12,12,7774.811,286,12,1,19,5602.009456836846,6002.810628554032,1430.0,282.0,60.0,0,0.21330549998674542
221,L1000_C2,12,12,12,11216.868,395,12,1,31,9426.89241702949,8787.868461829426,1975.0,394.0,60.0,0,0.14536380002391525
222,L1100_C2,15,15,15,7374.209,223,15,1,19,5276.827488216059,5965.209322384356,1115.0,219.0,75.0,0,0.20623019998311065
222,L1000_C2,15,15,15,10878.787,303,15,1,31,8864.531175721333,8989.786843673033,1515.0,299.0,75.0,0,0.23782499998924322
223,L1100_C2,16,16,16,8147.204,269,16,1,19,5062.817299395776,6462.203839098946,1345.0,260.0,80.0,0,0.37339230001089163
223,L1000_C2,16,16,16,8476.982,279,16,1,31,5665.17528549188,6744.981506008697,1395.0,257.0,80.0,0,0.4812585999898147
224,L1100_C2,12,12,12,7477.067,246,12,1,19,5315.0,5951.067118271656,1230.0,236.0,60.0,0,0.34053359998506494
224,L1000_C2,12,12,12,11217.368,348,12,1,31,9042.560423726694,9080.368465626307,1740.0,337.0,60.0,0,0.40181810001377016
225,L1100_C2,12,12,12,8443.267,311,12,1,19,5555.0,6547.266753706839,1555.0,281.0,60.0,0,0.437649200001033
225,L1000_C2,12,12,12,12172.87,393,12,1,31,9210.560423726694,9781.870471391265,1965.0,366.0,60.0,0,0.4368129000067711
226,L1100_C2,13,13,13,7441.566,245,13,1,19,5366.064926766303,5918.566472902273,1225.0,233.0,65.0,0,0.34867239999584854
226,L1000_C2,13,13,13,11343.698,336,13,1,31,8969.807518476618,9275.697632784668,1680.0,323.0,65.0,0,0.3214311000192538
227,L1100_C2,15,15,15,8938.386,314,15,1,19,5411.0,7005.385550410796,1570.0,288.0,75.0,0,0.6919857000175398
227,L1000_C2,15,15,15,11868.004,385,15,1,31,9090.560423726694,9501.003974713673,1925.0,367.0,75.0,0,0.32263979999697767
228,L1100_C2,14,14,14,8418.922,254,14,1,19,5291.0,6842.921606991137,1270.0,236.0,70.0,0,0.37555820000125095
228,L1000_C2,14,14,14,12026.085,362,14,1,31,9096.560423726694,9798.085068457756,1810.0,348.0,70.0,0,0.3540140999830328
229,L1100_C2,15,15,15,8076.666,234,15,1,19,5117.0,6623.665654863282,1170.0,208.0,75.0,0,0.636676099995384
229,L1000_C2,15,15,15,11203.668,275,15,1,31,8634.560423726694,9483.667831045783,1375.0,270.0,75.0,0,0.3190990000148304
230,L1100_C2,11,11,11,7324.259,254,11,1,19,5357.0,5757.258667487273,1270.0,242.0,55.0,0,0.29623730000457726
230,L1000_C2,11,11,11,11618.202,371,11,1,31,9179.759399599625,9356.20168731055,1855.0,352.0,55.0,0,0.4958199999819044
231,L1100_C2,16,16,16,5365.41,159,16,1,19,2997.0,4339.409827592446,795.0,151.0,80.0,0,0.40800570001010783
231,L1000_C2,16,16,16,5743.544,167,16,1,31,3289.864901281878,4672.544129209884,835.0,156.0,80.0,0,0.28576780000003055
232,L1100_C2,12,12,12,7620.574,275,12,1,19,5416.369186648728,5928.573956367487,1375.0,257.0,60.0,0,0.22515869999187998
232,L1000_C2,12,12,12,11822.635,371,12,1,31,9198.201469033223,9543.634824300028,1855.0,364.0,60.0,0,0.2515601000050083
233,L1100_C2,11,11,11,7167.444,249,11,1,19,5406.8719567763765,5623.444346911141,1245.0,244.0,55.0,0,0.20593200001167133
233,L1000_C2,11,11,11,10983.885,358,11,1,31,9179.04755677571,8782.884992352427,1790.0,356.0,55.0,0,0.14034969999920577
234,L1100_C2,13,13,13,7668.196,279,13,1,19,5454.576958140413,5942.19642422523,1395.0,266.0,65.0,0,0.2206339999975171
234,L1000_C2,13,13,13,11649.523,368,13,1,31,9098.22678717869,9398.523274101975,1840.0,346.0,65.0,0,0.41138340000179596
235,L1100_C2,15,15,15,8389.515,260,15,1,19,5255.0,6784.515379106478,1300.0,230.0,75.0,0,0.65396779999719
235,L1000_C2,15,15,15,11752.092,328,15,1,31,8736.560423726694,9732.09249666108,1640.0,305.0,75.0,0,0.37694630000623874
236,L1100_C2,10,10,10,7535.026,278,10,1,19,5465.056751422122,5831.025839426018,1390.0,264.0,50.0,0,0.13990369997918606
236,L1000_C2,10,10,10,11284.088,389,10,1,31,9300.632418547872,8912.088469980245,1945.0,377.0,50.0,0,0.23710500000743195
237,L1100_C2,16,16,16,5577.503,233,16,1,19,1706.0222460532248,4106.502819428064,1165.0,226.0,80.0,0,0.41395710001233965
237,L1000_C2,16,16,16,5422.571,175,16,1,31,1575.0,4306.571108696267,875.0,161.0,80.0,0,0.33399059998919256
238,L1100_C2,11,11,11,7939.778,273,11,1,19,5459.0,6261.778180986905,1365.0,258.0,55.0,0,0.3220396999968216
238,L1000_C2,11,11,11,12623.449,418,11,1,31,9342.560423726694,10091.449149358994,2090.0,387.0,55.0,0,0.48149810000904836
239,L1100_C2,13,13,13,8199.914,273,13,1,19,5439.969573014141,6514.913910649016,1365.0,255.0,65.0,0,0.36532710000756197
239,L1000_C2,13,13,13,12508.66,416,13,1,31,9262.536481459529,9970.660422132103,2080.0,393.0,65.0,0,0.43529180000768974
240,L1100_C2,16,16,16,7559.228,278,16,1,19,3993.0,5824.228064456621,1390.0,265.0,80.0,0,0.4172160000016447
240,L1000_C2,16,16,16,7683.843,305,16,1,31,4253.0,5789.843191012385,1525.0,289.0,80.0,0,0.43740659998729825
241,L1100_C2,12,12,12,7793.146,264,12,1,19,5442.690573411787,6163.146401216695,1320.0,250.0,60.0,0,0.3865806999965571
241,L1000_C2,12,12,12,11593.679,376,12,1,31,9289.573835423389,9285.679083564139,1880.0,368.0,60.0,0,0.28927849998581223
242,L1100_C2,15,15,15,8182.752,265,15,1,19,5194.988156536116,6536.751754045864,1325.0,246.0,75.0,0,0.45156459999270737
242,L1000_C2,15,15,15,11653.234,314,15,1,31,8712.367695783088,9725.23351235129,1570.0,283.0,75.0,0,0.6819964000023901
243,L1100_C2,11,11,11,7785.223,317,11,1,19,5605.015539825747,5845.222703421747,1585.0,300.0,55.0,0,0.30959750001784414
243,L1000_C2,11,11,11,11721.34,414,11,1,31,9474.560423726694,9189.33970540722,2070.0,407.0,55.0,0,0.1322875999903772
244,L1100_C2,15,15,15,7746.616,260,15,1,19,5248.891081196286,6130.616085829169,1300.0,241.0,75.0,0,0.42095870000775903
244,L1000_C2,15,15,15,11014.049,316,15,1,31,8832.200963511073,9050.049003235119,1580.0,309.0,75.0,0,0.2749836000148207
245,L1100_C2,11,11,11,8173.0,302,11,1,19,5585.0,6328.999546177772,1510.0,279.0,55.0,0,0.5750924999883864
245,L1000_C2,11,11,11,11617.672,402,11,1,31,9495.050957573601,9157.671969675726,2010.0,395.0,55.0,0,0.19109480001498014
246,L1100_C2,13,13,13,7683.961,294,13,1,19,5277.20724254356,5860.960914002606,1470.0,288.0,65.0,0,0.29223500000080094
246,L1000_C2,13,13,13,10864.226,323,13,1,31,8910.560423726694,8869.226010516404,1615.0,315.0,65.0,0,0.29374050002661534
247,L1100_C2,15,15,15,8495.83,304,15,1,19,5353.954032084171,6600.8295031174775,1520.0,300.0,75.0,0,0.2600283999927342
247,L1000_C2,15,15,15,11780.653,367,15,1,31,9052.813245883337,9516.65296722768,1835.0,354.0,75.0,0,0.2130094000021927
248,L1100_C2,13,13,13,7517.136,222,13,1,19,5111.0,6139.136442301938,1110.0,203.0,65.0,0,0.3964505000039935
248,L1000_C2,13,13,13,10996.729,301,13,1,31,8724.560423726694,9140.729014199102,1505.0,286.0,65.0,0,0.3373124999925494
249,L1100_C2,16,16,16,5759.232,222,16,1,19,2039.0,4362.231858072661,1110.0,207.0,80.0,0,0.420438600005582
249,L1000_C2,16,16,16,6236.305,272,16,1,31,2191.0,4539.305274351663,1360.0,257.0,80.0,0,0.46109760002582334
250,L1100_C2,12,12,12,7458.391,258,12,1,19,5484.418545597133,5852.390829446527,1290.0,256.0,60.0,0,0.11665510002058
250,L1000_C2,12,12,12,11308.567,373,12,1,31,9221.746432026206,9018.566825681264,1865.0,365.0,60.0,0,0.3037193999916781
251,L1100_C2,15,15,15,8139.638,290,15,1,19,5275.0133984539825,6346.637568349684,1450.0,268.0,75.0,0,0.3487269000033848
251,L1000_C2,15,15,15,10661.592,297,15,1,31,8753.741074035492,8812.591846337245,1485.0,289.0,75.0,0,0.33775879998574965
252,L1100_C2,14,14,14,7906.652,251,14,1,19,5387.0,6335.652256650556,1255.0,246.0,70.0,0,0.2592036999994889
252,L1000_C2,14,14,14,11540.889,370,14,1,31,9258.948325450514,9260.889471600096,1850.0,360.0,70.0,0,0.3528560999839101
253,L1100_C2,10,10,10,7750.158,316,10,1,19,5651.0,5816.158415486875,1580.0,304.0,50.0,0,0.32631549998768605
253,L1000_C2,10,10,10,11394.546,409,10,1,31,9448.05896361479,8903.546302196437,2045.0,396.0,50.0,0,0.22772100000292994
254,L1100_C2,13,13,13,7762.246,245,13,1,19,5291.0,6240.245908406063,1225.0,232.0,65.0,0,0.33790220000082627
254,L1000_C2,13,13,13,11004.679,333,13,1,31,8858.529825808522,8948.678529114124,1665.0,326.0,65.0,0,0.23030049999943003
255,L1100_C2,10,10,10,7626.699,314,10,1,19,5633.0,5705.699241726354,1570.0,301.0,50.0,0,0.28545200001099147
255,L1000_C2,10,10,10,11232.04,399,10,1,31,9446.50885981166,8792.03986296574,1995.0,395.0,50.0,0,0.21237069999915548
256,L1100_C2,12,12,12,7688.807,307,12,1,19,5549.0,5797.806789057386,1535.0,296.0,60.0,0,0.24634290000540204
256,L1000_C2,12,12,12,11553.47,402,12,1,31,9276.560423726694,9093.469519504248,2010.0,390.0,60.0,0,0.21467779998783953
257,L1100_C2,13,13,13,7804.205,246,13,1,19,5273.0,6279.205465777503,1230.0,230.0,65.0,0,0.6260872000129893
257,L1000_C2,13,13,13,11243.829,336,13,1,31,9012.094916854652,9170.828915651493,1680.0,328.0,65.0,0,0.329828300018562
258,L1100_C2,16,16,16,6614.018,278,16,1,19,3201.0,4872.018153438833,1390.0,272.0,80.0,0,0.4172244999790564
258,L1000_C2,16,16,16,6583.529,306,16,1,31,3272.063207551182,4670.52852810802,1530.0,303.0,80.0,0,0.3805461000010837
259,L1100_C2,13,13,13,8088.519,284,13,1,19,5473.039789329121,6340.518775149315,1420.0,263.0,65.0,0,0.3088772000046447
259,L1000_C2,13,13,13,10910.5,366,13,1,31,9175.007590139876,8657.500012402634,1830.0,358.0,65.0,0,0.3004030000010971
260,L1100_C2,14,14,14,7740.324,271,14,1,19,5328.733953781182,6056.324112012073,1355.0,259.0,70.0,0,0.30613910002284683
260,L1000_C2,14,14,14,11264.112,333,14,1,31,8928.337730014513,9210.111875877838,1665.0,319.0,70.0,0,0.21755459997802973
261,L1100_C2,12,12,12,8114.608,276,12,1,19,5369.0,6419.607901954644,1380.0,255.0,60.0,0,0.39240850001806393
261,L1000_C2,12,12,12,11041.334,336,12,1,31,8988.560423726694,8975.334368796257,1680.0,326.0,60.0,0,0.26733669999521226
262,L1100_C2,13,13,13,7671.688,238,13,1,19,5243.0,6195.688149515925,1190.0,221.0,65.0,0,0.4393277999770362
262,L1000_C2,13,13,13,11204.591,326,13,1,31,8886.560423726694,9196.590682453787,1630.0,313.0,65.0,0,0.4008070999989286
263,L1100_C2,10,10,10,8343.659,342,10,1,19,5729.0,6256.658650822568,1710.0,327.0,50.0,0,0.2069265999889467
263,L1000_C2,10,10,10,11558.247,412,10,1,31,9517.91283113715,9042.247161438987,2060.0,406.0,50.0,0,0.1845071999996435
264,L1100_C2,11,11,11,7378.367,261,11,1,19,5459.0,5759.367099041107,1305.0,259.0,55.0,0,0.22528060001786798
264,L1000_C2,11,11,11,11392.364,376,11,1,31,9305.047780846831,9089.364081998207,1880.0,368.0,55.0,0,0.2250245999894105
265,L1100_C2,14,14,14,7694.058,246,14,1,19,5207.0,6166.057522330062,1230.0,228.0,70.0,0,0.4553588000126183
265,L1000_C2,14,14,14,10955.356,294,14,1,31,8763.808260105028,9130.356346856053,1470.0,285.0,70.0,0,0.30554420000407845
266,L1100_C2,12,12,12,7728.108,289,12,1,19,5453.0,5946.108267900782,1445.0,277.0,60.0,0,0.33521489999839105
266,L1000_C2,12,12,12,11128.451,363,12,1,31,9217.347923247806,8892.450811308665,1815.0,361.0,60.0,0,0.1440942999906838
267,L1100_C2,14,14,14,7689.238,257,14,1,19,5351.0,6083.2384377633225,1285.0,251.0,70.0,0,0.22695240000030026
267,L1000_C2,14,14,14,11181.121,328,14,1,31,8921.597901419853,9154.12146028741,1640.0,317.0,70.0,0,0.34879519999958575
268,L1100_C2,15,15,15,7555.663,235,15,1,19,5305.101317342742,6074.662928657681,1175.0,231.0,75.0,0,0.25051579999853857
268,L1000_C2,15,15,15,11793.89,339,15,1,31,8837.714756947058,9703.889958481392,1695.0,320.0,75.0,0,0.327687800017884
269,L1100_C2,15,15,15,7831.29,215,15,1,19,5081.0,6484.290308963658,1075.0,197.0,75.0,0,0.4498891999828629
269,L1000_C2,15,15,15,11057.579,264,15,1,31,8578.173742837631,9404.579330322409,1320.0,258.0,75.0,0,0.21634590000030585
270,L1100_C2,16,16,16,7585.83,268,16,1,19,4481.0,5919.830265456658,1340.0,246.0,80.0,0,0.39226520000374876
270,L1000_C2,16,16,16,7595.308,263,16,1,31,4624.4974054103905,5958.307635014989,1315.0,242.0,80.0,0,0.378984799986938
271,L1100_C2,14,14,14,8003.144,280,14,1,19,5393.0,6264.144263178795,1400.0,269.0,70.0,0,0.48107539999182336
271,L1000_C2,14,14,14,11594.0,331,14,1,31,8934.560423726694,9546.999688239695,1655.0,322.0,70.0,0,0.39052089999313466
272,L1100_C2,15,15,15,8601.561,236,15,1,19,5129.0,7138.561495893491,1180.0,208.0,75.0,0,0.670544400025392
272,L1000_C2,15,15,15,11866.701,290,15,1,31,8616.560423726694,10072.700613484512,1450.0,269.0,75.0,0,0.3575457999831997
273,L1100_C2,12,12,12,7549.131,254,12,1,19,5369.0,5975.131323757609,1270.0,244.0,60.0,0,0.31119149998994544
273,L1000_C2,12,12,12,11082.579,350,12,1,31,9142.083097989023,8924.578779206007,1750.0,348.0,60.0,0,0.22513549998984672
274,L1100_C2,15,15,15,7613.786,241,15,1,19,5320.377921294089,6103.786222193111,1205.0,230.0,75.0,0,0.37221580001641996
274,L1000_C2,15,15,15,11055.104,307,15,1,31,8858.47001577938,9147.104119995041,1535.0,298.0,75.0,0,0.20919160000630654
275,L1100_C2,12,12,12,7912.023,286,12,1,19,5531.0,6152.023357290825,1430.0,270.0,60.0,0,0.3276841000188142
275,L1000_C2,12,12,12,11769.293,383,12,1,31,9338.809206292672,9421.292600140392,1915.0,373.0,60.0,0,0.18706969998311251
276,L1100_C2,16,16,16,8457.161,272,128,1,19,3123.3251576447005,6449.161402075729,1360.0,232.0,416.0,112,0.6388963999925181
276,L1000_C2,16,16,16,6877.552,231,16,1,31,3470.4615655480984,5440.551519868482,1155.0,202.0,80.0,0,0.3580119999824092
277,L1100_C2,13,13,13,7272.785,230,13,1,19,5213.0,5837.784641959631,1150.0,220.0,65.0,0,0.40632380000897683
277,L1000_C2,13,13,13,11417.953,332,13,1,31,8922.560423726694,9376.95292463076,1660.0,316.0,65.0,0,0.3811936999845784
278,L1100_C2,14,14,14,8561.16,270,14,1,19,5150.673822934499,6892.159867436983,1350.0,249.0,70.0,0,0.4870447999855969
278,L1000_C2,14,14,14,11273.998,297,14,1,31,8758.708191634743,9432.998479216416,1485.0,286.0,70.0,0,0.3503962999966461
279,L1100_C2,12,12,12,7486.324,257,12,1,19,5435.0,5886.3239816721425,1285.0,255.0,60.0,0,0.13859509999747388
279,L1000_C2,12,12,12,11482.182,371,12,1,31,9180.257123242041,9209.181542888278,1855.0,358.0,60.0,0,0.264225399994757
280,L1100_C2,12,12,12,7628.104,255,12,1,19,5381.0,6045.103746813199,1275.0,248.0,60.0,0,0.26822319999337196
280,L1000_C2,12,12,12,11106.159,352,12,1,31,9123.973731699289,8940.158609321134,1760.0,346.0,60.0,0,0.19000580001738854
281,L1100_C2,13,13,13,7786.71,244,13,1,19,5303.0,6268.710323249123,1220.0,233.0,65.0,0,0.3413517000153661
281,L1000_C2,13,13,13,11393.476,335,13,1,31,8970.560423726694,9326.475511534476,1675.0,327.0,65.0,0,0.32092219998594373
282,L1100_C2,16,16,16,6135.785,189,16,1,19,2574.3945427395292,4930.785374604895,945.0,180.0,80.0,0,0.3593937999976333
282,L1000_C2,16,16,16,8436.653,273,16,1,31,2433.162782655699,6749.652940257426,1365.0,242.0,80.0,0,1.1113234999938868
283,L1100_C2,16,16,16,7755.119,236,16,1,19,4636.394939990008,6279.119100495355,1180.0,216.0,80.0,0,0.45292159999371506
283,L1000_C2,16,16,16,9041.318,318,16,1,31,5376.015131536495,7062.317916147924,1590.0,309.0,80.0,0,0.33714030002010986
284,L1100_C2,15,15,15,7692.898,247,15,1,19,5340.263201699262,6148.897662009764,1235.0,234.0,75.0,0,0.28401500001200475
284,L1000_C2,15,15,15,10786.044,295,15,1,31,8862.956643396139,8944.044289952893,1475.0,292.0,75.0,0,0.17250779998721555
285,L1100_C2,16,16,16,5516.672,190,16,1,19,2789.0,4307.672098577465,950.0,179.0,80.0,0,0.3723580999940168
285,L1000_C2,16,16,16,5742.249,200,16,1,31,2851.0,4476.248732207479,1000.0,186.0,80.0,0,0.4398712999827694
286,L1100_C2,11,11,11,7296.448,255,11,1,19,5411.0,5717.448125122159,1275.0,249.0,55.0,0,0.2235860000073444
286,L1000_C2,11,11,11,10995.839,380,11,1,31,9331.984833695584,8665.83894695005,1900.0,375.0,55.0,0,0.18540349998511374
287,L1100_C2,12,12,12,7724.884,262,12,1,19,5337.095336703573,6104.883973663877,1310.0,250.0,60.0,0,0.26213629997801036
287,L1000_C2,12,12,12,11703.69,383,12,1,31,9119.687465864665,9359.69034152831,1915.0,369.0,60.0,0,0.3258466999977827
288,L1100_C2,13,13,13,7673.666,261,13,1,19,5261.0,6056.666223916957,1305.0,247.0,65.0,0,0.3477969999948982
288,L1000_C2,13,13,13,11497.194,348,13,1,31,8925.152909395236,9364.19358088756,1740.0,328.0,65.0,0,0.22871739999391139
289,L1100_C2,13,13,13,7180.668,211,13,1,19,5156.244777302123,5855.667875475828,1055.0,205.0,65.0,0,0.22346530001959763
289,L1000_C2,13,13,13,11397.699,308,13,1,31,8770.503673011788,9504.698859340615,1540.0,288.0,65.0,0,0.30788510001730174
290,L1100_C2,10,10,10,7915.36,281,10,1,19,5541.3633834769935,6195.360140371292,1405.0,265.0,50.0,0,0.1734273000038229
290,L1000_C2,10,10,10,11464.746,397,10,1,31,9403.564047429329,9037.746135395488,1985.0,392.0,50.0,0,0.17958809999981895
291,L1100_C2,13,13,13,7804.683,271,13,1,19,5423.0,6131.682539305745,1355.0,253.0,65.0,0,0.3513301000057254
291,L1000_C2,13,13,13,11179.135,349,13,1,31,9095.154527321882,9033.134554543005,1745.0,336.0,65.0,0,0.3367939000017941
292,L1100_C2,11,11,11,8719.686,298,11,1,19,5459.0,6916.68638963993,1490.0,258.0,55.0,0,0.44745040000998415
292,L1000_C2,11,11,11,12221.535,383,11,1,31,9237.6312145997,9882.534826108744,1915.0,369.0,55.0,0,0.31949880000320263
293,L1100_C2,15,15,15,7505.156,254,15,1,19,5418.739960776488,5916.155784775693,1270.0,244.0,75.0,0,0.28893500001868233
293,L1000_C2,15,15,15,12081.152,330,15,1,31,8916.728936181402,10048.152340339793,1650.0,308.0,75.0,0,0.3830440000165254
294,L1100_C2,15,14,14,8722.004,318,14,0,19,5357.0,6764.004273056132,1590.0,298.0,70.0,0,0.5965156999882311
294,L1000_C2,15,15,15,11450.72,309,15,1,31,8799.490772067997,9540.719837655919,1545.0,290.0,75.0,0,0.37021689998800866
295,L1100_C2,15,15,15,8569.424,224,15,1,19,5051.0,7177.424380609013,1120.0,197.0,75.0,0,0.6330371999938507
295,L1000_C2,15,15,15,11463.065,264,15,1,31,8531.789292978267,9813.064917032381,1320.0,255.0,75.0,0,0.35958190000383183
296,L1100_C2,15,15,15,8840.241,270,15,1,19,5075.0,7169.241085278423,1350.0,246.0,75.0,0,0.5448924999800511
296,L1000_C2,15,15,15,11140.625,285,15,1,31,8660.297030191467,9369.625048224785,1425.0,271.0,75.0,0,0.3426116000046022
297,L1100_C2,16,16,16,6652.499,194,16,1,19,4122.560602724693,5417.499100641004,970.0,185.0,80.0,0,0.31772900000214577
297,L1000_C2,16,16,16,6943.767,212,16,1,31,4334.583218359113,5602.766928046224,1060.0,201.0,80.0,0,0.39896439999574795
298,L1100_C2,13,13,13,7773.156,276,13,1,19,5513.0,6061.155680128145,1380.0,267.0,65.0,0,0.27766089999931864
298,L1000_C2,13,13,13,11314.533,348,13,1,31,9103.473446331873,9167.532702816534,1740.0,342.0,65.0,0,0.18216450000181794
299,L1100_C2,11,11,11,7604.805,278,11,1,19,5467.7447533216855,5900.805246568429,1390.0,259.0,55.0,0,0.39395779999904335
299,L1000_C2,11,11,11,11281.607,384,11,1,31,9258.560423726694,8933.606721531256,1920.0,373.0,55.0,0,0.25768360000802204
300,L1100_C2,11,11,11,7468.368,265,11,1,19,5477.0,5826.368041220604,1325.0,262.0,55.0,0,0.15205380000406876
300,L1000_C2,11,11,11,11210.87,372,11,1,31,9279.509096082948,8925.869583174039,1860.0,370.0,55.0,0,0.1493507000268437
